address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
1 Principio Pky,Air Conditioning,"300,000 SF",North East,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,300,000 SF",5/31/2017,7451069,Rent Upon Request,Industrial,"300,000 SF",1 Space,MD,For Lease,Industrial,"[('Perryville Commuter Rail (Penn Line)', '8 min drive', '4.7 mi'), ('New Castle County Airport', '38 min drive', '26.9 mi'), ('Port of Wilmington, RI', '40 min drive', '31.0 mi'), ('D & S Warehousing & Packaging', '32 min drive', '21.6 mi')]",
1041 Swan Creek Dr,,"203,190 SF",Baltimore,"Property Type,Industrial,Year Built,2003,Property Subtype,Warehouse,Cross Streets,Kembo Rd,Rentable Building Area,203,190 SF",11/1/2019,17607956,Rent Upon Request,Industrial,"106,366 SF",1 Space,MD,For Lease,Industrial,"[('Baltimore-Washington International Airport', '21 min drive', '11.7 mi'), ('Port of Baltimore', '22 min drive', '9.7 mi'), ('MADISON WAREHOUSE CORP.-BALTIMORE-MD', '6 min drive', '1.4 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
18450 Showalter Rd,Air Conditioning,"900,000 SF",Hagerstown,"Rental Rate,$4.80 /SF/YR,Property Subtype,Warehouse,Min. Divisible,30,000 SF,Rentable Building Area,900,000 SF,Property Type,Industrial,Year Built,1945",11/14/2019,17724104,$0.40 SF/Mo,Industrial,"30,000 - 900,000 SF",2 Spaces,MD,For Lease,Industrial,"[('Port of Baltimore', '100 min drive', '80.3 mi'), ('TRANSFLO-HAGERSTOWN-MD', '14 min drive', '6.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
9103 Yellow Brick Rd,Mezzanine,"164,604 SF",Rosedale,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,164,604 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",4/15/2020,18094335,$0.52 SF/Mo,Industrial,"24,499 - 65,699 SF",2 Spaces,MD,For Lease,Industrial,"[('Martin State Airport Commuter Rail (Penn Line)', '11 min drive', '4.9 mi'), ('Penn Station Commuter Rail (Penn Line)', '23 min drive', '9.7 mi'), ('Baltimore-Washington International Airport', '34 min drive', '20.9 mi'), ('Port of Baltimore', '20 min drive', '11.3 mi'), ('Baltimore International Warehousing Company & Tran', '12 min drive', '6.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7030 Quad Ave,Fenced Lot,"75,552 SF",Rosedale,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,75,552 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse,Cross Streets,North Point Blvd",1/14/2020,18181506,$0.38 SF/Mo,Industrial,"10,000 SF",1 Space,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1354 Old Post Rd,,"139,290 SF",Havre De Grace,"Property Type,Industrial,Rentable Building Area,139,290 SF,Property Subtype,Warehouse,Year Built,1950",1/15/2020,18195974,Rent Upon Request,Industrial,"75,909 SF",1 Space,MD,For Lease,Industrial,"[('Aberdeen Commuter Rail (Penn Line)', '8 min drive', '3.7 mi'), ('Perryville Commuter Rail (Penn Line)', '8 min drive', '4.9 mi'), ('New Castle County Airport', '45 min drive', '33.2 mi'), ('Port of Baltimore', '51 min drive', '36.7 mi'), ('CONAGRA-PEAVEY', '56 min drive', '38.5 mi')]",
9951 Franklin Square Dr,,"195,000 SF",Baltimore,"Property Type,Industrial,Rentable Building Area,195,000 SF,Property Subtype,Warehouse,Year Built,2014",1/17/2020,18223623,Rent Upon Request,Industrial,"46,000 SF",1 Space,MD,For Lease,Industrial,"[('Martin State Airport Commuter Rail (Penn Line)', '14 min drive', '6.5 mi'), ('Baltimore-Washington International Airport', '38 min drive', '23.8 mi'), ('Port of Baltimore', '25 min drive', '15.1 mi'), ('Baltimore International Warehousing Company & Tran', '17 min drive', '8.2 mi')]",Lighting - Fluorescent
8268 Preston Ct,,"65,690 SF",Jessup,"Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse,Cross Streets,Patuxent Range Rd,Rentable Building Area,65,690 SF",1/22/2020,18263767,Rent Upon Request,Industrial,"9,664 - 20,070 SF",2 Spaces,MD,For Lease,Industrial,"[('Jessup Commuter Rail (Camden Line)', '7 min drive', '2.2 mi'), ('Savage Commuter Rail (Camden Line)', '9 min drive', '2.8 mi'), ('Baltimore-Washington International Airport', '21 min drive', '10.9 mi'), ('Ronald Reagan Washington National Airport', '53 min drive', '31.6 mi'), ('Port of Baltimore', '27 min drive', '16.6 mi'), ('Fritz Company', '17 min drive', '7.6 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
9951 Franklin Square Dr,,"195,000 SF",Baltimore,"Property Type,Industrial,Rentable Building Area,195,000 SF,Property Subtype,Warehouse,Year Built,2014",1/27/2020,18314121,Rent Upon Request,Industrial,"46,000 SF",1 Space,MD,For Lease,Industrial,"[('Martin State Airport Commuter Rail (Penn Line)', '14 min drive', '6.5 mi'), ('Baltimore-Washington International Airport', '38 min drive', '23.8 mi'), ('Port of Baltimore', '25 min drive', '15.1 mi'), ('Baltimore International Warehousing Company & Tran', '17 min drive', '8.2 mi')]",Lighting - Fluorescent
8700 Robert Fulton Dr,,"700,945 SF",Columbia,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,700,945 SF,Property Type,Industrial,Year Built/Renovated,1971/1997,Property Subtype,Warehouse,Cross Streets,Columbia Gateway Dr",1/31/2020,18357645,$0.52 SF/Mo,Industrial,"183,853 SF",1 Space,MD,For Lease,Industrial,"[('Jessup Commuter Rail (Camden Line)', '11 min drive', '5.1 mi'), ('Dorsey Commuter Rail (Camden Line)', '14 min drive', '6.2 mi'), ('Baltimore-Washington International Airport', '23 min drive', '13.6 mi'), ('Ronald Reagan Washington National Airport', '55 min drive', '32.8 mi'), ('Port of Baltimore', '27 min drive', '16.5 mi'), ('Fritz Company', '18 min drive', '9.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8265 Patuxent Range Rd,"Floor Drains,Air Conditioning","73,840 SF",Jessup,"Rental Rate,$8.25 /SF/YR,Rentable Building Area,73,840 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse,Cross Streets,Preston Ct",1/31/2020,18357684,$0.69 SF/Mo,Industrial,"7,500 SF",1 Space,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8220 Wellmoor Ct,"Fenced Lot,Skylights","140,000 SF",Jessup,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,140,000 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse,Cross Streets,Stayton Dr",2/5/2020,18418509,$0.41 SF/Mo,Industrial,"10,000 SF",1 Space,MD,For Lease,Industrial,"[('Jessup Commuter Rail (Camden Line)', '8 min drive', '2.4 mi'), ('Savage Commuter Rail (Camden Line)', '8 min drive', '2.8 mi'), ('Baltimore-Washington International Airport', '22 min drive', '13.2 mi'), ('Ronald Reagan Washington National Airport', '50 min drive', '30.7 mi'), ('Port of Baltimore', '26 min drive', '16.1 mi'), ('Fritz Company', '16 min drive', '8.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5133-5149 Frolich Ln,,"49,573 SF",Hyattsville,"Rental Rate,$10.25 /SF/YR,Rentable Building Area,49,573 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",2/6/2020,18432940,$0.85 SF/Mo,Industrial,"2,300 SF",1 Space,MD,For Lease,Office,"[('Riverdale Commuter Rail (Camden Line)', '9 min drive', '3.7 mi'), ('New Carrollton Commuter Rail (Penn Line)', '11 min drive', '5.5 mi'), ('Ronald Reagan Washington National Airport', '22 min drive', '11.5 mi'), ('Baltimore-Washington International Airport', '44 min drive', '27.0 mi'), ('Washington Dulles International Airport', '68 min drive', '35.8 mi'), ('Port of Baltimore', '53 min drive', '37.8 mi'), ('C & S Paper Storage', '9 min drive', '4.7 mi')]",
4700-4724 Benson Ave,"Bus Line,Fenced Lot,Yard,Storage Space","119,988 SF",Arbutus,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,119,988 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",2/7/2020,18446123,$0.46 SF/Mo,Industrial,"19,345 SF",1 Space,MD,For Lease,Industrial,"[('Halethorpe Commuter Rail (Penn Line)', '6 min drive', '1.7 mi'), ('St Denis Commuter Rail (Camden Line)', '9 min drive', '3.5 mi'), ('Baltimore-Washington International Airport', '14 min drive', '6.9 mi'), ('Port of Baltimore', '15 min drive', '6.0 mi'), (""Wollenweber'S Trucking & Warehousing"", '3 min drive', '0.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8215 Wellmoor Ct,Skylights,"79,200 SF",Jessup,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,79,200 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse,Cross Streets,Stayton Dr",2/19/2020,18568155,$0.54 SF/Mo,Industrial,"39,600 SF",1 Space,MD,For Lease,Industrial,"[('Savage Commuter Rail (Camden Line)', '7 min drive', '2.6 mi'), ('Jessup Commuter Rail (Camden Line)', '8 min drive', '4.1 mi'), ('Baltimore-Washington International Airport', '20 min drive', '13.2 mi'), ('Ronald Reagan Washington National Airport', '48 min drive', '30.1 mi'), ('Port of Baltimore', '24 min drive', '16.0 mi'), ('Fritz Company', '15 min drive', '8.3 mi')]","Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7600 Assateague Dr,Fenced Lot,"853,503 SF",Jessup,"Min. Divisible,100,000 SF,Rentable Building Area,853,503 SF,Property Type,Industrial,Year Built/Renovated,1972/2017,Property Subtype,Warehouse",7/20/2012,18641864,Rent Upon Request,Industrial,"100,000 - 272,944 SF",1 Space,MD,For Lease,Industrial,"[('Jessup Commuter Rail (Camden Line)', '6 min drive', '1.7 mi'), ('Dorsey Commuter Rail (Camden Line)', '11 min drive', '4.4 mi'), ('Baltimore-Washington International Airport', '20 min drive', '10.3 mi'), ('Ronald Reagan Washington National Airport', '55 min drive', '32.5 mi'), ('Port of Baltimore', '25 min drive', '15.1 mi'), ('Fritz Company', '15 min drive', '7.0 mi')]","Lighting,Gas,Water,Sewer"
7495 Race Rd,,"124,980 SF",Hanover,"Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse,Cross Streets,Rt 295,Rentable Building Area,124,980 SF",2/28/2020,18678898,Rent Upon Request,Industrial,"22,492 SF",1 Space,MD,For Lease,Industrial,"[('Dorsey Commuter Rail (Camden Line)', '6 min drive', '1.6 mi'), ('Jessup Commuter Rail (Camden Line)', '11 min drive', '3.1 mi'), ('Baltimore-Washington International Airport', '15 min drive', '6.3 mi'), ('Ronald Reagan Washington National Airport', '56 min drive', '33.3 mi'), ('Port of Baltimore', '25 min drive', '14.6 mi'), ('Fritz Company', '7 min drive', '2.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8730 Greenwood Pl,Skylights,"121,518 SF",Savage,"Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse,Cross Streets,Larkin Rd,Rentable Building Area,121,518 SF",2/28/2020,18678899,Rent Upon Request,Industrial,"12,554 SF",1 Space,MD,For Lease,Industrial,,"Lighting - Metal Halide,Water - City Water,Sewer - City Sewer,Heating - Gas"
9327 Washington Blvd,,"291,000 SF",Savage,"Property Type,Industrial,Year Built/Renovated,1975/1998,Property Subtype,Warehouse,Cross Streets,Freestate Dr,Rentable Building Area,291,000 SF",2/28/2020,18679285,Rent Upon Request,Industrial,"90,210 SF",1 Space,MD,For Lease,Industrial,"[('Laurel Racetrack Commuter Rail (Camden Line)', '7 min drive', '2.2 mi'), ('Savage Commuter Rail (Camden Line)', '8 min drive', '3.0 mi'), ('Baltimore-Washington International Airport', '23 min drive', '13.5 mi'), ('Ronald Reagan Washington National Airport', '47 min drive', '28.7 mi'), ('Port of Baltimore', '28 min drive', '17.6 mi'), ('Fritz Company', '18 min drive', '9.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8919 McGaw Ct,,"69,850 SF",Columbia,"Min. Divisible,6,318 SF,Rentable Building Area,69,850 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",3/12/2020,18838717,Rent Upon Request,Industrial,"6,318 - 25,272 SF",1 Space,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8925 McGaw Ct,,"69,810 SF",Columbia,"Min. Divisible,6,118 SF,Rentable Building Area,69,810 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",3/12/2020,18838736,Rent Upon Request,Industrial,"6,118 - 69,810 SF",1 Space,MD,For Lease,Industrial,"[('Jessup Commuter Rail (Camden Line)', '10 min drive', '4.9 mi'), ('Dorsey Commuter Rail (Camden Line)', '12 min drive', '6.0 mi'), ('Baltimore-Washington International Airport', '21 min drive', '13.5 mi'), ('Ronald Reagan Washington National Airport', '54 min drive', '32.7 mi'), ('Port of Baltimore', '26 min drive', '16.3 mi'), ('Fritz Company', '16 min drive', '9.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8909 McGaw Ct,,"143,822 SF",Columbia,"Min. Divisible,9,401 SF,Rentable Building Area,143,822 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse,Cross Streets,Dobbin Rd",5/15/2019,18841113,Rent Upon Request,Industrial,"9,401 - 28,036 SF",1 Space,MD,For Lease,Industrial,"[('Jessup Commuter Rail (Camden Line)', '9 min drive', '4.7 mi'), ('Dorsey Commuter Rail (Camden Line)', '11 min drive', '5.8 mi'), ('Baltimore-Washington International Airport', '20 min drive', '13.2 mi'), ('Ronald Reagan Washington National Airport', '53 min drive', '32.4 mi'), ('Port of Baltimore', '25 min drive', '16.1 mi'), ('Fritz Company', '16 min drive', '9.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
28 Industrial Park Dr,,"15,658 SF",Waldorf,"Rental Rate,$9.88 /SF/YR,Rentable Building Area,15,658 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",3/23/2020,18956988,$0.82 SF/Mo,Industrial,"1,700 SF",1 Space,MD,For Lease,Industrial,"[('Ronald Reagan Washington National Airport', '45 min drive', '30.4 mi'), ('Port of Baltimore', '79 min drive', '54.9 mi'), ('NS-ALEXANDRIA-VA', '46 min drive', '27.9 mi')]",
4128-4134 Menlo Dr,,"14,400 SF",Baltimore,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,14,400 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse,Cross Streets,Reisterstown Rd",3/23/2020,18957583,$0.42 SF/Mo,Industrial,"3,690 SF",1 Space,MD,For Lease,Industrial,"[('Rogers Avenue Transit Stop', '(Metro Subway)', '20 min walk'), ('1.0 mi', 'West Baltimore Commuter Rail (Penn Line)', '17 min drive'), ('5.7 mi', 'Penn Station Commuter Rail (Penn Line)', '18 min drive'), ('7.3 mi', 'Baltimore-Washington International Airport', '31 min drive'), ('15.0 mi', 'Port of Baltimore', '26 min drive'), ('10.8 mi', 'NS INDEPENDENT BULK TRANSFER TERMINAL-BALTIMORE-MD', '15 min drive'), ('6.4 mi',)]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
6101-6107 Oakleaf Ave,Property Manager on Site,"22,240 SF",Baltimore,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,22,240 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse,Cross Streets,Menlo Dr",3/23/2020,18957627,$0.50 SF/Mo,Industrial,"13,850 SF",1 Space,MD,For Lease,Industrial,"[('Rogers Avenue Transit Stop', '(Metro Subway)', '20 min walk'), ('1.0 mi', 'West Baltimore Commuter Rail (Penn Line)', '17 min drive'), ('5.7 mi', 'Penn Station Commuter Rail (Penn Line)', '17 min drive'), ('7.3 mi', 'Baltimore-Washington International Airport', '31 min drive'), ('15.0 mi', 'Port of Baltimore', '26 min drive'), ('10.8 mi', 'NS INDEPENDENT BULK TRANSFER TERMINAL-BALTIMORE-MD', '15 min drive'), ('6.4 mi',)]",Heating - Gas
1020 Batavia Farm Rd,,"20,000 SF",Rosedale,"Rental Rate,$14.14 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse,Cross Streets,Pulaski Hwy",3/6/2019,15166676,$1.18 SF/Mo,Industrial,"1,400 SF",1 Space,MD,For Lease,Office,"[('Martin State Airport Commuter Rail (Penn Line)', '12 min drive', '5.9 mi'), ('Penn Station Commuter Rail (Penn Line)', '19 min drive', '7.2 mi'), ('Baltimore-Washington International Airport', '30 min drive', '18.4 mi'), ('Port of Baltimore', '16 min drive', '8.8 mi'), ('Baltimore International Warehousing Company & Tran', '9 min drive', '3.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
6940 San Tomas Rd,Air Conditioning,"143,924 SF",Elkridge,"Min. Divisible,42,107 SF,Rentable Building Area,143,924 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse,Cross Streets,Amberton Dr",7/29/2019,16753560,Rent Upon Request,Industrial,"42,107 - 143,924 SF",1 Space,MD,For Lease,Industrial,"[('Dorsey Commuter Rail (Camden Line)', '8 min drive', '3.0 mi'), ('Jessup Commuter Rail (Camden Line)', '11 min drive', '4.8 mi'), ('Baltimore-Washington International Airport', '16 min drive', '8.0 mi'), ('Ronald Reagan Washington National Airport', '57 min drive', '34.0 mi'), ('Port of Baltimore', '23 min drive', '13.1 mi'), ('Fritz Company', '12 min drive', '5.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5111 Berwyn Rd,,"18,160 SF",College Park,"Rental Rate,$15.95 /SF/YR,Rentable Building Area,18,160 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",1/24/2020,18289723,$1.33 SF/Mo,Industrial,"450 - 1,745 SF",2 Spaces,MD,For Lease,Office,"[('College Park Commuter Rail (Camden Line)', '8 min drive', '2.0 mi'), ('Greenbelt Commuter Rail (Camden Line)', '9 min drive', '3.5 mi'), ('Ronald Reagan Washington National Airport', '33 min drive', '15.3 mi'), ('Baltimore-Washington International Airport', '40 min drive', '28.2 mi'), ('Washington Dulles International Airport', '72 min drive', '39.0 mi'), ('Port of Baltimore', '44 min drive', '31.0 mi'), ('C & S Paper Storage', '20 min drive', '8.6 mi')]",
7251 National Dr,,"45,410 SF",Hanover,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,45,410 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse,Cross Streets,Parkway Dr",8/16/2019,4017788,$0.66 SF/Mo,Industrial,"12,908 SF",1 Space,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
401 Prince Georges Blvd,,"64,464 SF",Upper Marlboro,"Property Type,Industrial,Rentable Building Area,64,464 SF,Property Subtype,Warehouse,Showroom,Year Built,1990",1/16/2020,3966277,Rent Upon Request,Industrial,"17,350 SF",1 Space,MD,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
86-176 Alco Pl,,"140,000 SF",Lansdowne,"Property Type,Industrial,Rentable Building Area,140,000 SF,Property Subtype,Warehouse,Year Built,1976",1/21/2020,12850647,Rent Upon Request,Industrial,"23,487 SF",1 Space,MD,For Lease,Industrial,"[('Halethorpe Commuter Rail (Penn Line)', '7 min drive', '2.9 mi'), ('Camden Station Commuter Rail (Camden Line)', '9 min drive', '3.4 mi'), ('Baltimore-Washington International Airport', '15 min drive', '7.3 mi'), ('Port of Baltimore', '12 min drive', '4.4 mi'), (""Wollenweber'S Trucking & Warehousing"", '8 min drive', '2.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7855 Rappahannock Ave,"Cooler,Fenced Lot,Freezer (Space)","136,440 SF",Jessup,"Property Type,Industrial,Year Built/Renovated,1973/1983,Property Subtype,Warehouse,Cross Streets,Assateague Dr,Rentable Building Area,136,440 SF",9/6/2019,17124273,Rent Upon Request,Industrial,"67,417 SF",1 Space,MD,For Lease,Industrial,"[('Jessup Commuter Rail (Camden Line)', '5 min drive', '1.5 mi'), ('Savage Commuter Rail (Camden Line)', '10 min drive', '3.4 mi'), ('Baltimore-Washington International Airport', '19 min drive', '10.1 mi'), ('Ronald Reagan Washington National Airport', '54 min drive', '32.3 mi'), ('Port of Baltimore', '24 min drive', '14.9 mi'), ('Fritz Company', '14 min drive', '6.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
601-615 Lofstrand Ln,Air Conditioning,"24,000 SF",Rockville,"Rental Rate,$15.88 /SF/YR,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",2/4/2020,3992083,$1.32 SF/Mo,Industrial,"3,000 SF",2 Spaces,MD,For Lease,Industrial,"[('Rockville Transit Stop', '19 min walk', '0.9 mi'), ('Rockville Commuter Rail (Brunswick Line)', '19 min walk', '0.9 mi'), ('Washington Grove Commuter Rail (Brunswick Line)', '10 min drive', '4.6 mi'), ('Ronald Reagan Washington National Airport', '39 min drive', '25.4 mi'), ('Washington Dulles International Airport', '60 min drive', '30.5 mi'), ('Baltimore-Washington International Airport', '49 min drive', '35.7 mi'), ('Port of Baltimore', '53 min drive', '38.6 mi'), ('C & S Paper Storage', '32 min drive', '17.9 mi')]","Lighting - Fluorescent,Heating - Gas"
11050 Livingston Rd,"24 Hour Access,Front Loading,Skylights","26,525 SF",Fort Washington,"Rental Rate,$19.15 - $20.10 /SF/YR,Rentable Building Area,26,525 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse,Showroom",12/11/2019,8424523,$1.60 - $1.68 SF/Mo,Industrial,"1,250 - 3,250 SF",2 Spaces,MD,For Lease,"Flex, Industrial","[('Alexandria Commuter Rail (Manassas, Fredericksburg Lines)', '17 min drive', '10.0 mi'), ('Ronald Reagan Washington National Airport', '24 min drive', '13.3 mi'), ('Washington Dulles International Airport', '76 min drive', '37.0 mi'), ('Port of Baltimore', '73 min drive', '52.9 mi'), ('NS-ALEXANDRIA-VA', '25 min drive', '14.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
6301 New Cold Mill Rd,,"740,000 SF",Baltimore,"Rental Rate,$3.75 /SF/YR,Property Subtype,Warehouse,Min. Divisible,75,000 SF,Rentable Building Area,740,000 SF,Property Type,Industrial,Year Built,1999",9/17/2018,13837582,$0.31 SF/Mo,Industrial,"75,000 - 740,000 SF",1 Space,MD,For Lease,Industrial,"[('Baltimore-Washington International Airport', '28 min drive', '17.1 mi'), ('Port of Baltimore', '22 min drive', '11.1 mi'), ('NS-BALTIMORE-MD-8208 FISHER', '10 min drive', '4.3 mi')]","Water - City Water,Sewer - City Sewer"
3800-3842 West St,,"80,000 SF",Landover,"Rental Rate,$10.57 /SF/YR,Rentable Building Area,80,000 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",8/1/2019,16786651,$0.88 SF/Mo,Industrial,"3,600 SF",1 Space,MD,For Lease,Industrial,"[('New Carrollton Commuter Rail (Penn Line)', '9 min drive', '3.4 mi'), ('Seabrook Commuter Rail (Penn Line)', '9 min drive', '3.8 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
10221-10235 Southard Dr,,"65,249 SF",Beltsville,"Rental Rate,$9.00 /SF/YR,Property Subtype,Warehouse,Total Space Available,43,969 SF,Rentable Building Area,65,249 SF,Max. Contiguous,22,689 SF,Year Built/Renovated,1973/2008,Property Type,Industrial,Cross Streets,Route 1",12/16/2019,16840032,$0.75 SF/Mo,Industrial,"10,640 - 43,969 SF",4 Spaces,MD,For Lease,Industrial,"[('Muirkirk Commuter Rail (Camden Line)', '6 min drive', '2.9 mi'), ('Greenbelt Commuter Rail (Camden Line)', '8 min drive', '3.3 mi'), ('Baltimore-Washington International Airport', '34 min drive', '20.5 mi'), ('Ronald Reagan Washington National Airport', '36 min drive', '21.7 mi'), ('Washington Dulles International Airport', '69 min drive', '38.1 mi'), ('Port of Baltimore', '39 min drive', '27.8 mi'), ('C & S Paper Storage', '24 min drive', '12.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
12105 Acton Ln,"24 Hour Access,Fenced Lot,Yard,Storage Space,Monument Signage","59,817 SF",Waldorf,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,59,817 SF,Property Type,Industrial,Year Built,1942,Property Subtype,Warehouse",8/9/2019,16868413,$0.67 SF/Mo,Industrial,"19,482 SF",1 Space,MD,For Lease,Industrial,"[('Ronald Reagan Washington National Airport', '40 min drive', '27.5 mi'), ('Port of Baltimore', '75 min drive', '51.9 mi'), ('NS-ALEXANDRIA-VA', '42 min drive', '28.5 mi')]","Lighting,Water,Sewer"
7 Greenwood Pl,Air Conditioning,"16,000 SF",Pikesville,"Rental Rate,$9.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,000 SF,Rentable Building Area,16,000 SF,Property Type,Industrial,Year Built/Renovated,1965/2017",8/25/2019,16914950,$0.75 SF/Mo,Industrial,"3,000 - 10,000 SF",1 Space,MD,For Lease,Flex,"[('Old Court Transit Stop', '(Metro Subway)', '9 min walk'), ('0.4 mi', 'West Baltimore Commuter Rail (Penn Line)', '25 min drive'), ('8.9 mi', 'Baltimore-Washington International Airport', '30 min drive'), ('16.6 mi', 'Port of Baltimore', '30 min drive'), ('16.5 mi', 'NS INDEPENDENT BULK TRANSFER TERMINAL-BALTIMORE-MD', '23 min drive'), ('9.7 mi',)]","Lighting,Gas,Water,Sewer,Heating"
1010 N Chester St,,"18,678 SF",Baltimore,"Rental Rate,$8.60 /SF/YR,Rentable Building Area,18,678 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",8/22/2019,16998467,$0.72 SF/Mo,Industrial,"5,246 SF",1 Space,MD,For Lease,Industrial,,Heating - Gas
4010 Volta Ave,Fenced Lot,"21,595 SF",Brentwood,"Rental Rate,$7.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,9,750 SF,Rentable Building Area,21,595 SF,Property Type,Industrial,Year Built,1964",9/17/2019,17059677,$0.58 SF/Mo,Industrial,"9,750 - 19,500 SF",1 Space,MD,For Lease,Industrial,"[('Riverdale Commuter Rail (Camden Line)', '7 min drive', '2.1 mi'), ('College Park Commuter Rail (Camden Line)', '10 min drive', '3.6 mi')]","Water - City Water,Sewer - City Sewer"
6601 Tributary St,"Fenced Lot,Yard","13,923 SF",Baltimore,"Rental Rate,$9.75 /SF/YR,Rentable Building Area,13,923 SF,Property Type,Industrial,Year Built/Renovated,1984/2008,Property Subtype,Warehouse,Cross Streets,Portal St",9/9/2019,17149009,$0.81 SF/Mo,Industrial,"13,923 SF",1 Space,MD,For Lease,Industrial,"[('Penn Station Commuter Rail (Penn Line)', '20 min drive', '6.9 mi'), ('Camden Station Commuter Rail (Camden Line)', '16 min drive', '7.6 mi'), ('Baltimore-Washington International Airport', '27 min drive', '15.3 mi'), ('Port of Baltimore', '14 min drive', '5.7 mi'), ('Terminal Corporation, The', '6 min drive', '2.2 mi')]",
