address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
1100 E 41st St,"Fenced Lot,Signage","150,000 SF",Hialeah,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,150,000 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse",9/30/2019,17330318,$0.58 SF/Mo,Industrial,"11,000 SF",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '5 min drive', '1.6 mi'), ('Opa-Locka Commuter Rail (Tri-County Commuter)', '8 min drive', '3.6 mi'), ('Miami International Airport', '21 min drive', '8.2 mi'), ('Fort Lauderdale–Hollywood International Airport', '33 min drive', '19.5 mi'), ('Port of Miami', '24 min drive', '11.8 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '7 min drive', '2.9 mi')]",
5385 Jaeger Rd,,"10,000 SF",Naples,"Rental Rate,$14.50 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",10/1/2019,17334305,$1.21 SF/Mo,Industrial,"2,320 SF",1 Space,FL,For Lease,Industrial,"[('Naples Municipal Airport', '13 min drive', '5.9 mi'), ('Southwest Florida International Airport', '42 min drive', '30.7 mi'), ('Port Everglades', '124 min drive', '108.8 mi'), ('Sunshine Loading Service, Incorporated', '131 min drive', '113.3 mi')]",
2629 Port Industrial Dr,,"70,500 SF",Jacksonville,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,70,500 SF,Property Type,Industrial,Year Built,2015,Property Subtype,Warehouse",10/1/2019,17335171,$0.63 SF/Mo,Industrial,"5,922 SF",1 Space,FL,For Lease,Industrial,"[('Jacksonville International Airport', '18 min drive', '10.2 mi'), ('Jacksonville Port', '23 min drive', '11.0 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-JACKSONVILLE', '22 min drive', '10.6 mi')]",
7120-7128 NW 50th St,,"27,817 SF",Miami,"Rental Rate,$11.50 /SF/YR,Rentable Building Area,27,817 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",10/1/2019,17336208,$0.96 SF/Mo,Industrial,"3,539 SF",1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '11 min drive', '4.5 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '13 min drive', '5.4 mi'), ('Miami International Airport', '11 min drive', '3.3 mi'), ('Fort Lauderdale–Hollywood International Airport', '41 min drive', '27.5 mi'), ('Port of Miami', '24 min drive', '12.2 mi'), ('NS-MIAMI-FL', '6 min drive', '2.2 mi')]",
1335 W 53rd St,Fenced Lot,"45,060 SF",Mangonia Park,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,45,060 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",10/2/2019,17345461,$0.66 SF/Mo,Industrial,"27,290 SF",1 Space,FL,For Lease,Industrial,"[('Mangonia Park Commuter Rail (Tri-County Commuter)', '7 min walk', '0.2 mi'), ('West Palm Beach Commuter Rail (Tri-County Commuter)', '9 min drive', '4.1 mi'), ('Palm Beach International Airport', '18 min drive', '7.7 mi'), ('Port of Palm Beach', '7 min drive', '2.6 mi'), ('TRI-RAIL-POMPANO BEACH-FL-800 NW 33R', '49 min drive', '38.0 mi')]",
3550 Work Dr,"Fenced Lot,Signage","15,600 SF",Fort Myers,"Rental Rate,$11.08 /SF/YR,Rentable Building Area,15,600 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",10/2/2019,17346962,$0.92 SF/Mo,Industrial,"1,300 SF",1 Space,FL,For Lease,Industrial,"[('Southwest Florida International Airport', '24 min drive', '12.2 mi'), ('Port Manatee', '119 min drive', '97.4 mi'), ('CTL DISTRIBUTION, INC.-MULBERRY-FL', '145 min drive', '102.6 mi')]","Water,Sewer"
51 Hypoluxo Rd,"24 Hour Access,Bio-Tech/ Lab Space,Commuter Rail,Courtyard,Fenced Lot,Floor Drains,Security System,Signage,USDA/FDA,Yard,Storage Space,Air Conditioning","56,382 SF",Hypoluxo,"Rental Rate,$8.75 /SF/YR,Rentable Building Area,56,382 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",10/8/2019,17349339,$0.73 SF/Mo,Industrial,"56,382 SF",1 Space,FL,For Lease,Retail,"[('Boynton Beach Commuter Rail (Tri-County Commuter)', '8 min drive', '3.0 mi'), ('Lake Worth Commuter Rail (Tri-County Commuter)', '9 min drive', '4.4 mi')]","Lighting,Gas - Natural,Water,Sewer,Heating"
11838-11870 62nd St,,"22,300 SF",Largo,"Rental Rate,$7.00 - $8.00 /SF/YR,Rentable Building Area,22,300 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",10/3/2019,17361526,$0.58 - $0.67 SF/Mo,Industrial,"5,400 - 12,432 SF",2 Spaces,FL,For Lease,Industrial,"[('Saint Petersburg-Clearwater International Airport', '18 min drive', '6.0 mi'), ('Tampa International Airport', '28 min drive', '18.1 mi'), ('Port of Tampa Bay', '38 min drive', '23.3 mi'), ('GATX TERMINALS CORPORATION-TAMPA-FL', '39 min drive', '23.8 mi')]","Water - City Water,Sewer - City Sewer"
2901 Titan Row,,"267,432 SF",Orlando,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,267,432 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",10/3/2019,17362094,$0.46 SF/Mo,Industrial,"25,030 SF",1 Space,FL,For Lease,Industrial,"[('Orlando International Airport', '17 min drive', '8.6 mi'), ('Orlando Sanford Airport', '48 min drive', '34.5 mi'), ('Port Canaveral', '65 min drive', '51.2 mi'), ('CSX INTERMODAL-ORLANDO-FL', '12 min drive', '5.6 mi')]",Heating - Electric
955 NW 159th Dr,,"30,720 SF",Miami,"Rental Rate,$10.95 /SF/YR,Rentable Building Area,30,720 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",10/4/2019,17372180,$0.91 SF/Mo,Industrial,"5,120 SF",1 Space,FL,For Lease,Industrial,"[('Golden Glades Commuter Rail (Tri-County Commuter)', '8 min walk', '0.4 mi'), ('Opa-Locka Commuter Rail (Tri-County Commuter)', '12 min drive', '4.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '24 min drive', '14.2 mi'), ('Miami International Airport', '33 min drive', '18.3 mi'), ('Port of Miami', '26 min drive', '14.2 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '14 min drive', '5.3 mi')]",
15420 SW 136th St,Signage,"97,000 SF",Miami,"Rental Rate,$11.50 /SF/YR,Rentable Building Area,97,000 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",1/14/2020,17385854,$0.96 SF/Mo,Industrial,"1,909 SF",1 Space,FL,For Lease,Flex,"[('Miami International Airport', '34 min drive', '20.5 mi'), ('Port of Miami', '44 min drive', '25.1 mi'), ('Alphinos Distributors, Incorporated', '31 min drive', '19.4 mi')]",Water - County Water
1400 SE Federal Hwy,"Fenced Lot,Signage,Storage Space","15,466 SF",Stuart,"Rental Rate,$20.00 - $29.19 /SF/YR,Rentable Building Area,15,466 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",12/6/2019,17389572,$1.67 - $2.43 SF/Mo,Industrial,"3,700 SF",2 Spaces,FL,For Lease,Retail,"[('Port of Palm Beach', '49 min drive', '35.4 mi'), ('Manning Building Supplies, Incorporated', '32 min drive', '17.0 mi')]",
4555 Knight Rd,,"6,000 SF",Macon,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,6,000 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",1/23/2020,18279449,$0.33 SF/Mo,Industrial,"6,000 SF",1 Space,GA,For Lease,Industrial,"[('Middle Georgia Regional Airport', '26 min drive', '14.9 mi'), ('Georgia Ports - Savannah', '196 min drive', '174.0 mi'), ('Stanford Refrigerated Warehouse', '15 min drive', '7.2 mi')]",
715 N Belair Rd,,"41,660 SF",Evans,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,41,660 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",1/24/2020,18287617,$0.67 SF/Mo,Industrial,"41,660 SF",1 Space,GA,For Lease,Industrial,"[('Augusta Regional-Bush Field Airport', '31 min drive', '17.5 mi'), ('Georgia Ports - Savannah', '159 min drive', '130.6 mi'), ('TRANSFLO-AUGUSTA-GA', '22 min drive', '11.8 mi')]",
145 Challenger Ct,,"18,913 SF",Columbus,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,18,913 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",1/27/2020,18314679,$0.56 SF/Mo,Industrial,"8,000 SF",1 Space,GA,For Lease,Industrial,"[('Columbus Metropolitan Airport', '6 min drive', '2.2 mi'), ('Port of Panama City', '235 min drive', '188.2 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-COLUMBUS-GA', '10 min drive', '4.8 mi')]",
5025 Fayetteville Rd,,"279,776 SF",Fairburn,"Rental Rate,$4.15 /SF/YR,Rentable Building Area,279,776 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",1/30/2020,18349117,$0.35 SF/Mo,Industrial,"279,776 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '27 min drive', '11.9 mi'), ('Georgia Ports - Savannah', '281 min drive', '247.3 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS, SPTS, DIV. TR', '10 min drive', '3.7 mi')]","Water - City Water,Sewer - City Sewer"
Wildcat Dam Rd,,"1,135,680 SF",Pooler,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,1,135,680 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",2/4/2020,18404780,$0.42 SF/Mo,Industrial,"1,135,680 SF",1 Space,GA,For Lease,Industrial,"[('Savannah/Hilton Head International Airport', '21 min drive', '8.7 mi'), ('Georgia Ports - Savannah', '21 min drive', '10.5 mi'), ('NS-SAVANNAH-GA', '20 min drive', '10.4 mi')]",
4747 Granite Dr,,"50,000 SF",Tucker,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",2/5/2020,18418722,$0.38 SF/Mo,Industrial,"21,000 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '43 min drive', '25.9 mi'), ('Georgia Ports - Savannah', '286 min drive', '256.9 mi'), ('Commercial Cold Storage', '12 min drive', '5.8 mi')]",
8498 Roy Rd,"Fenced Lot,Yard,Storage Space","36,800 SF",Ellijay,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,36,800 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",2/5/2020,18420641,$0.38 SF/Mo,Industrial,"36,800 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '390 min drive', '339.5 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-DALTON-GA-2', '79 min drive', '54.9 mi')]",
5440 Fulton Industrial Blvd,"Bus Line,Signage","140,485 SF",Atlanta,"Rental Rate,$3.75 /SF/YR,Rentable Building Area,140,485 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",2/6/2020,18432541,$0.31 SF/Mo,Industrial,"113,478 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '32 min drive', '14.7 mi'), ('Georgia Ports - Savannah', '289 min drive', '256.0 mi'), ('ATLANTA SERVICE WAREHOUSE-ATLANTA-GA', '6 min drive', '1.3 mi')]","Water - City Water,Sewer - City Sewer"
4927 Golden Pky,Property Manager on Site,"51,590 SF",Buford,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,51,590 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",2/6/2020,18433867,$0.56 SF/Mo,Industrial,"5,669 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '317 min drive', '284.2 mi'), ('NEXUS DISTRIBUTION CORP.-LAWRENCEVILLE-GA', '28 min drive', '19.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Electric"
3770 Zip Industrial Blvd SE,,"61,200 SF",Atlanta,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,61,200 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",4/6/2020,18485962,$0.40 SF/Mo,Industrial,"10,000 - 25,150 SF",2 Spaces,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '16 min drive', '4.0 mi'), ('Georgia Ports - Savannah', '268 min drive', '241.9 mi'), ('AMWARE DISTRIBUTION WAREHOUSES-ATLANTA-GA', '6 min drive', '2.0 mi')]",
7522 Industrial Blvd,"Fenced Lot,Storage Space","2,500 SF",Macon,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,2,500 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",2/12/2020,18496805,$1.00 SF/Mo,Industrial,"2,500 SF",1 Space,GA,For Lease,Industrial,"[('Middle Georgia Regional Airport', '8 min drive', '1.9 mi'), ('Georgia Ports - Savannah', '201 min drive', '178.4 mi'), ('Damaste Warehouse', '17 min drive', '8.1 mi')]",
91 Andrew Dr,,"20,000 SF",Stockbridge,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",2/18/2020,18557050,$0.48 SF/Mo,Industrial,"13,500 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '34 min drive', '18.9 mi'), ('Georgia Ports - Savannah', '250 min drive', '226.4 mi'), ('ODC Integrated Logistics', '14 min drive', '9.2 mi')]",
5011 Georgia Highway 85,,"15,000 SF",Forest Park,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,15,000 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",2/21/2020,18593144,$0.54 SF/Mo,Industrial,"6,000 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '16 min drive', '4.0 mi'), ('Georgia Ports - Savannah', '264 min drive', '238.9 mi'), ('AMWARE DISTRIBUTION WAREHOUSES-ATLANTA-GA', '7 min drive', '3.1 mi')]",
8375 Grace Rd,,"39,375 SF",Macon,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,39,375 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",2/26/2020,18649610,$0.33 SF/Mo,Industrial,"39,375 SF",1 Space,GA,For Lease,Industrial,"[('Middle Georgia Regional Airport', '9 min drive', '2.9 mi'), ('Georgia Ports - Savannah', '199 min drive', '169.7 mi'), ('Damaste Warehouse', '17 min drive', '8.4 mi')]",
5101 Transport Blvd,Bus Line,"106,096 SF",Columbus,"Rental Rate,$2.95 /SF/YR,Rentable Building Area,106,096 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",2/27/2020,18662686,$0.25 SF/Mo,Industrial,"106,096 SF",1 Space,GA,For Lease,Industrial,"[('Columbus Metropolitan Airport', '12 min drive', '5.1 mi'), ('Port of Panama City', '241 min drive', '192.4 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-COLUMBUS-GA', '15 min drive', '8.5 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer"
146 Riverview Park Rd,,"17,400 SF",Jackson,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,17,400 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",2/27/2020,18669809,$0.42 SF/Mo,Industrial,"17,400 SF",1 Space,GA,For Lease,Industrial,"[('Georgia Ports - Savannah', '225 min drive', '203.9 mi'), ('ODC Integrated Logistics', '22 min drive', '17.5 mi')]",
540 Airport South Pky,,"101,975 SF",Atlanta,"Rental Rate,$3.30 /SF/YR,Rentable Building Area,101,975 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",3/2/2020,18713190,$0.28 SF/Mo,Industrial,"61,368 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '18 min drive', '4.9 mi'), ('Georgia Ports - Savannah', '265 min drive', '239.8 mi'), ('AMWARE DISTRIBUTION WAREHOUSES-ATLANTA-GA', '8 min drive', '3.9 mi')]",
21 Patton Rd,"Bus Line,Skylights","24,000 SF",Savannah,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",3/2/2020,18713543,$0.67 SF/Mo,Industrial,"6,000 SF",1 Space,GA,For Lease,Industrial,"[('Savannah/Hilton Head International Airport', '21 min drive', '9.7 mi'), ('Hilton Head Airport', '67 min drive', '38.7 mi'), ('Georgia Ports - Savannah', '11 min drive', '6.2 mi'), ('CSX INTERMODAL-SAVANNAH-GA', '8 min drive', '2.6 mi')]","Water - City Water,Sewer - City Sewer"
5635 Gwaltney Dr SW,Air Conditioning,"41,134 SF",Atlanta,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,41,134 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",3/3/2020,18724502,$0.35 SF/Mo,Industrial,"41,134 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '33 min drive', '14.7 mi'), ('Georgia Ports - Savannah', '290 min drive', '255.9 mi'), ('ATLANTA SERVICE WAREHOUSE-ATLANTA-GA', '8 min drive', '1.9 mi')]","Water - City Water,Sewer - City Sewer"
5356 E Ponce De Leon Ave,Air Conditioning,"201,200 SF",Stone Mountain,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,201,200 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",4/13/2020,18724838,$0.40 SF/Mo,Industrial,"54,649 SF",1 Space,GA,For Lease,Industrial,"[('Hartsfield-Jackson Atlanta International Airport', '43 min drive', '24.4 mi'), ('Georgia Ports - Savannah', '287 min drive', '255.4 mi'), ('Commercial Cold Storage', '16 min drive', '7.6 mi')]",
3110 Skyway Cir,,"24,000 SF",Melbourne,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,24,000 SF,Min. Divisible,1,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse",11/6/2019,17654613,$0.83 SF/Mo,Industrial,"1,000 - 24,000 SF",1 Space,FL,For Lease,Flex,"[('Melbourne International Airport', '13 min drive', '4.3 mi'), ('Port Canaveral', '46 min drive', '34.4 mi'), ('CSX INTERMODAL-ORLANDO-FL', '73 min drive', '60.7 mi')]",
2900 Commerce Park Dr,,"13,915 SF",Boynton Beach,"Rental Rate,$20.00 /SF/YR,Rentable Building Area,13,915 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",11/14/2019,17724217,$1.67 SF/Mo,Industrial,"3,072 SF",1 Space,FL,For Lease,Industrial,"[('Boynton Beach Commuter Rail (Tri-County Commuter)', '18 min walk', '0.9 mi'), ('Lake Worth Commuter Rail (Tri-County Commuter)', '13 min drive', '5.3 mi'), ('Palm Beach International Airport', '22 min drive', '11.9 mi'), ('Port of Palm Beach', '29 min drive', '18.0 mi'), ('TRI-RAIL-POMPANO BEACH-FL-800 NW 33R', '30 min drive', '21.7 mi')]",
3099 SE Monroe St,"24 Hour Access,Buss Ducts,Mezzanine,Skylights,Recessed Lighting,Air Conditioning","7,500 SF",Stuart,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,7,500 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",11/14/2019,17724243,$0.75 SF/Mo,Industrial,"7,450 SF",1 Space,FL,For Lease,Industrial,"[('Port of Palm Beach', '48 min drive', '33.8 mi'), ('Manning Building Supplies, Incorporated', '38 min drive', '20.1 mi')]","Lighting - Fluorescent,Water - County Water,Heating - Electric"
7760 W 20th Ave,Bus Line,"1,500 SF",Hialeah,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,1,500 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",11/15/2019,17734276,$1.10 SF/Mo,Industrial,"1,500 SF",1 Space,FL,For Lease,Industrial,"[('Opa-Locka Commuter Rail (Tri-County Commuter)', '13 min drive', '6.3 mi'), ('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '17 min drive', '7.7 mi'), ('Miami International Airport', '19 min drive', '9.1 mi'), ('Fort Lauderdale–Hollywood International Airport', '35 min drive', '22.5 mi'), ('Port of Miami', '31 min drive', '16.0 mi'), ('Sunshine Loading Service, Incorporated', '11 min drive', '4.4 mi')]",
1801 NW 93rd Ave,"Bus Line,Signage","7,500 SF",Miami,"Rental Rate,$13.00 /SF/YR,Rentable Building Area,7,500 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",11/18/2019,17751654,$1.08 SF/Mo,Industrial,"7,500 SF",1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '16 min drive', '7.0 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '17 min drive', '8.3 mi'), ('Miami International Airport', '11 min drive', '4.2 mi'), ('Fort Lauderdale–Hollywood International Airport', '46 min drive', '33.2 mi'), ('Port of Miami', '25 min drive', '13.8 mi'), ('Alphinos Distributors, Incorporated', '8 min drive', '3.6 mi')]",
816 NW 6th Ave,"Bus Line,Fenced Lot","11,000 SF",Fort Lauderdale,"Rental Rate,$25.00 /SF/YR,Rentable Building Area,11,000 SF,Property Type,Industrial,Year Built/Renovated,1980/2019,Property Subtype,Warehouse",3/21/2019,17752107,$2.08 SF/Mo,Industrial,"4,200 - 8,800 SF",2 Spaces,FL,For Lease,Industrial,"[('Fort Lauderdale Commuter Rail (Tri-County Commuter)', '9 min drive', '2.9 mi'), ('Cypress Creek Commuter Rail (Tri-County Commuter)', '11 min drive', '5.2 mi'), ('Fort Lauderdale–Hollywood International Airport', '16 min drive', '8.2 mi'), ('Miami International Airport', '53 min drive', '33.3 mi'), ('Port Everglades', '9 min drive', '3.9 mi'), ('Challenge Warehousing, Incorporated', '6 min drive', '2.2 mi')]","Water,Sewer"
13921 SW 143rd Ct,,"20,748 SF",Miami,"Rental Rate,$12.57 /SF/YR,Rentable Building Area,20,748 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",1/29/2020,17752118,$1.05 SF/Mo,Industrial,"2,100 SF",1 Space,FL,For Lease,Industrial,,
7161-7199 N Waterway Dr,Bus Line,"27,120 SF",Miami,"Rental Rate,$15.50 /SF/YR,Rentable Building Area,27,120 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",12/12/2019,17765190,$1.29 SF/Mo,Industrial,"1,375 SF",1 Space,FL,For Lease,Industrial,"[('Miami Airport Commuter Rail (Tri-County Commuter)', '16 min drive', '7.4 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '17 min drive', '9.1 mi'), ('Miami International Airport', '15 min drive', '6.7 mi'), ('Fort Lauderdale–Hollywood International Airport', '48 min drive', '32.6 mi'), ('Port of Miami', '24 min drive', '11.9 mi'), ('Alphinos Distributors, Incorporated', '11 min drive', '5.7 mi')]",
6982 NW 12th St,,"124,200 SF",Miami,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,124,200 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",12/4/2019,17859718,$0.71 SF/Mo,Industrial,"10,665 SF",1 Space,FL,For Lease,Industrial,"[('Miami Airport Commuter Rail (Tri-County Commuter)', '11 min drive', '5.3 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '12 min drive', '6.1 mi')]","Water - City Water,Sewer - City Sewer"
12485 N 44th St,,"17,617 SF",Clearwater,"Rental Rate,$6.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,067 SF,Rentable Building Area,17,617 SF,Property Type,Industrial,Year Built,1984",12/4/2019,17866584,$0.50 SF/Mo,Industrial,"3,067 - 17,410 SF",1 Space,FL,For Lease,Industrial,"[('Saint Petersburg-Clearwater International Airport', '15 min drive', '4.5 mi'), ('Tampa International Airport', '25 min drive', '16.1 mi'), ('Port of Tampa Bay', '34 min drive', '21.4 mi'), ('GATX TERMINALS CORPORATION-TAMPA-FL', '36 min drive', '21.9 mi')]",
14050 - 14100 Northwest 57 Ct,Fenced Lot,"89,665 SF",Miami Lakes,"Rental Rate,$8.75 /SF/YR,Rentable Building Area,89,665 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",12/4/2019,17866789,$0.73 SF/Mo,Industrial,"49,000 SF",1 Space,FL,For Lease,Industrial,"[('Opa-Locka Commuter Rail (Tri-County Commuter)', '7 min drive', '3.0 mi'), ('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '13 min drive', '6.9 mi'), ('Miami International Airport', '23 min drive', '12.2 mi'), ('Fort Lauderdale–Hollywood International Airport', '31 min drive', '19.5 mi'), ('Port of Miami', '28 min drive', '16.1 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '8 min drive', '4.2 mi')]",
11350 Space Blvd,"Monument Signage,Air Conditioning","39,373 SF",Orlando,"Rental Rate,$7.33 /SF/YR,Rentable Building Area,39,373 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",12/4/2019,17867256,$0.61 SF/Mo,Industrial,"18,000 SF",1 Space,FL,For Lease,Industrial,"[('Orlando International Airport', '18 min drive', '9.1 mi'), ('Orlando Sanford Airport', '54 min drive', '39.1 mi'), ('Port Canaveral', '66 min drive', '51.7 mi'), ('CSX INTERMODAL-ORLANDO-FL', '10 min drive', '4.3 mi')]",
4240-4288 L B Mcleod Rd,Signage,"57,600 SF",Orlando,"Rental Rate,$7.75 - $7.95 /SF/YR,Rentable Building Area,57,600 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",3/17/2020,17871114,$0.65 - $0.66 SF/Mo,Industrial,"5,760 - 17,280 SF",2 Spaces,FL,For Lease,Industrial,"[('Orlando International Airport', '23 min drive', '12.4 mi'), ('Orlando Sanford Airport', '43 min drive', '31.6 mi'), ('Port Canaveral', '71 min drive', '55.0 mi'), ('SADDLE CREEK CORP.-ORLANDO-FL', '12 min drive', '6.1 mi')]",Heating
3100 NW 7th Ave,,"10,000 SF",Miami,"Rental Rate,$24.00 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built/Renovated,1950/2014,Property Subtype,Warehouse",12/4/2019,17871165,$2.00 SF/Mo,Industrial,"10,000 SF",1 Space,FL,For Lease,Industrial,"[('Allapattah Transit Stop', '13 min walk', '0.7 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '10 min drive', '4.2 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '12 min drive', '4.5 mi'), ('Miami International Airport', '22 min drive', '8.8 mi'), ('Fort Lauderdale–Hollywood International Airport', '33 min drive', '20.9 mi'), ('Port of Miami', '12 min drive', '4.8 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '7 min drive', '2.6 mi')]",
2430 5th Ave S,"Fenced Lot,Front Loading,Storage Space","49,274 SF",Saint Petersburg,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,49,274 SF,Property Type,Industrial,Year Built,1953,Property Subtype,Warehouse",12/5/2019,17877636,$1.00 SF/Mo,Industrial,"49,274 SF",1 Space,FL,For Lease,Industrial,"[('Saint Petersburg-Clearwater International Airport', '26 min drive', '12.6 mi'), ('Tampa International Airport', '31 min drive', '21.3 mi'), ('Sarasota–Bradenton International Airport', '48 min drive', '31.3 mi'), ('Port Manatee', '34 min drive', '23.9 mi'), ('GATX TERMINALS CORPORATION-TAMPA-FL', '42 min drive', '27.0 mi')]",
