address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
523 Williamson Ave,,"20,000 SF",Youngstown,"Rental Rate,$2.00 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse",4/17/2020,19256728,$0.17 SF/Mo,Industrial,"20,000 SF",1 Space,OH,For Lease,Industrial,"[('Youngstown-Warren Regional Airport', '24 min drive', '15.8 mi'), ('Port of Baltimore', '352 min drive', '307.3 mi'), ('Penn-Ohio Warehouse', '9 min drive', '4.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
2554 Needmore Rd,"Bio-Tech/ Lab Space,Skylights","54,636 SF",Dayton,"Property Type,Industrial,Rentable Building Area,54,636 SF,Property Subtype,Warehouse,Industrial Distribution,Year Built,1965",7/26/2017,3936932,Rent Upon Request,Industrial,"4,016 SF",1 Space,OH,For Lease,Flex,"[('Dayton International Airport', '15 min drive', '8.5 mi'), ('Virginia Port Authority - Richmond', '590 min drive', '521.2 mi'), ('Peerless Transportation and Storage', '12 min drive', '7.5 mi')]",
10848 Joslyn Dr,Air Conditioning,"32,000 SF",Blue Ash,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,32,000 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",10/10/2018,14033509,$0.63 SF/Mo,Industrial,"19,200 SF",1 Space,OH,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
1802 Nebraska Ave,"Fenced Lot,Signage","140,983 SF",Toledo,"Rental Rate,$3.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,90,000 SF,Rentable Building Area,140,983 SF,Property Type,Industrial,Year Built/Renovated,1926/1964",4/10/2020,19189967,$0.25 SF/Mo,Industrial,"90,000 - 140,725 SF",1 Space,OH,For Lease,Industrial,"[('Toledo Express Airport', '24 min drive', '15.6 mi'), ('Port of Baltimore', '534 min drive', '475.2 mi'), ('Willis Day Storage Company', '1 min drive', '0.0 mi')]","Lighting,Water,Sewer"
301-333 Gaddis Blvd,Fenced Lot,"132,000 SF",Dayton,"Rental Rate,$2.75 /SF/YR,Rentable Building Area,132,000 SF,Property Type,Industrial,Year Built,1947,Property Subtype,Warehouse",1/28/2020,18317407,$0.23 SF/Mo,Industrial,"100,000 SF",1 Space,OH,For Lease,Industrial,"[('Dayton International Airport', '23 min drive', '13.2 mi'), ('Virginia Port Authority - Richmond', '584 min drive', '515.7 mi'), ('Peerless Transportation and Storage', '10 min drive', '4.8 mi')]","Lighting,Gas,Water,Sewer,Heating"
1076 Pittsburgh Dr,"Front Loading,Security System,Signage","362,260 SF",Delaware,"Rental Rate,$3.25 /SF/YR,Rentable Building Area,362,260 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse",7/9/2019,16556779,$0.27 SF/Mo,Industrial,"163,000 SF",1 Space,OH,For Lease,Industrial,"[('John Glenn Columbus International Airport', '49 min drive', '30.6 mi'), ('Port of Baltimore', '498 min drive', '428.0 mi'), ('Prospect Farmers Exchange', '28 min drive', '13.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
4600 Progress Ln,"Bus Line,Air Conditioning","158,400 SF",Winston-Salem,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,158,400 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",6/19/2013,5902973,$0.29 SF/Mo,Industrial,"61,200 SF",1 Space,NC,For Lease,Flex,"[('Piedmont Triad International Airport', '43 min drive', '28.2 mi'), ('Virginia Port Authority - Richmond', '268 min drive', '228.9 mi'), ('Carolina Public Warehouse, Incorporated', '6 min drive', '2.6 mi')]","Gas,Water - City Water,Sewer - City Sewer,Heating"
2206 Beltway Blvd,"Courtyard,Freezer (Space)","258,372 SF",Charlotte,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,258,372 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",3/13/2017,6417102,$0.41 SF/Mo,Industrial,"27,085 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '19 min drive', '6.0 mi'), ('Port of Wilmington', '251 min drive', '210.3 mi'), ('TRANSFLO-TODDVILLE-NC', '15 min drive', '6.1 mi')]","Lighting,Gas,Water,Sewer,Heating"
3620 Reeves Ridge Rd,"Courtyard,Freezer (Space)","566,800 SF",Charlotte,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,566,800 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",3/13/2017,6417105,$0.41 SF/Mo,Industrial,"566,800 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '19 min drive', '6.0 mi'), ('North Charleston Terminal', '235 min drive', '202.0 mi'), ('TRANSFLO-TODDVILLE-NC', '15 min drive', '6.0 mi')]",
3202 Motorsports Ln,Signage,"11,500 SF",Charlotte,"Property Type,Flex,Rentable Building Area,11,500 SF,Property Subtype,Light Distribution,Industrial Manufacturing,Showroom,Industrial Warehouse,Year Built,2002,Building Class,C",1/29/2002,6424294,Rent Upon Request,Flex,"1,300 SF",1 Space,NC,For Lease,Flex,"[('Charlotte Douglas International Airport', '20 min drive', '11.1 mi')]",
10809 Southern Loop Blvd,,"32,000 SF",Pineville,"Property Type,Industrial,Rentable Building Area,32,000 SF,Property Subtype,Warehouse,Industrial Manufacturing,Showroom,Year Built,1999",4/15/2004,6442632,Rent Upon Request,Industrial,"1,300 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '21 min drive', '9.6 mi'), ('Port of Wilmington', '240 min drive', '203.6 mi'), ('Piedmont Distribution Center #6', '5 min drive', '1.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
90 Piedmont Industrial Dr,"Fenced Lot,Signage","858,400 SF",Winston-Salem,"Rental Rate,$3.65 /SF/YR,Rentable Building Area,858,400 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing,Office Building",12/11/2008,6516946,$0.30 SF/Mo,Industrial,"69,500 - 157,000 SF",2 Spaces,NC,For Lease,"Office, Industrial","[('Piedmont Triad International Airport', '39 min drive', '26.7 mi'), ('Port of Wilmington', '263 min drive', '213.0 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '13 min drive', '4.8 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7020 Reames Rd,,"120,000 SF",Charlotte,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,120,000 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",12/4/2019,6562476,$0.46 SF/Mo,Industrial,"28,880 SF",1 Space,NC,For Lease,Flex,"[('Charlotte Douglas International Airport', '23 min drive', '13.2 mi'), ('Port of Wilmington', '245 min drive', '205.9 mi'), ('Nordic Warehouse, Incorporated', '8 min drive', '2.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1935 S Main St,Signage,"19,800 SF",Salisbury,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,19,800 SF,Property Type,Industrial,Year Built,2002,Property Subtype,Warehouse,Industrial Distribution,Showroom",5/16/2019,6646911,$0.54 SF/Mo,Industrial,"3,553 SF",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '255 min drive', '208.5 mi'), ('Ridenhour Reload', '16 min drive', '4.9 mi')]",
2061 Sherrill Dr,,"112,500 SF",Statesville,"Property Type,Industrial,Rentable Building Area,112,500 SF,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing,Year Built,2006",3/30/2020,7349045,Rent Upon Request,Industrial,"112,500 SF",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '283 min drive', '237.8 mi'), ('Ridenhour Reload', '42 min drive', '25.6 mi')]",
138 Buffalo Ave,,"48,417 SF",Concord,"Rental Rate,$4.50 - $9.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,400 SF,Rentable Building Area,48,417 SF,Property Type,Industrial,Year Built,1956",2/25/2020,6775586,$0.38 - $0.75 SF/Mo,Industrial,"1,400 - 20,274 SF",3 Spaces,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '47 min drive', '30.4 mi'), ('Port of Wilmington', '249 min drive', '202.9 mi'), ('Nordic Warehouse, Incorporated', '29 min drive', '18.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
621 Micaville Loop,,"55,987 SF",Micaville,"Rental Rate,$6.50 - $7.00 /SF/YR,Rentable Building Area,55,987 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse,Showroom",5/29/2018,7959531,$0.54 - $0.58 SF/Mo,Industrial,"2,221 - 4,977 SF",2 Spaces,NC,For Lease,"Office, Office/Retail","[('Georgia Ports - Savannah', '399 min drive', '335.1 mi'), ('Harman Ice And Cold Storage', '75 min drive', '45.2 mi')]","Water - City Water,Sewer - City Sewer"
284 Ann St,"24 Hour Access,Fenced Lot","134,000 SF",Concord,"Rental Rate,$3.25 - $12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,250 SF,Rentable Building Area,134,000 SF,Property Type,Industrial,Year Built,1938",2/25/2020,8424516,$0.27 - $1.00 SF/Mo,Industrial,"1,250 - 87,847 SF",4 Spaces,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '47 min drive', '30.5 mi'), ('Port of Wilmington', '250 min drive', '203.1 mi'), ('Nordic Warehouse, Incorporated', '30 min drive', '19.0 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Electric"
184 Academy Ave NW,Fenced Lot,"71,050 SF",Concord,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,71,050 SF,Property Type,Industrial,Year Built,1927,Property Subtype,Warehouse",4/6/2016,8424577,$0.38 SF/Mo,Industrial,"9,904 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '48 min drive', '30.6 mi'), ('Port of Wilmington', '250 min drive', '203.0 mi'), ('Nordic Warehouse, Incorporated', '30 min drive', '19.0 mi')]","Lighting,Gas,Water,Sewer,Heating"
2377 US Highway 52 S,,"103,918 SF",Wadesboro,"Rental Rate,$1.95 /SF/YR,Property Subtype,Manufacturing,Industrial Warehouse,Min. Divisible,50,000 SF,Rentable Building Area,103,918 SF,Property Type,Industrial,Year Built,1968",4/14/2020,8445065,$0.16 SF/Mo,Industrial,"50,000 - 100,000 SF",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '170 min drive', '149.0 mi'), ('GAINEY GRAIN, INC.-LAUREL HILL-NC', '62 min drive', '45.0 mi')]",
6900 Northpark Blvd,Signage,"105,600 SF",Charlotte,"Rental Rate,$5.50 /SF/YR,Building Class,A,Property Type,Flex,Rentable Building Area,105,600 SF,Property Subtype,Light Manufacturing,Industrial Distribution,Industrial Manufacturing,Industrial Warehouse,Year Built,1997",10/21/2019,8485067,$0.46 SF/Mo,Flex,"19,200 SF",1 Space,NC,For Lease,Flex,"[('Charlotte Douglas International Airport', '24 min drive', '13.0 mi')]","Water - City Water,Sewer - City Sewer,Heating - Electric"
108 Monticello Rd,"Conferencing Facility,Fenced Lot,Air Conditioning","411,293 SF",Weaverville,"Rental Rate,$5.95 - $19.00 /SF/YR,Property Type,Industrial,Total Space Available,248,964 SF,Property Subtype,Manufacturing,Industrial Warehouse,Office Building,Min. Divisible,1,350 SF,Rentable Building Area,411,293 SF,Max. Contiguous,247,614 SF,Year Built,1984",9/24/2019,8702846,$0.50 - $1.58 SF/Mo,Industrial,"1,350 - 248,964 SF",14 Spaces,NC,For Lease,"Office, Industrial","[('Asheville Regional Airport', '32 min drive', '22.6 mi'), ('Georgia Ports - Savannah', '358 min drive', '317.1 mi'), ('Harman Ice And Cold Storage', '66 min drive', '51.9 mi')]",
305 Blue Creek School Rd,,"16,121 SF",Jacksonville,"Property Type,Industrial,Rentable Building Area,16,121 SF,Property Subtype,Warehouse,Showroom,Year Built,2017",1/27/2020,9115704,Rent Upon Request,Industrial,"2,500 SF",2 Spaces,NC,For Lease,Industrial,,
6514 Chapel Hill Rd,Signage,"49,000 SF",Raleigh,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,49,000 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Warehouse",8/2/2018,9242251,$0.75 SF/Mo,Industrial,"11,852 SF",1 Space,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '16 min drive', '8.8 mi'), ('Port of Wilmington', '158 min drive', '140.1 mi'), ('Railinc', '11 min drive', '5.9 mi')]","Gas,Water - City Water,Sewer - City Sewer"
5130 Hovis Rd,"Fenced Lot,Front Loading,Signage","166,980 SF",Charlotte,"Rental Rate,$3.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,23,230 SF,Rentable Building Area,166,980 SF,Property Type,Industrial,Year Built,1972",6/6/2017,17811933,$0.33 SF/Mo,Industrial,"23,230 - 90,180 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '19 min drive', '8.3 mi'), ('Port of Wilmington', '243 min drive', '204.7 mi'), ('CSX INTERMODAL-CHARLOTTE-NC', '1 min drive', '0.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
110 Rupert Rd,,"14,000 SF",Garner,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,14,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",12/10/2019,17924699,$1.00 SF/Mo,Industrial,"7,000 - 14,000 SF",2 Spaces,NC,For Lease,Industrial,,
2201 Interstate North Dr,,"94,400 SF",Charlotte,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,94,400 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",5/29/2019,18418092,$0.41 SF/Mo,Industrial,"62,400 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '23 min drive', '10.7 mi'), ('Port of Wilmington', '244 min drive', '203.4 mi'), ('Shepherd Southgate Warehouse Company', '9 min drive', '2.9 mi')]",
2233 Interstate North Dr,,"88,591 SF",Charlotte,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,88,591 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",3/4/2020,18418097,$0.56 SF/Mo,Industrial,"10,647 - 22,807 SF",2 Spaces,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '22 min drive', '10.5 mi'), ('Port of Wilmington', '243 min drive', '203.3 mi'), ('Shepherd Southgate Warehouse Company', '9 min drive', '2.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1430 West Pointe Dr,"Property Manager on Site,Signage","116,800 SF",Charlotte,"Rental Rate,$5.75 - $5.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,16,000 SF,Rentable Building Area,116,800 SF,Property Type,Industrial,Year Built,1997",12/3/2019,18418819,$0.48 - $0.50 SF/Mo,Industrial,"16,000 - 76,200 SF",2 Spaces,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '17 min drive', '5.6 mi'), ('Port of Wilmington', '250 min drive', '209.9 mi'), ('TRANSFLO-TODDVILLE-NC', '14 min drive', '5.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
1001 Bond St,"Signage,Fluorescent Lighting","406,000 SF",Charlotte,"Rental Rate,$3.75 /SF/YR,Rentable Building Area,406,000 SF,Min. Divisible,50,000 SF,Year Built,1969,Property Type,Industrial,Cross Streets,Exchange St,Property Subtype,Warehouse",2/3/2020,18420985,$0.31 SF/Mo,Industrial,"50,000 - 303,636 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '20 min drive', '8.2 mi'), ('Port of Wilmington', '246 min drive', '206.4 mi'), ('CENCO, INC-CHARLOTTE-NC', '4 min drive', '1.1 mi')]","Lighting,Gas,Water,Sewer,Heating"
11900 Steele Creek Rd,Air Conditioning,"126,000 SF",Charlotte,"Rental Rate,$4.65 /SF/YR,Rentable Building Area,126,000 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",3/4/2020,18739338,$0.39 SF/Mo,Industrial,"126,000 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '17 min drive', '7.8 mi'), ('Port of Wilmington', '245 min drive', '208.6 mi'), ('Bonded Distribution, Incorporated', '5 min drive', '2.7 mi')]",
2365 Tipton Dr,"Fenced Lot,Signage","48,900 SF",Charlotte,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,48,900 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",3/10/2020,18816886,$0.44 SF/Mo,Industrial,"48,900 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '21 min drive', '10.2 mi'), ('Port of Wilmington', '242 min drive', '203.0 mi'), ('Shepherd Southgate Warehouse Company', '9 min drive', '3.1 mi')]",
1230 Perry Rd,,"30,000 SF",Apex,"Rental Rate,$9.65 /SF/YR,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",4/3/2020,19099306,$0.80 SF/Mo,Industrial,"15,000 SF",1 Space,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '29 min drive', '19.9 mi'), ('Port of Wilmington', '165 min drive', '145.1 mi'), ('TRANSFLO-APEX-NC', '6 min drive', '2.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
1029 Winston St,"Fenced Lot,Signage","14,394 SF",Greensboro,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,14,394 SF,Property Type,Industrial,Year Built,1951,Property Subtype,Warehouse",2/11/2013,4055187,$0.38 SF/Mo,Industrial,"14,394 SF",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '23 min drive', '13.2 mi'), ('Virginia Port Authority - Richmond', '227 min drive', '196.9 mi'), ('THE CCW GROUP, INC.-GREENSBORO-NC', '2 min drive', '0.4 mi')]",
905 S Broad St,,"6,003 SF",Winston-Salem,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,6,003 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse,Industrial Distribution",8/14/2013,4070279,$0.33 SF/Mo,Industrial,"6,003 SF",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '37 min drive', '24.5 mi'), ('Virginia Port Authority - Richmond', '261 min drive', '225.2 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '6 min drive', '2.2 mi')]",
8075 North Point Blvd,"Bus Line,Signage","56,164 SF",Winston-Salem,"Property Type,Industrial,Rentable Building Area,56,164 SF,Property Subtype,Warehouse,Year Built,1974",9/30/2019,4070405,Rent Upon Request,Industrial,"4,000 - 9,000 SF",2 Spaces,NC,For Lease,"Flex, Industrial","[('Piedmont Triad International Airport', '42 min drive', '27.6 mi'), ('Virginia Port Authority - Richmond', '267 min drive', '228.4 mi'), ('Carolina Public Warehouse, Incorporated', '6 min drive', '2.5 mi')]",
9006 Perimeter Woods Dr,Signage,"98,032 SF",Charlotte,"Property Type,Flex,Rentable Building Area,98,032 SF,Property Subtype,Light Distribution,Industrial Warehouse,Year Built/Renovated,1991/1997,Building Class,B",1/10/2020,4077970,Rent Upon Request,Flex,"18,638 SF",1 Space,NC,For Lease,Flex,"[('Charlotte Douglas International Airport', '27 min drive', '16.0 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
3501 Holts Chapel Rd,,"136,526 SF",Greensboro,"Rental Rate,$4.95 /SF/YR,Property Subtype,Manufacturing,Industrial Warehouse,Min. Divisible,9,086 SF,Rentable Building Area,136,526 SF,Property Type,Industrial,Year Built/Renovated,1966/1971",6/6/2016,4082856,$0.41 SF/Mo,Industrial,"9,086 - 79,086 SF",2 Spaces,NC,For Lease,"Office, Industrial","[('Piedmont Triad International Airport', '27 min drive', '14.5 mi'), ('Virginia Port Authority - Richmond', '229 min drive', '196.9 mi'), ('THE CCW GROUP, INC.-GREENSBORO-NC', '5 min drive', '1.0 mi')]","Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
4600 Hendersonville Rd,"Fenced Lot,Air Conditioning","396,108 SF",Fletcher,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,396,108 SF,Property Type,Industrial,Year Built/Renovated,1960/1978,Property Subtype,Warehouse,Industrial Manufacturing",12/18/2018,4132562,$0.33 SF/Mo,Industrial,"16,000 - 56,000 SF",2 Spaces,NC,For Lease,Industrial,"[('Asheville Regional Airport', '10 min drive', '5.4 mi'), ('Georgia Ports - Savannah', '328 min drive', '293.4 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-GREER-SC-183', '65 min drive', '45.7 mi')]","Gas - Natural,Heating - Gas"
40 Odell School Rd,Signage,"25,000 SF",Concord,"Property Type,Industrial,Rentable Building Area,25,000 SF,Property Subtype,Warehouse,Industrial Manufacturing,Showroom,Year Built,2001",8/22/2019,4114044,Rent Upon Request,Industrial,"1,035 - 3,785 SF",3 Spaces,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '39 min drive', '25.1 mi'), ('Port of Wilmington', '249 min drive', '206.8 mi'), ('Nordic Warehouse, Incorporated', '19 min drive', '11.0 mi')]",
1160 Pleasant Ridge Rd,,"280,800 SF",Greensboro,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,280,800 SF,Min. Divisible,42,120 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",9/5/2007,4144212,$0.40 SF/Mo,Industrial,"42,120 - 280,800 SF",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '14 min drive', '7.0 mi'), ('Virginia Port Authority - Richmond', '245 min drive', '210.8 mi'), ('Triad Wholesale Lumber Incorporated', '13 min drive', '7.1 mi')]",
2581 Highway 90 E,"Skylights,Air Conditioning","120,650 SF",Taylorsville,"Rental Rate,$2.50 /SF/YR,Rentable Building Area,120,650 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",12/9/2015,4165413,$0.21 SF/Mo,Industrial,"32,000 SF",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '305 min drive', '255.8 mi'), ('Ridenhour Reload', '66 min drive', '45.2 mi')]","Lighting - Halide,Water - County Water,Sewer - County Sewer,Heating - Steam Oil"
350 N Generals Blvd,,"77,000 SF",Lincolnton,"Rental Rate,$2.50 /SF/YR,Rentable Building Area,77,000 SF,Property Type,Industrial,Year Built/Renovated,1966/1986,Property Subtype,Manufacturing,Industrial Warehouse",10/9/2013,4212968,$0.21 SF/Mo,Industrial,"77,000 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '51 min drive', '33.2 mi'), ('Port of Wilmington', '283 min drive', '237.4 mi'), ('TRANSFLO-TODDVILLE-NC', '48 min drive', '30.8 mi')]","Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3224 Cedar Creek Rd,,"330,000 SF",Fayetteville,"Rental Rate,$3.75 - $8.00 /SF/YR,Rentable Building Area,330,000 SF,Property Type,Industrial,Year Built/Renovated,1968/1995,Property Subtype,Warehouse",4/9/2020,4219420,$0.31 - $0.67 SF/Mo,Industrial,"2,997 - 179,061 SF",6 Spaces,NC,For Lease,Industrial,"[('Fayetteville Regional-Grannis Field Airport', '21 min drive', '10.8 mi'), ('Port of Wilmington', '119 min drive', '91.1 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-FAYETTEV', '18 min drive', '9.1 mi')]","Lighting - Metal Halide,Water - County Water,Sewer - Septic Field"
124 Hornets Rd,Fenced Lot,"109,370 SF",Lumberton,"Rental Rate,$3.25 /SF/YR,Rentable Building Area,109,370 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse,Industrial Distribution",2/2/2015,4239209,$0.27 SF/Mo,Industrial,"29,100 SF",1 Space,NC,For Lease,Industrial,"[('Fayetteville Regional-Grannis Field Airport', '38 min drive', '29.8 mi'), ('Port of Wilmington', '104 min drive', '83.6 mi'), ('CAROLINA GRAIN CO.-LUMBERTON-NC', '6 min drive', '2.4 mi')]","Lighting - Halogen,Heating"
2110 Governors Rd,,"7,350 SF",Windsor,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,7,350 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",8/8/2012,4239651,$0.50 SF/Mo,Industrial,"2,050 - 4,100 SF",2 Spaces,NC,For Lease,Office,"[('Virginia Port Authority - Portsmouth', '114 min drive', '82.1 mi'), ('Scotland Neck Gin and Grain', '42 min drive', '30.1 mi')]",
2110 Governors Rd,,"3,500 SF",Windsor,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,3,500 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",2/28/2012,4239652,$0.50 SF/Mo,Industrial,"3,500 SF",1 Space,NC,For Lease,Industrial,"[('Virginia Port Authority - Portsmouth', '114 min drive', '82.1 mi'), ('Scotland Neck Gin and Grain', '42 min drive', '30.1 mi')]",
1299 Glenway Dr,,"500,000 SF",Statesville,"Min. Divisible,50,000 SF,Rentable Building Area,500,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",11/5/2015,4249780,Rent Upon Request,Industrial,"50,000 - 500,000 SF",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '290 min drive', '241.5 mi'), ('Ridenhour Reload', '51 min drive', '30.9 mi')]","Lighting - Fluorescent,Gas - Natural,Water,Sewer - City Sewer,Heating - Gas"
Business Park Dr,,"50,000 SF",Statesville,"Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,50,000 SF",5/10/2016,4284803,Rent Upon Request,Industrial,"50,000 SF",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '281 min drive', '227.9 mi'), ('Ridenhour Reload', '34 min drive', '21.3 mi')]","Lighting,Gas,Water,Sewer,Heating"
195 Business Park Dr,,"400,000 SF",Statesville,"Min. Divisible,200,000 SF,Rentable Building Area,400,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",6/14/2016,4397584,Rent Upon Request,Industrial,"200,000 - 400,000 SF",1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '280 min drive', '227.8 mi'), ('Ridenhour Reload', '34 min drive', '21.2 mi')]","Lighting,Gas,Water,Sewer,Heating"
705 Canterbury Rd,,"1,263,600 SF",Kings Mountain,"Min. Divisible,100,000 SF,Rentable Building Area,1,263,600 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",6/14/2016,4397589,Rent Upon Request,Industrial,"100,000 - 1,015,740 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '42 min drive', '25.8 mi'), ('Port of Wilmington', '274 min drive', '230.1 mi'), ('TRANSFLO-TODDVILLE-NC', '39 min drive', '26.5 mi')]","Lighting,Gas,Water - City Water,Sewer - City Sewer,Heating"
1859 Lindbergh St,"Signage,Air Conditioning","39,200 SF",Charlotte,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,39,200 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",7/23/2019,6479347,$0.58 SF/Mo,Industrial,"5,600 SF",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '16 min drive', '6.3 mi'), ('Port of Wilmington', '244 min drive', '204.0 mi'), ('CSX INTERMODAL-CHARLOTTE-NC', '8 min drive', '3.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
