address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
1251-1257 Linda Vista Dr,,"12,790 SF",San Marcos,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,12,790 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",3/2/2020,18713704,$1.20 SF/Mo,Industrial,"1,440 SF",1 Space,CA,For Lease,Industrial,"[('Carlsbad Poinsettia Commuter Rail (Coaster)', '17 min drive', '9.3 mi')]","Water - City Water,Sewer - City Sewer"
2375 Michael Faraday Dr,"Skylights,Air Conditioning","16,351 SF",San Diego,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,16,351 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",3/2/2020,18714642,$1.10 SF/Mo,Industrial,"6,174 SF",1 Space,CA,For Lease,Industrial,"[('San Diego International Airport', '32 min drive', '24.2 mi'), ('Port of San Diego', '28 min drive', '20.7 mi'), ('BNSF-SAN DIEGO-CA', '16 min drive', '10.4 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
10050 6th St,Bus Line,"19,500 SF",Rancho Cucamonga,"Rental Rate,$15.60 /SF/YR,Rentable Building Area,19,500 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",3/2/2020,18714736,$1.30 SF/Mo,Industrial,"1,500 SF",1 Space,CA,For Lease,Industrial,"[('Rancho Cucamonga Commuter Rail (San Bernardino Line)', '7 min drive', '2.3 mi'), ('East Ontario Commuter Rail (Riverside Line)', '10 min drive', '4.1 mi'), ('Ontario International Airport', '8 min drive', '2.8 mi'), ('Port of Long Beach', '69 min drive', '53.6 mi'), ('MATLACK BULK INTERMODAL SERVICES, INC.-RANCHO CUCA', '5 min drive', '2.1 mi')]",
2309 A St,"24 Hour Access,Fenced Lot,Skylights,Yard,Fluorescent Lighting","5,992 SF",Santa Maria,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,5,992 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",3/2/2020,18714899,$0.85 SF/Mo,Industrial,"5,992 SF",1 Space,CA,For Lease,Industrial,"[('Santa Maria Public-Captain G. Allan Hancock Field Airport', '5 min drive', '2.1 mi'), ('San Luis Obispo County-McChesney Field Airport', '45 min drive', '32.0 mi'), ('The Port of Hueneme', '142 min drive', '113.9 mi'), ('SAVAGE INDUSTRIES, INC.-WASCO-CA', '186 min drive', '143.0 mi')]","Lighting,Gas,Water,Sewer"
2200 S Dupont Dr,"Fenced Lot,Skylights","27,985 SF",Anaheim,"Rental Rate,$14.16 /SF/YR,Rentable Building Area,27,985 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",3/2/2020,18716675,$1.18 SF/Mo,Industrial,"27,985 SF",1 Space,CA,For Lease,Industrial,"[('Anaheim Commuter Rail (Orange County Line)', '7 min drive', '2.1 mi'), ('Orange Commuter Rail (Orange County, Inland Empire-Orange County Lines)', '6 min drive', '2.3 mi'), ('John Wayne Airport', '17 min drive', '10.9 mi'), ('Long Beach-Daugherty Field Airport', '26 min drive', '20.4 mi'), ('Ontario International Airport', '43 min drive', '32.7 mi'), ('Port of Long Beach', '29 min drive', '19.9 mi'), ('ANAHEIM QDC-ANAHEIM-CA', '9 min drive', '5.0 mi')]",
1435 Pioneer St,Fenced Lot,"30,589 SF",Brea,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,30,589 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",3/2/2020,18716730,$1.15 SF/Mo,Industrial,"30,589 SF",1 Space,CA,For Lease,Industrial,"[('Fullerton Commuter Rail (Orange County, 91 Lines)', '11 min drive', '5.4 mi'), ('Buena Park Commuter Rail (Orange County, 91 Lines)', '13 min drive', '7.0 mi'), ('Long Beach-Daugherty Field Airport', '35 min drive', '21.4 mi'), ('John Wayne Airport', '31 min drive', '21.7 mi'), ('Ontario International Airport', '35 min drive', '25.3 mi'), ('Port of Long Beach', '42 min drive', '30.7 mi'), ('CALIFORNIA DISTRIBUTION-CITY OF INDUSTRY-CA', '13 min drive', '7.1 mi')]",
2110 W 16th St,Fenced Lot,"1,990 SF",Long Beach,"Rental Rate,$24.00 /SF/YR,Rentable Building Area,1,990 SF,Property Type,Industrial,Year Built,1957,Property Subtype,Warehouse",3/3/2020,18725743,$2.00 SF/Mo,Industrial,"1,990 SF",1 Space,CA,For Lease,Office,"[('Long Beach-Daugherty Field Airport', '13 min drive', '5.9 mi'), ('Los Angeles International Airport', '30 min drive', '20.1 mi'), ('John Wayne Airport', '36 min drive', '27.0 mi'), ('Port of Long Beach', '8 min drive', '3.4 mi'), ('J. H. BAXTER CO.-LONG BEACH-CA', '5 min drive', '1.7 mi')]",
425 Clinton Ave,,"6,750 SF",Roseville,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,6,750 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",3/3/2020,18726085,$0.85 SF/Mo,Industrial,"6,750 SF",1 Space,CA,For Lease,Industrial,"[('Sacramento International Airport', '34 min drive', '24.0 mi'), ('Port of Richmond', '114 min drive', '92.4 mi'), ('BNSF-SACRAMENTO-CA', '26 min drive', '18.2 mi')]",
1385 Fitzgerald Ave,"Front Loading,Skylights","5,640 SF",San Francisco,"Rental Rate,$27.00 /SF/YR,Rentable Building Area,5,640 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",3/3/2020,18726363,$2.25 SF/Mo,Industrial,"5,640 SF",1 Space,CA,For Lease,Industrial,"[('Gilman/Paul Station Inbound', '2 min walk', '0.1 mi'), ('Gilman/Paul Station', '2 min walk', '0.1 mi'), ('Carroll Station Outbound', '4 min walk', '0.2 mi'), ('Carroll Station', '5 min walk', '0.2 mi'), ('Le Conte Station', '7 min walk', '0.4 mi'), ('Bayshore Commuter Rail (Caltrain)', '5 min drive', '1.3 mi'), ('22nd Street Commuter Rail (Caltrain)', '9 min drive', '4.5 mi'), ('San Francisco International Airport', '16 min drive', '9.0 mi'), ('Oakland International Airport', '37 min drive', '24.1 mi'), ('Port of San Francisco', '13 min drive', '6.4 mi'), ('UP-OAKLAND-CA-1750 FERRO', '27 min drive', '13.9 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer"
3356 E 14th St,"Fenced Lot,Floor Drains","4,000 SF",Los Angeles,"Rental Rate,$13.00 /SF/YR,Rentable Building Area,4,000 SF,Property Type,Industrial,Year Built,1947,Property Subtype,Warehouse",3/3/2020,18726563,$1.08 SF/Mo,Industrial,"4,000 SF",1 Space,CA,For Lease,Industrial,"[('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '9 min drive', '4.2 mi'), ('Cal State LA Commuter Rail (San Bernardino Line)', '12 min drive', '8.2 mi'), ('Long Beach-Daugherty Field Airport', '28 min drive', '17.6 mi'), ('Los Angeles International Airport', '29 min drive', '18.2 mi'), ('Bob Hope Airport', '29 min drive', '19.7 mi'), ('Port of Long Beach', '30 min drive', '20.5 mi'), ('Centennial Mills', '3 min drive', '0.7 mi')]",Heating - Electric
8305 Hindry Ave,,"11,365 SF",Los Angeles,"Rental Rate,$33.00 /SF/YR,Rentable Building Area,11,365 SF,Property Type,Industrial,Year Built,1948,Property Subtype,Warehouse",3/3/2020,18729030,$2.75 SF/Mo,Industrial,"1,850 SF",1 Space,CA,For Lease,Industrial,"[('Los Angeles International Airport', '7 min drive', '3.2 mi'), ('Bob Hope Airport', '36 min drive', '19.3 mi'), ('Long Beach-Daugherty Field Airport', '27 min drive', '19.3 mi'), ('Port of Los Angeles', '35 min drive', '22.4 mi'), ('RAPID DEPLOYMENT SYSTEMS, INC.-LOS ANGELES-CA', '19 min drive', '13.1 mi')]",
458 E Commercial Rd,"24 Hour Access,Fenced Lot,Security System,Skylights","15,223 SF",San Bernardino,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,15,223 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse,Cross Streets,Waterman",3/3/2020,18729641,$0.75 SF/Mo,Industrial,"15,223 SF",1 Space,CA,For Lease,Industrial,"[('San Bernardino Commuter Rail (San Bernardino, Inland Empire-Orange County Lines)', '10 min drive', '5.0 mi'), ('Rialto Commuter Rail (San Bernardino Line)', '14 min drive', '8.4 mi'), ('Ontario International Airport', '28 min drive', '20.0 mi'), ('Port of Long Beach', '81 min drive', '64.6 mi'), ('BNSF-SAN BERNARDINO-CA', '11 min drive', '6.0 mi')]","Water - City Water,Sewer - City Sewer"
8735 Shirley Ave,,"12,500 SF",Northridge,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,12,500 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",3/3/2020,18731101,$1.00 SF/Mo,Industrial,"6,250 SF",1 Space,CA,For Lease,Industrial,"[('Northridge Commuter Rail (Ventura County Line)', '20 min walk', '1.0 mi'), ('Chatsworth Commuter Rail (Ventura County Line)', '9 min drive', '4.1 mi'), ('Bob Hope Airport', '24 min drive', '13.2 mi'), ('Los Angeles International Airport', '38 min drive', '26.9 mi'), ('The Port of Hueneme', '63 min drive', '46.3 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '37 min drive', '28.2 mi')]",
13921 Sycamore Way,"24 Hour Access,Skylights,Air Conditioning","9,650 SF",Chino,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,9,650 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",3/4/2020,18732795,$1.05 SF/Mo,Industrial,"2,340 - 9,650 SF",3 Spaces,CA,For Lease,Industrial,"[('Downtown Pomona Commuter Rail (Riverside Line)', '14 min drive', '7.9 mi'), ('East Ontario Commuter Rail (Riverside Line)', '17 min drive', '9.5 mi'), ('Ontario International Airport', '17 min drive', '9.0 mi'), ('John Wayne Airport', '45 min drive', '34.4 mi'), ('Port of Long Beach', '59 min drive', '45.8 mi'), ('WAREHOUSE SPECIALISTS, INC.-POMONA-CA', '19 min drive', '10.8 mi')]",
2860 E Gretta Ln,"Fenced Lot,Skylights","18,110 SF",Anaheim,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,18,110 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",2/27/2020,18664771,$1.15 SF/Mo,Industrial,"1,412 SF",1 Space,CA,For Lease,Industrial,"[('Anaheim Canyon Commuter Rail (Inland Empire-Orange County Line)', '5 min drive', '2.1 mi'), ('Anaheim Commuter Rail (Orange County Line)', '11 min drive', '4.8 mi'), ('John Wayne Airport', '23 min drive', '15.2 mi'), ('Long Beach-Daugherty Field Airport', '32 min drive', '24.6 mi'), ('Ontario International Airport', '39 min drive', '28.5 mi'), ('Port of Long Beach', '34 min drive', '24.2 mi'), ('ANAHEIM QDC-ANAHEIM-CA', '2 min drive', '0.7 mi')]",
341 Industrial Way,Skylights,"8,000 SF",Woodland,"Rental Rate,$15.72 /SF/YR,Rentable Building Area,8,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",2/27/2020,18664778,$1.31 SF/Mo,Industrial,"8,000 SF",1 Space,CA,For Lease,Industrial,"[('Sacramento International Airport', '18 min drive', '11.1 mi'), ('Port of Richmond', '88 min drive', '70.9 mi'), ('DEPENDABLE STORAGE-WOODLAND-CA', '5 min drive', '2.8 mi')]","Lighting,Gas,Water,Sewer,Heating"
255 Jason Ct,"Fenced Lot,Skylights","8,420 SF",Corona,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,8,420 SF,Property Type,Industrial,Year Built,1991,Property Subtype,Warehouse",2/27/2020,18665081,$1.05 SF/Mo,Industrial,"8,420 SF",1 Space,CA,For Lease,Industrial,"[('Riverside-La Sierra Commuter Rail (Inland Empire-Orange County, 91 Lines)', '8 min drive', '2.7 mi'), ('North Main Corona Commuter Rail (Inland Empire-Orange County, 91 Lines)', '12 min drive', '5.2 mi'), ('Ontario International Airport', '29 min drive', '18.5 mi'), ('John Wayne Airport', '44 min drive', '33.1 mi'), ('Port of Long Beach', '61 min drive', '46.3 mi'), ('NATIONAL DISTRIBUTION CENTERS-CORONA-CA', '11 min drive', '6.4 mi')]",
1326 9th St,"Floor Drains,Signage,Skylights","10,168 SF",Berkeley,"Rental Rate,$22.20 /SF/YR,Rentable Building Area,10,168 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",2/27/2020,18665086,$1.85 SF/Mo,Industrial,"5,775 SF",1 Space,CA,For Lease,Industrial,"[('Oakland International Airport', '25 min drive', '16.6 mi'), ('San Francisco International Airport', '38 min drive', '24.2 mi'), ('Port of Richmond', '17 min drive', '9.2 mi'), ('UP-OAKLAND-CA-200 BURMA', '12 min drive', '6.0 mi')]","Water - City Water,Sewer - City Sewer"
13075 Garvey Ave,Fenced Lot,"7,782 SF",Baldwin Park,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,7,782 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",2/27/2020,18665428,$1.50 SF/Mo,Industrial,"7,782 SF",1 Space,CA,For Lease,Industrial,"[('Baldwin Park Commuter Rail (San Bernardino Line)', '7 min drive', '2.6 mi'), ('El Monte Commuter Rail (San Bernardino Line)', '6 min drive', '3.1 mi'), ('Long Beach-Daugherty Field Airport', '33 min drive', '24.2 mi'), ('Ontario International Airport', '34 min drive', '24.9 mi'), ('Bob Hope Airport', '39 min drive', '29.6 mi'), ('Port of Long Beach', '39 min drive', '29.1 mi'), ('UP-CITY OF INDUSTRY-CA-INTERMODAL FACILITY', '11 min drive', '4.8 mi')]",
14756-14762 Arminta St,"Fenced Lot,Signage,Yard,Air Conditioning","8,276 SF",Van Nuys,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,8,276 SF,Property Type,Industrial,Year Built,1964,Property Subtype,Warehouse",2/27/2020,18666547,$1.50 SF/Mo,Industrial,"1,100 SF",1 Space,CA,For Lease,Industrial,"[('Van Nuys Commuter Rail (Ventura County Line)', '13 min walk', '0.5 mi'), ('Sun Valley Commuter Rail (Antelope Valley Line)', '13 min drive', '5.5 mi'), ('Bob Hope Airport', '13 min drive', '6.3 mi'), ('Los Angeles International Airport', '33 min drive', '23.3 mi'), ('Port of Long Beach', '56 min drive', '42.6 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '30 min drive', '21.0 mi')]",
42774 Boscell Rd,"Fenced Lot,Skylights","93,385 SF",Fremont,"Rental Rate,$11.76 /SF/YR,Property Subtype,Warehouse,Min. Divisible,51,535 SF,Rentable Building Area,93,385 SF,Property Type,Industrial,Year Built,2000",2/27/2020,18670215,$0.98 SF/Mo,Industrial,"51,535 - 75,983 SF",1 Space,CA,For Lease,Industrial,"[('Fremont-Centerville Commuter Rail (Altamont Corridor Express)', '11 min drive', '6.7 mi')]",
2021 E Via Burton,Skylights,"27,000 SF",Anaheim,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,27,000 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",2/27/2020,18670396,$1.05 SF/Mo,Industrial,"1,340 SF",1 Space,CA,For Lease,Industrial,,
164 W Jefferson Blvd,,"25,179 SF",Los Angeles,"Rental Rate,$10.92 /SF/YR,Rentable Building Area,25,179 SF,Property Type,Industrial,Year Built,1948,Property Subtype,Warehouse",2/27/2020,18670473,$0.91 SF/Mo,Industrial,"25,179 SF",1 Space,CA,For Lease,Industrial,"[('Jefferson/USC Transit Stop', '6 min walk', '0.3 mi'), ('Expo Park/USC Transit Stop', '16 min walk', '0.8 mi'), ('LATTC/Ortho Institute Transit Stop', '19 min walk', '1.0 mi'), ('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '8 min drive', '3.9 mi'), ('Cal State LA Commuter Rail (San Bernardino Line)', '12 min drive', '7.9 mi'), ('Los Angeles International Airport', '21 min drive', '12.8 mi'), ('Bob Hope Airport', '29 min drive', '16.4 mi'), ('Long Beach-Daugherty Field Airport', '28 min drive', '20.1 mi'), ('Port of Long Beach', '31 min drive', '22.0 mi'), ('RAPID DEPLOYMENT SYSTEMS, INC.-LOS ANGELES-CA', '6 min drive', '2.9 mi')]","Lighting,Water,Sewer,Heating"
14380-14400 Industry Cir,"Skylights,Air Conditioning","109,273 SF",La Mirada,"Rental Rate,$10.08 /SF/YR,Rentable Building Area,109,273 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",2/27/2020,18670499,$0.84 SF/Mo,Industrial,"74,349 SF",1 Space,CA,For Lease,Industrial,"[('Buena Park Commuter Rail (Orange County, 91 Lines)', '7 min drive', '2.6 mi'), ('Norwalk/Santa Fe Springs Commuter Rail (Orange County, 91 Lines)', '11 min drive', '5.4 mi'), ('Long Beach-Daugherty Field Airport', '22 min drive', '13.2 mi'), ('John Wayne Airport', '28 min drive', '20.3 mi'), ('Los Angeles International Airport', '37 min drive', '26.8 mi'), ('Port of Long Beach', '29 min drive', '18.8 mi'), ('CALIFORNIA DISTRIBUTION-CERRITOS-CA', '3 min drive', '1.1 mi')]",Heating
5628-5656 Pirrone Rd,,"16,500 SF",Salida,"Rental Rate,$15.84 /SF/YR,Rentable Building Area,16,500 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",2/27/2020,18670735,$1.32 SF/Mo,Industrial,"1,100 SF",1 Space,CA,For Lease,Industrial,"[('Port of Redwood City', '107 min drive', '83.9 mi'), ('Nulaid Foods, Inc.', '11 min drive', '4.0 mi')]","Lighting,Water,Sewer"
6360 Federal Blvd,"Fenced Lot,Signage","29,000 SF",San Diego,"Rental Rate,$10.68 /SF/YR,Rentable Building Area,29,000 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",2/27/2020,18670882,$0.89 SF/Mo,Industrial,"13,000 SF",1 Space,CA,For Lease,Industrial,,
330 N Palm St,,"9,460 SF",Brea,"Rental Rate,$14.40 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,388 SF,Rentable Building Area,9,460 SF,Property Type,Industrial,Year Built,1982",2/27/2020,18671248,$1.20 SF/Mo,Industrial,"2,388 - 7,188 SF",2 Spaces,CA,For Lease,Industrial,"[('Fullerton Commuter Rail (Orange County, 91 Lines)', '11 min drive', '5.2 mi'), ('Buena Park Commuter Rail (Orange County, 91 Lines)', '13 min drive', '6.8 mi'), ('Long Beach-Daugherty Field Airport', '36 min drive', '21.2 mi'), ('John Wayne Airport', '32 min drive', '21.4 mi'), ('Ontario International Airport', '37 min drive', '25.7 mi'), ('Port of Long Beach', '42 min drive', '25.5 mi'), ('CALIFORNIA DISTRIBUTION-CITY OF INDUSTRY-CA', '13 min drive', '6.9 mi')]",
801-803 E 8th St,Fenced Lot,"7,000 SF",Los Angeles,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,7,000 SF,Property Type,Industrial,Year Built,1927,Property Subtype,Warehouse",2/28/2020,18677862,$1.05 SF/Mo,Industrial,"4,200 SF",1 Space,CA,For Lease,Industrial,"[('Union Station Commuter Rail (Ventura County, Antelope Valley, San Bernardino, Riverside, Orange County, 91 Lines)', '5 min drive', '2.1 mi'), ('Cal State LA Commuter Rail (San Bernardino Line)', '8 min drive', '5.9 mi'), ('Los Angeles International Airport', '24 min drive', '15.2 mi'), ('Bob Hope Airport', '27 min drive', '16.3 mi'), ('Long Beach-Daugherty Field Airport', '31 min drive', '22.5 mi'), ('Port of Long Beach', '34 min drive', '23.9 mi'), ('RAPID DEPLOYMENT SYSTEMS, INC.-LOS ANGELES-CA', '4 min drive', '1.6 mi')]",
12285 Colony Ave,Skylights,"10,094 SF",Chino,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,10,094 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",2/28/2020,18678222,$1.05 SF/Mo,Industrial,"10,094 SF",1 Space,CA,For Lease,Industrial,"[('Downtown Pomona Commuter Rail (Riverside Line)', '9 min drive', '3.7 mi'), ('Claremont Commuter Rail (San Bernardino Line)', '12 min drive', '5.9 mi'), ('Ontario International Airport', '19 min drive', '10.9 mi'), ('John Wayne Airport', '44 min drive', '33.3 mi'), ('Long Beach-Daugherty Field Airport', '53 min drive', '42.8 mi'), ('Port of Long Beach', '55 min drive', '42.3 mi'), ('WAREHOUSE SPECIALISTS, INC.-POMONA-CA', '13 min drive', '6.5 mi')]",Heating
17107-17115 Gale Ave,,"41,677 SF",City Of Industry,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,41,677 SF,Property Type,Industrial,Year Built/Renovated,1968/1979,Property Subtype,Warehouse",2/28/2020,18678577,$1.05 SF/Mo,Industrial,"3,017 SF",1 Space,CA,For Lease,Industrial,"[('Industry Commuter Rail (Riverside Line)', '10 min drive', '6.4 mi'), ('Baldwin Park Commuter Rail (San Bernardino Line)', '16 min drive', '9.1 mi')]",
1232 Los Vallecitos Blvd,"Signage,Skylights","23,440 SF",San Marcos,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,23,440 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",2/28/2020,18679386,$1.15 SF/Mo,Industrial,"2,000 SF",1 Space,CA,For Lease,Industrial,"[('Palomar College Transit Stop', '13 min walk', '0.6 mi'), ('McClellan-Palomar Airport', '14 min drive', '6.4 mi'), ('San Diego International Airport', '50 min drive', '37.6 mi'), ('Port of San Diego', '51 min drive', '39.7 mi'), ('PLASTIC EXPRESS-FULLERTON-CA', '72 min drive', '49.4 mi')]","Water - City Water,Sewer - City Sewer"
10002 6th St,"Bus Line,Air Conditioning","11,500 SF",Rancho Cucamonga,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,11,500 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",2/28/2020,18679480,$1.00 SF/Mo,Industrial,"5,750 SF",1 Space,CA,For Lease,Industrial,"[('Rancho Cucamonga Commuter Rail (San Bernardino Line)', '6 min drive', '2.3 mi'), ('East Ontario Commuter Rail (Riverside Line)', '9 min drive', '4.1 mi'), ('Ontario International Airport', '7 min drive', '2.6 mi'), ('Port of Long Beach', '68 min drive', '53.4 mi'), ('MATLACK BULK INTERMODAL SERVICES, INC.-RANCHO CUCA', '4 min drive', '2.1 mi')]","Gas - Natural,Heating - Gas"
1773 W San Bernardino Rd,"24 Hour Access,Front Loading,Mezzanine,Signage,Skylights,Shallow Bay,Air Conditioning","26,512 SF",West Covina,"Rental Rate,$15.84 /SF/YR,Rentable Building Area,26,512 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",2/27/2020,18679573,$1.32 SF/Mo,Industrial,"1,872 SF",1 Space,CA,For Lease,Industrial,"[('Baldwin Park Commuter Rail (San Bernardino Line)', '6 min drive', '1.5 mi'), ('Covina Commuter Rail (San Bernardino Line)', '10 min drive', '4.0 mi'), ('Ontario International Airport', '35 min drive', '23.4 mi'), ('Long Beach-Daugherty Field Airport', '41 min drive', '28.3 mi'), ('Bob Hope Airport', '47 min drive', '32.8 mi'), ('Port of Long Beach', '48 min drive', '33.2 mi'), ('UP-CITY OF INDUSTRY-CA-INTERMODAL FACILITY', '15 min drive', '6.0 mi')]","Lighting,Water,Sewer"
633 Ruberta Ave,Fenced Lot,"4,800 SF",Glendale,"Rental Rate,$19.20 /SF/YR,Rentable Building Area,4,800 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",2/28/2020,18679729,$1.60 SF/Mo,Industrial,"4,800 SF",1 Space,CA,For Lease,Flex,"[('Downtown Burbank Commuter Rail (Ventura County, Antelope Valley Lines)', '4 min drive', '1.6 mi'), ('Glendale Commuter Rail (Ventura County, Antelope Valley Lines)', '8 min drive', '3.9 mi'), ('Bob Hope Airport', '13 min drive', '7.1 mi'), ('Los Angeles International Airport', '38 min drive', '21.9 mi'), ('Long Beach-Daugherty Field Airport', '43 min drive', '30.7 mi'), ('Port of Long Beach', '45 min drive', '33.6 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '14 min drive', '9.7 mi')]",
21064-21082 Cabot Blvd,,"60,192 SF",Hayward,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,60,192 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",2/28/2020,18680742,$1.05 SF/Mo,Industrial,"6,912 SF",1 Space,CA,For Lease,Industrial,"[('Oakland International Airport', '19 min drive', '11.6 mi'), ('San Francisco International Airport', '31 min drive', '21.3 mi'), ('San José International Airport', '39 min drive', '28.8 mi'), ('Port of Redwood City', '32 min drive', '21.8 mi'), ('PACIFIC AMERICAN SERVICES-OAKLAND-CA', '17 min drive', '10.0 mi')]","Water - City Water,Sewer - City Sewer,Heating"
3154 Landco Dr,Fenced Lot,"5,400 SF",Bakersfield,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,5,400 SF,Property Type,Industrial,Year Built,2003,Property Subtype,Warehouse",2/28/2020,18681228,$0.85 SF/Mo,Industrial,"5,400 SF",1 Space,CA,For Lease,Industrial,"[('Meadows Field Airport', '17 min drive', '6.0 mi'), ('The Port of Hueneme', '156 min drive', '125.7 mi'), ('ASBURY TRANSPORTATION CO.-BAKERSFIELD-CA', '3 min drive', '0.8 mi')]","Gas,Water,Sewer - Septic Field"
5778 W Barstow Ave,Fenced Lot,"283,417 SF",Fresno,"Rental Rate,$4.20 - $12.00 /SF/YR,Rentable Building Area,283,417 SF,Property Type,Industrial,Year Built,1976,Property Subtype,Warehouse",2/28/2020,18682154,$0.35 - $1.00 SF/Mo,Industrial,"6,000 - 97,662 SF",3 Spaces,CA,For Lease,"Office, Medical","[('Fresno Yosemite International Airport', '27 min drive', '16.1 mi'), ('Port of Redwood City', '197 min drive', '162.4 mi'), ('Integrated Grain and Milling', '14 min drive', '10.4 mi')]",
15085 La Palma Dr,"Fenced Lot,Skylights,Air Conditioning","12,000 SF",Chino,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",2/25/2020,18641313,$1.20 SF/Mo,Industrial,"11,300 SF",1 Space,CA,For Lease,Industrial,"[('Downtown Pomona Commuter Rail (Riverside Line)', '13 min drive', '7.4 mi'), ('Ontario International Airport', '20 min drive', '11.1 mi'), ('John Wayne Airport', '42 min drive', '32.7 mi'), ('Long Beach-Daugherty Field Airport', '56 min drive', '45.8 mi'), ('Port of Long Beach', '58 min drive', '45.3 mi'), ('NATIONAL DISTRIBUTION CENTERS-CORONA-CA', '16 min drive', '10.7 mi')]",
4330 N Hallmark Pky,,"17,220 SF",San Bernardino,"Rental Rate,$6.48 /SF/YR,Rentable Building Area,17,220 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",2/25/2020,18642767,$0.54 SF/Mo,Industrial,"17,220 SF",1 Space,CA,For Lease,Industrial,"[('San Bernardino Commuter Rail (San Bernardino, Inland Empire-Orange County Lines)', '10 min drive', '5.9 mi'), ('Rialto Commuter Rail (San Bernardino Line)', '13 min drive', '7.2 mi'), ('Ontario International Airport', '31 min drive', '21.3 mi'), ('Southern California Logistics Airport', '49 min drive', '38.1 mi'), ('Port of Long Beach', '88 min drive', '71.8 mi'), ('BNSF-SAN BERNARDINO-CA', '10 min drive', '5.3 mi')]",
4680 Calle Carga,Air Conditioning,"24,794 SF",Camarillo,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,24,794 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse",2/25/2020,18642922,$0.70 SF/Mo,Industrial,"24,397 SF",1 Space,CA,For Lease,Industrial,"[('Camarillo Commuter Rail (Ventura County Line)', '5 min drive', '2.6 mi'), ('Oxnard Airport', '21 min drive', '12.4 mi'), ('The Port of Hueneme', '22 min drive', '13.8 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '66 min drive', '53.2 mi')]",
