address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
910 Hart Ln,Fenced Lot,"20,200 SF",Nashville,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,20,200 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",12/3/2018,14448356,$1.00 SF/Mo,Industrial,"7,200 - 20,200 SF",2 Spaces,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '10 min drive', '6.0 mi'), ('Donelson Commuter Rail (East Corridor Line)', '16 min drive', '9.6 mi')]",
1045 Lavern Cir,,"30,225 SF",Hendersonville,"Rental Rate,$9.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,5,557 SF,Rentable Building Area,30,225 SF,Property Type,Industrial,Year Built,1985",3/5/2020,14654060,$0.75 SF/Mo,Industrial,"5,557 - 12,613 SF",1 Space,TN,For Lease,Industrial,"[('Nashville International Airport', '38 min drive', '29.0 mi'), ('Port of Mobile', '510 min drive', '466.5 mi'), ('TRANSFLO-NASHVILLE-TN', '28 min drive', '22.4 mi')]","Lighting,Water,Heating - Electric"
60 Parris Ave,,"10,125 SF",Nashville,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,10,125 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",1/7/2019,14792413,$0.88 SF/Mo,Industrial,"10,000 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '6 min drive', '2.4 mi'), ('Donelson Commuter Rail (East Corridor Line)', '11 min drive', '6.0 mi'), ('Nashville International Airport', '13 min drive', '6.5 mi'), ('Port of Mobile', '487 min drive', '446.4 mi'), ('TRANSFLO-NASHVILLE-TN', '4 min drive', '1.7 mi')]",
165 Jones Blvd,,"4,800 SF",La Vergne,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,4,800 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",1/24/2019,14974241,$0.88 SF/Mo,Industrial,"4,800 SF",1 Space,TN,For Lease,Industrial,,
210 Mundy Memorial Dr,"Signage,Air Conditioning","84,000 SF",Mount Juliet,"Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,84,000 SF",4/5/2019,15642243,Rent Upon Request,Industrial,"84,000 SF",1 Space,TN,For Lease,Industrial,"[('Mt Juliet Commuter Rail (East Corridor Line)', '11 min drive', '4.4 mi'), ('Nashville International Airport', '22 min drive', '13.8 mi'), ('Port of Mobile', '505 min drive', '460.6 mi'), ('OZBURN-HESSEY LOGISTICS-NASHVILLE-TN', '25 min drive', '18.6 mi')]",
1592-1600 Two Pl,"Property Manager on Site,Signage","23,620 SF",Memphis,"Property Type,Industrial,Rentable Building Area,23,620 SF,Property Subtype,Warehouse,Year Built,1977",11/15/2011,17484742,Rent Upon Request,Industrial,"7,500 SF",1 Space,TN,For Lease,Industrial,,"Lighting - Fluorescent,Water"
0 Haynie Ave,,"20,000 SF",Nashville,"Min. Divisible,10,000 SF,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",11/22/2019,17792671,Rent Upon Request,Industrial,"10,000 - 20,000 SF",1 Space,TN,For Lease,Industrial,,
4228 Northstar Dr,,"13,100 SF",Murfreesboro,"Property Type,Industrial,Rentable Building Area,13,100 SF,Property Subtype,Warehouse,Year Built,2016",12/2/2019,17847381,Rent Upon Request,Industrial,"13,100 SF",1 Space,TN,For Lease,Industrial,"[('Nashville International Airport', '31 min drive', '19.1 mi'), ('Port of Mobile', '488 min drive', '446.4 mi'), ('CSX INTERMODAL-NASHVILLE-TN', '31 min drive', '25.1 mi')]",
1420 N 5th St,"Fenced Lot,Air Conditioning","50,000 SF",Union City,"Property Type,Industrial,Rentable Building Area,50,000 SF,Property Subtype,Warehouse,Year Built,1974",1/8/2020,18127785,Rent Upon Request,Industrial,"50,000 SF",1 Space,TN,For Lease,Industrial,"[('Port of Shreveport', '542 min drive', '473.1 mi'), ('Kenton Grain Co.', '25 min drive', '17.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Steam Oil"
327 54th Ave N,Fenced Lot,"4,534 SF",Nashville,"Property Type,Industrial,Year Built,1940,Property Subtype,Warehouse,Cross Streets,Charlotte Pike,Rentable Building Area,4,534 SF",2/5/2020,18420802,Rent Upon Request,Industrial,"4,534 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '9 min drive', '5.1 mi'), ('Nashville International Airport', '21 min drive', '14.5 mi'), ('Port of Mobile', '490 min drive', '448.5 mi'), ('BMI/BULK STORAGE, INC.-NASHVILLE-TN', '4 min drive', '1.4 mi')]",
2324 Winford Ave,,"4,000 SF",Nashville,"Property Type,Industrial,Rentable Building Area,4,000 SF,Property Subtype,Warehouse,Year Built,1978",3/10/2020,18816527,Rent Upon Request,Industrial,"4,000 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '7 min drive', '3.5 mi'), ('Donelson Commuter Rail (East Corridor Line)', '12 min drive', '7.7 mi'), ('Nashville International Airport', '12 min drive', '6.7 mi'), ('Port of Mobile', '485 min drive', '444.0 mi'), ('OZBURN-HESSEY LOGISTICS-NASHVILLE-TN', '3 min drive', '0.7 mi')]",
2845 Logan St,Fenced Lot,"2,250 SF",Nashville,"Property Type,Industrial,Rentable Building Area,2,250 SF,Property Subtype,Warehouse,Year Built,1995",3/25/2020,18984645,Rent Upon Request,Industrial,"2,250 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '8 min drive', '4.3 mi'), ('Donelson Commuter Rail (East Corridor Line)', '11 min drive', '7.9 mi'), ('Nashville International Airport', '10 min drive', '5.6 mi'), ('Port of Mobile', '484 min drive', '443.6 mi'), ('OZBURN-HESSEY LOGISTICS-NASHVILLE-TN', '2 min drive', '0.9 mi')]",
66 W Colorado Ave,"Fenced Lot,Signage,Air Conditioning","52,200 SF",Memphis,"Property Type,Industrial,Rentable Building Area,52,200 SF,Property Subtype,Warehouse,Year Built,1957",3/31/2020,19071572,Rent Upon Request,Industrial,"13,500 SF",1 Space,TN,For Lease,Flex,"[('Central Station', '(Riverfront Loop)', '20 min walk'), ('1.0 mi', 'Memphis International Airport', '17 min drive'), ('9.7 mi', 'Port of Shreveport', '403 min drive'), ('361.6 mi', 'UNITED WAREHOUSE TERMINAL-MEMPHIS-TN', '4 min drive'), ('1.4 mi',)]",
3778 Distriplex Dr N,Air Conditioning,"30,325 SF",Memphis,"Rental Rate,$3.25 /SF/YR,Rentable Building Area,30,325 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",5/29/2015,4052574,$0.27 SF/Mo,Industrial,"30,325 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '10 min drive', '5.4 mi'), ('Port of Shreveport', '421 min drive', '373.8 mi'), ('Southern Warehouses, Incorporated', '3 min drive', '0.8 mi')]",
1004 Quality Cir,"24 Hour Access,Skylights","125,000 SF",Johnson City,"Rental Rate,$2.50 /SF/YR,Rentable Building Area,125,000 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",11/5/2018,4124706,$0.21 SF/Mo,Industrial,"40,000 SF",1 Space,TN,For Lease,Industrial,"[('Tri-Cities Regional TN/VA Airport', '17 min drive', '8.6 mi'), ('Virginia Port Authority - Richmond', '403 min drive', '355.9 mi'), ('Harman Ice And Cold Storage', '14 min drive', '8.3 mi')]","Lighting,Gas,Water,Sewer,Heating"
2700 Riverside Dr,Fenced Lot,"140,706 SF",Chattanooga,"Rental Rate,$4.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,10,000 SF,Rentable Building Area,140,706 SF,Property Type,Industrial,Year Built,1985",6/22/2010,4167564,$0.33 SF/Mo,Industrial,"10,000 - 136,226 SF",1 Space,TN,For Lease,Industrial,"[('Lovell Field Airport', '20 min drive', '10.3 mi'), ('Georgia Ports - Savannah', '411 min drive', '365.8 mi'), ('Gibraltar Steel', '3 min drive', '0.9 mi')]",
130 Beasley St,"Bus Line,Signage","80,000 SF",Jackson,"Rental Rate,$1.50 /SF/YR,Rentable Building Area,80,000 SF,Min. Divisible,15,000 SF,Year Built,1973,Property Type,Industrial,Cross Streets,S. Highland Ave/S.Liberty St.,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing",7/13/2016,4194306,$0.13 SF/Mo,Industrial,"15,000 - 80,000 SF",1 Space,TN,For Lease,Industrial,"[('Port of Mobile', '453 min drive', '377.2 mi'), ('Humboldt Grain Inc.', '24 min drive', '18.6 mi')]","Gas,Heating"
3917 Volunteer Dr,,"42,636 SF",Chattanooga,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,42,636 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",12/9/2019,4310178,$0.46 SF/Mo,Industrial,"8,000 SF",1 Space,TN,For Lease,Industrial,"[('Lovell Field Airport', '14 min drive', '6.7 mi'), ('Georgia Ports - Savannah', '407 min drive', '364.4 mi'), ('Nutritive Sweeteners Company, Incorporated', '4 min drive', '1.3 mi')]",
201 Princeton Rd,,"2,458 SF",Johnson City,,9/9/2016,4334617,$0.90 SF/Mo,Office,"2,458 SF",1 Space,TN,For Lease,Office,"[('Tri-Cities Regional TN/VA Airport', '22 min drive', '11.9 mi')]",
1500 J.P. Hennessey Dr,Fenced Lot,"22,560 SF",La Vergne,"Property Type,Industrial,Rentable Building Area,22,560 SF,Property Subtype,Warehouse,Year Built,1987",12/12/2019,17950856,Rent Upon Request,Industrial,"22,560 SF",1 Space,TN,For Lease,Industrial,"[('Nashville International Airport', '19 min drive', '11.1 mi'), ('Port of Mobile', '494 min drive', '447.8 mi'), ('CSX INTERMODAL-NASHVILLE-TN', '18 min drive', '12.3 mi')]",
0 Vaughn Pky,,"1,500,000 SF",Portland,"Rental Rate,$4.65 /SF/YR,Rentable Building Area,1,500,000 SF,Min. Divisible,50,000 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",8/21/2014,4403969,$0.39 SF/Mo,Industrial,"50,000 - 1,500,000 SF",1 Space,TN,For Lease,Industrial,"[('Port of Mobile', '535 min drive', '484.9 mi'), ('Baggett Grain, Inc.', '44 min drive', '26.8 mi')]","Water,Sewer"
1612 Mustang Dr,,"43,000 SF",Maryville,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,43,000 SF,Min. Divisible,20,000 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",5/8/2015,4406465,$0.42 SF/Mo,Industrial,"20,000 - 43,000 SF",1 Space,TN,For Lease,Industrial,"[('McGhee Tyson Airport', '17 min drive', '9.6 mi'), ('Georgia Ports - Savannah', '494 min drive', '421.5 mi'), ('TRANSFLO-KNOXVILLE-TN', '23 min drive', '17.4 mi')]",
1521 Mountain Rd,Fluorescent Lighting,"126,800 SF",Andersonville,"Rental Rate,$4.87 /SF/YR,Rentable Building Area,126,800 SF,Min. Divisible,50,000 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Distribution,Industrial Manufacturing,Industrial Truck Terminal,Industrial Warehouse",10/26/2016,4722587,$0.41 SF/Mo,Industrial,"50,000 - 126,800 SF",1 Space,TN,For Lease,Industrial,,"Lighting - Fluorescent,Gas"
1541 Heil Quaker Blvd,,"18,000 SF",La Vergne,"Rental Rate,$11.95 /SF/YR,Rentable Building Area,18,000 SF,Min. Divisible,12,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",1/10/2017,5404073,$1.00 SF/Mo,Industrial,"12,000 - 18,000 SF",1 Space,TN,For Lease,Industrial,"[('Nashville International Airport', '20 min drive', '11.2 mi'), ('Port of Mobile', '494 min drive', '447.9 mi'), ('CSX INTERMODAL-NASHVILLE-TN', '19 min drive', '12.4 mi')]",Lighting - Fluorescent
1590 SE King Edward Ave,,"217,000 SF",Cleveland,"Rental Rate,$2.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,34,000 SF,Rentable Building Area,217,000 SF,Property Type,Industrial,Year Built,1965",1/30/2017,5681975,$0.17 SF/Mo,Industrial,"34,000 - 150,000 SF",1 Space,TN,For Lease,Industrial,"[('Lovell Field Airport', '39 min drive', '25.7 mi'), ('Georgia Ports - Savannah', '417 min drive', '365.4 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-CLEVELAND-TN', '7 min drive', '2.1 mi')]",
4290 E Raines Rd,"Bus Line,Signage","230,000 SF",Memphis,"Rental Rate,$2.50 /SF/YR,Property Subtype,Warehouse,Industrial Distribution,Min. Divisible,50,000 SF,Rentable Building Area,230,000 SF,Property Type,Industrial,Year Built,1979",9/12/2012,6493039,$0.21 SF/Mo,Industrial,"50,000 - 230,000 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '11 min drive', '5.8 mi'), ('Port of Shreveport', '422 min drive', '373.9 mi'), ('SUPREME DISTRIBUTION SERVICES, INC.-MEMPHIS-TN-379', '4 min drive', '1.4 mi')]",
203 W Jackson Ave,,"24,000 SF",Knoxville,"Rental Rate,$8.00 /SF/YR,Property Subtype,Warehouse,Industrial Distribution,Office Building,Min. Divisible,16,000 SF,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built,1965",4/15/2017,6829558,$0.67 SF/Mo,Industrial,"16,000 - 24,000 SF",1 Space,TN,For Lease,Industrial,"[('McGhee Tyson Airport', '22 min drive', '13.0 mi'), ('Georgia Ports - Savannah', '475 min drive', '414.0 mi'), ('TRANSFLO-KNOXVILLE-TN', '4 min drive', '1.5 mi')]","Gas - Natural,Water - City Water"
223 W Bockman Way,,"64,840 SF",Sparta,"Rental Rate,$3.00 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,64,840 SF",6/26/2017,7811844,$0.25 SF/Mo,Industrial,"32,000 SF",1 Space,TN,For Lease,Industrial,,"Lighting,Gas,Water,Sewer"
1761 Old Columbia Rd,,"27,300 SF",Dickson,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,27,300 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Warehouse",3/30/2020,19053801,$0.33 SF/Mo,Industrial,"18,000 SF",1 Space,TN,For Lease,Industrial,"[('Port of Mobile', '504 min drive', '456.0 mi'), ('BMI/BULK STORAGE, INC.-NASHVILLE-TN', '44 min drive', '33.7 mi')]",
1133 Polk Ave,Fenced Lot,"93,300 SF",Nashville,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,93,300 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse",5/14/2019,19218117,$0.46 SF/Mo,Industrial,"93,174 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '7 min drive', '3.3 mi'), ('Donelson Commuter Rail (East Corridor Line)', '12 min drive', '7.2 mi'), ('Nashville International Airport', '13 min drive', '6.5 mi'), ('Port of Mobile', '487 min drive', '444.7 mi'), ('TRANSFLO-NASHVILLE-TN', '6 min drive', '2.5 mi')]",Lighting - Fluorescent
4242 Bf Goodrich Blvd,,"121,156 SF",Memphis,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,121,156 SF,Property Type,Industrial,Year Built/Renovated,1973/2016,Property Subtype,Warehouse",4/16/2020,19232006,$0.29 SF/Mo,Industrial,"45,300 - 117,300 SF",2 Spaces,TN,For Lease,Industrial,"[('Memphis International Airport', '12 min drive', '5.7 mi'), ('Port of Shreveport', '423 min drive', '374.0 mi'), ('Southern Warehouses, Incorporated', '2 min drive', '0.6 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
7134 Cockrill Bend Blvd,,"13,602 SF",Nashville,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,13,602 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",4/15/2020,19235929,$1.00 SF/Mo,Industrial,"12,000 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '13 min drive', '8.4 mi'), ('Nashville International Airport', '25 min drive', '16.8 mi'), ('Port of Mobile', '493 min drive', '450.8 mi'), ('BMI/BULK STORAGE, INC.-NASHVILLE-TN', '7 min drive', '2.6 mi')]","Water - City Water,Sewer - City Sewer"
3670 S Perkins Rd,"Fenced Lot,Air Conditioning","74,582 SF",Memphis,"Property Type,Industrial,Rentable Building Area,74,582 SF,Property Subtype,Warehouse,Year Built,1974",4/16/2020,19244085,Rent Upon Request,Industrial,"74,582 SF",1 Space,TN,For Lease,Industrial,,
1185 Nicholas St,"Bus Line,Signage","19,200 SF",Memphis,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,19,200 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",8/10/2010,4256198,$0.40 SF/Mo,Industrial,"19,200 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '19 min drive', '12.5 mi'), ('Port of Shreveport', '406 min drive', '363.9 mi'), ('CONTINENTAL GRAIN CO.-MEMPHIS-TN', '4 min drive', '1.3 mi')]",
557 Tusculum Blvd,,"48,000 SF",Greeneville,"Rental Rate,$1.80 /SF/YR,Rentable Building Area,48,000 SF,Property Type,Industrial,Year Built,1954,Property Subtype,Warehouse",10/10/2017,9515663,$0.15 SF/Mo,Industrial,"35,000 SF",1 Space,TN,For Lease,Industrial,"[('Georgia Ports - Savannah', '433 min drive', '363.9 mi'), ('Harman Ice And Cold Storage', '39 min drive', '30.0 mi')]",
6949 Appling Farms Pky,Signage,"47,550 SF",Memphis,"Property Type,Industrial,Rentable Building Area,47,550 SF,Property Subtype,Warehouse,Year Built,2005",9/12/2018,13284115,Rent Upon Request,Industrial,"3,750 - 7,500 SF",2 Spaces,TN,For Lease,Flex,"[('Memphis International Airport', '26 min drive', '17.1 mi'), ('Port of Shreveport', '422 min drive', '375.2 mi'), ('Supreme Distribution Services, Incorporated', '17 min drive', '10.5 mi')]","Lighting - Fluorescent,Heating"
700 N Front St,"Bus Line,Signage","90,000 SF",Memphis,"Property Type,Industrial,Rentable Building Area,90,000 SF,Property Subtype,Warehouse,Year Built/Renovated,1919/1949",4/18/2019,15776414,Rent Upon Request,Industrial,"90,000 SF",1 Space,TN,For Lease,Industrial,,
5510 E Division St,,"58,025 SF",Mount Juliet,"Rental Rate,$9.25 /SF/YR,Rentable Building Area,58,025 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse",6/12/2019,16324552,$0.77 SF/Mo,Industrial,"6,000 SF",1 Space,TN,For Lease,Industrial,"[('Martha Commuter Rail (East Corridor Line)', '8 min drive', '4.2 mi'), ('Mt Juliet Commuter Rail (East Corridor Line)', '15 min drive', '5.5 mi'), ('Nashville International Airport', '26 min drive', '19.0 mi'), ('Port of Mobile', '510 min drive', '465.7 mi'), ('OZBURN-HESSEY LOGISTICS-NASHVILLE-TN', '30 min drive', '23.8 mi')]",
1100 E Parkway S,"Bus Line,Cooler,Signage","304,884 SF",Memphis,"Rental Rate,$6.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,25,000 SF,Rentable Building Area,304,884 SF,Property Type,Industrial,Year Built/Renovated,1949/2018",9/5/2019,17114183,$0.54 SF/Mo,Industrial,"25,000 - 114,213 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '9 min drive', '5.4 mi'), ('Port of Shreveport', '411 min drive', '368.3 mi'), ('NS-MEMPHIS-TN', '2 min drive', '0.6 mi')]",
2203 Highway 70 E,"Fenced Lot,Signage","12,480 SF",Jackson,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,12,480 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse",2/13/2020,18515263,$0.67 SF/Mo,Industrial,"3,000 SF",1 Space,TN,For Lease,Industrial,,
228 Glenrose Ave,,"30,000 SF",Nashville,"Min. Divisible,10,000 SF,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",10/5/2016,4533296,Rent Upon Request,Industrial,"10,000 - 30,000 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '7 min drive', '3.3 mi'), ('Donelson Commuter Rail (East Corridor Line)', '12 min drive', '7.7 mi')]",
700 Hickory Industrial Dr,,"76,000 SF",Old Hickory,"Min. Divisible,25,000 SF,Rentable Building Area,76,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",11/30/2017,10811454,Rent Upon Request,Industrial,"25,000 - 76,000 SF",1 Space,TN,For Lease,Industrial,"[('Hermitage Commuter Rail (East Corridor Line)', '13 min drive', '7.6 mi'), ('Donelson Commuter Rail (East Corridor Line)', '16 min drive', '9.9 mi')]",
3111-3165 Bellbrook Dr,"Bus Line,Signage","99,500 SF",Memphis,"Property Type,Industrial,Rentable Building Area,99,500 SF,Property Subtype,Distribution,Industrial Manufacturing,Industrial Warehouse,Year Built,1966",2/28/2018,11596736,Rent Upon Request,Industrial,"2,512 - 43,584 SF",4 Spaces,TN,For Lease,"Retail, Industrial","[('Memphis International Airport', '8 min drive', '3.9 mi'), ('Port of Shreveport', '413 min drive', '369.0 mi'), ('MALLORY-MEMPHIS-TN', '9 min drive', '4.1 mi')]","Gas - Natural,Heating - Gas"
3599 Knight Rd,,"33,726 SF",Memphis,"Property Type,Industrial,Rentable Building Area,33,726 SF,Property Subtype,Warehouse,Year Built,1989",12/23/2008,11596743,Rent Upon Request,Industrial,"14,653 - 33,689 SF",2 Spaces,TN,For Lease,Industrial,"[('Memphis International Airport', '10 min drive', '4.8 mi'), ('Port of Shreveport', '421 min drive', '372.7 mi'), ('SUPREME DISTRIBUTION SERVICES, INC.-MEMPHIS-TN-379', '2 min drive', '0.4 mi')]",
5000 E Raines Rd,"Bus Line,Fenced Lot,Signage","1,118,295 SF",Memphis,"Property Type,Industrial,Rentable Building Area,1,118,295 SF,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing,Year Built/Renovated,1966/2000",2/28/2018,13518550,Rent Upon Request,Industrial,"296,599 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '13 min drive', '6.5 mi'), ('Port of Shreveport', '423 min drive', '374.3 mi'), ('TRANSLOAD OF TENNESSEE-MEMPHIS-TN', '2 min drive', '0.5 mi')]",
3900-3950 Willow Lake Blvd,"Bus Line,Fitness Center,Signage","182,677 SF",Memphis,"Property Type,Industrial,Rentable Building Area,182,677 SF,Property Subtype,Distribution,Industrial Manufacturing,Industrial Warehouse,Year Built,1986",8/27/2018,13518552,Rent Upon Request,Industrial,"15,797 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '17 min drive', '7.6 mi'), ('Port of Shreveport', '427 min drive', '375.5 mi'), ('TRANSLOAD OF TENNESSEE-MEMPHIS-TN', '6 min drive', '1.6 mi')]",
2913-3053 Fleetbrook Dr,"Bus Line,Signage","240,000 SF",Memphis,"Property Type,Industrial,Rentable Building Area,240,000 SF,Property Subtype,Warehouse,Year Built,1973",2/28/2018,13518659,Rent Upon Request,Industrial,"18,833 - 63,833 SF",2 Spaces,TN,For Lease,Industrial,"[('Memphis International Airport', '10 min drive', '4.5 mi'), ('Port of Shreveport', '414 min drive', '368.8 mi'), ('MALLORY-MEMPHIS-TN', '11 min drive', '4.7 mi')]","Gas - Natural,Heating - Gas"
4189-4219 Air Trans Rd,,"336,000 SF",Memphis,"Min. Divisible,48,000 SF,Rentable Building Area,336,000 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",8/6/2018,13519145,Rent Upon Request,Industrial,"48,000 - 288,000 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '12 min drive', '6.0 mi'), ('Port of Shreveport', '423 min drive', '373.8 mi'), ('SUPREME DISTRIBUTION SERVICES, INC.-MEMPHIS-TN-423', '3 min drive', '0.7 mi')]",
3615 Lamar Ave,"Bus Line,Fenced Lot,Signage","157,000 SF",Memphis,"Property Type,Industrial,Rentable Building Area,157,000 SF,Property Subtype,Warehouse,Year Built,1971",12/28/2018,13519149,Rent Upon Request,Industrial,"10,433 - 77,433 SF",2 Spaces,TN,For Lease,Industrial,"[('Memphis International Airport', '9 min drive', '4.1 mi'), ('Port of Shreveport', '417 min drive', '370.5 mi'), ('SUPREME DISTRIBUTION SERVICES, INC.-MEMPHIS-TN-379', '6 min drive', '2.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
6125 E Shelby Dr,Bus Line,"471,744 SF",Memphis,"Property Type,Industrial,Rentable Building Area,471,744 SF,Property Subtype,Warehouse,Year Built,1981",10/24/2018,14168889,Rent Upon Request,Industrial,"257,211 SF",1 Space,TN,For Lease,Industrial,"[('Memphis International Airport', '15 min drive', '8.9 mi'), ('Port of Shreveport', '426 min drive', '376.7 mi'), ('MERITEX LOGISTICS - MEMPHIS, INC.-MEMPHIS-TN', '2 min drive', '0.6 mi')]",
1001 W Kirkland Ave,"Fenced Lot,Air Conditioning","39,093 SF",Nashville,"Property Type,Industrial,Rentable Building Area,39,093 SF,Property Subtype,Warehouse,Year Built,1974",11/19/2018,14435635,Rent Upon Request,Industrial,"11,750 SF",1 Space,TN,For Lease,Industrial,"[('Riverfront Commuter Rail (East Corridor Line)', '10 min drive', '5.3 mi'), ('Donelson Commuter Rail (East Corridor Line)', '17 min drive', '9.8 mi'), ('Nashville International Airport', '21 min drive', '13.0 mi'), ('Port of Mobile', '493 min drive', '450.5 mi'), ('TRANSFLO-NASHVILLE-TN', '11 min drive', '6.4 mi')]",Heating
103 Sam Watkins Blvd,,"76,890 SF",Mount Pleasant,"Property Type,Industrial,Rentable Building Area,76,890 SF,Property Subtype,Warehouse,Year Built,2005",2/25/2019,15275030,Rent Upon Request,Industrial,"21,000 SF",1 Space,TN,For Lease,Industrial,"[('Port of Mobile', '467 min drive', '426.8 mi'), ('CSX INTERMODAL-NASHVILLE-TN', '60 min drive', '52.7 mi')]",Lighting
41 Business Park Dr,,"18,787 SF",Lebanon,"Property Type,Industrial,Rentable Building Area,18,787 SF,Property Subtype,Warehouse,Year Built,2005",8/27/2019,17038953,Rent Upon Request,Industrial,"3,750 SF",1 Space,TN,For Lease,Office,"[('Martha Commuter Rail (East Corridor Line)', '3 min drive', '0.9 mi'), ('Mt Juliet Commuter Rail (East Corridor Line)', '15 min drive', '8.1 mi'), ('Nashville International Airport', '27 min drive', '20.7 mi'), ('Port of Mobile', '511 min drive', '467.5 mi'), ('TRANSFLO-NASHVILLE-TN', '30 min drive', '25.1 mi')]",
1562-1584 Two Pl,,"44,420 SF",Memphis,"Rental Rate,$9.26 /SF/YR,Rentable Building Area,44,420 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",8/4/2016,17484740,$0.77 SF/Mo,Industrial,"3,750 SF",1 Space,TN,For Lease,Flex,,
5466 Old Us-78,Fenced Lot,"20,500 SF",Memphis,"Property Type,Industrial,Rentable Building Area,20,500 SF,Property Subtype,Warehouse,Year Built,1985",11/18/2019,17571736,Rent Upon Request,Industrial,"2,500 - 20,500 SF",2 Spaces,TN,For Lease,Industrial,"[('Memphis International Airport', '14 min drive', '8.4 mi'), ('Port of Shreveport', '425 min drive', '376.2 mi'), ('UP-MEMPHIS-TN-5660 UNIVE', '2 min drive', '0.4 mi')]",Lighting - Fluorescent
