address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
11535 W 183rd Pl,Signage,"44,000 SF",Orland Park,"Rental Rate,$10.00 - $14.00 /SF/YR,Property Subtype,Warehouse,Office Building,Min. Divisible,1,000 SF,Rentable Building Area,44,000 SF,Property Type,Industrial,Year Built,2005",,,1/22/2020,4153373,$0.83 - $1.17 SF/Mo,"Located is the high image Orland Business Park. Units 1,000 - 4,000 SF.  In Will County. Gross Leases
At the intersection of 183rd and Wolf road. Only (2) minutes to the intersection of I-80 and LaGrange road. Access all major highways in minutes I-57, I-294, I-355 and I-55",Industrial,"1,000 - 12,100 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses","? Spaces Available: 2,000 sf - 8,000 sf
? Five (5) minutes to I-80/LaGrange Road Full Intersection
? Will County Address
? High Image Business Park
? Tilt Up concrete construction
? RENTAL RATE: $10/psf GROSS",4 Spaces,IL,For Lease,Industrial,"[('Orland Park - 179th Street Station Commuter Rail (SouthWest Service)', '7 min drive', '1.8 mi'), ('Mokena/Front Street Station Commuter Rail (Rock Island District Line)', '7 min drive', '2.5 mi'), ('Chicago Midway International Airport', '37 min drive', '22.7 mi'), (""Chicago O'Hare International Airport"", '57 min drive', '38.1 mi'), ('Port of Baltimore', '790 min drive', '705.0 mi'), ('3 RIVER TERMINAL-JOLIET-IL', '26 min drive', '14.7 mi')]",
4180 Mound Rd,,"4,700 SF",Joliet,"Property Type,Industrial,Rentable Building Area,4,700 SF,Property Subtype,Warehouse,Year Built,1988",,,2/18/2020,18558538,Rent Upon Request,"Large fenced-in gravel lot with a 4,700 sf pole building.
Building has two large Drive-in-Doors (16' wide x 13' tall) and an office. 
0.75 acres of fenced & gated gravel parking area surrounds the building.
Extremely close proximity to I-55 & I-80 intersection.",Industrial,"4,700 SF",2 Drive Ins,,1 Space,IL,For Lease,Industrial,"[('Joliet Station Commuter Rail (Heritage Corridor, Rock Island District Lines)', '13 min drive', '6.8 mi'), ('Port of Baltimore', '806 min drive', '720.1 mi'), ('CANADIAN PACIFIC RAILWAY-JOLIET-IL', '7 min drive', '2.3 mi')]",
1501-1505 Mitchell Dr,"24 Hour Access,Signage,Storage Space","42,319 SF",Oswego,"Property Type,Industrial,Rentable Building Area,42,319 SF,Property Subtype,Warehouse,Year Built,2007",,,2/24/2020,18628157,Rent Upon Request,,Industrial,"5,000 SF","Rate includes utilities, building services and property expenses","Located off Route 30, just south of Route 34. Easy access. Built in 2007 with precast concrete.",1 Space,IL,For Lease,Industrial,"[('Aurora Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '10 min drive', '5.1 mi'), ('Route 59 Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '16 min drive', '8.3 mi'), ('Chicago Midway International Airport', '50 min drive', '31.7 mi'), (""Chicago O'Hare International Airport"", '56 min drive', '37.2 mi'), ('Port of Baltimore', '826 min drive', '732.7 mi'), ('EOLA WAREHOUSING , INC.-AURORA-IL', '12 min drive', '5.8 mi')]",
160 Windsor Dr,,"40,700 SF",Dundee,"Property Type,Industrial,Rentable Building Area,40,700 SF,Property Subtype,Warehouse,Year Built,2001",,,2/27/2020,18669282,Rent Upon Request,,Industrial,"20,350 SF","Includes 3,800 SF of dedicated office space,1 Loading Dock,1 Drive In Bay",,1 Space,IL,For Lease,Industrial,"[('Elgin Station Commuter Rail (Milwaukee District West Line)', '14 min drive', '6.6 mi'), ('Big Timber Road Station Commuter Rail (Milwaukee District West Line)', '15 min drive', '7.6 mi'), (""Chicago O'Hare International Airport"", '37 min drive', '25.9 mi'), ('Port of Baltimore', '825 min drive', '741.6 mi'), ('NEXUS DISTRIBUTION CORP.-SCHAUMBURG-IL-550 ALBIAN', '30 min drive', '15.0 mi')]",
3935-3937 N Elston Ave,"Fenced Lot,Floor Drains,Signage","3,000 SF",Chicago,"Property Type,Industrial,Rentable Building Area,3,000 SF,Property Subtype,Warehouse,Year Built,1935",,,3/10/2020,18818139,Rent Upon Request,The property is situated on Elston Avenue near Irving Park Road and sits about one mile from the I-90/I-94 expressway. Good visibility and heavy traffic counts. Located in the Irving Park neighborhood.,Industrial,"3,000 SF","Fully Built Out as Standard Office,Fits 20 - 30 People,1 Conference Room,Central Air Conditioning,Private Restrooms,High Ceilings,Natural Light,Parking,Highway Proximity,Build-to-suit space,Mostly Open Floor Plan Layout,1 Private Office,High End Trophy Space,Kitchen,Fully Carpeted,Exposed Ceiling,Bicycle Storage,Signage,Recent Renovations","Lichter Realty, Inc. is offering, for lease, ± 3,000 square feet of office space. The space was renovated in 2015 and features high ceilings, many windows, a conference room, a kitchenette, two bathrooms, and a private office. The space is ideal for many business types and can be built out to suit a tenant’s needs.",1 Space,IL,For Lease,Office,"[('Addison Station', '12 min walk', '0.6 mi'), ('Irving Park Station', '14 min walk', '0.7 mi'), ('Irving Park Station Commuter Rail (Union Pacific Northwest Line)', '17 min walk', '0.8 mi'), ('Grayland Station Commuter Rail (Milwaukee District North Line)', '5 min drive', '1.9 mi'), (""Chicago O'Hare International Airport"", '17 min drive', '10.8 mi'), ('Chicago Midway International Airport', '25 min drive', '13.3 mi'), ('Port of Baltimore', '785 min drive', '709.9 mi'), ('Grand Warehouse & Distribution Corporation', '13 min drive', '5.8 mi')]",Heating - Gas
888 Forest Edge Dr,,"95,245 SF",Vernon Hills,"Min. Divisible,50,000 SF,Rentable Building Area,95,245 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",,,3/24/2020,18969839,Rent Upon Request,,Industrial,"50,000 - 95,245 SF","2 Drive Ins,16 Loading Docks,Space is in Excellent Condition",Office Space: To Suit (5% Allowance),1 Space,IL,For Lease,Industrial,"[('Vernon Hills Station Commuter Rail (North Central Service)', '4 min drive', '1.4 mi'), ('Prairie View Station Commuter Rail (North Central Service)', '5 min drive', '1.8 mi'), (""Chicago O'Hare International Airport"", '31 min drive', '21.4 mi'), ('Port of Baltimore', '818 min drive', '736.3 mi'), ('L. NEILL CARTAGE CO., INC.-BENSENVILLE-IL-794 GOLF', '37 min drive', '20.2 mi')]",
2802 Bloomington Rd,LEED Certified,"182,084 SF",Champaign,"Property Type,Industrial,Rentable Building Area,182,084 SF,Property Subtype,Warehouse,Year Built,1996",,,3/31/2020,19061755,Rent Upon Request,"The Property is a pre-cast tilt-up, Class-A industrial distribution center, built in 1996. Since its construction the Property has been
maintained with meticulous hands-on care. Featuring a 32’ clear height, accessible loading, and 100% air conditioning. The Property
boasts recent capital projects including a brand new (2019) TPO roof with a 20-year warranty, LED lighting upgrades, and investments
planned for Spring of 2020 include an expanded truck court repairs and exterior cosmetic improvements.",Industrial,"182,084 SF",,Features 22 total docks and one drive-in door.,1 Space,IL,For Lease,Industrial,"[('University Of Illinois-Willard Airport', '19 min drive', '11.5 mi'), ('Virginia Port Authority - Richmond', '847 min drive', '750.0 mi'), ('PACIFIC GRAIN CO.-FARMER CITY-IL', '28 min drive', '23.2 mi')]",
1445-1447 Howard St,,"10,000 SF",Elk Grove Village,"Property Type,Industrial,Rentable Building Area,10,000 SF,Property Subtype,Warehouse,Year Built/Renovated,1975/2008",,,3/30/2020,19062110,Rent Upon Request,,Industrial,"5,000 SF",,,1 Space,IL,For Lease,Industrial,"[('Mount Prospect Station Commuter Rail (Union Pacific Northwest Line)', '10 min drive', '5.2 mi'), ('Cumberland Station Commuter Rail (Union Pacific Northwest Line)', '12 min drive', '5.2 mi'), (""Chicago O'Hare International Airport"", '15 min drive', '8.8 mi'), ('Chicago Midway International Airport', '39 min drive', '24.7 mi'), ('Port of Baltimore', '803 min drive', '724.4 mi'), ('L. NEILL CARTAGE CO., INC.-BENSENVILLE-IL-794 GOLF', '9 min drive', '3.9 mi')]",Heating - Gas
1801-1825 Fabyan Pky,Signage,"13,115 SF",West Chicago,"Property Type,Industrial,Rentable Building Area,13,115 SF,Property Subtype,Warehouse,Year Built,1985",,,4/8/2020,19149488,Rent Upon Request,,Industrial,"2,250 SF","Rate includes utilities, building services and property expenses,1 Drive In Bay,Partitioned Offices,Drop Ceilings,Includes 550 SF of dedicated office space,Central Air Conditioning,Private Restrooms","Professionally owned and managed 
Frontage on Fabyan Parkway 
Rare small unit with drive-in door",1 Space,IL,For Lease,Industrial,"[('Geneva Station Commuter Rail (Union Pacific West Line)', '9 min drive', '3.6 mi'), ('West Chicago Station Commuter Rail (Union Pacific West Line)', '12 min drive', '4.5 mi'), (""Chicago O'Hare International Airport"", '49 min drive', '29.2 mi'), ('Chicago Midway International Airport', '56 min drive', '31.6 mi'), ('Port of Baltimore', '830 min drive', '736.2 mi'), ('MILLARD REFRIDGERATED SERVICES-BATAVIA-IL', '4 min drive', '1.2 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
360 Veterans Pky,Signage,"174,946 SF",Bolingbrook,"Property Type,Industrial,Rentable Building Area,174,946 SF,Property Subtype,Warehouse,Year Built,2007",,,4/13/2020,19212262,Rent Upon Request,,Industrial,"68,172 SF",,,1 Space,IL,For Lease,Industrial,"[('Naperville Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '16 min drive', '7.7 mi'), ('Lemont Station Commuter Rail (Heritage Corridor Line)', '18 min drive', '10.0 mi'), ('Chicago Midway International Airport', '32 min drive', '22.0 mi'), (""Chicago O'Hare International Airport"", '47 min drive', '33.4 mi'), ('Port of Baltimore', '808 min drive', '722.9 mi'), ('American Transloading Services, Inc.', '11 min drive', '4.3 mi')]",
250 Patricia Ln,Property Manager on Site,"45,000 SF",East Dundee,"Min. Divisible,3,500 SF,Rentable Building Area,45,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed",,,2/18/2020,18559119,Rent Upon Request,"Precast building will have 20 foot clear ceilings, 86 foot long bays, foam insulated CMU and office walls, R17 insulated garage doors with WIFI controllable LiftMaster motors, high powered shop exhaust system, even common area loading dock access, showers and bathrooms. Unit would provide you with atleast 1 full drive through bay, with 14x16 foot garage doors at either end, as well as a half bay with one garage door, and approximately a 900 square foot office space. 
Pre construction which means first come first serve as far as how big we will make each unit!",Industrial,"3,500 - 45,000 SF",,,1 Space,IL,For Lease,Industrial,"[('Elgin Station Commuter Rail (Milwaukee District West Line)', '11 min drive', '4.9 mi'), ('Big Timber Road Station Commuter Rail (Milwaukee District West Line)', '14 min drive', '6.7 mi'), (""Chicago O'Hare International Airport"", '35 min drive', '25.2 mi'), ('Port of Baltimore', '822 min drive', '740.9 mi'), ('NEXUS DISTRIBUTION CORP.-SCHAUMBURG-IL-550 ALBIAN', '27 min drive', '14.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
950 Busch Pky,Air Conditioning,"121,096 SF",Buffalo Grove,"Property Type,Industrial,Rentable Building Area,121,096 SF,Property Subtype,Warehouse,Year Built/Renovated,1985/1999",,,4/14/2020,19218492,Rent Upon Request,,Industrial,500 SF,Fits 2 - 4 People,,1 Space,IL,For Lease,Office,"[('Buffalo Grove Station Commuter Rail (North Central Service)', '10 min walk', '0.4 mi'), ('Prairie View Station Commuter Rail (North Central Service)', '8 min drive', '3.3 mi'), (""Chicago O'Hare International Airport"", '27 min drive', '17.3 mi'), ('Chicago Midway International Airport', '54 min drive', '30.6 mi'), ('Port of Baltimore', '815 min drive', '730.0 mi'), ('L. NEILL CARTAGE CO., INC.-BENSENVILLE-IL-794 GOLF', '31 min drive', '17.3 mi')]",
4800-4814 S Richmond St,"Fenced Lot,Signage","60,000 SF",Chicago,"Rental Rate,$9.75 /SF/YR,Property Subtype,Warehouse,Min. Divisible,384 SF,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1930","Floor drains,Updated electrical throughout building",,9/17/2019,3938424,$0.81 SF/Mo,"Several small secure spaces available with either drive in door or truck level loading access.
Located on Chicago's southwest side.  Only 10 minutes from I55 expressway and 20 minutes from downtown Chicago.",Industrial,384 - 784 SF,"Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay","Building Size: 60,000 SF 
Space Available: 384, 400, 1,102, 3,500, and 4,000 Sq. Ft. 
Office: To suit 
Ceiling Heights: 10’ -- 12’  
Bay Size: Vary 
Sprinklered: Wet System 
4 common docks
Drive in: 1 
Zoning: M2
Lease Rates: $325--$$2,250/Month Gross",1 Space,IL,For Lease,Industrial,"[('Kedzie Station', '14 min walk', '0.7 mi'), ('Western Avenue Station (BNSF) Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '8 min drive', '4.0 mi'), ('Cicero Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '10 min drive', '5.5 mi'), ('Chicago Midway International Airport', '8 min drive', '3.6 mi'), (""Chicago O'Hare International Airport"", '36 min drive', '21.7 mi'), ('Port of Baltimore', '775 min drive', '701.4 mi'), ('Devon Cartage and Warehosue', '2 min drive', '0.3 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
13607 S Halsted St,"Fenced Lot,Fluorescent Lighting","94,000 SF",Riverdale,"Rental Rate,$5.25 - $5.75 /SF/YR,Rentable Building Area,94,000 SF,Property Type,Industrial,Year Built,1993,Property Subtype,Warehouse",,,11/30/2016,3938452,$0.44 - $0.48 SF/Mo,"94,000+/- SF total building | 32,000+/- SF immediately available | 4.59 acres | 5 exterior docks | 2 drive in doors | 22' ceiling height | 40'w x 50'd columns | Heavy power | Newly installed T5 lighting | Nicely built out office | Gated trailer parking | Clean space in great shape
Available pricing options on brochure.
Great access to I-294, I-57, I-94",Industrial,"24,000 - 94,000 SF","Rate includes utilities, building services and property expenses,Can be combined with additional space(s) for up to 94,000 SF of adjacent space,Includes 1,000 SF of dedicated office space,Rate includes utilities, building services and property expenses,1 Drive In Bay,3 Loading Docks,Includes 1,000 SF of dedicated office space,Can be combined with additional space(s) for up to 94,000 SF of adjacent space,Rate includes utilities, building services and property expenses,1 Drive In Bay,2 Loading Docks,Includes 1,000 SF of dedicated office space,Can be combined with additional space(s) for up to 94,000 SF of adjacent space","94,000+ SF total building 
4.59 acres 
5 exterior docks 
2 drive in doors 
22’ ceiling height 
40’w x 50’d columns 
Heavy power 
Newly installed T5 lighting 
Nicely built out office 
Gated trailer parking 
Clean space in great shape 
Great access to I-294, I-57, I-94,94,000+ SF total building 
4.59 acres 
5 exterior docks 
2 drive in doors 
22’ ceiling height 
40’w x 50’d columns 
Heavy power 
Newly installed T5 lighting 
Nicely built out office 
Gated trailer parking 
Clean space in great shape 
Great access to I-294, I-57, I-94,94,000+ SF total building 
4.59 acres 
5 exterior docks 
2 drive in doors 
22’ ceiling height 
40’w x 50’d columns 
Heavy power 
Newly installed T5 lighting 
Nicely built out office 
Gated trailer parking 
Clean space in great shape 
Great access to I-294, I-57, I-94",3 Spaces,IL,For Lease,Industrial,"[('Prairie Street Station Commuter Rail (Rock Island District Line)', '7 min drive', '3.1 mi'), ('Blue Island - Vermont Street Station Commuter Rail (Metra Electric, Rock Island District Lines)', '8 min drive', '3.2 mi')]","Lighting - Fluorescent,Heating"
2420 E Oakton St,Air Conditioning,"70,000 SF",Arlington Heights,"Rental Rate,$7.95 - $9.25 /SF/YR,Property Subtype,Warehouse,Total Space Available,8,860 SF,Rentable Building Area,70,000 SF,Max. Contiguous,6,400 SF,Year Built,1972,Property Type,Industrial",,,3/12/2020,3951951,$0.66 - $0.77 SF/Mo,"This industrial complex consists of three separate buildings. Two structures are multi-tenant with 24 units ranging from 1,600 to 12,810 Sq. Ft.in size. The property is less than a half mile from I-90, and is ideal for distribution, service and manufacturing companies alike. The leasing and managing agent for this fine property is Wagener Equities, Inc.
Incorporated Mount Prospect 60005",Industrial,"2,460 - 8,860 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 6,400 SF of adjacent space,Includes 1,905 SF of dedicated office space,1 Loading Dock,Listed rate may not include certain utilities, building services and property expenses,1 Loading Dock,Includes 620 SF of dedicated office space,Private Restrooms","Includes Private Offices and open office area.,Includes common area and private office",2 Spaces,IL,For Lease,Industrial,"[('Mount Prospect Station Commuter Rail (Union Pacific Northwest Line)', '9 min drive', '3.6 mi'), ('Cumberland Station Commuter Rail (Union Pacific Northwest Line)', '10 min drive', '4.0 mi'), (""Chicago O'Hare International Airport"", '13 min drive', '7.6 mi'), ('Chicago Midway International Airport', '40 min drive', '24.8 mi'), ('Port of Baltimore', '800 min drive', '723.3 mi'), ('L. NEILL CARTAGE CO., INC.-BENSENVILLE-IL-794 GOLF', '10 min drive', '4.8 mi')]","Gas - Natural,Water - Well,Sewer - City Sewer,Heating - Gas"
10915-10929 Franklin Ave,,"88,210 SF",Franklin Park,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,88,210 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",,,4/10/2020,3951991,$0.63 SF/Mo,"Located in the heart of the O' Hare Industrial Market, these units are ideal for users needing smaller spaces with a dock!
Easy access to major transportation routes via I-294, I-290, I-90 and I-355.",Industrial,"3,840 SF","Listed rate may not include certain utilities, building services and property expenses,1 Loading Dock,Includes 384 SF of dedicated office space","Located in the heart of the O'Hare Industrial Market, these units are ideal for users needing smaller spaces with a dock!",1 Space,IL,For Lease,Industrial,"[('Mannheim Station Commuter Rail (Milwaukee District West Line)', '5 min drive', '1.9 mi'), ('Franklin Park Station (MD-W) Commuter Rail (Milwaukee District West Line)', '5 min drive', '2.0 mi')]",Heating - Gas
1031-1033 N Cicero Ave,,"187,000 SF",Chicago,"Rental Rate,$5.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,30,000 SF,Rentable Building Area,187,000 SF,Property Type,Industrial,Year Built,1931",,,7/15/2008,3952119,$0.42 SF/Mo,,Industrial,"30,000 - 40,000 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 200 SF of dedicated office space,2 Loading Docks","-15' - 18' CLEAR
-40x44 Bays",1 Space,IL,For Lease,Industrial,"[('Grand/Cicero Station Commuter Rail (North Central Service, Milwaukee District West Line)', '4 min drive', '1.2 mi'), ('Hanson Park Station Commuter Rail (North Central Service, Milwaukee District West Line)', '6 min drive', '2.3 mi'), ('Chicago Midway International Airport', '16 min drive', '8.1 mi'), (""Chicago O'Hare International Airport"", '25 min drive', '13.5 mi'), ('Port of Baltimore', '788 min drive', '709.9 mi'), ('Grand Warehouse & Distribution Corporation', '4 min drive', '1.1 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
1415 W 37th St,Security System,"55,000 SF",Chicago,"Rental Rate,$10.00 - $15.43 /SF/YR,Property Subtype,Warehouse,OfficeLoft Creative Space,Total Space Available,7,194 SF,Rentable Building Area,55,000 SF,Max. Contiguous,3,500 SF,Year Built,1933,Property Type,Industrial","Newly Remodeled,Secure - Camera Monitored",,6/10/2016,3952179,$0.83 - $1.29 SF/Mo,"Secure, camera monitored building with intercom entrance system. Ample parking. Freight elevator. 3 docs. Ceiling height from 12' to 18'. Outside storage available.
Ashland to 37th east. Bridgeport neighborhood.",Industrial,"3,500 - 7,194 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 10 - 30 People,Fully Built Out as Standard Office,Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 3,500 SF of adjacent space,Fits 9 - 28 People","• Ample parking 
• 3 docks 
• Ceiling height from 12’-18’ 
• Freight Elevator 
• Secure, camera monitored 
• Located in Back of the Yards neighborhood 
• Security intercom for entrance,• Ample parking 
• 3 docks 
• Ceiling height from 12’-18’ 
• Freight Elevator 
• Secure, camera monitored 
• Located in Back of the Yards neighborhood 
• Security intercom for entrance",2 Spaces,IL,For Lease,Office,"[('Halsted Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '6 min drive', '3.1 mi'), ('Western Avenue Station (BNSF) Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '7 min drive', '3.4 mi'), ('Chicago Midway International Airport', '12 min drive', '6.0 mi'), (""Chicago O'Hare International Airport"", '33 min drive', '20.9 mi'), ('Port of Baltimore', '775 min drive', '701.1 mi'), ('Ashland Cold Storage Company', '3 min drive', '1.0 mi')]","Water - City Water,Sewer - City Sewer"
1500 S Western Ave,"Bus Line,Property Manager on Site","500,000 SF",Chicago,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,500,000 SF,Property Type,Industrial,Year Built,1915,Property Subtype,Warehouse,Industrial Distribution","Great Chicago location,Rail,Rent includes Heat,On-site professional management,Competetive Rent",,3/12/2018,3952256,$0.50 SF/Mo,"The Midland Building is a 500,000 sq.ft. multi-tenant building located minutes from Chicago's Loop. We offer 24/7 secure access and indoor parking.
We are located 1500 South on Western Avenue (2400 West), 3 blocks south of the intersection of Ogden and Western Avenues",Industrial,"12,958 SF","Rate includes utilities, building services and property expenses",,1 Space,IL,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
410-470 W 169th St,Fenced Lot,"149,456 SF",South Holland,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,149,456 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,11/12/2019,3952262,$0.48 SF/Mo,"""  31,944 SF total available
""  3,186 SF office
""  149,000 total building
""  4 exterior docks
""  24'  clear height
""  Typical bay 32'  x 40' 
""  200a, 480v (can be expanded to 400a)
""  Sprinklers: wet
""  94 car spaces (total building)
Planned improvements:
""  New T-5 lighting
""  Warehouse paint
""  Office and restroom renovations
Easy access to I-80/I-94 from Halsted St.",Industrial,"28,355 - 73,453 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 73,453 SF of adjacent space,Includes 2,385 SF of dedicated office space,4 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,4 Loading Docks,Can be combined with additional space(s) for up to 73,453 SF of adjacent space","800 amps @ 480 volt,200 amps @ 480 volt",2 Spaces,IL,For Lease,Industrial,"[('Midlothian Station Commuter Rail (Rock Island District Line)', '13 min drive', '6.8 mi'), ('Robbins Station Commuter Rail (Rock Island District Line)', '14 min drive', '6.8 mi'), ('Chicago Midway International Airport', '32 min drive', '19.0 mi'), ('Port of Baltimore', '769 min drive', '690.7 mi'), ('UP-HARVEY-IL-INTERMODAL FACILITY', '5 min drive', '1.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5410-5440 W Roosevelt Rd,"Floor Drains,Property Manager on Site,Air Conditioning","1,300,000 SF",Chicago,"Rental Rate,$3.50 - $12.00 /SF/YR,Property Subtype,Warehouse,Industrial Manufacturing,Min. Divisible,600 SF,Rentable Building Area,1,300,000 SF,Property Type,Industrial,Year Built,1958",Located near airports and downtown Chicago.,,2/3/2020,3952272,$0.29 - $1.00 SF/Mo,"Chicago's most innovative Industrial-Business Oasis has abundant parking, 24 hr. security, gross rates, management on-site. Amenity Description: security, parking and CAM included. Construction Description: Masonry/Concrete. Fiber Ready Building for Internet.
SunGate Park is located 7 minutes from the loop,  Located in an enterprise zone.",Industrial,"600 - 229,291 SF","Listed rate may not include certain utilities, building services and property expenses,6 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,6 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,Fits 13 - 41 People,Listed rate may not include certain utilities, building services and property expenses,Includes 2,900 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Natural Light,Includes 400 SF of dedicated office space,2 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,Fits 23 - 72 People,Kitchen,Office intensive layout,Central Air Conditioning,Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Central Air and Heating,Secure Storage,Natural Light,Includes 1,500 SF of dedicated office space,1 Loading Dock,Private Restrooms,Drop Ceilings,Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Central Air Conditioning,Includes 1,200 SF of dedicated office space,14 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Secure Storage,Includes 800 SF of dedicated office space,14 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,6 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,6 Loading Docks,Includes 900 SF of dedicated office space,Central Air Conditioning,Listed rate may not include certain utilities, building services and property expenses,22 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,6 Loading Docks,Includes 1,200 SF of dedicated office space,Central Heating System,Rate includes utilities, building services and property expenses,Fits 4 - 13 People,Listed rate may not include certain utilities, building services and property expenses,Open Floor Plan Layout,1 Private Office,Space is in Excellent Condition,Wi-Fi Connectivity,Fully Built Out as Standard Office,Fits 5 - 6 People,9' Finished Ceilings,Central Air and Heating,Fully Carpeted,Listed rate may not include certain utilities, building services and property expenses,Mostly Open Floor Plan Layout,4 Private Offices,8 Workstations,Space is in Excellent Condition,Kitchen,Elevator Access,Drop Ceilings,Fully Built Out as Professional Services Office,Fits 15 - 30 People,1 Conference Room,9' Finished Ceilings,Central Air and Heating,Wi-Fi Connectivity,Fully Carpeted,Natural Light,Rate includes utilities, building services and property expenses,Space is in Excellent Condition,Includes 900 SF of dedicated office space,6 Loading Docks","Good storage space.,All office, AC,A/C,Great warehouse and distribution space.,Internet available.,AC in office, Fiber Internet, 24 hr. security.  4 elevators down to 14 docks.,Good for manufacturing, warehousing and distribution.  www.shetland.com,Great storage space.,Great manufacturing space.,Great manufacturing space.,Internet Available.,All Office,Great storage space.",17 Spaces,IL,For Lease,"Office, Industrial",,"Water - City Water,Sewer - City Sewer,Heating - Gas"
346 N Justine St,Air Conditioning,"97,600 SF",Chicago,"Rental Rate,$10.13 - $17.21 /SF/YR,Rentable Building Area,97,600 SF,Property Type,Industrial,Year Built,1930,Property Subtype,Warehouse,Showroom,OfficeLoft Creative Space,Cross Streets,W Arbour Pl",,,4/6/2020,3952294,$0.84 - $1.43 SF/Mo,"A five part seven story sandblasted industrial loft bldg. All units are metered seperate for utilities and most units have central HVAC. Passenger and freight elevator, interior and exterior docks, parking on site, rooftop deck available to all tenants. Use as creative loft, office, studio or warehouse.
Just west of the Loop. Justine is one block east of Ashland and one block north of Fulton Street. Green line stop 2 blocks away at Ashland.",Industrial,"2,650 - 7,150 SF","Listed lease rate plus proportional share of utilities,Fits 12 - 36 People,Listed rate may not include certain utilities, building services and property expenses,2 Loading Docks,Kitchen,Space is in Excellent Condition,Central Air and Heating,Private Restrooms","Just renovated with sandblasted interior, new lights, new bathroom and kitchenette, sanded and varnished wood floors, faces east and south.",2 Spaces,IL,For Lease,"Office, Flex",,Heating - Gas
