address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
20 Montesano Rd,Fenced Lot,"9,900 SF",Fairfield,"Rental Rate,$12.50 /SF/YR,Rentable Building Area,9,900 SF,Property Type,Industrial,Year Built/Renovated,1971/1980,Property Subtype,Warehouse",1/2/2020,18069833,$1.04 SF/Mo,Industrial,"9,900 SF",1 Space,NJ,For Lease,Industrial,"[('Wayne/Route 23 Transit Center Commuter Rail (Montclair-Boonton Line)', '9 min drive', '4.8 mi'), ('Little Falls Commuter Rail (Montclair-Boonton Line)', '9 min drive', '4.9 mi'), ('Newark Liberty International Airport', '40 min drive', '24.2 mi'), ('La Guardia Airport', '42 min drive', '31.3 mi'), ('Port Newark Container Terminal', '36 min drive', '24.5 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '14 min drive', '9.6 mi')]","Water - City Water,Sewer - City Sewer,Heating - Fired Oil"
746 Gotham Pkwy,"24 Hour Access,Bus Line,Front Loading,Raised Floor,Signage,Storage Space,Fluorescent Lighting","26,000 SF",Carlstadt,"Rental Rate,$15.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,500 SF,Rentable Building Area,26,000 SF,Property Type,Industrial,Year Built,1960",4/5/2020,18317698,$1.25 SF/Mo,Industrial,"2,500 - 7,500 SF",1 Space,NJ,For Lease,Flex,,"Lighting,Gas,Heating"
93 Albert Ave,Fenced Lot,"25,150 SF",Newark,"Rental Rate,$13.00 /SF/YR,Rentable Building Area,25,150 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Warehouse",2/19/2020,18571878,$1.08 SF/Mo,Industrial,"6,500 SF",1 Space,NJ,For Lease,Industrial,"[('Newark Penn Station Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Raritan Valley Line, Grove Street - Newark Penn Station, Broad Street Station - Newark Penn Station, Northeast Corridor Line, North Jersey Coast Line, Raritan Valley Line, Grove Street - Newark Penn Station, Broad Street Station - Newark Penn Station)', '4 min drive', '2.0 mi'), ('Newark Broad Street Commuter Rail (Morris & Essex Morristown Line, Montclair-Boonton Line, Morris & Essex Gladstone Branch)', '8 min drive', '3.9 mi'), ('Newark Liberty International Airport', '19 min drive', '6.0 mi'), ('La Guardia Airport', '31 min drive', '20.7 mi'), ('John F. Kennedy International Airport', '41 min drive', '28.6 mi'), ('Port Newark Container Terminal', '14 min drive', '5.6 mi'), ('R Horizon', '3 min drive', '0.6 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
626 16th St,"Fenced Lot,Property Manager on Site","42,000 SF",Carlstadt,"Rental Rate,$12.95 /SF/YR,Rentable Building Area,42,000 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",2/20/2020,18580314,$1.08 SF/Mo,Industrial,"6,250 SF",1 Space,NJ,For Lease,Industrial,"[('Wood Ridge Commuter Rail (Pascack Valley Line)', '4 min drive', '1.3 mi'), ('Rutherford Commuter Rail (Bergen County/Port Jervis Line)', '4 min drive', '1.7 mi'), ('Newark Liberty International Airport', '31 min drive', '16.4 mi'), ('La Guardia Airport', '29 min drive', '18.8 mi'), ('John F. Kennedy International Airport', '39 min drive', '26.7 mi'), ('Port Newark Container Terminal', '27 min drive', '16.8 mi'), ('Marschall Warehouse', '8 min drive', '4.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
18 Okner Pky,Air Conditioning,"11,600 SF",Livingston,"Rental Rate,$22.33 /SF/YR,Rentable Building Area,11,600 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse",2/20/2020,18580784,$1.86 SF/Mo,Industrial,806 SF,1 Space,NJ,For Lease,Industrial,"[('Madison Commuter Rail (Morris & Essex Morristown Line)', '13 min drive', '5.2 mi'), ('Chatham Commuter Rail (Morris & Essex Morristown Line)', '11 min drive', '6.1 mi'), ('Newark Liberty International Airport', '35 min drive', '17.7 mi'), ('La Guardia Airport', '49 min drive', '32.7 mi'), ('Maher Terminal', '29 min drive', '18.2 mi'), ('MHF, Inc.', '14 min drive', '9.1 mi')]",
105-107 Stonehurst Ct,,"65,000 SF",Northvale,"Rental Rate,$8.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,24,000 SF,Rentable Building Area,65,000 SF,Property Type,Industrial,Year Built,1964",2/24/2020,18628655,$0.75 SF/Mo,Industrial,"24,000 - 30,000 SF",1 Space,NJ,For Lease,Industrial,"[('La Guardia Airport', '39 min drive', '23.3 mi'), ('Westchester County Airport', '38 min drive', '24.4 mi'), ('Newark Liberty International Airport', '50 min drive', '28.4 mi'), ('NY - Red Hook Container Terminal', '46 min drive', '29.1 mi'), ('NEW YORK, SUSQUEHANNA AND WESTERN', '25 min drive', '13.7 mi')]","Lighting,Gas - Natural,Heating - Gas"
335 Chambers Brook Rd,,"19,890 SF",Branchburg,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,19,890 SF,Property Type,Industrial,Year Built,2012,Property Subtype,Warehouse",2/25/2020,18641943,$1.00 SF/Mo,Industrial,"16,245 SF",1 Space,NJ,For Lease,Industrial,"[('North Branch Commuter Rail (Raritan Valley Line)', '6 min drive', '1.6 mi'), ('Raritan Commuter Rail (Raritan Valley Line)', '12 min drive', '5.1 mi'), ('Trenton Mercer Airport', '60 min drive', '34.1 mi'), ('Newark Liberty International Airport', '54 min drive', '34.1 mi'), ('New York Container Terminal', '49 min drive', '37.5 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-BRIDGEWATER-', '14 min drive', '8.8 mi')]","Lighting,Gas,Water,Sewer,Heating"
74 Sussex St,,"6,875 SF",Hackensack,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,6,875 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",2/27/2020,18666880,$0.63 SF/Mo,Industrial,"6,875 SF",1 Space,NJ,For Lease,Industrial,"[('Essex Street Commuter Rail (Pascack Valley Line)', '8 min walk', '0.4 mi'), ('Anderson Street Commuter Rail (Pascack Valley Line)', '4 min drive', '1.1 mi'), ('La Guardia Airport', '27 min drive', '17.5 mi'), ('Newark Liberty International Airport', '34 min drive', '18.7 mi'), ('John F. Kennedy International Airport', '39 min drive', '28.7 mi'), ('NY - Red Hook Container Terminal', '32 min drive', '19.0 mi'), ('Marschall Warehouse', '5 min drive', '1.8 mi')]",Heating - Gas
31 DiCarolis Ct,,"5,000 SF",Hackensack,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,5,000 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",2/27/2020,18668896,$0.66 SF/Mo,Industrial,"5,000 SF",1 Space,NJ,For Lease,Industrial,"[('Essex Street Commuter Rail (Pascack Valley Line)', '4 min walk', '0.2 mi'), ('Anderson Street Commuter Rail (Pascack Valley Line)', '5 min drive', '1.4 mi'), ('La Guardia Airport', '28 min drive', '17.8 mi'), ('Newark Liberty International Airport', '35 min drive', '19.0 mi'), ('John F. Kennedy International Airport', '40 min drive', '29.1 mi'), ('NY - Red Hook Container Terminal', '34 min drive', '19.4 mi'), ('Marschall Warehouse', '6 min drive', '2.1 mi')]",
631 State Route 15 S,Signage,"10,400 SF",Lake Hopatcong,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,10,400 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse",2/28/2020,18681263,$0.63 SF/Mo,Industrial,"4,000 SF",1 Space,NJ,For Lease,Industrial,"[('Lake Hopatcong Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '14 min drive', '6.9 mi'), ('Mount Arlington Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '11 min drive', '7.8 mi'), ('Newark Liberty International Airport', '55 min drive', '36.3 mi'), ('Maher Terminal', '50 min drive', '36.8 mi'), ('MHF, Inc.', '17 min drive', '12.1 mi')]",
1578 Sussex Tpke,,"50,000 SF",Randolph,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,2003,Property Subtype,Warehouse",3/2/2020,18710504,$0.71 SF/Mo,Industrial,"42,000 SF",1 Space,NJ,For Lease,Industrial,"[('Lake Hopatcong Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '11 min drive', '5.2 mi'), ('Mount Arlington Commuter Rail (Morris & Essex Morristown, Montclair-Boonton Lines)', '11 min drive', '5.6 mi'), ('Newark Liberty International Airport', '51 min drive', '33.7 mi'), ('Maher Terminal', '46 min drive', '34.2 mi'), ('MHF, Inc.', '20 min drive', '12.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
360 Crider Ave,,"60,390 SF",Moorestown,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,60,390 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",3/3/2020,18724060,$0.40 SF/Mo,Industrial,"60,390 SF",1 Space,NJ,For Lease,Industrial,"[('Cherry Hill Commuter Rail (Atlantic City Line)', '15 min drive', '7.3 mi'), ('Philadelphia International Airport', '36 min drive', '21.4 mi'), ('Trenton Mercer Airport', '49 min drive', '29.6 mi'), ('Port of Philadelphia', '15 min drive', '9.0 mi'), ('DISTRIBUTEC, INC.-MOORESTOWN-NJ', '5 min drive', '1.3 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
34 Apple St,,"15,360 SF",Tinton Falls,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,15,360 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse",3/3/2020,18724471,$0.71 SF/Mo,Industrial,"15,360 SF",1 Space,NJ,For Lease,Flex,"[('Red Bank Commuter Rail (North Jersey Coast Line)', '4 min drive', '1.5 mi'), ('Little Silver Commuter Rail (North Jersey Coast Line)', '6 min drive', '2.4 mi'), ('Newark Liberty International Airport', '58 min drive', '38.8 mi'), ('New York Container Terminal', '46 min drive', '33.6 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-CARTERET', '37 min drive', '27.6 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1875 Swarthmore Ave,,"19,001 SF",Lakewood,"Rental Rate,$18.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,5,900 SF,Rentable Building Area,19,001 SF,Property Type,Industrial,Year Built,1988",3/3/2020,18724685,$1.50 SF/Mo,Industrial,"5,900 - 18,700 SF",2 Spaces,NJ,For Lease,Office,"[('Point Pleasant Beach Commuter Rail (North Jersey Coast Line)', '17 min drive', '9.1 mi'), ('Bay Head Commuter Rail (North Jersey Coast Line)', '17 min drive', '9.6 mi'), ('New York Container Terminal', '67 min drive', '47.9 mi'), ('National Distribution Centers', '50 min drive', '29.2 mi')]",Heating - Gas
117 Jackson Rd,"Buss Ducts,Air Conditioning","55,000 SF",Berlin,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,55,000 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",3/9/2020,18727313,$0.48 SF/Mo,Industrial,"26,700 SF",1 Space,NJ,For Lease,Industrial,"[('Atco Commuter Rail (Atlantic City Line)', '5 min drive', '2.3 mi'), ('Lindenwold (NJT) Commuter Rail (Atlantic City Line)', '11 min drive', '5.9 mi'), ('Philadelphia International Airport', '40 min drive', '25.3 mi'), ('Atlantic City International Airport', '59 min drive', '37.2 mi'), ('South Jersey Port', '28 min drive', '18.0 mi'), ('DISTRIBUTEC, INC.-MOORESTOWN-NJ', '24 min drive', '14.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
41 Orchard St,,"15,000 SF",Ramsey,"Rental Rate,$15.50 /SF/YR,Rentable Building Area,15,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",3/3/2020,18728360,$1.29 SF/Mo,Industrial,"1,780 SF",1 Space,NJ,For Lease,Industrial,"[('Ramsey Route 17 Commuter Rail (Bergen County/Port Jervis, Main/Port Jervis Lines)', '12 min walk', '0.6 mi'), ('Mahwah Commuter Rail (Bergen County/Port Jervis, Main/Port Jervis Lines)', '4 min drive', '1.5 mi'), ('La Guardia Airport', '44 min drive', '30.9 mi'), ('Newark Liberty International Airport', '52 min drive', '33.4 mi'), ('Westchester County Airport', '48 min drive', '34.6 mi'), ('Port Newark Container Terminal', '49 min drive', '33.8 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '23 min drive', '13.2 mi')]",
1-13 Great Meadow Ln,"24 Hour Access,Commuter Rail","101,000 SF",East Hanover,"Rental Rate,$15.60 /SF/YR,Rentable Building Area,101,000 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",3/3/2020,18731058,$1.30 SF/Mo,Industrial,"2,000 SF",1 Space,NJ,For Lease,Industrial,"[('Madison Commuter Rail (Morris & Essex Morristown Line)', '9 min drive', '4.2 mi'), ('Convent Station Commuter Rail (Morris & Essex Morristown Line)', '12 min drive', '6.0 mi'), ('Newark Liberty International Airport', '25 min drive', '22.7 mi'), ('La Guardia Airport', '56 min drive', '45.6 mi'), ('Maher Terminal', '1 min drive', '14.9 mi'), ('MHF, Inc.', '1 min drive', '5.9 mi')]",
667 Rt-33,,"39,388 SF",Englishtown,"Rental Rate,$11.00 - $12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,500 SF,Rentable Building Area,39,388 SF,Property Type,Industrial,Year Built,1965",4/17/2020,18745220,$0.92 - $1.00 SF/Mo,Industrial,"1,500 - 38,700 SF",4 Spaces,NJ,For Lease,"Flex, Industrial","[('Trenton Mercer Airport', '44 min drive', '27.2 mi'), ('New York Container Terminal', '54 min drive', '41.2 mi'), ('National Distribution Centers', '24 min drive', '11.0 mi')]",
777 Lehigh Ave,"Fenced Lot,Front Loading,Air Conditioning","175,094 SF",Union,"Rental Rate,$11.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,26,000 SF,Rentable Building Area,175,094 SF,Property Type,Industrial,Year Built,1965",3/5/2020,18753770,$0.92 SF/Mo,Industrial,"26,000 - 92,400 SF",1 Space,NJ,For Lease,Industrial,"[('Union Commuter Rail (Raritan Valley Line)', '13 min walk', '0.7 mi'), ('Roselle Park Commuter Rail (Raritan Valley Line)', '6 min drive', '1.5 mi')]","Water - City Water,Sewer - City Sewer"
41-55 Jersey St,"Bus Line,Signage","128,050 SF",Paterson,"Rental Rate,$8.25 /SF/YR,Rentable Building Area,128,050 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse",3/5/2020,18755193,$0.69 SF/Mo,Industrial,"5,112 SF",1 Space,NJ,For Lease,Industrial,"[('Paterson Commuter Rail (Main/Port Jervis Line)', '15 min walk', '0.7 mi'), ('Hawthorne Commuter Rail (Main/Port Jervis Line)', '6 min drive', '3.0 mi'), ('Newark Liberty International Airport', '35 min drive', '20.1 mi'), ('La Guardia Airport', '35 min drive', '25.0 mi'), ('Westchester County Airport', '55 min drive', '43.7 mi'), ('Port Newark Container Terminal', '31 min drive', '20.5 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '4 min drive', '1.6 mi')]","Gas,Heating - Gas"
650 Ramsey Ave,"Fenced Lot,Yard","20,000 SF",Hillside,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,1929,Property Subtype,Warehouse",3/5/2020,18755491,$1.00 SF/Mo,Industrial,"12,000 SF",1 Space,NJ,For Lease,Industrial,"[('Union Commuter Rail (Raritan Valley Line)', '5 min drive', '1.9 mi'), ('North Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '7 min drive', '3.4 mi'), ('Newark Liberty International Airport', '18 min drive', '6.8 mi'), ('La Guardia Airport', '38 min drive', '27.0 mi'), ('John F. Kennedy International Airport', '47 min drive', '30.1 mi'), ('Maher Terminal', '12 min drive', '7.3 mi'), ('POINIER STREET LUMBER TRANSFER AND DISTRIBUTION C', '8 min drive', '4.4 mi')]",
198 Passaic Ave,,"2,800 SF",Fairfield,"Rental Rate,$11.00 /SF/YR,Rentable Building Area,2,800 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",3/6/2020,18769295,$0.92 SF/Mo,Industrial,"2,800 SF",1 Space,NJ,For Lease,Industrial,"[('Wayne/Route 23 Transit Center Commuter Rail (Montclair-Boonton Line)', '7 min drive', '3.4 mi'), ('Little Falls Commuter Rail (Montclair-Boonton Line)', '7 min drive', '3.6 mi'), ('Newark Liberty International Airport', '38 min drive', '22.9 mi'), ('La Guardia Airport', '40 min drive', '30.1 mi'), ('Port Newark Container Terminal', '34 min drive', '23.3 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '11 min drive', '8.4 mi')]",
1 Ilene Ct,,"24,000 SF",Hillsborough,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",3/9/2020,18806547,$0.67 SF/Mo,Industrial,"3,000 SF",1 Space,NJ,For Lease,Industrial,"[('Somerville Commuter Rail (Raritan Valley Line)', '12 min drive', '6.5 mi'), ('Raritan Commuter Rail (Raritan Valley Line)', '14 min drive', '7.6 mi'), ('Trenton Mercer Airport', '43 min drive', '23.2 mi'), ('Newark Liberty International Airport', '59 min drive', '36.9 mi'), ('New York Container Terminal', '53 min drive', '40.3 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-BRIDGEWATER-', '16 min drive', '8.2 mi')]",
13 Eagle Rock Ave,Fenced Lot,"10,206 SF",East Hanover,"Rental Rate,$12.25 /SF/YR,Rentable Building Area,10,206 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",3/12/2020,18845961,$1.02 SF/Mo,Industrial,"10,206 SF",1 Space,NJ,For Lease,Industrial,"[('Mountain Lakes Commuter Rail (Montclair-Boonton Line)', '14 min drive', '8.1 mi'), ('Boonton Commuter Rail (Montclair-Boonton Line)', '14 min drive', '9.0 mi'), ('Newark Liberty International Airport', '35 min drive', '18.2 mi'), ('La Guardia Airport', '48 min drive', '36.2 mi'), ('Maher Terminal', '30 min drive', '18.7 mi'), ('MHF, Inc.', '13 min drive', '8.1 mi')]",
2900 Kennedy Blvd,"Fenced Lot,Fluorescent Lighting,Air Conditioning","24,000 SF",Union City,"Rental Rate,$20.00 /SF/YR,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built,1940,Property Subtype,Warehouse",3/13/2020,18854640,$1.67 SF/Mo,Industrial,"3,500 SF",1 Space,NJ,For Lease,Retail,"[('Hoboken Terminal Commuter Rail (North Jersey Coast Line, Morris & Essex Morristown Line, Raritan Valley Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '10 min drive', '3.4 mi'), ('Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '9 min drive', '4.0 mi'), ('Newark Liberty International Airport', '24 min drive', '11.6 mi'), ('La Guardia Airport', '21 min drive', '12.7 mi'), ('John F. Kennedy International Airport', '31 min drive', '20.6 mi'), ('NY - Red Hook Container Terminal', '21 min drive', '11.0 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-NORTH BE', '3 min drive', '1.0 mi')]","Water - City Water,Sewer - City Sewer"
151 West Side Ave,,"60,000 SF",Jersey City,"Rental Rate,$10.75 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built/Renovated,1920/1997,Property Subtype,Warehouse",3/16/2020,18886008,$0.90 SF/Mo,Industrial,"60,000 SF",1 Space,NJ,For Lease,Industrial,"[('West Side Avenue Transit Stop', '12 min walk', '0.6 mi'), ('Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '12 min drive', '5.7 mi'), ('Hoboken Terminal Commuter Rail (North Jersey Coast Line, Morris & Essex Morristown Line, Raritan Valley Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '11 min drive', '5.7 mi'), ('Newark Liberty International Airport', '22 min drive', '8.8 mi'), ('La Guardia Airport', '30 min drive', '19.1 mi'), ('John F. Kennedy International Airport', '39 min drive', '22.3 mi'), ('GCT Bayonne', '10 min drive', '3.9 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-JERSEY CITY-', '3 min drive', '1.3 mi')]","Lighting - Fluorescent,Heating - Gas"
150 Pacific Ave,Fenced Lot,"440,000 SF",Jersey City,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,440,000 SF,Property Type,Industrial,Year Built,1930,Property Subtype,Warehouse",3/17/2020,18893140,$0.67 SF/Mo,Industrial,"23,000 - 134,000 SF",2 Spaces,NJ,For Lease,Industrial,"[('Garfield Avenue Transit Stop', '(West Side Avenue-Tonnelle Avenue)', '12 min walk'), ('0.6 mi', 'Liberty State Park Transit Stop', '(22nd Street-Hoboken Terminal, West Side Avenue-Tonnelle Avenue)'), ('16 min walk', '0.8 mi', 'Martin Luther King Drive Transit Stop'), ('(West Side Avenue-Tonnelle Avenue)', '16 min walk', '0.8 mi'), ('Hoboken Terminal Commuter Rail (North Jersey Coast Line, Morris & Essex Morristown Line, Raritan Valley Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '9 min drive', '3.5 mi'), ('Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '12 min drive', '5.3 mi'), ('Newark Liberty International Airport', '21 min drive', '9.5 mi'), ('La Guardia Airport', '31 min drive', '18.7 mi'), ('John F. Kennedy International Airport', '38 min drive', '20.1 mi'), ('GCT Bayonne', '10 min drive', '5.1 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-JERSEY CITY-', '5 min drive', '2.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
32 Coles Ave,,"14,400 SF",Cherry Hill,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,14,400 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",1/27/2020,18318202,$0.46 SF/Mo,Industrial,"14,400 SF",1 Space,NJ,For Lease,Industrial,"[('Cherry Hill Commuter Rail (Atlantic City Line)', '8 min drive', '3.7 mi'), ('Philadelphia International Airport', '29 min drive', '17.9 mi'), ('Trenton Mercer Airport', '50 min drive', '34.0 mi'), ('Port of Philadelphia', '15 min drive', '8.9 mi'), ('DISTRIBUTEC, INC.-MOORESTOWN-NJ', '9 min drive', '4.3 mi')]",
141 Lanza Ave,,"16,201 SF",Garfield,"Rental Rate,$12.50 /SF/YR,Rentable Building Area,16,201 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",1/31/2020,18356675,$1.04 SF/Mo,Industrial,"8,600 SF",1 Space,NJ,For Lease,Industrial,"[('Plauderville Commuter Rail (Bergen County/Port Jervis Line)', '4 min drive', '1.3 mi'), ('Garfield Commuter Rail (Bergen County/Port Jervis Line)', '6 min drive', '2.6 mi'), ('Newark Liberty International Airport', '33 min drive', '17.7 mi'), ('La Guardia Airport', '33 min drive', '21.4 mi'), ('John F. Kennedy International Airport', '46 min drive', '32.7 mi'), ('Port Newark Container Terminal', '29 min drive', '18.0 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL- SADDLE', '6 min drive', '2.0 mi')]",
7 Third Ave,Commuter Rail,"15,000 SF",Neptune City,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,15,000 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",1/31/2020,18357213,$0.75 SF/Mo,Industrial,"15,000 SF",1 Space,NJ,For Lease,Industrial,"[('Bradley Beach Commuter Rail (North Jersey Coast Line)', '8 min walk', '0.3 mi'), ('Asbury Park Commuter Rail (North Jersey Coast Line)', '4 min drive', '1.2 mi'), ('New York Container Terminal', '58 min drive', '43.7 mi'), ('National Distribution Centers', '48 min drive', '33.9 mi')]","Lighting,Gas,Water,Sewer,Heating"
2300 Park Ave W,,"1,500 SF",Hainesport,"Rental Rate,$7.43 /SF/YR,Rentable Building Area,1,500 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",1/31/2020,18365675,$0.62 SF/Mo,Industrial,"1,500 SF",1 Space,NJ,For Lease,Industrial,,
141 Lanza Ave,,"17,500 SF",Garfield,"Rental Rate,$12.50 /SF/YR,Rentable Building Area,17,500 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse",2/3/2020,18390510,$1.04 SF/Mo,Industrial,"17,400 SF",1 Space,NJ,For Lease,Industrial,"[('Plauderville Commuter Rail (Bergen County/Port Jervis Line)', '4 min drive', '1.3 mi'), ('Garfield Commuter Rail (Bergen County/Port Jervis Line)', '6 min drive', '2.6 mi'), ('Newark Liberty International Airport', '33 min drive', '17.7 mi'), ('La Guardia Airport', '34 min drive', '21.4 mi'), ('John F. Kennedy International Airport', '46 min drive', '32.7 mi'), ('Port Newark Container Terminal', '29 min drive', '18.1 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL- SADDLE', '6 min drive', '2.1 mi')]",
280 N Midland Ave,Property Manager on Site,"16,325 SF",Saddle Brook,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,16,325 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",2/4/2020,18401752,$0.79 SF/Mo,Industrial,"16,325 SF",1 Space,NJ,For Lease,Industrial,"[('Broadway Commuter Rail (Bergen County/Port Jervis Line)', '4 min drive', '1.3 mi'), ('Plauderville Commuter Rail (Bergen County/Port Jervis Line)', '5 min drive', '1.6 mi'), ('Newark Liberty International Airport', '35 min drive', '20.0 mi'), ('La Guardia Airport', '32 min drive', '21.3 mi'), ('Westchester County Airport', '52 min drive', '39.9 mi'), ('Port Newark Container Terminal', '32 min drive', '20.4 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL- SADDLE', '3 min drive', '0.6 mi')]","Water - City Water,Sewer - City Sewer"
297 Getty Ave,,"853,191 SF",Paterson,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,853,191 SF,Property Type,Industrial,Year Built,1940,Property Subtype,Warehouse",2/5/2020,18403220,$0.67 SF/Mo,Industrial,"5,000 - 352,830 SF",11 Spaces,NJ,For Lease,"Office, Industrial","[('Paterson Commuter Rail (Main/Port Jervis Line)', '3 min drive', '1.3 mi'), ('Clifton Commuter Rail (Main/Port Jervis Line)', '6 min drive', '2.6 mi'), ('Newark Liberty International Airport', '33 min drive', '18.2 mi'), ('La Guardia Airport', '33 min drive', '23.9 mi'), ('Westchester County Airport', '54 min drive', '42.6 mi'), ('Port Newark Container Terminal', '29 min drive', '18.6 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '1 min drive', '0.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
