address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1700-2000 Gleason St,Signage,"235,625 SF",Sidney,"Rental Rate,$3.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,113,750 SF,Rentable Building Area,235,625 SF,Property Type,Industrial,Year Built,1998","20’ Clear Height,Energy Efficient Fluorescent High Bay Lighting,Four 400 Amp - 277/480 Volt - 3 Phase Electric",,2/19/2020,18568461,$0.27 SF/Mo,,Industrial,"113,750 - 235,625 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,OH,For Lease,Industrial,,"Lighting - Fluorescent,Gas,Water,Sewer,Heating"
486 Windsor Park Dr,,"4,038 SF",Dayton,"Rental Rate,$8.88 /SF/YR,Rentable Building Area,4,038 SF,Property Type,Industrial,Year Built,1976,Property Subtype,Warehouse",Excellent Location,,2/19/2020,18570081,$0.74 SF/Mo,"Excellent Location in Washington Township - No city income tax
Close proximity to the Dayton Mall, restaurants, entertainment and conveniently located near I-675 / I-75",Industrial,"4,038 SF","Listed lease rate plus proportional share of utilities,1 Drive In Bay",,1 Space,OH,For Lease,Flex,"[('Dayton International Airport', '38 min drive', '25.0 mi'), ('Virginia Port Authority - Richmond', '589 min drive', '517.1 mi'), ('Peerless Transportation and Storage', '18 min drive', '11.1 mi')]","Lighting,Gas,Water,Sewer,Heating"
4770 Navarre Rd SW,,"42,560 SF",Canton,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,42,560 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",,,3/5/2020,18753752,$0.38 SF/Mo,"- 38,000 SFT of Warehouse with 20' ceilings.
- 7 loading docks and 2 drive ins
- Existing layout has 2,000 SFT of office and break area in the warehouse",Industrial,"42,560 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,7 Loading Docks,Includes 3,930 SF of dedicated office space,Space is in Excellent Condition",Easy access from Route 30 to Route I-77. Adjacent to Timken and UPS. Nice concrete pad dock area. Plenty of office parking. In Perry Township no personal or corporate local taxes here.,1 Space,OH,For Lease,Industrial,"[('Akron-Canton Regional Airport', '21 min drive', '13.6 mi'), ('Port of Baltimore', '417 min drive', '347.9 mi'), (""PEOPLE'S CARTAGE INC.-MASSILLON-OH"", '9 min drive', '3.3 mi')]",
4924 Saddle Ridge Cir,Mezzanine,"40,000 SF",Williston,"Min. Divisible,2,468 SF,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,2012,Property Subtype,Warehouse",,,11/25/2019,14165509,Rent Upon Request,,Industrial,"2,468 - 4,936 SF","Listed rate may not include certain utilities, building services and property expenses","19,600 SF Building
2,468 SF Single Units
4,936 SF Double Units
14’x 14’ insulated garage doors with opener and remote
Each unit will have (1) store front door, (2) 4’x 4’ windows, and (1) steel back door. Each unit is designed for (2) offices, conference room, reception room, and 700 sq. ft. mezzanine.
2” water main and 1” service to units. Each unit will have its own meter.
1 outside faucet (hose bib)
200 amp main for each unit with 3 phase
(3) bay lights, outlets inside, (2) outside outlets front and back
(2) emergency lights front and back
Outside lights front and back",1 Space,ND,For Lease,Industrial,"[('Port of Everett', '1,273 min drive', '1,160.3 mi'), ('SAVAGE INDUSTRIES, INC.-BOWBELLS-ND', '157 min drive', '110.0 mi')]","Water - City Water,Sewer - Septic Field,Heating - Electric"
4233 Hagen Ave,"24 Hour Access,Yard,Storage Space,Air Conditioning","7,504 SF",Bismarck,"Property Type,Industrial,Rentable Building Area,7,504 SF,Property Subtype,Warehouse,Year Built,2014","EASY IN / EASY OUT Truck Traffic & Ample Trailer Parking-SAVES TIME & MONEY! LTL, Final Mile, Logistics Hub, Distribution, Warehouse, Retail Outsource,1 mile from Northern Plains Commerce Center, Doosan Bobcat, Caterpillar & close to Expressway Ave, Main Ave, Centennial Rd,Located off Yegen Rd, only 10 minutes from I-94 & Exit 161; Close to XPO, Fed Ex Freight, rail & non-rail transport & airport,LIKE NEW Move-in Ready!  Only 6 years old.  Great landlord! Flexible uses, Divisible, Even shipping & Receiving, Storage! EXCELLENT LOCATION!",,9/11/2019,18840208,Rent Upon Request,"•	11 other terminals within 5-10 minutes of our location: Fed Ex Ground, Fed Ex Air, XPO, Magnum, Old Dominion, Estes, Midwest Motor Express, Cross Country Freight Solutions, P&B Transportation, Ressler Trucking, Lesmeister Transport
•	16 truck & trailer sales, service, leasing and repair businesses within 100-800’ from the route to our terminal 
•	Bismarck's centralized location convenient service to many major cities & businesses - only 6 hours from Minneapolis MN, Sioux Falls SD, Billings MT & Winnipeg Canada, including majority of oil & agriculturally driven industries in the Bakken region.
•	All Concrete Parking Lot & Driveways and 2 Wide 40' Aprons at Entrance & Exit
•	30 Exterior Electrical Outlets 
•	Excellent Crushed Concrete Trailer Parking Area with 290’ of Concrete Dolly Down Strips
•	Fairborn Shelters LIKE NEW CONDITION!
•	DLM 30,000# Dock Levelers
•	18 - 9’ x 10’ Dock Doors
•	Heavy Duty LED Dock Swing Lights and Dock Holders for clipboards.
•	Forklift Parking Area with Radiant Heat
•	Building Size:  7,504 SF - 134’ x 56’ with polished floor
•	2 Offices, 2 Restrooms & 2 separate entrances & Handicap Lift 
•	Employee Parking & Handicap Parking
•	Adjacent vacant land if Tenant needs to expand
•	Flexible with term of lease & rent.
•	Shop/Food:  10 minutes from Sam’s Club, Walmart, large shopping mall, hardware stores & many restaurants/attractions.
•	Recreation:  Diversity for all seasons.....water & snow activities & sports, fishing, hunting, hiking, biking, camping",Industrial,"7,500 SF","Includes 300 SF of dedicated office space,18 Loading Docks,Partitioned Offices,Wi-Fi Connectivity,Logistics Hub Facility,Transfer Facility,Retailer Outsource Distribution,Space is in Excellent Condition,Central Air Conditioning,Private Restrooms,LTL Terminal,Final Mile Freight,Distribution Warehouse","$9,950 per month for the entire space including all 18 docks. In LIKE NEW Condition ready to move in! Specifically Designed for EZ in/out traffic! Over 68,000sf of concrete parking lot & driveway lays in a U around the terminal w/ two 40 ft. driveway aprons. The property features dock-high cross docks with 9' x 10' Doors, fairborn shelters, 30,000# DLM EOD levelers,LED dock lights, and prominent visibility for the tenant. The property also sports a handicap lift, forklift storage area w/ radiant heat, quality bright light inside & out, exterior block heater outlets, and ample trailer storage.  
Additional pictures & references available upon request.",1 Space,ND,For Lease,Industrial,"[('Bismarck Municipal Airport', '16 min drive', '3.9 mi'), ('Port of Everett', '1,326 min drive', '1,261.4 mi'), ('FARMERS ELEVATOR-FALKIRK-ND', '61 min drive', '45.0 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - Septic Field,Heating - Electric"
500 10th St NE,,"19,500 SF",West Fargo,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,19,500 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",,,5/10/2019,4298486,$0.52 SF/Mo,"West Fargo Industrial Warehouses, 500 10th Street and 617/625 13th St. 
(2) 2,500  SF spaces available, (1) 3,000 SF space available with 60x25 outdoor storage
16' side walls, easy 7th Avenue, CAM (base year) included in rental rate.
Easy access to 7th Ave NE in West Fargo",Industrial,"2,500 - 5,500 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses",Space includes 60x25 outdoor storage area.,2 Spaces,ND,For Lease,Industrial,"[('Hector International Airport', '19 min drive', '7.4 mi'), ('Port of Shreveport', '1,311 min drive', '1,155.1 mi'), ('UNION STORAGE AND TRANSFER CO.-FARGO-ND', '4 min drive', '1.8 mi')]",
920 38th St N,,"11,222 SF",Fargo,"Rental Rate,$8.10 /SF/YR,Rentable Building Area,11,222 SF,Property Type,Industrial,Year Built,1976,Property Subtype,Warehouse",,,10/7/2016,4551522,$0.68 SF/Mo,"2 buildings on 4.5 acre lot that fronts I-29.  An updated
8800 square foot shop with multiple drive in doors along with covered dock. An updated 2422 square foot office building with 6 offices/reception/display area. Plenty of 3 phase power in warehouse/shop. Ample yard space for parking of equipment. No other property with this type of exposure and space available in Fargo.
Space includes about 260 SF of office space. 
4.5 acres and buildings with I-29 exposure and a central Fargo location.",Industrial,"8,800 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock,Includes 300 SF of dedicated office space","Set up for distribution or light manufacturing. Taxes are roughly $1000 per month for this space. Operating expenses vary but tend to be less than $1 per square foot per year. There is also a 2,300 SF office building adjacent to the industrial building that will be available for lease come mid-December/early January.",1 Space,ND,For Lease,Industrial,,
3020 1st Ave W,"Floor Drains,Yard,Storage Space","18,057 SF",Williston,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,18,057 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse","Overhead bridge and jib cranes,Fenced, paved, and covered outside storage,Wash bay and paint bay,Newer office-build out,Floor drains,Water recirculation",,9/12/2016,4628015,$0.83 SF/Mo,"3020 1st Ave. is a large industrial warehouse with an overhead bridge and jib cranes. There is also fenced, paved, and covered storage outside with parking. It is located in Williston, North Dakota, which is well within the Bakken oil development. It is near the Sloulin Field International Airport and just off the main highway, Hwy 85.
The property is East of Highway 85.",Industrial,"18,057 SF","Lease rate does not include utilities, property expenses or building services,Central Air and Heating,4 Drive Ins,Private Restrooms","Large industrial warehouse with an office space, parking, and a covered outdoor storage space.",1 Space,ND,For Lease,Industrial,"[('Port of Everett', '1,268 min drive', '1,157.8 mi'), ('SAVAGE INDUSTRIES, INC.-BOWBELLS-ND', '154 min drive', '109.5 mi')]","Lighting,Gas,Water,Sewer,Heating"
617 13th St NE,,"7,500 SF",West Fargo,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,7,500 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",,,7/1/2019,6744514,$0.52 SF/Mo,"Warehouse space available in August
West Fargo",Industrial,"1,250 SF","Listed rate may not include certain utilities, building services and property expenses","Industrial warehouse space for lease with 1,250 up to 6,250 contiguous square feet. Available starting Sept. 1, 2019.",1 Space,ND,For Lease,Industrial,,
4119 N 14th Ave,Fenced Lot,"25,440 SF",Fargo,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,25,440 SF,Property Type,Industrial,Year Built/Renovated,1990/2005,Property Subtype,Warehouse",,,3/21/2018,11998350,$0.50 SF/Mo,,Industrial,"11,800 SF","Lease rate does not include utilities, property expenses or building services,5 Loading Docks","Office/warehouse space with 5 overhead doors, multiple
shop bays, office space and a large, fenced storage yard
with a second building in the back",1 Space,ND,For Lease,Industrial,"[('Hector International Airport', '15 min drive', '5.6 mi'), ('Port of Shreveport', '1,310 min drive', '1,154.6 mi'), ('UNION STORAGE AND TRANSFER CO.-FARGO-ND', '5 min drive', '2.1 mi')]",
6414 Wickum Rd,"24 Hour Access,Fenced Lot,Floor Drains,Yard","12,000 SF",Williston,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,000 SF,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,2014","Three drive-thru bays,In-floor heating, Floor Drains, Demisable, Three electrical panels,Office space with mezzanine can easily be added,Six 16' x 16' overhead doors,Wet and dry utilities are roughed in",,10/23/2017,12084182,$1.00 SF/Mo,"CBRE and Chance Lindsey, as the exclusive marketing broker, are pleased to offer this 12,000 SF industrial space in Williston, ND on 2.25 acres of land. The building includes three drive-thru bays, in-floor heating, floor drains and the ability to add office space with mezzanine above. All wet and dry utilities have been roughed in and the space is demisable to 4,000 SF.",Industrial,"4,000 - 12,000 SF","Sublease space available from current tenant,6 Drive Ins,Lease rate does not include utilities, property expenses or building services","CBRE and Chance Lindsey, as the exclusive marketing broker, are pleased to offer this 12,000 SF industrial space in Williston, ND on 2.25 acres of land. The building includes three drive-thru bays, in-floor heating, floor drains and the ability to add office space with mezzanine above. All wet and dry utilities have been roughed in and the space is demisable to 4,000 SF.",1 Space,ND,For Lease,Industrial,"[('SAVAGE INDUSTRIES, INC.-BOWBELLS-ND', '139 min drive', '97.6 mi')]","Lighting,Gas,Water,Sewer,Heating"
4675 N Washington St,,"152,376 SF",Grand Forks,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,152,376 SF,Property Type,Industrial,Year Built,2014,Property Subtype,Warehouse",,,8/3/2018,13374102,$0.46 SF/Mo,,Industrial,"152,376 SF","Lease rate does not include utilities, property expenses or building services,Includes 2,844 SF of dedicated office space",,1 Space,ND,For Lease,Industrial,,
896 22nd Ave N,Floor Drains,"38,250 SF",Wahpeton,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,38,250 SF,Property Type,Industrial,Year Built/Renovated,1988/2011,Property Subtype,Warehouse",,,8/31/2018,13649361,$0.44 SF/Mo,"Turn-key warehouse for sale in Wahpeton, ND. Clean, well maintained building with office furniture included and six-foot reinforced concrete floors throughout. Food grade facility with floor drains and propane curtailment system. Water pump booster provides additional water pressure to the building. Also available for lease.Adjacent Land: Lots 7/8 are available either as a package with the warehouse or can be sold seperately (3.22 acres). Can be used for future expansion.",Industrial,"38,000 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 2,000 SF of dedicated office space,3 Loading Docks","Turn-key warehouse for sale in Wahpeton, ND. Clean, well maintained building with office furniture included and six-foot reinforced concrete floors throughout. Food grade facility with floor drains and propane curtailment system. Water pump booster provides additional water pressure to the building. Also available for lease.",1 Space,ND,For Lease,Industrial,"[('Port of Shreveport', '1,278 min drive', '1,122.7 mi'), ('Minn-Kota AG Products, Inc.', '6 min drive', '3.3 mi')]",
1881 N Sheyenne Loop,,"23,200 SF",Fargo,"Rental Rate,$5.75 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,560 SF,Rentable Building Area,23,200 SF,Property Type,Industrial,Year Built,2017",,,12/3/2018,14537337,$0.48 SF/Mo,,Industrial,"2,560 - 23,200 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,ND,For Lease,Industrial,"[('Hector International Airport', '14 min drive', '5.0 mi'), ('Port of Shreveport', '1,312 min drive', '1,156.1 mi'), ('UNION STORAGE AND TRANSFER CO.-FARGO-ND', '6 min drive', '2.8 mi')]",
2520 W Main Ave,"Floor Drains,Yard,Storage Space,Monument Signage","11,760 SF",West Fargo,"Rental Rate,$7.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,680 SF,Rentable Building Area,11,760 SF,Property Type,Industrial,Year Built,2020",,,4/18/2019,15777213,$0.63 SF/Mo,,Industrial,"1,680 - 11,760 SF","New space, never previously occupied,Listed lease rate plus proportional share of utilities","3 Months Free Rent
Brand new warehouse space with 16’ overhead doors, outside storage and parking
available. Easy access from Interstate 94!
Bays are 28’x60’",1 Space,ND,For Lease,Industrial,"[('Hector International Airport', '23 min drive', '10.8 mi'), ('Port of Shreveport', '1,314 min drive', '1,158.0 mi'), ('UNION STORAGE AND TRANSFER CO.-FARGO-ND', '9 min drive', '4.5 mi')]",
4501 40th St,,"26,820 SF",Williston,"Rental Rate,$15.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,9,220 SF,Rentable Building Area,26,820 SF,Property Type,Industrial,Year Built,1990",,,5/22/2019,16133379,$1.25 SF/Mo,"± 26,820 SF | 5 Buildings |  ± 20 Acres | Former Rockwater Facility
Building # 1
± 4,220 SF Office & truck lounge
Building dimensions: 50' x 80'
2 bathrooms and 7 offices
(1) overhead door
Building # 2
± 5,000 SF Shop with small office buildout
Building dimensions: 50' x 100'
(2) drive-in bays
(2) automatic overhead doors
Shop trench drain
Building # 3
±7,200 SF Repair shop
Building dimensions: 60' x 120'
(4) drive-in bays
Shop drains
Building # 4
±3,200 SF fabrication shop
Building dimensions: 40' x 80'
(1) drive-in bay
Building # 5 
±7,200 SF Shop/Warehouse
Building dimensions: 60' x 120'
Large concrete apron
22' clearance
Acreage: +/- 20 acres mostly stabilized, with perimeter fencing
Fuel Island: 20,000-gallon diesel tank and 10,000-gallon gasoline tank in a state-approved containment area. 
(123) 20 amp truck plugins
(14) 220 volt, 50 amp truck plugins
Easy truck access to HWY 2 & HWY 85 with a stoplight at the intersection",Industrial,"9,220 - 26,820 SF","Lease rate does not include utilities, property expenses or building services","Former Rockwater Facility.
3 Buildings
+/- 10 Acres",1 Space,ND,For Lease,Industrial,"[('Port of Everett', '1,269 min drive', '1,158.8 mi'), ('SAVAGE INDUSTRIES, INC.-BOWBELLS-ND', '154 min drive', '109.0 mi')]","Lighting,Gas,Water,Sewer,Heating"
625 13th St NE,"Floor Drains,Yard,Storage Space","7,500 SF",West Fargo,"Rental Rate,$6.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,500 SF,Rentable Building Area,7,500 SF,Property Type,Industrial,Year Built,2004",,,5/30/2019,16187060,$0.52 SF/Mo,,Industrial,"2,500 - 7,500 SF","Listed rate may not include certain utilities, building services and property expenses","(Approximately 3,500 SF outdoor storage)",1 Space,ND,For Lease,Industrial,,
5220 N Broadway,"Floor Drains,Yard,Fluorescent Lighting","32,000 SF",Minot,"Rental Rate,$9.24 /SF/YR,Rentable Building Area,32,000 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse","In-Floor Heating,19' Side Walls,Unfinished/Shell,16' high x 20' wide Garage Bay Door,34' x 80' Sq. Ft.,Yard/Trucking Parking",,1/7/2020,16550693,$0.77 SF/Mo,"Park Place Shop Condo – Single Bay Unit #3. This Industrial, warehouse, shop condo is conveniently located near Highway 83 Bypass with easy access to the truckstop next door. Unfinished, clean location with great lighting. Shop #3 is located on the south side of the north building (4th bay door from west) with ample parking lot/equipment yard.
Shop Condo Features:
-2720 Sq. Ft.  – 34' x 80' with 19' Side walls.
-20' Wide x 16' Tall Garage/Bay Door.
-Unfinished Bathroom (toilet & sink).
-In-Floor Heating.
-Extra Parking Lot/Yard Area.
Lease Terms/Rent:
-3 year lease, $1900/month rent.
-2 year lease, $2050/month rent.
-1 year lease, $2200/month rent.
Rent includes sewer.",Industrial,"5,440 SF","Listed lease rate plus proportional share of utilities,Listed lease rate plus proportional share of utilities,Space is in Excellent Condition,1 Drive In Bay","Park Place Shop Condo – Single Bay Unit #3. This Industrial, warehouse, shop condo is conveniently located near Highway 83 Bypass with easy access to the truckstop next door. Unfinished, clean location with great lighting. Shop #3 is located on the south side of the north building (4th bay door from west) with ample parking lot/equipment yard.

Shop Condo Features:

2720 Sq. Ft.  – 34' x 80' with 19' Side walls.
20' Wide x 16' Tall Garage/Bay Door.
Unfinished Bathroom (toilet & sink).
In-Floor Heating.
Extra Parking Lot/Yard Area.

Lease Terms/Rent:

3 year lease, $1900/month rent.
2 year lease, $2050/month rent.
1 year lease, $2200/month rent.

Rent includes sewer.",2 Spaces,ND,For Lease,Industrial,,
1547 1st Ave N,,"18,188 SF",Fargo,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,18,188 SF,Property Type,Industrial,Year Built,1957,Property Subtype,Warehouse",,,8/2/2019,16791712,$0.52 SF/Mo,Warehouse/office building located just west of downtown Fargo.  Would be a great location for a brewery or distillery.,Industrial,"18,188 SF","Lease rate does not include utilities, property expenses or building services",Warehouse/office space includes 4 offices.  2 dock doors. 1 overhead door. Secured outside storage area,1 Space,ND,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
3515 4th Ave S,,"1,600 SF",Fargo,"Rental Rate,$7.50 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,1,600 SF",,,9/18/2019,17233176,$0.63 SF/Mo,,Industrial,"1,600 SF","Sublease space available from current tenant,Lease rate does not include utilities, property expenses or building services",,1 Space,ND,For Lease,Industrial,"[('Hector International Airport', '16 min drive', '6.2 mi'), ('Port of Shreveport', '1,309 min drive', '1,152.9 mi'), ('UNION STORAGE AND TRANSFER CO.-FARGO-ND', '5 min drive', '1.7 mi')]",
3524 Burdick Expy E,"Conferencing Facility,Fluorescent Lighting,Air Conditioning","9,170 SF",Minot,"Rental Rate,$10.46 /SF/YR,Rentable Building Area,9,170 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse","Recently updated by a professional decorator,Locxation, location located on Burdick Expressway East,High quality professional cubicals in center of main area",,10/7/2019,17388289,$0.87 SF/Mo,,Industrial,"9,170 SF","Lease rate does not include utilities, property expenses or building services,Fits 23 - 74 People,1 Conference Room,Central Air and Heating,Kitchen,Private Restrooms,Fully Built Out as Standard Office,7 Private Offices,Space is in Excellent Condition,Reception Area,Print/Copy Room,Handicap Accessible, Plenty of Parking,",Recently updated and ready to move into.,1 Space,ND,For Lease,Office,,"Lighting,Gas,Water,Sewer,Heating"
3108 S Broadway,Air Conditioning,"21,575 SF",Minot,"Rental Rate,$15.27 - $18.00 /SF/YR,Rentable Building Area,21,575 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",,,2/27/2020,17389924,$1.27 - $1.50 SF/Mo,,Industrial,"1,100 - 4,400 SF","Listed lease rate plus proportional share of utilities,4 Private Offices,4 Workstations,Central Air and Heating,Kitchen,Corner Space,Plug & Play,Fully Built Out as Standard Office,1 Conference Room,Space is in Excellent Condition,Reception Area,Fully Carpeted,Drop Ceilings,Natural Light,Listed lease rate plus proportional share of utilities,Mostly Open Floor Plan Layout,Space is in Excellent Condition,Fully Built Out as Standard Retail Space,1 Private Office,Listed lease rate plus proportional share of utilities,4 Private Offices,4 Workstations,Central Air and Heating,Kitchen,Corner Space,Plug & Play,Fully Built Out as Standard Office,1 Conference Room,Space is in Excellent Condition,Reception Area,Fully Carpeted,Drop Ceilings,Natural Light","End unit at Step Side Plaza on South Broadway. Price includes CAM. Great exposure for office or retail.  2 spaces available - each unit is approximately 1100 sq ft. The office space is move-in ready with no need for additional build out. Lease terms negotiable.,Great location on south Broadway.  2200 sq ft of space currently housing martial arts studio.  Space is open and could easily be converted to retail or office space with cubicles.  Includes bathroom, office, and storage space.  Very flexible layout and location!,Fully built out office unit at Step Side Plaza on South Broadway. Price includes CAM. Great exposure for office or retail.  2 spaces available - each unit is approximately 1100 sq ft. The office space is move-in ready with no need for additional build out. Lease terms negotiable.",3 Spaces,ND,For Lease,Office/Retail,"[('Minot International Airport', '11 min drive', '4.8 mi'), ('Port of Everett', '1,409 min drive', '1,284.0 mi'), ('SUNPRAIRIE GRAIN-MINOT-ND', '8 min drive', '4.0 mi')]",
615 Main Ave W,,"14,784 SF",West Fargo,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,14,784 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse","Main Avenue Location,19' Sidewalls,Large yard",,10/16/2019,17466942,$0.54 SF/Mo,"Full building and large yard available for single tenant lease.
Nearly 15,000 sq. ft.  Additional space in quonset and bldg mezzanine. 19' sidewalls.  3 dock height doors with dock levelers 8x8 doors. One ground level 14x14 door. Three phase power
Lease rate: $6.50/ sq ft. NNN with incremental annual increases.",Industrial,"14,784 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,ND,For Lease,Industrial,,
00 9th St,"Cooler,Freezer (Space)","202,500 SF",West Fargo,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,202,500 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",,,5/10/2019,17540922,$0.56 SF/Mo,,Industrial,"202,500 SF","New space, never previously occupied,Space is in Excellent Condition,Lease rate does not include utilities, property expenses or building services",,1 Space,ND,For Lease,Industrial,,"Lighting,Water,Sewer"
515 SE 74th St,"Floor Drains,Yard","4,800 SF",Minot,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,4,800 SF,Property Type,Industrial,Year Built,2017,Property Subtype,Warehouse","4800 SF industrial building with all OSHA compliance standards.,1.55 acres that can be expandable to a number of acres.,14 x 16' overhead doors on opposite sides for a drive through",,11/20/2019,17771377,$1.17 SF/Mo,"This is a High Quality New Building in a great location that is priced to lease at $14/SF.  The concrete driveway and parking lot were installed in the fall of 2018.  The exterior is complete with insulation installed.  The interior is ready to be built-out to accommodate a new tenant.  Building will come with all OSHA compliance standards, expandable to double it's size.  20' ceiling, two 14'x16' overhead doors on opposite sides for a drive through.  3 phase electric.  All city utilities.  Sits on 1.55 acres that can be expandable to a number of acres.  Fire protection is available to the site.",Industrial,"4,800 SF","Lease rate does not include utilities, property expenses or building services,Central Air and Heating,Space is in Excellent Condition,20' ceilings, 14 x 16' overhead door on opposite s",Includes all utilities.  All OSHA compliance standards.,1 Space,ND,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
21 2nd St NE,"Conferencing Facility,Floor Drains,Mezzanine,Yard,Storage Space,Air Conditioning","18,288 SF",Minot,"Rental Rate,$8.16 /SF/YR,Rentable Building Area,18,288 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",,,1/21/2020,18255239,$0.68 SF/Mo,"Centrally located 18,288 sq. ft. building that has office and shop space in downtown Minot! This building features a modern 2,697 sq. ft.office space with floor to ceiling glass walls, large built in reception area, 28 x 15 conference room with built in wet bar space, 6 offices in which three have built in desks, and a public restroom. In the 15,542 shop space there are three 24' x 16' overhead doors, one 20' x 16'overhead door, and a 16' x 16' overhead door. There is receiving dock, a 638 sq. ft. storage room with an additional storage space above it of 638 sq. ft., and three separate shop spaces that are walled off and have own overhead doors and entrance doors (one is 12,576;second one is 2,672; third is 1,886). The entire property has natural gas forced heat but the shop has an additional heat source of radiant heat in the ceiling that projects down as well as sand oil separator in wash bay that all drains pass thru. There are 30 parking spots to the south of the building and could have additional parking spots along the 220' east side of the building as this sits on 1.067 acres. *The business is NOT for sale.*",Industrial,"18,288 SF","Lease rate does not include utilities, property expenses or building services","Centrally located 18,288 sq. ft. building that has office and shop space in downtown Minot! This building features a modern 2,697 sq. ft.office space with floor to ceiling glass walls, large built in reception area, 28 x 15 conference room with built in wet bar space, 6 offices inwhich three have built in desks, and a public restroom. In the 15,542 shop space there are three 24' x 16' overhead doors, one 20' x 16'overhead door, and a 16' x 16' overhead door. There is receiving dock, a 638 sq. ft. storage room with an additional storage space aboveit of 638 sq. ft., and three separate shop spaces that are walled off and have own overhead doors and entrance doors (one is 12,576;second one is 2,672; third is 1,886). The entire property has natural gas forced heat but the shop has an additional heat source of radiant heat in the ceiling that projects down as well as sand oil separator in wash bay that all drains pass thru. There are 30 parking spots to the south of the building and could have additional parking spots along the 220' east side of the building as this sits on 1.067 acres. *The business is NOT for sale.*",1 Space,ND,For Lease,Industrial,"[('Minot International Airport', '7 min drive', '1.8 mi'), ('Port of Everett', '1,409 min drive', '1,283.8 mi'), ('SUNPRAIRIE GRAIN-MINOT-ND', '7 min drive', '3.0 mi')]","Lighting,Gas,Water,Heating"
4425 36th Ave S,,"105,600 SF",Grand Forks,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,105,600 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",,,11/8/2019,18405357,$0.63 SF/Mo,"The Exchange is a premier, state of the art, warehouse facility conveniently located off of Interstate 29 in Grand Forks, ND. The property is designed with business in mind combining the efficiency of a large modern warehouse facility and the option to add functional office space for your business.",Industrial,"105,600 SF","New space, never previously occupied,1 Drive In Bay,2 Loading Docks,Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,New space, never previously occupied,1 Drive In Bay,2 Loading Docks,Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,New space, never previously occupied,1 Drive In Bay,2 Loading Docks,Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,New space, never previously occupied,1 Drive In Bay,2 Loading Docks,Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition",,4 Spaces,ND,For Lease,Industrial,,
