address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
2031 196th St SW,,"26,250 SF",Lynnwood,"Property Type,Industrial,Rentable Building Area,26,250 SF,Property Subtype,Warehouse,Year Built,1986",1/31/2020,15047220,Rent Upon Request,Industrial,"6,495 SF",1 Space,WA,For Lease,Industrial,"[('Edmonds Station Commuter Rail (Sounder South Line)', '17 min drive', '6.5 mi'), ('Kenmore Air Harbor Inc Airport', '16 min drive', '6.3 mi'), ('Seattle-Tacoma International Airport', '46 min drive', '29.6 mi'), ('Port of Everett', '24 min drive', '12.7 mi'), ('CARGILL, INC.-SEATTLE', '29 min drive', '17.8 mi')]",
12011 NE 99th St,"Property Manager on Site,Signage","17,600 SF",Vancouver,"Property Type,Industrial,Rentable Building Area,17,600 SF,Property Subtype,Warehouse,Year Built,1994",5/9/2019,15999906,Rent Upon Request,Industrial,"2,400 SF",1 Space,WA,For Lease,Industrial,"[('Portland International Airport', '22 min drive', '12.3 mi'), ('Port of Vancouver', '20 min drive', '10.6 mi'), ('VANPORT WAREHOUSING, INC.', '21 min drive', '12.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
6300 W Deschutes Ave,,"30,000 SF",Kennewick,"Min. Divisible,12,000 SF,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse",1/31/2020,16231276,Rent Upon Request,Industrial,"12,000 - 24,000 SF",1 Space,WA,For Lease,Industrial,"[('Tri-Cities Airport', '15 min drive', '7.3 mi'), ('Port of Tacoma', '271 min drive', '234.5 mi'), ('CO-GRAIN', '11 min drive', '6.2 mi')]",
1620 Industry Dr SW,"24 Hour Access,Signage","70,000 SF",Auburn,"Property Type,Industrial,Rentable Building Area,70,000 SF,Property Subtype,Warehouse,Year Built,2000",7/8/2019,16549933,Rent Upon Request,Industrial,"9,760 SF",1 Space,WA,For Lease,Industrial,"[('Auburn Station Commuter Rail (Sounder South Line)', '4 min drive', '1.4 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '14 min drive', '7.5 mi'), ('Seattle-Tacoma International Airport', '29 min drive', '16.3 mi'), ('Port of Tacoma', '21 min drive', '12.9 mi'), ('WASHINGTON COLD STORAGE, INC.-KENT-WA', '14 min drive', '7.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
4604-4606 4th Ave S,"24 Hour Access,Fenced Lot,Freezer (Space),Signage,Air Conditioning","27,397 SF",Seattle,"Property Type,Industrial,Rentable Building Area,27,397 SF,Property Subtype,Warehouse,Year Built,1967",10/31/2019,17601799,Rent Upon Request,Industrial,"27,397 SF",1 Space,WA,For Lease,Industrial,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '6 min drive', '2.5 mi'), ('Seattle-Tacoma International Airport', '20 min drive', '9.9 mi'), ('Kenmore Air Harbor Inc Airport', '30 min drive', '17.5 mi'), ('Port of Seattle', '7 min drive', '2.6 mi'), ('MACMILLAN-PIPER-SEATTLE-WA-655 S. EDM', '4 min drive', '1.2 mi')]","Water - City Water,Sewer - City Sewer,Heating"
4306 NE 68th Dr,,"105,000 SF",Vancouver,"Min. Divisible,26,250 SF,Rentable Building Area,105,000 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Under Construction",11/6/2019,17661967,Rent Upon Request,Industrial,"26,250 - 52,500 SF",1 Space,WA,For Lease,Industrial,,
22412-22426 72nd Ave S,24 Hour Access,"30,663 SF",Kent,"Property Type,Industrial,Rentable Building Area,30,663 SF,Property Subtype,Warehouse,Year Built,1979",11/8/2019,17674407,Rent Upon Request,Industrial,"6,545 - 15,440 SF",2 Spaces,WA,For Lease,Industrial,"[('Kent Station Commuter Rail (Sounder South Line)', '6 min drive', '2.1 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '10 min drive', '4.8 mi'), ('Seattle-Tacoma International Airport', '18 min drive', '7.6 mi'), ('Kenmore Air Harbor Inc Airport', '49 min drive', '30.8 mi'), ('Port of Tacoma', '29 min drive', '18.7 mi'), ('APEX COLD STORAGE-KENT-WA', '5 min drive', '1.6 mi')]",
5531 Airport Way S,,"13,900 SF",Seattle,"Property Type,Industrial,Rentable Building Area,13,900 SF,Property Subtype,Warehouse,Year Built,1928",11/8/2019,17674749,Rent Upon Request,Industrial,"10,310 SF",1 Space,WA,For Lease,Retail,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '7 min drive', '3.5 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '15 min drive', '9.0 mi'), ('Seattle-Tacoma International Airport', '18 min drive', '9.3 mi'), ('Kenmore Air Harbor Inc Airport', '32 min drive', '18.2 mi'), ('Port of Seattle', '7 min drive', '3.3 mi'), ('UP-SEATTLE-WA-402 S. DAW', '2 min drive', '0.6 mi')]",
2601 W Commodore Way,"24 Hour Access,Fenced Lot,Signage","36,484 SF",Seattle,"Property Type,Industrial,Rentable Building Area,36,484 SF,Property Subtype,Warehouse,Year Built,1968",11/26/2019,17819957,Rent Upon Request,Industrial,"32,000 SF",1 Space,WA,For Lease,Flex,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '16 min drive', '5.9 mi'), ('Kenmore Air Harbor Inc Airport', '33 min drive', '15.1 mi'), ('Seattle-Tacoma International Airport', '37 min drive', '17.6 mi'), ('Port of Seattle', '21 min drive', '8.6 mi'), ('CARGILL, INC.-SEATTLE', '8 min drive', '2.9 mi')]","Lighting,Water,Sewer,Heating"
NW 32nd Ave & Lower River Rd,,"192,424 SF",Vancouver,"Min. Divisible,50,000 SF,Rentable Building Area,192,424 SF,Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Under Construction",1/29/2020,18336736,Rent Upon Request,Industrial,"50,000 - 192,424 SF",1 Space,WA,For Lease,Industrial,"[('Portland International Airport', '25 min drive', '13.6 mi'), ('Port of Vancouver', '1 min drive', '0.2 mi'), ('OREGON TRANSFER CO.-PORTLAND-OR', '15 min drive', '7.0 mi')]",
4417 192nd St E,,"281,181 SF",Tacoma,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,281,181 SF",2/3/2020,18403357,Rent Upon Request,Industrial,"281,181 SF",1 Space,WA,For Lease,Industrial,,
851 SW 34th St,,"171,710 SF",Renton,"Property Type,Industrial,Rentable Building Area,171,710 SF,Property Subtype,Warehouse,Year Built,1996",2/19/2020,18573280,Rent Upon Request,Industrial,"80,396 - 164,332 SF",2 Spaces,WA,For Lease,Industrial,"[('Tukwila Station Commuter Rail (Sounder South Line)', '6 min drive', '1.4 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '12 min drive', '5.6 mi'), ('Seattle-Tacoma International Airport', '16 min drive', '6.3 mi'), ('Kenmore Air Harbor Inc Airport', '45 min drive', '26.9 mi'), ('Port of Seattle', '23 min drive', '12.6 mi'), ('LILE LOGISTICS SERVICE-KENT-WA', '8 min drive', '2.8 mi')]","Water - City Water,Sewer - City Sewer"
11102 25th Ave E,Bus Line,"13,120 SF",Tacoma,"Property Type,Industrial,Rentable Building Area,13,120 SF,Property Subtype,Warehouse,Year Built,2009",2/26/2020,18656451,Rent Upon Request,Industrial,"3,280 - 9,840 SF",3 Spaces,WA,For Lease,Industrial,"[('Tacoma Dome Station Commuter Rail (Sounder South Line, Tacoma Link)', '14 min drive', '7.4 mi'), ('Puyallup Station Commuter Rail (Sounder South Line)', '13 min drive', '8.2 mi'), ('Seattle-Tacoma International Airport', '43 min drive', '27.3 mi'), ('Port of Tacoma', '14 min drive', '7.6 mi'), ('GARY HAMILTON TRUCKING, INC.-PUYALLUP-WA', '12 min drive', '8.2 mi')]",
1418 SE 14th Pl,,"7,200 SF",Battle Ground,"Min. Divisible,1,800 SF,Rentable Building Area,7,200 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",3/18/2020,18907052,Rent Upon Request,Industrial,"1,800 - 7,200 SF",1 Space,WA,For Lease,Industrial,"[('Portland International Airport', '33 min drive', '18.8 mi'), ('Port of Vancouver', '31 min drive', '17.2 mi'), ('KINDER MORGAN BULK TERMINALS, INC.-VANCOUVER-WA', '39 min drive', '22.1 mi')]",
11012 NE 39th St,,"28,234 SF",Vancouver,"Rental Rate,$9.60 - $10.44 /SF/YR,Rentable Building Area,28,234 SF,Property Type,Industrial,Year Built/Renovated,1983/1989,Property Subtype,Warehouse",1/7/2020,4050631,$0.80 - $0.87 SF/Mo,Industrial,"1,575 - 6,125 SF",2 Spaces,WA,For Lease,Industrial,"[('Portland International Airport', '16 min drive', '8.5 mi'), ('Port of Vancouver', '17 min drive', '9.0 mi'), ('VANPORT WAREHOUSING, INC.', '19 min drive', '10.5 mi')]","Water - City Water,Sewer - City Sewer"
2700 NE Andresen Rd,"Property Manager on Site,Signage","26,138 SF",Vancouver,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,26,138 SF,Property Type,Industrial,Total Land Area,3.00 AC,Property Subtype,Warehouse,Year Built/Renovated,1977/1994",3/10/2020,4117446,$0.75 SF/Mo,Industrial,"5,164 SF",1 Space,WA,For Lease,Industrial,"[('Portland International Airport', '19 min drive', '10.7 mi'), ('Port of Vancouver', '13 min drive', '6.3 mi'), ('VANPORT WAREHOUSING, INC.', '15 min drive', '7.8 mi')]","Water - City Water,Sewer - City Sewer"
1100 S Garfield Rd,,"12,000 SF",Airway Heights,"Rental Rate,$3.00 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",7/16/2015,4186980,$0.25 SF/Mo,Industrial,"12,000 SF",1 Space,WA,For Lease,Industrial,,
22425 E Appleway Ave,,"195,000 SF",Liberty Lake,,5/17/2018,4203843,$1.08 SF/Mo,Office,"8,501 - 102,811 SF",2 Spaces,WA,For Lease,Office,"[('Spokane International Airport', '33 min drive', '22.2 mi')]",
4604-4606 4th Ave S,"24 Hour Access,Fenced Lot,Freezer (Space),Signage,Air Conditioning","27,397 SF",Seattle,"Rental Rate,$16.56 /SF/YR,Property Subtype,Warehouse,Min. Divisible,13,698 SF,Rentable Building Area,27,397 SF,Property Type,Industrial,Year Built,1967",10/24/2019,17541355,$1.38 SF/Mo,Industrial,"13,698 - 27,397 SF",1 Space,WA,For Lease,Industrial,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '6 min drive', '2.5 mi'), ('Seattle-Tacoma International Airport', '20 min drive', '9.9 mi'), ('Kenmore Air Harbor Inc Airport', '30 min drive', '17.5 mi'), ('Port of Seattle', '7 min drive', '2.6 mi'), ('MACMILLAN-PIPER-SEATTLE-WA-655 S. EDM', '4 min drive', '1.2 mi')]","Water - City Water,Sewer - City Sewer,Heating"
2400 70th Ave E,"Fenced Lot,Signage","198,870 SF",Fife,"Property Type,Industrial,Rentable Building Area,198,870 SF,Property Subtype,Warehouse,Year Built,1995",12/16/2019,17979432,Rent Upon Request,Industrial,"12,190 - 42,050 SF",2 Spaces,WA,For Lease,Industrial,"[('Puyallup Station Commuter Rail (Sounder South Line)', '10 min drive', '4.3 mi'), ('Tacoma Dome Station Commuter Rail (Sounder South Line, Tacoma Link)', '12 min drive', '6.1 mi'), ('Seattle-Tacoma International Airport', '34 min drive', '18.8 mi'), ('Port of Tacoma', '12 min drive', '5.6 mi'), ('PACIFIC COAST CONTAINER NORTHWEST-TACOMA-WA', '8 min drive', '3.7 mi')]",
2627 S 248th St,Fenced Lot,"5,000 SF",Kent,"Rental Rate,$9.60 /SF/YR,Rentable Building Area,5,000 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",1/2/2020,18071838,$0.80 SF/Mo,Industrial,"5,000 SF",1 Space,WA,For Lease,Industrial,"[('Kent Station Commuter Rail (Sounder South Line)', '11 min drive', '5.5 mi'), ('Auburn Station Commuter Rail (Sounder South Line)', '18 min drive', '8.7 mi'), ('Seattle-Tacoma International Airport', '18 min drive', '7.0 mi'), ('Kenmore Air Harbor Inc Airport', '49 min drive', '32.3 mi'), ('Port of Tacoma', '24 min drive', '15.4 mi'), ('WASHINGTON COLD STORAGE, INC.-KENT-WA', '11 min drive', '5.8 mi')]",
17600-17680 W Valley Hwy,"Fenced Lot,Signage","113,460 SF",Tukwila,"Property Type,Industrial,Rentable Building Area,113,460 SF,Property Subtype,Warehouse,Year Built,1986",1/3/2020,18080112,Rent Upon Request,Industrial,"13,484 SF",1 Space,WA,For Lease,Industrial,"[('Tukwila Station Commuter Rail (Sounder South Line)', '5 min drive', '1.5 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '10 min drive', '5.1 mi'), ('Seattle-Tacoma International Airport', '14 min drive', '5.6 mi'), ('Kenmore Air Harbor Inc Airport', '43 min drive', '27.4 mi'), ('Port of Seattle', '20 min drive', '12.1 mi'), ('LILE LOGISTICS SERVICE-KENT-WA', '8 min drive', '3.2 mi')]","Water - City Water,Sewer - City Sewer"
6852-6876 S 220th St,"24 Hour Access,Signage","39,000 SF",Kent,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,39,000 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",1/14/2020,18183419,$0.85 SF/Mo,Industrial,"11,500 SF",1 Space,WA,For Lease,Industrial,"[('Kent Station Commuter Rail (Sounder South Line)', '6 min drive', '2.3 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '10 min drive', '4.5 mi'), ('Seattle-Tacoma International Airport', '18 min drive', '7.2 mi'), ('Kenmore Air Harbor Inc Airport', '48 min drive', '30.4 mi'), ('Port of Seattle', '25 min drive', '15.1 mi'), ('APEX COLD STORAGE-KENT-WA', '4 min drive', '1.2 mi')]",Heating
22012-22030 68th Ave S,"24 Hour Access,Signage","28,280 SF",Kent,"Property Type,Industrial,Rentable Building Area,28,280 SF,Property Subtype,Warehouse,Year Built/Renovated,1980/2013",2/4/2020,18405632,Rent Upon Request,Industrial,"5,661 SF",1 Space,WA,For Lease,Flex,"[('Kent Station Commuter Rail (Sounder South Line)', '6 min drive', '2.2 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '10 min drive', '4.4 mi'), ('Seattle-Tacoma International Airport', '18 min drive', '7.1 mi'), ('Kenmore Air Harbor Inc Airport', '48 min drive', '30.3 mi'), ('Port of Seattle', '25 min drive', '15.0 mi'), ('APEX COLD STORAGE-KENT-WA', '4 min drive', '1.5 mi')]",
16778 146th St SE,,"25,000 SF",Monroe,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,25,000 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",2/4/2020,18407081,$0.70 SF/Mo,Industrial,"4,388 SF",1 Space,WA,For Lease,Industrial,"[('Kenmore Air Harbor Inc Airport', '32 min drive', '17.8 mi'), ('Port of Everett', '23 min drive', '15.1 mi'), ('CARGILL, INC.-SEATTLE', '49 min drive', '32.3 mi')]",
7043-7059 S 190th St,Signage,"74,777 SF",Kent,"Property Type,Industrial,Rentable Building Area,74,777 SF,Property Subtype,Warehouse,Year Built,1975",2/10/2020,18470013,Rent Upon Request,Industrial,"47,754 SF",1 Space,WA,For Lease,Industrial,"[('Tukwila Station Commuter Rail (Sounder South Line)', '7 min drive', '2.6 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '9 min drive', '4.2 mi'), ('Seattle-Tacoma International Airport', '15 min drive', '5.3 mi'), ('Kenmore Air Harbor Inc Airport', '45 min drive', '28.5 mi'), ('Port of Seattle', '22 min drive', '13.2 mi'), ('LILE LOGISTICS SERVICE-KENT-WA', '6 min drive', '2.0 mi')]",
19633-19647 70th Ave S,,"22,255 SF",Kent,"Rental Rate,$10.80 /SF/YR,Rentable Building Area,22,255 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",2/11/2020,18488937,$0.90 SF/Mo,Industrial,"2,524 SF",1 Space,WA,For Lease,Industrial,"[('Tukwila Station Commuter Rail (Sounder South Line)', '8 min drive', '3.1 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '9 min drive', '3.9 mi'), ('Seattle-Tacoma International Airport', '16 min drive', '5.8 mi'), ('Kenmore Air Harbor Inc Airport', '46 min drive', '29.0 mi'), ('Port of Seattle', '23 min drive', '13.7 mi'), ('LILE LOGISTICS SERVICE-KENT-WA', '5 min drive', '1.7 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
1520 NW Leary Way,"Bus Line,Signage","18,415 SF",Seattle,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,18,415 SF,Property Type,Industrial,Year Built/Renovated,1926/2018,Property Subtype,Warehouse",4/15/2020,18510501,$1.25 SF/Mo,Industrial,"8,000 - 18,000 SF",2 Spaces,WA,For Lease,Industrial,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '14 min drive', '6.1 mi'), ('Kenmore Air Harbor Inc Airport', '27 min drive', '12.5 mi'), ('Seattle-Tacoma International Airport', '34 min drive', '17.6 mi'), ('Port of Seattle', '18 min drive', '8.6 mi'), ('CARGILL, INC.-SEATTLE', '8 min drive', '2.7 mi')]",
Polaris Ln NE,,"124,700 SF",Lacey,"Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction,Rentable Building Area,124,700 SF",2/18/2020,18559629,Rent Upon Request,Industrial,"124,700 SF",1 Space,WA,For Lease,Industrial,"[('Port of Tacoma', '35 min drive', '24.2 mi'), ('TRI PAK-TACOMA-WA', '31 min drive', '20.7 mi')]",
1900-1938 Occidental Ave S,Signage,"135,069 SF",Seattle,"Min. Divisible,756 SF,Rentable Building Area,135,069 SF,Property Type,Industrial,Year Built,1941,Property Subtype,Warehouse,Cross Streets,S Holgate St",2/21/2020,18591444,Rent Upon Request,Industrial,"756 - 13,029 SF",1 Space,WA,For Lease,Industrial,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '3 min drive', '1.1 mi'), ('Seattle-Tacoma International Airport', '21 min drive', '11.0 mi'), ('Kenmore Air Harbor Inc Airport', '29 min drive', '16.0 mi'), ('Port of Seattle', '6 min drive', '2.3 mi'), ('UNITED WAREHOUSE-SEATTLE-WA', '1 min drive', '0.2 mi')]",Heating - Gas
8602-8612 S 222nd St,"Fenced Lot,Skylights,Yard","12,000 SF",Kent,"Rental Rate,$10.80 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",2/26/2020,18654451,$0.90 SF/Mo,Industrial,"6,000 SF",1 Space,WA,For Lease,Industrial,"[('Kent Station Commuter Rail (Sounder South Line)', '6 min drive', '1.8 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '12 min drive', '4.8 mi'), ('Seattle-Tacoma International Airport', '20 min drive', '8.4 mi'), ('Kenmore Air Harbor Inc Airport', '48 min drive', '29.5 mi'), ('Port of Seattle', '27 min drive', '17.6 mi'), ('UNITED WAREHOUSE-KENT-WA', '3 min drive', '1.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
8702-8712 S 222nd St,Fenced Lot,"11,760 SF",Kent,"Rental Rate,$10.80 /SF/YR,Rentable Building Area,11,760 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",2/26/2020,18654487,$0.90 SF/Mo,Industrial,"4,000 SF",1 Space,WA,For Lease,Industrial,"[('Kent Station Commuter Rail (Sounder South Line)', '6 min drive', '1.9 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '13 min drive', '4.9 mi'), ('Seattle-Tacoma International Airport', '21 min drive', '8.5 mi'), ('Kenmore Air Harbor Inc Airport', '48 min drive', '29.5 mi'), ('Port of Seattle', '28 min drive', '17.6 mi'), ('UNITED WAREHOUSE-KENT-WA', '4 min drive', '1.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
2001 48th Ave Ct E,"24 Hour Access,Bus Line,Signage","39,045 SF",Fife,"Rental Rate,$8.76 /SF/YR,Rentable Building Area,39,045 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",3/4/2020,18746662,$0.73 SF/Mo,Industrial,"14,325 SF",1 Space,WA,For Lease,Industrial,"[('Tacoma Dome Station Commuter Rail (Tacoma Link, Sounder South Line)', '9 min drive', '4.8 mi'), ('Puyallup Station Commuter Rail (Sounder South Line)', '13 min drive', '5.5 mi'), ('Seattle-Tacoma International Airport', '31 min drive', '19.0 mi'), ('Port of Tacoma', '9 min drive', '3.7 mi'), ('PACIFIC COAST CONTAINER NORTHWEST-TACOMA-WA', '5 min drive', '1.8 mi')]","Water - City Water,Sewer - City Sewer,Heating"
2002 W Valley Hwy N,Signage,"18,000 SF",Auburn,"Property Type,Industrial,Rentable Building Area,18,000 SF,Property Subtype,Warehouse,Year Built,1991",3/10/2020,18818584,Rent Upon Request,Industrial,"4,000 SF",1 Space,WA,For Lease,Industrial,"[('Auburn Station Commuter Rail (Sounder South Line)', '7 min drive', '2.8 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '11 min drive', '4.9 mi'), ('Seattle-Tacoma International Airport', '26 min drive', '13.4 mi'), ('Kenmore Air Harbor Inc Airport', '55 min drive', '34.7 mi'), ('Port of Tacoma', '22 min drive', '13.1 mi'), ('WASHINGTON COLD STORAGE, INC.-KENT-WA', '11 min drive', '5.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
710-1040 Thomas Ave SW,Signage,"136,800 SF",Renton,"Property Type,Industrial,Rentable Building Area,136,800 SF,Property Subtype,Warehouse,Year Built,1969",3/17/2020,18896893,Rent Upon Request,Industrial,"14,400 SF",1 Space,WA,For Lease,Industrial,"[('Tukwila Station Commuter Rail (Sounder South Line)', '6 min drive', '1.7 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '13 min drive', '7.1 mi'), ('Seattle-Tacoma International Airport', '14 min drive', '5.3 mi'), ('Kenmore Air Harbor Inc Airport', '42 min drive', '25.5 mi'), ('Port of Seattle', '20 min drive', '11.1 mi'), ('BNSF-S. SEATTLE-WA', '8 min drive', '3.1 mi')]",Lighting - Fluorescent
811 S 192nd St,,"19,008 SF",Seatac,"Property Type,Industrial,Rentable Building Area,19,008 SF,Property Subtype,Warehouse,Year Built,1998",3/23/2020,18956856,Rent Upon Request,Industrial,"6,897 SF",1 Space,WA,For Lease,Industrial,"[('Tukwila Station Commuter Rail (Sounder South Line)', '13 min drive', '6.3 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '16 min drive', '8.1 mi'), ('Seattle-Tacoma International Airport', '13 min drive', '4.2 mi'), ('Kenmore Air Harbor Inc Airport', '44 min drive', '27.4 mi'), ('Port of Seattle', '19 min drive', '11.3 mi'), ('APEX COLD STORAGE-KENT-WA', '15 min drive', '6.8 mi')]","Water - City Water,Sewer - City Sewer"
7900-7936 Occidental Ave S,"Fenced Lot,Signage","36,000 SF",Seattle,"Property Type,Industrial,Rentable Building Area,36,000 SF,Property Subtype,Warehouse,Year Built,1966",3/25/2020,18987882,Rent Upon Request,Industrial,"4,817 SF",1 Space,WA,For Lease,Industrial,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '10 min drive', '4.7 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '13 min drive', '7.7 mi'), ('Seattle-Tacoma International Airport', '16 min drive', '7.1 mi'), ('Kenmore Air Harbor Inc Airport', '34 min drive', '19.8 mi'), ('Port of Seattle', '8 min drive', '3.7 mi'), ('SEAFREEZE COLD STORAGE-SEATTLE-WA', '2 min drive', '0.7 mi')]",
16750 Woodinville Redmond Rd NE,Signage,"52,243 SF",Woodinville,"Property Type,Industrial,Rentable Building Area,52,243 SF,Property Subtype,Warehouse,Year Built,1998",3/31/2020,19062351,Rent Upon Request,Industrial,"20,310 SF",1 Space,WA,For Lease,Industrial,"[('Kenmore Air Harbor Inc Airport', '16 min drive', '6.4 mi'), ('Seattle-Tacoma International Airport', '43 min drive', '27.7 mi'), ('Port of Seattle', '36 min drive', '23.7 mi'), ('CARGILL, INC.-SEATTLE', '33 min drive', '19.9 mi')]",
17750 W Valley Hwy,"Fenced Lot,Signage","70,000 SF",Tukwila,"Rental Rate,$9.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,950 SF,Rentable Building Area,70,000 SF,Property Type,Industrial,Year Built,1991",3/31/2020,19064160,$0.75 SF/Mo,Industrial,"2,950 - 6,960 SF",1 Space,WA,For Lease,Industrial,"[('Tukwila Station Commuter Rail (Sounder South Line)', '5 min drive', '1.6 mi'), ('Kent Station Commuter Rail (Sounder South Line)', '10 min drive', '4.9 mi'), ('Seattle-Tacoma International Airport', '14 min drive', '4.7 mi'), ('Kenmore Air Harbor Inc Airport', '43 min drive', '27.5 mi'), ('Port of Seattle', '20 min drive', '12.2 mi'), ('LILE LOGISTICS SERVICE-KENT-WA', '7 min drive', '3.0 mi')]",
22001-22013 68th Ave S,LEED Certified,"16,000 SF",Kent,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,16,000 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse,Cross Streets,S 220th St",4/16/2020,19244185,$0.85 SF/Mo,Industrial,"4,000 SF",1 Space,WA,For Lease,Industrial,"[('Kent Station Commuter Rail (Sounder South Line)', '5 min drive', '2.1 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '9 min drive', '4.3 mi'), ('Seattle-Tacoma International Airport', '17 min drive', '7.1 mi'), ('Kenmore Air Harbor Inc Airport', '48 min drive', '30.3 mi'), ('Port of Seattle', '25 min drive', '14.9 mi'), ('APEX COLD STORAGE-KENT-WA', '3 min drive', '1.4 mi')]",Heating
835 Central Ave N,Signage,"34,631 SF",Kent,"Property Type,Flex,Rentable Building Area,34,631 SF,Building Class,B,Year Built,1966",1/29/2020,4017808,Rent Upon Request,Flex,"2,755 SF",1 Space,WA,For Lease,Flex,"[('Kent Station Commuter Rail (Sounder South Line)', '12 min walk', '0.6 mi'), ('Tukwila Station Commuter Rail (Sounder South Line)', '14 min drive', '6.4 mi'), ('Seattle-Tacoma International Airport', '21 min drive', '11.2 mi'), ('Kenmore Air Harbor Inc Airport', '48 min drive', '29.6 mi')]",
27 W Park Ln,"Fenced Lot,Property Manager on Site,Signage,Yard","17,500 SF",Elma,"Property Type,Industrial,Rentable Building Area,17,500 SF,Property Subtype,Warehouse,Year Built,1980",3/27/2014,4353105,Rent Upon Request,Industrial,"17,500 SF",1 Space,WA,For Lease,Industrial,"[('Port of Grays Harbor, WA', '36 min drive', '20.9 mi'), ('CASCADE WAREHOUSE CO., INC.-CHEHALIS-WA', '64 min drive', '42.4 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer"
2414 SW Andover St,,"27,000 SF",Seattle,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,27,000 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",3/18/2020,18905767,$1.25 SF/Mo,Industrial,"17,925 SF",1 Space,WA,For Lease,Industrial,"[('King Street (Seattle) Station Commuter Rail (Sounder South Line)', '8 min drive', '3.7 mi'), ('Seattle-Tacoma International Airport', '22 min drive', '11.0 mi'), ('Kenmore Air Harbor Inc Airport', '32 min drive', '18.7 mi'), ('Port of Seattle', '3 min drive', '0.6 mi'), ('PACIFIC TERMINALS LIMITED-SEATTLE-WA', '3 min drive', '0.6 mi')]",Heating - Gas
