address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1665 NW 102nd Ave,"Bus Line,Cooler,Signage","116,000 SF",Miami,"Min. Divisible,2,218 SF,Rentable Building Area,116,000 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse","cold storage, refrigeration, 6 dock high doors,6 internal condensor units,fully sprinklered,1.5/1000 parking,24' clear ceiling height",,2/18/2020,18557305,Rent Upon Request,https://riserealty.com/properties/international-corporate-park-doral-industrial-refrigerated-cooler-warehouse-cold-storage/,Industrial,"2,218 - 17,177 SF","Sublease space available from current tenant,cold storage, new refrigeration,sprinklers,Includes 5,029 SF of dedicated office space",tenant improvement allowance available for office build out,1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '19 min drive', '8.2 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '17 min drive', '8.4 mi'), ('Miami International Airport', '14 min drive', '5.4 mi'), ('Fort Lauderdale–Hollywood International Airport', '45 min drive', '32.6 mi'), ('Port of Miami', '26 min drive', '13.9 mi'), ('Alphinos Distributors, Incorporated', '11 min drive', '4.8 mi')]","Water - City Water,Sewer - City Sewer"
7520-7522 NW 55th St,Bus Line,"7,722 SF",Miami,"Property Type,Industrial,Rentable Building Area,7,722 SF,Property Subtype,Warehouse,Year Built,1977",,,3/2/2020,18710281,Rent Upon Request,,Industrial,"4,000 SF","Rate includes utilities, building services and property expenses",,1 Space,FL,For Lease,Industrial,,
2041 NW 1st Pl,"24 Hour Access,Courtyard,Fenced Lot,Front Loading,Signage,Storage Space,Air Conditioning","2,000 SF",Miami,"Property Type,Industrial,Rentable Building Area,2,000 SF,Property Subtype,Warehouse,Year Built/Renovated,1949/2018","Located in the heart of Wynwood!,Industrial creative open floor plan with high ceilings and snack bar.,Renovated property, signage opportunity & rear access.",,4/13/2020,19210790,Rent Upon Request,"Unique opportunity in the in the HEART of Wynwood! 2,000 SqFt of stylish Office Space, featuring an industrial setting with high ceilings, polished concrete floors, a spacious and open floor plan, 1 office/conference room, snack bar/lounge area, private restroom, front loading door, rear access and great signage opportunity to NW 1st Place. Renovated building. Contact Chabeli Castillo for details",Industrial,"2,000 SF","Fully Built Out as Standard Office,1 Private Office,10' Finished Ceilings,Central Air Conditioning,Private Restrooms,Mostly Open Floor Plan Layout,1 Conference Room,Space is in Excellent Condition,Reception Area,High Ceilings",,1 Space,FL,For Lease,Office,"[('School Board Transit Stop', '(Metromover Omni Loop)', '16 min walk'), ('0.8 mi', 'Miami Airport Commuter Rail (Tri-County Commuter)', '11 min drive'), ('4.4 mi', 'Hialeah Market Commuter Rail (Tri-County Commuter)', '11 min drive'), ('4.7 mi', 'Miami International Airport', '23 min drive'), ('9.2 mi', 'Fort Lauderdale–Hollywood International Airport', '34 min drive'), ('22.2 mi', 'Port of Miami', '9 min drive'), ('3.6 mi', 'NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '10 min drive'), ('4.0 mi',)]",
2501-2545 NW 72nd Ave,"24 Hour Access,Property Manager on Site,Signage,Air Conditioning","136,918 SF",Miami,"Rental Rate,$17.00 - $18.00 /SF/YR,Rentable Building Area,136,918 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Distribution,Office Building","Three Months Free Rent for Good Credit Tenants!!!,1,600 SF - 1,630 SF Units Currently Available,Private Restrooms and Private HVAC and Plenty of Common Parking,Executive Offices For Lease at MIA Distribution Center,Signage Exposure on Busy NW 72nd Ave, Traffic Counts of 36,500 Vehicles Per Day,Excellent Access to NW 25th St Viaduct, and both SR-826 Palmetto and SR-836 Dolphin Expressways",,3/31/2020,3977797,$1.42 - $1.50 SF/Mo,"Lee & Associates South Florida is pleased to present executive offices for lease at the MIA Distribution Center located in the heart of the busy Airport West submarket. Move-in-ready units offer excellent signage exposure on busy NW 72 Avenue, 24/7 access to the property, and many units offer private offices, large open office spaces, private restrooms, private HVAC and plenty of common parking in a large surface parking lot in front of the building. Positioned at the corner of NW 25th St and NW 72nd Ave (Milam Dairy Rd), this property provides excellent exposure to heavy traffic counts of 36,500 vehicles per day along Milam Dairy, and 33,000 vehicles per day on NW 25th St and the adjacent 25th St Viaduct connecting the area to Miami International Airport Cargo. This location also allows superb access to both SR-826 Palmetto and SR-836 Dolphin Expressways.
Located at the northeast corner of NW 25 Street and NW 72 Avenue, on the north side of the two-story strip mall center. Located 0.2 miles east of the Palmetto Expressway / SR 826 and 2 miles west of Miami International Airport.",Industrial,"575 - 5,255 SF","Listed rate may not include certain utilities, building services and property expenses,Central Air Conditioning,After Hours HVAC Available,Mostly Open Floor Plan Layout,Private Restrooms,Listed rate may not include certain utilities, building services and property expenses,2 Private Offices,Private Restrooms,Mostly Open Floor Plan Layout,Central Air Conditioning,After Hours HVAC Available,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Central Air Conditioning,After Hours HVAC Available,Mostly Open Floor Plan Layout,Private Restrooms,Listed rate may not include certain utilities, building services and property expenses","Unit offers private office, private restroom, one private entrance and private HVAC. Tenants have 24/7 access to property and signage exposure on NW 72 Ave.,1,600 SF unit offers a large office area with two (2) private offices, large open ""bullpen"", two private restrooms, two private entrances and private HVAC. Tenants have 24/7 access to property and signage exposure on NW 72 Ave.,1,600 SF move-in-ready unit offers a large office area, private restroom, private entrance and private HVAC. Tenants have 24/7 access to property and signage exposure on NW 72 Ave.",5 Spaces,FL,For Lease,Office,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '11 min drive', '4.6 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '13 min drive', '5.5 mi'), ('Miami International Airport', '8 min drive', '2.0 mi'), ('Fort Lauderdale–Hollywood International Airport', '43 min drive', '28.8 mi'), ('Port of Miami', '22 min drive', '12.1 mi'), ('Alphinos Distributors, Incorporated', '4 min drive', '0.9 mi')]",
13470-13484 SW 131st St,"Fenced Lot,Signage","24,000 SF",Miami,"Rental Rate,$11.20 /SF/YR,Building Class,B,Property Type,Flex,Rentable Building Area,24,000 SF,Property Subtype,Light Distribution,Industrial Warehouse,Year Built,1999",,,9/16/2019,4018075,$0.93 SF/Mo,"6,000 square feet  
fully air-conditioned offices, 2 restrooms, upstairs mezzanine.  
BROKER PARTICIPATION--5% (Co-op)
Pinelands Airport Center is a modern office-warehouse facility situated in one of the fastest growing areas of South Miami-Dade-County in Miami, Florida. We are situated on 137th Avenue and 131st street, directly across the street from Kendall-Tamiami Executive Airport, in West Kendall.",Flex,"6,000 SF","Listed rate may not include certain utilities, building services and property expenses,2 Loading Docks,Includes 800 SF of dedicated office space",2 front door entrances and 2 front dock height overhead doors.,1 Space,FL,For Lease,Industrial,"[('Miami International Airport', '31 min drive', '17.4 mi')]","Water - City Water,Sewer - City Sewer"
7205-7227 NW 54th St,"24 Hour Access,Air Conditioning","41,969 SF",Miami,"Rental Rate,$8.64 /SF/YR,Property Subtype,Light Manufacturing,Industrial Manufacturing,Industrial Truck Terminal,Industrial Warehouse,Total Space Available,20,000 SF,Building Class,B,Max. Contiguous,15,000 SF,Rentable Building Area,41,969 SF,Property Type,Flex,Year Built,1988",Great Location minutes away from the Miami International Airport,,2/5/2020,4022421,$0.72 SF/Mo,"Security onsite 24/7. Maintenance crew and Management Team also onsite
High Commerce Area for Potential Growth and Networking. Conveniently and Centrally Located in Medley that serves as a HUB for Doral, Virgina Gardens, Miami Springs and Hialeah minutes away of Okeechobee Rd.",Flex,"5,000 - 20,000 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,2 Loading Docks,Includes 800 SF of dedicated office space,2 Drive Ins,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 15,000 SF of adjacent space,2 Loading Docks,Includes 800 SF of dedicated office space,2 Drive Ins,Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,2 Drive Ins,Includes 800 SF of dedicated office space,Can be combined with additional space(s) for up to 15,000 SF of adjacent space,2 Loading Docks,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 15,000 SF of adjacent space,2 Loading Docks,Laboratory,Includes 800 SF of dedicated office space,2 Drive Ins,Central Air Conditioning","1 front door entrance, 1 rear door entrance, 1 front dock height overhead door, and 1 rear dock height overhead door.,1 front door entrance, 1 rear door entrance,1 front dock height overhead door, and 1 rear dock height overhead door.,1 front door entrance, 1 rear door entrance,1 front dock height overhead door, and 1 rear dock height overhead door.",4 Spaces,FL,For Lease,Flex,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '11 min drive', '4.8 mi'), ('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '12 min drive', '5.2 mi'), ('Miami International Airport', '11 min drive', '3.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '40 min drive', '27.1 mi')]",
3409 NW 72nd Ave,"Bus Line,Air Conditioning","70,246 SF",Miami,"Rental Rate,$12.25 /SF/YR,Rentable Building Area,70,246 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse,Industrial Distribution,Showroom","PROPERTY MANAGEMENT OFFICE ON SITE,BUSINESS PARK ENVIRONMENT; PROPERTY OWNED BY PROLOGIS,AMENITIES & RESTAURANTS ON SITE,ROVING SECURITY PATROL SERVICE,AMPLE PARKING AND AMPLE TRUCK TURNING RADIUS,MINUTES FROM THE MIAMI INTERNATIONAL AIRPORT",,2/19/2019,4022427,$1.02 SF/Mo,"PRIME LOCATION!!  Located in a Business Park environment immediately adjacent to Miami International Airport - Prologis MIA Business Center allows you to tap the same resources as Fortune 500 companies do. It's a unique opportunity to lease bulk distribution warehouse space within MIA Business Center, a premier commercial business park in the Miami Airport West area. Owned by Prologis, the project is inclusive of approximately 600,000 square feet of controlled, secure master-planned warehouse space. MIA Business Center is an opportunity to lease real estate in South Florida's most coveted business neighborhood. MIA Business Center looks forward to and encourages all inquiries.
CENTRALLY LOCATED NEXT TO PALMETTO (SR826) AND DOLPHIN (SR836)EXPRESSWAYS. A FEW BLOCKS AWAY FROM THE MIAMI INTERNATIONAL AIRPORT CARGO AREA AND MINUTES AWAY FROM THE PORT OF MIAMI.",Industrial,"14,931 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,4 Loading Docks,Partitioned Offices,Includes 2,100 SF of dedicated office space,Space is in Excellent Condition,Central Air Conditioning,Kitchen",,1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '10 min drive', '4.1 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '12 min drive', '5.0 mi'), ('Miami International Airport', '10 min drive', '2.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '42 min drive', '28.3 mi'), ('Port of Miami', '23 min drive', '11.8 mi'), ('Alphinos Distributors, Incorporated', '6 min drive', '1.5 mi')]",
2200 NW 2nd Ave,,"27,700 SF",Miami,"Rental Rate,$59.00 /SF/YR,Property Subtype,Restaurant,Showroom,OfficeLoft Creative Space,Office Building,Retail Building,Min. Divisible,1,942 SF,Gross Leasable Area,27,700 SF,Property Type,Retail,Year Built,1954",,,3/13/2019,4032563,$4.92 SF/Mo,"Located in the heart of Wynwood.  Suite 107 consists of a 3,200 RSF space, recently improved, fronting Wynwood's NW 2nd Ave.  Well suited for retail or restaurant use w +/-15' clear ceilings and an out-door component.  
Suite 203 consists of a 1,120 RSF office space. Plenty of natural light.  Presently configured as an open floor plan though absolutely partition-able.  Located directly across the hallway from the conference room.
Each unit is on a dedicated electric meter and a/c system. On-site parking.  On-site property manager.  Amenities include common area kitchen, conference room, gated parking and security guard in the evenings.  
This property is situated squarely in the cultural center of Miami's Wynwood neighborhood, and within it's Neighborhood Revitalization District. Convenient access to major thoroughfares and seconds to the Design District, Midtown, Downtown and Biscayne Blvd.  Located adjacent to the Dr. Smood Cafe and directly across the street from Dasher & Crank.",Retail,"1,942 - 3,200 SF","Lease rate does not include utilities, property expenses or building services,Exposed Ceiling,Space is in Excellent Condition","Turn-key space available with 40' frontage on Wynwood's ""Main Street"", NW 2nd Ave. 16' ceilings.  Immediately beside Dr. Smood, just south of Mana Wynwood, and directly across the street from Base and Dasher & Crank.  Adjacent alley provides outdoor seating potential.",1 Space,FL,For Lease,Retail,"[('Miami Airport Commuter Rail (Tri-County Commuter)', '11 min drive', '4.5 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '11 min drive', '4.9 mi')]",
8890 NW 13th Ter,"Bus Line,Cooler,Fenced Lot,Floor Drains,Property Manager on Site,Fluorescent Lighting","73,340 SF",Miami,"Rental Rate,$20.00 /SF/YR,Property Subtype,Refrigeration/Cold Storage,Min. Divisible,20,000 SF,Rentable Building Area,73,340 SF,Property Type,Industrial,Year Built,1972",,,12/13/2019,17961292,$1.67 SF/Mo,,Industrial,"20,000 - 45,500 SF","Rate includes utilities, building services and property expenses,Secure Storage,USDA/FDA,Sprinklered & Drains on Property,Includes 800 SF of dedicated office space,Refrigerated Cooler,13'- 28'11"" Ceiling Heights,Onsite Refrigeration Maintenance Staff","Rare Refrigerated Warehouse Available in the Heart of Doral. Great Accessibility to major Thoroughfares, less than 5 miles from MIA.
NO FISH BUSINESS Permitted.",1 Space,FL,For Lease,Industrial,"[('Miami Airport Commuter Rail (Tri-County Commuter)', '13 min drive', '6.7 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '15 min drive', '7.5 mi'), ('Miami International Airport', '12 min drive', '4.5 mi'), ('Fort Lauderdale–Hollywood International Airport', '46 min drive', '31.0 mi'), ('Port of Miami', '22 min drive', '12.3 mi'), ('Alphinos Distributors, Incorporated', '9 min drive', '3.5 mi')]",
10800 NW 106th St,Fluorescent Lighting,"269,918 SF",Miami,"Rental Rate,$10.45 /SF/YR,Rentable Building Area,269,918 SF,Property Type,Industrial,Year Built,2014,Property Subtype,Warehouse",,,1/3/2020,18079350,$0.87 SF/Mo,,Industrial,"21,586 SF","Sublease space available from current tenant,Includes 2,335 SF of dedicated office space,Space is in Excellent Condition,Central Air Conditioning,Security System,Rate includes utilities, building services and property expenses,1 Drive In Bay,6 Loading Docks,Kitchen,Immediate access to Florida Turnpike","• + 21,586 SF TOTAL
• + 2,335 SF OFFICE AREA
• 32' CLEAR HEIGHT
• SIX (6) DOCK HIGH DOORS
• ONE (1) RAMP
• 190' REAR -LOADED TRUCK COURT
• T5 LIGHTING WITH MOTION SENSORS
• LEASE EXPIRES : SEPTEMBER 2024
ASKING :$10.45 SF IG",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '19 min drive', '9.5 mi'), ('Miami International Airport', '21 min drive', '10.5 mi'), ('Fort Lauderdale–Hollywood International Airport', '37 min drive', '26.5 mi'), ('Port of Miami', '32 min drive', '17.5 mi'), ('Sunshine Loading Service, Incorporated', '10 min drive', '4.3 mi')]","Lighting,Water,Sewer"
1100 NW 163rd Dr,,"23,331 SF",Miami,"Property Type,Industrial,Rentable Building Area,23,331 SF,Property Subtype,Warehouse,Year Built,1963",,,1/13/2020,18174354,Rent Upon Request,"» Emerson Liebert UPS and three Onan Cummins Generators
» Easy access to Golden Glades Intersection: I-95, 826 and Florida’s Turnpike
» 15 miles from Miami International Airport
» Less than 5 miles from Miami-Opa Locka Executive Airport
» Less than 2 miles from TopGolf",Industrial,"23,331 SF",2 Drive Ins,,1 Space,FL,For Lease,Industrial,"[('Golden Glades Commuter Rail (Tri-County Commuter)', '15 min walk', '0.7 mi'), ('Opa-Locka Commuter Rail (Tri-County Commuter)', '11 min drive', '4.2 mi'), ('Fort Lauderdale–Hollywood International Airport', '22 min drive', '13.8 mi'), ('Miami International Airport', '31 min drive', '17.9 mi'), ('Port of Miami', '24 min drive', '13.8 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '12 min drive', '4.9 mi')]",
1324 NW 29th St,"Bus Line,Commuter Rail,Conferencing Facility,Signage,Air Conditioning","5,276 SF",Miami,"Rental Rate,$22.50 /SF/YR,Rentable Building Area,5,276 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",,,1/22/2020,18267934,$1.88 SF/Mo,"Property is shared with a company that has been established since the 1950's... Located in the trending and redeveloping Allapattah community in the City of Miami, who ever occupies this space is positioned to grow.",Industrial,"1,130 SF","New space, never previously occupied,Includes 1,130 SF of dedicated office space,Central Air Conditioning,Wi-Fi Connectivity,Views are main road.,Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Private Restrooms,Drop Ceilings","This space is great for startups and for industrial office use. The space is white boxed and elegantly prepared for any professional to move right in. Space has a restroom, conference room and office space. Building has capability for lit signage. Located in the trending Allapattah area, this redeveloping community is priced to grow.",1 Space,FL,For Lease,Industrial,"[('Allapattah Transit Stop', '11 min walk', '0.5 mi'), ('Santa Clara Transit Stop', '14 min walk', '0.7 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '10 min drive', '3.6 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '8 min drive', '3.8 mi'), ('Miami International Airport', '20 min drive', '8.3 mi'), ('Fort Lauderdale–Hollywood International Airport', '34 min drive', '21.7 mi'), ('Port of Miami', '12 min drive', '5.2 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '6 min drive', '2.5 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Electric"
14155-14175 SW 139th Ct,Fenced Lot,"13,846 SF",Miami,"Rental Rate,$12.44 /SF/YR,Rentable Building Area,13,846 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",,,2/11/2020,18484728,$1.04 SF/Mo,,Industrial,"1,350 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Front Load Warehouse,Great Location,Includes 150 SF of dedicated office space,150 SF Office,Overhead Street level Door","1,400 SF Available in Miami/Kendall Area",1 Space,FL,For Lease,Industrial,"[('Miami International Airport', '33 min drive', '19.2 mi'), ('Port of Miami', '42 min drive', '23.8 mi'), ('Alphinos Distributors, Incorporated', '29 min drive', '18.2 mi')]",
2200 NW 110th Ave,Signage,"36,000 SF",Miami,"Rental Rate,$10.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,17,120 SF,Rentable Building Area,36,000 SF,Property Type,Industrial,Year Built,2000",,,2/26/2020,18650350,$0.91 SF/Mo,,Industrial,"17,120 - 34,237 SF","Listed rate may not include certain utilities, building services and property expenses,3 Loading Docks,Partitioned Offices,Private Restrooms,Includes 6,656 SF of dedicated office space,Central Air Conditioning,Reception Area",,1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '19 min drive', '8.9 mi'), ('Miami International Airport', '14 min drive', '5.8 mi'), ('Fort Lauderdale–Hollywood International Airport', '43 min drive', '31.2 mi'), ('Port of Miami', '27 min drive', '15.8 mi'), ('Alphinos Distributors, Incorporated', '11 min drive', '5.2 mi')]",
1355 NE 119th St,,"6,262 SF",Miami,"Property Type,Industrial,Year Built,1970,Rentable Building Area,6,262 SF",,,2/26/2020,18650760,Rent Upon Request,"Approximately 98,000 SF located in North Miami just off Biscayne Blvd. This land is zoned IU-1 light industrial. Permitted uses include industrial, warehouse, automotive sales and repair, off street parking and more.",Industrial,"3,131 - 6,262 SF","Can be combined with additional space(s) for up to 6,262 SF of adjacent space,Can be combined with additional space(s) for up to 6,262 SF of adjacent space",,2 Spaces,FL,For Lease,Industrial,"[('Golden Glades Commuter Rail (Tri-County Commuter)', '14 min drive', '5.6 mi'), ('Opa-Locka Commuter Rail (Tri-County Commuter)', '16 min drive', '6.5 mi'), ('Miami International Airport', '33 min drive', '15.1 mi'), ('Fort Lauderdale–Hollywood International Airport', '29 min drive', '15.8 mi'), ('Port of Miami', '24 min drive', '10.1 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '15 min drive', '6.2 mi')]",
1588-1600 NW 159th St,Bus Line,"78,235 SF",Miami,"Rental Rate,$9.75 /SF/YR,Rentable Building Area,78,235 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",,,2/26/2020,18651665,$0.81 SF/Mo,,Industrial,"10,800 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 1,500 SF of dedicated office space,2 Loading Docks",,1 Space,FL,For Lease,Industrial,"[('Golden Glades Commuter Rail (Tri-County Commuter)', '14 min walk', '0.7 mi'), ('Opa-Locka Commuter Rail (Tri-County Commuter)', '10 min drive', '3.9 mi'), ('Fort Lauderdale–Hollywood International Airport', '23 min drive', '14.4 mi'), ('Miami International Airport', '30 min drive', '17.6 mi'), ('Port of Miami', '25 min drive', '14.4 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '11 min drive', '4.7 mi')]",
15759-15771 NW 16th Ct,,"73,943 SF",Miami,"Rental Rate,$9.25 /SF/YR,Rentable Building Area,73,943 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",,,2/26/2020,18652624,$0.77 SF/Mo,,Industrial,"21,604 SF","Listed rate may not include certain utilities, building services and property expenses,Includes 1,457 SF of dedicated office space",Excellent location just off of SR 826 and I-95.  Institutionally owned and managed,1 Space,FL,For Lease,Industrial,"[('Golden Glades Commuter Rail (Tri-County Commuter)', '15 min walk', '0.7 mi'), ('Opa-Locka Commuter Rail (Tri-County Commuter)', '10 min drive', '3.9 mi'), ('Fort Lauderdale–Hollywood International Airport', '23 min drive', '14.4 mi'), ('Miami International Airport', '30 min drive', '17.6 mi'), ('Port of Miami', '25 min drive', '14.4 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '11 min drive', '4.7 mi')]",
136-148 NW 37th St,"24 Hour Access,Bus Line,Courtyard,Fenced Lot,Front Loading,Air Conditioning","10,500 SF",Miami,"Rental Rate,$32.00 /SF/YR,Rentable Building Area,10,500 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Warehouse","Fully built-out retail/office space for lease,Branding opportunities directly facing I-195,Street parking available",,3/2/2020,18713525,$2.67 SF/Mo,"• Fully built-out retail/office space for lease
• High ceilings + impact windows
• Street parking available
• Adjacent to NW 36th St (approx. 19,500+ traffic count)
• Branding opportunities directly facing I-195
• Direct exposure to I-195 (approx. 147,500 daily traffic count) and I-95 (approx. 100,500 daily traffic count)
• Ideal for creative offices, artist studio, law firm, gallery, print shop, and more
• Minutes to the Design District, Wynwood, Allapattah and more",Industrial,"1,500 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 4 - 12 People",,1 Space,FL,For Lease,Office/Retail,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '9 min drive', '4.8 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '12 min drive', '6.3 mi'), ('Miami International Airport', '21 min drive', '9.4 mi'), ('Fort Lauderdale–Hollywood International Airport', '32 min drive', '21.2 mi'), ('Port of Miami', '11 min drive', '4.5 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '8 min drive', '2.9 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Electric"
10800 NW 106th St,Fluorescent Lighting,"269,918 SF",Miami,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,269,918 SF,Property Type,Industrial,Year Built,2014,Property Subtype,Warehouse",,,3/5/2020,18756574,$0.88 SF/Mo,,Industrial,"21,637 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Includes 1,411 SF of dedicated office space,7 Loading Docks","Frontage on NW 106th Street.
Immediate access to FL Turnpike via 106th Street.
Excellent dock door ratio.
Space will be completely renovated for occupancy.",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '19 min drive', '9.5 mi'), ('Miami International Airport', '21 min drive', '10.5 mi'), ('Fort Lauderdale–Hollywood International Airport', '37 min drive', '26.5 mi'), ('Port of Miami', '32 min drive', '17.5 mi'), ('Sunshine Loading Service, Incorporated', '10 min drive', '4.3 mi')]","Lighting,Water,Sewer"
7801-7811 NW 32nd St,"Bus Line,Fenced Lot,Front Loading,Signage","24,340 SF",Miami,"Rental Rate,$13.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,10,000 SF,Rentable Building Area,24,340 SF,Property Type,Industrial,Year Built,1971",,,4/17/2020,18758969,$1.08 SF/Mo,Free Standing Newly Remodeled Warehouse located in the heart of Doral's Tile District. Huge Yard for outside storage! Located right behind Opustone!,Industrial,"10,000 - 20,000 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Includes 3,000 SF of dedicated office space",,1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '12 min drive', '5.0 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '13 min drive', '6.0 mi'), ('Miami International Airport', '9 min drive', '3.0 mi'), ('Fort Lauderdale–Hollywood International Airport', '42 min drive', '28.6 mi'), ('Port of Miami', '22 min drive', '12.6 mi'), ('Alphinos Distributors, Incorporated', '6 min drive', '2.0 mi')]",
1365 NW 159th St,Fenced Lot,"66,300 SF",Miami,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,66,300 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,3/6/2020,18770635,$0.79 SF/Mo,,Industrial,"64,000 SF","Listed rate may not include certain utilities, building services and property expenses,8 Loading Docks,Fenced truck court,1 metal ramp,Includes 5,060 SF of dedicated office space,Side loaded,8 dock-height loading doors","- Side loaded
- Fenced truck court",1 Space,FL,For Lease,Industrial,"[('Golden Glades Commuter Rail (Tri-County Commuter)', '8 min walk', '0.4 mi'), ('Opa-Locka Commuter Rail (Tri-County Commuter)', '11 min drive', '4.3 mi'), ('Fort Lauderdale–Hollywood International Airport', '23 min drive', '13.9 mi'), ('Miami International Airport', '32 min drive', '18.0 mi'), ('Port of Miami', '24 min drive', '13.9 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '12 min drive', '5.1 mi')]",
280-282 NE 60th St,"Bus Line,Fenced Lot","8,148 SF",Miami,"Rental Rate,$25.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,975 SF,Rentable Building Area,8,148 SF,Property Type,Industrial,Year Built,1973",,,3/9/2020,18802750,$2.08 SF/Mo,,Industrial,"1,975 - 7,900 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '12 min drive', '5.6 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '12 min drive', '6.2 mi'), ('Miami International Airport', '24 min drive', '10.7 mi'), ('Fort Lauderdale–Hollywood International Airport', '31 min drive', '20.1 mi'), ('Port of Miami', '13 min drive', '5.6 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '6 min drive', '2.2 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer"
