address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
805 W Carrier Pky,"Fenced Lot,Signage","41,728 SF",Grand Prairie,"Property Type,Industrial,Rentable Building Area,41,728 SF,Property Subtype,Warehouse,Year Built,1985","Ideal for research & development, light manufacturing, logistics, or other similar users in this newly remodeled, move-in ready suite.,New ownership has installed new lighting and finishes throughout the suite and implemented best-in-class property management.,Front parking, rear loading configuration with two fenced truck court entries, and suite 240 has two dock-high doors and 18’ warehouse clear height.,Excellent proximity to the major roadways through the region, 10 minutes to DFW Airport and 30 minutes to either downtown Dallas or Fort Worth.","Centrally located in Dallas-Fort Worth, Upper Great Southwest is one of the largest concentrations of industrial space in the area. Directly north of Arlington and equidistant between Dallas and Tarrant counties, Upper Great Southwest is a longstanding industrial district that serves North Texas. The area is served by excellent access to highways and is adjacent to D-FW International Airport. With 14 of the top 20 major cargo hubs served, the airport provides the domestic and international lift to meet the increased demands of e-commerce and just in time logistics. ,National retailers, 3PLs, and firms focused on distribution are active tenants in the area. For instance, Office Depot, Discount Tire and home appliance company Haier all have a presence in the area. The inventory here is a mix of smaller, vintage buildings from the 1960s to modern buildings with expansive footprints. Newer buildings include taller clear heights and accommodate multi-modal transportation. ,Construction activity in Upper Great Southwest has been significant.  Developers have grown existing inventory about 25% in the past decade. Many properties have been build-to-suit, though the area is a popular among developers adding spec space as well. Robust demand for industrial space has kept vacancy rates stable. Rents for flex space trend at a premium relative to both general industrial space in the area as well as Dallas-Fort Worth.",10/30/2019,19077825,Rent Upon Request,"805 W Carrier Parkway is in an ideal location for businesses to thrive within the Dallas/Fort Worth metroplex. Building signage has frontage on W Carrier Parkway, at the signalized intersection of W Carrier Parkway and 109th Street, where it is visible to 17,905 cars that pass by each day. The building features front parking, rear loading design, and there are two fenced truck court entries, one on W Carrier Parkway and the other on 109th Street. The spaces at 805 W Carrier Parkway are move-in ready and recently remodeled. They are ideal for research and development, light manufacturing, logistics, or any other similar use, and the available suite has ample warehouse space with 18’ clear height and two dock-high doors. The building is under new ownership, who completed updates that include LED lighting in the offices, updated lighting in the warehouse space, new countertop finishes, and a fresh coat of paint. They have also implemented best-in-class property management to handle any issues so tenants can focus on their business. 805 W Carrier Parkway benefits from its proximity to many major roadways and highways throughout the region. I-20, I-30, TX-161, TX-183, and TX-360 are all easily accessible, and the building is equidistant to both Dallas and Fort Worth, reaching downtown in either city in under 30 minutes. Dallas/Fort Worth International Airport is even closer, reachable in a 10-minute drive. Grand Prairie is in what is considered the Mid-City region of the Dallas/Fort Worth metroplex, and has excellent demographics, with around 979,808 residents in a 10-mile radius, expected to grow by almost 7% in the next five years.",Industrial,"4,553 SF","Space is in Excellent Condition,Move-in Ready,2 Loading Docks",A 3D virtual tour of the space is available in the images.,1 Space,TX,For Lease,Flex,,
6507 West Little York Rd,,"18,000 SF",Houston,"Rental Rate,$9.36 /SF/YR,Property Subtype,Warehouse,Min. Divisible,9,000 SF,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built,2012","Located in the deed-restricted Northwest Place Industrial Park, and situated in the desirable Near Northwest Industrial Submarket in Houston.,The building offers a rare drive-thru capability with 4 over-sized roll-up doors, a 10-ton crane option, and an in place high-pile permit.,Both I-45 and I-10 are accessible in around 15 minutes, offering prime accessibility and distribution options.,The Houston George Bush Intercontinental Airport is reached in 26 minutes, the William P Hobby Airport in 41, and the Ellington Field Airport in 54.,Only a 30-minute drive to the Port of Houston and an 8-minute drive to the Tencon Industries, Inc rail line.",,8/25/2017,8831984,$0.78 SF/Mo,"Situated on a 7.3-acre business park in the desirable Near Northwest submarket, 6507 West Little York Road offers amenities and conveniences to meet the needs of today’s industrial tenants. The Northwest Place Industrial Park features five attractive, tilt-wall facilities and a fully curbed and nicely landscaped access road that connects Bingle and West Little York Roads. 6507 West Little York boasts a rare drive-thru opportunity with 2 (two) 12’x12’ and 2 (two) 16’x16’ grade-level, over-sized roll-up doors. The building also offers the capability for a 10-ton crane, and there is currently a high-pile permit in place for storage. Other features include divisibility down to 9,000 square feet, 3,737 square feet of office space, a 24’ eave height, two warehouse exhaust fans, T-5 high-bay fluorescent light fixtures throughout the warehouse, 480volt, 3-phase, 400 amp power, exterior wall pack lighting, and a controlled-mode ELO sprinkler system in place. The site offers ample outside storage and employee parking options, and from the connecting road commuters, customers and cargo alike enjoy easy access to the nearby major highways. Both I-45 and I-10 are reached in 15 minutes or less, and from there, three major airports can be reached in an hour drive or less. The Houston George Bush Intercontinental Airport is 26 minutes from the site, the William P Hobby Airport is 41, and the Ellington Field Airport is 54. It is also only a 30-minute drive to the Port of Houston and an 8-minute drive to the Tencon Industries, Inc rail line. The Near Northwest industrial submarket has experienced low vacancy rates and strong demand for space over the past few years. With no reported industrial space under construction as of the end of 2019, 6507 West Little York Road offers an excellent opportunity for tenants to locate their business in this area.",Industrial,"9,000 - 18,000 SF","Lease rate does not include utilities, property expenses or building services,4 Drive Ins,10-Ton Crane Ready,High-Pile Permit in Place,Includes 3,737 SF of dedicated office space,24' Eave Height,T-5 High Bay Fluorescent Lights Throughout,2 Warehouse Exhaust Fans",,1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '26 min drive', '17.8 mi'), ('William P. Hobby Airport', '41 min drive', '25.8 mi'), ('Ellington Field Airport', '54 min drive', '35.7 mi'), ('Port of Houston', '30 min drive', '21.8 mi'), ('TENCON INDUSTRIES, INC.-HOUSTON-TX', '8 min drive', '3.7 mi')]",
1400 Westpark Way,"Fenced Lot,Front Loading,Yard,Air Conditioning","103,000 SF",Euless,"Rental Rate,$6.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,33,000 SF,Rentable Building Area,103,000 SF,Property Type,Industrial,Year Built,1997","Exterior features include wide bays and dock access.,Abundant space for outdoor storage.,Includes 10-ton crane, 25-foot clear height, oversize doors, and heavy power.,Located near Midway Park.","In the age of e-commerce and just in time logistics, moving goods to consumers has become increasingly important. Known as West D-FW Airport, the industrial zone on the western side of Dallas-Fort Worth International Airport is among the few places in North Texas that provides that value. It’s located in one of America's fastest-growing cities near interstates paired with unparalleled international and domestic connectivity from Dallas-Fort Worth International Airport. ,The airport has made a concerted effort to increase its industrial offering in the past few years. As a result, the total tonnage has grown by double digits, and new cargo carriers now serve the area. In addition to the accessibility to global markets, many of the properties and developable land fall within the airport's Foreign Trade Zone. Companies operating in this area receive numerous inventory tax exemptions for international inventory. They benefit from reduced customs duties, tariffs, and taxes, potentially saving companies millions of dollars while providing direct airport ramp access and reducing shipping times.,West D-FW Airport’s vacancy rates typically track lower than the rest of Dallas-Fort Worth Because of the numerous advantages of this location, rents are usually higher than in many other industrial nodes. However, higher rents have not slowed leasing activity, which has remained strong in West D-FW Airport throughout this economic expansion. ",6/24/2019,16433264,$0.54 SF/Mo,"Located in the Westpark Way Industrial Complex. Additional building in front measuring 33,000 SF is served by (4) 10-ton overhead bridge cranes and has 25-foot clear height. Facility has sprinkler systems and AC throughout. Also features at-grade and dock access, heavy power, and over sized doors.",Industrial,"33,000 - 103,000 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 103,000 SF of adjacent space,3 Drive Ins",,1 Space,TX,For Lease,Industrial,,"Gas,Water - City Water,Sewer - City Sewer"
15655 Milner Rd,Front Loading,"167,773 SF",Houston,"Min. Divisible,37,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse,Cross Streets,Swan Rd,Rentable Building Area,167,773 SF","Brand new, master-planned industrial project in a prime North Houston location.,Major infrastructure improvements to the park including regional detention and extensive road expansion.,Located immediately south of IAH Airport with direct access to domestic and international air freight.,State-of-the-art distribution facility with front load configuration, 32' clear height, and ample trailer stalls.,Ideal distribution location immediately off of Beltway 8 and within 5 miles to major regional thoroughfares including I-45, US 59 and Hardy Toll Rd.","The North Hardy Toll Road’s location between the heavily trafficked Interstate 10 and Beltway 8, as well as its proximity to the George Bush Intercontinental Airport, makes it well positioned to satisfy demand generated by the nearby population growth. ,Since 2010, more than 80% of Harris County's population growth has occurred in its unincorporated areas. The majority immediately to the west and increasingly the east of the submarket, especially with the completion of the Grand Parkway. The North Hardy Toll Road also benefits from rooftop growth in Montgomery County to the north, particularly Springwoods Village, The Woodlands, and Conroe. The area draws distribution tenants looking to be close to the fastest-growing population region in Houston and in a newer stock of buildings. ,The area’s industrial inventory has grown by nearly 50% since 2010. Yet vacancies remain relatively low. Among the largest recent developments, Grocers Supply and Conn’s HomePlus moved into their build-to-suits in the area recently. And DB Schenker moved into its new distribution location nearby. Distribution tenants tend to prefer buildings with higher clear heights, stronger load bearing walls, and larger truck bays.,Rents in the North Hardy Toll area are below neighboring areas, particularly to the north and west. ",5/6/2019,17730493,Rent Upon Request,"Presidents Park is Houston's newest and most flexible master-planned industrial project.  The first installment, Presidents Park 5, is currently under construction and is expected to be completed in Q2 2020.  This speculative building can suit either single or multi-tenant needs with glass storefront entrances on both ends and ample auto and trailer parking.  The state-of-the-art, front-load space will have 32' clear height, a modern 185' truck court, LED interior and exterior lights, and ESFR sprinklers.  The park itself is undergoing major infrastructure improvements including upgrading and expanding Milner Road for easier and quicker access in and out of the park. Presidents Park’s strategic location in north Houston, immediately south of IAH Airport, provides unmatched access to the ever-growing Houston MSA population and business centers. The park is located less than 5 miles from all three major north/south arteries, including I-45, Hardy Toll Road and Hwy 59, and boasts immediate access to Beltway 8 and a 10-minute drive to the 610 Loop for excellent circulation around the city of Houston. This key location combined with Presidents Park’s best-in-class design and state-of-the-art facilities creates an ideal setting for future growth.",Industrial,"37,000 - 167,773 SF","New space, never previously occupied,37 Loading Docks,32' clear height,56' x 53' column spacing,40 trailer storage stalls available,2 Drive Ins,Office build-out to suit,37 dock-high doors / 2 drive-in ramps,ESFR sprinklers","Up to 167,773 SF can accommodate single or multi-tenant use",1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '6 min drive', '3.0 mi'), ('William P. Hobby Airport', '43 min drive', '29.2 mi'), ('Ellington Field Airport', '51 min drive', '35.1 mi'), ('Port of Houston', '30 min drive', '22.4 mi'), ('UNION PACIFIC BULK TAINER SERVICE-SPRING-TX', '19 min drive', '9.7 mi')]",
1601 Ranger Hwy,,"3,261 SF",Weatherford,"Rental Rate,$9.20 /SF/YR,Rentable Building Area,3,261 SF,Property Type,Industrial,Year Built,1789,Property Subtype,Warehouse",,,4/9/2020,19167180,$0.77 SF/Mo,Wonderful lease opportunity with quick access to the highway via the new loop or straight to the heart of Weatherford via Ranger Highway. With 5 bays to work out of and plenty of room this is an ideal place to start a new business or move your current business. The ever growing city of Weatherford is moving this way and this property is in a great location.,Industrial,"3,261 SF","Listed rate may not include certain utilities, building services and property expenses",Wonderful lease opportunity with quick access to the highway via the new loop or straight to the heart of Weatherford via Ranger Highway. With 5 bays to work out of and plenty of room this is an ideal place to start a new business or move your current business. The ever growing city of Weatherford is moving this way and this property is in a great location.,1 Space,TX,For Lease,Industrial,,
1106 N Commercial Blvd N,,"22,000 SF",Arlington,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,22,000 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",,,3/18/2020,19167862,$0.33 SF/Mo,Office/Warehouse located at the intersection of Commercial Boulevard North and S. Cooper Street. Conveniently located 4.1 miles south of I-20 and 2 miles east of US 287.,Industrial,"22,000 SF","Lease rate does not include utilities, property expenses or building services,2 Loading Docks,Private Restrooms,Drop Ceilings,Great Access,1 Drive In Bay,Reception Area,Print/Copy Room,Warehouse,Storage","Office/Warehouse space consisting of 22,000 sf total space. Great Access to major highways with dock high doors and office space. Finish out of office space is negotiable. Available 5/1/2020.",1 Space,TX,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
2250 Dickinson Ave,,"9,600 SF",Dickinson,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,9,600 SF,Property Type,Industrial,Year Built,2016,Property Subtype,Warehouse",,,4/9/2020,19178887,$0.85 SF/Mo,,Industrial,"2,000 SF","Listed lease rate plus proportional share of electrical cost,1 Drive In Bay,Private Restrooms,Largest Light Indstrial park in county 165,000sqft,Call for more units owner broker Bill 281-793-0488,Includes 525 SF of dedicated office space,Space is in Excellent Condition,Central Galveston County area 12w x14hi OH door,200A 240v service, normal RR water provided,$1700 full price no surprise adder for triple net","25w x 80 deep with 12w x 14hi OH door 2 offices. RR fully insulated, light storage over office +-18ft ceilings, nice offices recent construction
Highly desirable location and hiway frontage on Dickinson ave - aka Tuscan Lakes BLVD , no restaurant, food, or auto shops.",1 Space,TX,For Lease,Industrial,"[('Ellington Field Airport', '30 min drive', '13.7 mi'), ('William P. Hobby Airport', '36 min drive', '20.9 mi'), ('Port of Galveston', '29 min drive', '23.8 mi'), ('AIMCOR GALVESTON MARINE TERMINAL-TEXAS CITY-TX', '17 min drive', '11.4 mi')]",
3305 Pleasant Valley Ln,,"6,000 SF",Arlington,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,6,000 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse","Excellent Location, close to I-20,Space in Excellent Condition,Property Fronts on Mayfield",,4/10/2020,19189895,$0.67 SF/Mo,"Office/Warehouse space in excellent condition.  Approximately 450/sf of office area including Reception area, Private Office, and Mens and Womens Restrooms.  The warehouse is 14' clear with 2 10x12 grade level doors.",Industrial,"3,000 SF","Listed lease rate plus proportional share of electrical cost,Space is in Excellent Condition,Includes 450 SF of dedicated office space,2 Drive Ins",,1 Space,TX,For Lease,Flex,"[('Dallas/Fort Worth International Airport', '30 min drive', '19.8 mi'), ('Dallas Love Field Airport', '41 min drive', '26.3 mi'), ('Port of Shreveport', '234 min drive', '216.0 mi'), ('MADISON WAREHOUSE CORPORATION-FT. WORTH-TX', '19 min drive', '13.1 mi')]",
17020 Seven Pines Dr,"Floor Drains,Air Conditioning","10,650 SF",Spring,"Rental Rate,$9.80 /SF/YR,Rentable Building Area,10,650 SF,Property Type,Industrial,Year Built,2003,Property Subtype,Warehouse","Heavy Power with,Superior access to Spring, The Woodlands and Houston,1 AC additional Lay down/parking area available",,4/14/2020,19218432,$0.82 SF/Mo,"This 1.39 Ac site features a modern and energy efficient 10,500 sf industrial building with 3,000 Sf of office space. and over an acre of parking/laydown yard available. There are 3 16 Seer AC units two of which are less than 10 years old. Key Transit Times: 20 minutes to Beltway 8, 10 minutes to I 45, 12 minutes to Grand Parkway and 8 minutes to SH 249.",Industrial,"10,500 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Kitchen,Two (2) bay doors,3Ph 480v 400A Power,Utilities from gas and water from Spring Creek PUD,Includes 3,000 SF of dedicated office space,Central Air and Heating,The warehouse has 4” insulation (2x the standard),Clear heights from 19’ to 14.5’,Site also has a 45 Kw natural gas generator","This 1.39 Ac site features a modern and energy efficient 10,500 sf industrial building with 3,000 Sf of office space. and over an acre of parking/laydown yard available.   There are 3 16 Seer AC units two of which are less than 10 years old. Key Transit Times: 20 minutes to Beltway 8,  10 minutes to I 45,  12 minutes to Grand Parkway and 8 minutes to SH 249.",1 Space,TX,For Lease,Industrial,,"Gas,Water - City Water"
802 Fm 1960 Rd E,,"21,500 SF",Houston,"Rental Rate,$9.36 /SF/YR,Rentable Building Area,21,500 SF,Property Type,Industrial,Year Built,2014,Property Subtype,Warehouse",,,4/16/2020,19247313,$0.78 SF/Mo,,Industrial,"21,500 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '15 min drive', '11.2 mi'), ('William P. Hobby Airport', '45 min drive', '32.2 mi'), ('Port of Houston', '34 min drive', '27.3 mi'), ('UNION PACIFIC BULK TAINER SERVICE-SPRING-TX', '9 min drive', '5.3 mi')]",
3520 E Main St,,"9,928 SF",Grand Prairie,"Rental Rate,$8.70 /SF/YR,Rentable Building Area,9,928 SF,Property Type,Industrial,Year Built,2016,Property Subtype,Warehouse","Paint booth, Extra Parking, located within the Grand Prairie Automotive Related Business District (ARB District)",,4/17/2020,19255794,$0.73 SF/Mo,Paint booth is included in property. Extra parking available to accompany paint booth.,Industrial,"4,964 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,TX,For Lease,Industrial,"[('Dallas Love Field Airport', '25 min drive', '13.5 mi'), ('Dallas/Fort Worth International Airport', '25 min drive', '15.9 mi'), ('Port of Shreveport', '225 min drive', '207.3 mi'), ('ACME DISTRIBUTION CENTER-DALLAS-TX', '10 min drive', '6.3 mi')]",
8638 Fairbanks N Houston Rd,,"8,125 SF",Houston,"Rental Rate,$9.36 /SF/YR,Rentable Building Area,8,125 SF,Property Type,Industrial,Year Built,2015,Property Subtype,Warehouse",,,4/17/2020,19256229,$0.78 SF/Mo,"8,125 square foot warehouse with 2,500 square feet of office space. Property sits on about half an acre and is located less than two miles from Beltway 8.",Industrial,"8,125 SF","Lease rate does not include utilities, property expenses or building services,Includes 2,500 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '27 min drive', '19.3 mi'), ('William P. Hobby Airport', '46 min drive', '31.3 mi')]",
37535 Interstate 10 W,,"12,000 SF",Boerne,"Rental Rate,$11.04 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,2011,Property Subtype,Warehouse",,,4/17/2020,19256283,$0.92 SF/Mo,"Hard to find flex space near Boerne.  750 sf ft office and 2,250 sq ft warehouse with bonus loft.",Industrial,"3,000 SF","Listed lease rate plus proportional share of electrical and cleaning cost,2 Drive Ins,Partitioned Offices,Easy access to Interstate 10, close to Boerne,Includes 750 SF of dedicated office space,Central Air Conditioning,Private Restrooms","750 sq feet office, 2,250 sq feet warehouse.  Tenant can customize finish out at their expense.  Two roll up doors on end unit.",1 Space,TX,For Lease,Flex,"[('San Antonio International Airport', '36 min drive', '30.0 mi'), ('Calhoun Port', '227 min drive', '184.6 mi'), ('UP-SAN ANTONIO-TX-1205 SHERM', '40 min drive', '34.2 mi')]","Lighting,Water,Sewer,Heating"
6401 S 36th St,"24 Hour Access,Conferencing Facility,Courtyard,Fenced Lot,Front Loading,Property Manager on Site,Raised Floor,Signage","21,000 SF",McAllen,"Rental Rate,$4.56 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse","24 Hr. Manned Security,Foreign Trade Zone Activated,T5  Lighting,24 Hour Truck Scale,Rail Access",,4/21/2020,19290393,$0.38 SF/Mo,This building is located inside the McAllen Foreign Trade Zone Industrial Park and is right at the entrance of the park with great views to Military Hwy.,Industrial,"21,000 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,Secure Storage,Includes 143 SF of dedicated office space,3 Loading Docks,Raised Floor","Open plan, space with air conditioned office and conference room.",1 Space,TX,For Lease,Industrial,"[('McAllen Miller International Airport', '8 min drive', '4.0 mi'), ('Port of Brownsville', '77 min drive', '64.5 mi'), ('UP-HARLINGEN-TX', '52 min drive', '40.8 mi')]","Lighting,Water,Sewer"
16501 W I-20,"Fenced Lot,Signage,Yard,Storage Space,Monument Signage,Air Conditioning","16,960 SF",Odessa,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,16,960 SF,Property Type,Industrial,Year Built,2011,Property Subtype,Warehouse","Adjacent lots also available for lease; Up to 18.94 AC,Large monument signage visible from I-20,Direct I-20 frontage, the main east-west connector in the Permian",,4/21/2020,19291019,$1.50 SF/Mo,"16,960 SF two-story warehouse/office metal building situated on a 5.86 AC lot
Additional 5.32 AC and 7.76 AC adjacent lots available to lease combined or seperate ($1,000/AC/MO)
11,124 Warehouse | 4,731 Office | 1,105 SF Unfinished 2nd Floor Space
Concrete and caliched parking lot with 12 parking spaces
Ceiling Height: 28'
Floor Covering: Office: Vinyl tile, ceramic tile, and wood | Warehouse: Finished concrete.
HVAC: Package system in office, suspended gas heat in warehouse.
Electrical: Electrical is overhead to the building
Plumbing: One set of men’s and women’s restrooms
Lot 3 | 7.76 AC | Improved with compacted caliche surfacing, chain link perimeter fence, and water well and tank
Lot 4 | 5.32 AC | Improved excess land
Ideally located in Odessa, TX, a main hub for Permian activity
Situated directly on I-20, the region's main east-west connector, with visible monument signage",Industrial,"16,960 SF","Lease rate does not include utilities, property expenses or building services,7 Drive Ins,Includes 4,731 SF of dedicated office space","Situated on 5.86 AC; Additional 5.32 AC and 7.76 AC adjacent lots available to lease combined or seperate ($1,000/AC/MO)",1 Space,TX,For Lease,Flex,,"Lighting,Gas,Water,Sewer,Heating"
200 Posey Rd,"Fenced Lot,Yard,Air Conditioning","50,000 SF",San Marcos,"Rental Rate,$10.20 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,000 SF,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,2019","New construction.,Fenced lot.,Sits on 20 acres.",,4/1/2019,4653489,$0.85 SF/Mo,"50,000 sf Industrial warehouse that sits on 20 cares with 4 external loading docks.",Industrial,"4,000 - 42,000 SF","New space, never previously occupied,4 Loading Docks,Lease rate does not include utilities, property expenses or building services,New space, never previously occupied",$.85/psf/month,2 Spaces,TX,For Lease,Industrial,"[('Calhoun Port', '195 min drive', '146.7 mi'), ('K-C GRAIN, LLC', '34 min drive', '23.7 mi')]",
0 Capital Hill Rd,,"2,400 SF",Montgomery,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,2,400 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",,,3/11/2020,18828934,$0.83 SF/Mo,,Industrial,"2,400 SF","Rate includes utilities, building services and property expenses,2 Drive Ins","This property is located in Montgomery County about 2 miles South of Lake Conroe a mile West of FM 2978/ McCaleb Rd. The location is perfect for a small industrial company. Across the road, there's a large industrial company and just East of the property 3 tracts away is Hasara Land Services, a large landscaping & tree-cutting company.
There are multiple opportunities available here. The land is all unrestricted so the highest and best use is a commercial development of some sort. First is this 2,400 SF warehouse on 0.5 acre for lease. This is a great deal for a small contractor or a small industrial company. The warehouse has a restroom, a built-in office, two roll-up doors, and a large canopy for covered outdoor storage. The concrete driveway wraps around the building for additional storage in front and on the side.
The second tract is a 0.564 acre corner tract for sale. Fence it off, put some crushed concrete on it and you can store trucks, trailers and other equipment on it. 
The third deal is 1.5 acres for sale. This is ideal for a company that wants to build a small warehouse and still have additional land on which to park trucks or store equipment. There are no utilities. 
The fourth deal is 0.66 acres with a beautiful 1-story home for lease. The 2,317 SF house has 3 beds, 2.5 baths + a 3-car attached garage with carport.
If you want you can combine the purchase of the two tracts and/or you can combine the lease of the house with the warehouse into a single lease. So, multiple options for you to consider! Give us a call and let's schedule a showing of the property and see how we can get you set up in a great location from which to operate your business.",1 Space,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '50 min drive', '40.2 mi'), ('Port of Houston', '69 min drive', '56.0 mi'), ('UNION PACIFIC BULK TAINER SERVICE-SPRING-TX', '40 min drive', '28.5 mi')]",
10415 Westpark Dr,,"30,000 SF",Houston,"Rental Rate,$10.32 /SF/YR,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",,,3/13/2020,18861851,$0.86 SF/Mo,,Industrial,"15,000 SF","Lease rate does not include utilities, property expenses or building services,Includes 4,500 SF of dedicated office space",Suite B Currently Vacant: for lease or User/Buyer +/- 30% office build out and +/- 70% warehouse,1 Space,TX,For Lease,Industrial,"[('William P. Hobby Airport', '37 min drive', '26.2 mi'), ('Houston George Bush Intercontinental Airport', '37 min drive', '31.8 mi'), ('Ellington Field Airport', '48 min drive', '35.1 mi'), ('Port of Houston', '32 min drive', '22.1 mi'), ('INTERCONTINENTAL TERMINALS CO.-HOUSTON-TX', '13 min drive', '8.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
1420 N Austin St,"Fluorescent Lighting,Air Conditioning","2,640 SF",Seguin,"Rental Rate,$19.73 - $26.25 /SF/YR,Property Subtype,Warehouse,Total Space Available,658 SF,Rentable Building Area,2,640 SF,Max. Contiguous,505 SF,Year Built,1930,Property Type,Industrial",High Traffic,,4/9/2020,18898118,$1.64 - $2.19 SF/Mo,"Great building located close to downtown Seguin. Just north of Kingsbury on N. Austin, these spaces are conveniently located along one of the main thoroughfares leading into town which is great for any office/retail company. Available for immediate move in! Landlord is willing to lease all four spaces together for $925/month which includes utilities, a steal of a deal!! Come take a look!",Industrial,139 - 658 SF,"Rate includes utilities, building services and property expenses,Can be combined with additional space(s) for up to 505 SF of adjacent space,Drop Ceilings,Natural Light,Fits 1 - 2 People,Central Air and Heating,Emergency Lighting,Front Space-Natural Light,Rate includes utilities, building services and property expenses,Can be combined with additional space(s) for up to 505 SF of adjacent space,Drop Ceilings,Natural Light,Fits 1 - 2 People,Central Air and Heating,Emergency Lighting,Front Space-Natural Light,Rate includes utilities, building services and property expenses,Can be combined with additional space(s) for up to 505 SF of adjacent space,Drop Ceilings,Fits 1 - 2 People,Central Air and Heating,Emergency Lighting,Rate includes utilities, building services and property expenses,Central Air and Heating,Emergency Lighting,Fits 1 - 2 People,Drop Ceilings","Nicely renovated office/retail space in high traffic area, conveniently located to downtown Seguin. Space features vinyl wood flooring throughout with dropped acoustic ceiling with florescent lighting, Central AC/Heat and shared, public restroom.,Nicely renovated office/retail space in high traffic area, conveniently located to downtown Seguin. This space is currently adjoined to Suite 6 but can be closed off if client wishes or rent both for additional office space. Space features vinyl wood flooring throughout with dropped acoustic ceiling with florescent lighting, Central AC/Heat and shared, public restroom.,Nicely renovated office/retail space in high traffic area, conveniently located to downtown Seguin. This space is currently adjoined to Suite 5 but can be closed off if client wishes or rent both for additional office space. Space features vinyl wood flooring throughout with dropped acoustic ceiling with florescent lighting, Central AC/Heat and shared, public restroom.,Nicely renovated office/retail space in high traffic area, conveniently located to downtown Seguin. Space features vinyl wood flooring throughout with dropped acoustic ceiling with florescent lighting, Central AC/Heat and shared, public restroom.",4 Spaces,TX,For Lease,Office/Retail,,
13209 Kallan Ave,Fenced Lot,"13,500 SF",Tyler,"Rental Rate,$5.77 /SF/YR,Rentable Building Area,13,500 SF,Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse",,,3/18/2020,18904098,$0.48 SF/Mo,"Mockingbird Industrial Park
1.147 acre lot with approximately 13,500 sf industrial building.
Approximate 3,000 sf office, 10,500 sf warehouse, & 3,500 sf covered yard.
3 – 10’x14’ OH doors, 2 – dock high doors.
480 volt, 3 phase electric.
18’ sidewalls.
Warehouse is heated.
Concrete drives.",Industrial,"13,500 SF","Lease rate does not include utilities, property expenses or building services,2 Loading Docks,Includes 3,000 SF of dedicated office space",,1 Space,TX,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
14518 Hempstead Hwy,,"116,414 SF",Houston,"Rental Rate,$7.08 - $7.56 /SF/YR,Rentable Building Area,116,414 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",,,3/18/2020,18906435,$0.59 - $0.63 SF/Mo,,Industrial,"1,263 - 6,568 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses",,3 Spaces,TX,For Lease,Industrial,"[('Houston George Bush Intercontinental Airport', '27 min drive', '22.1 mi'), ('William P. Hobby Airport', '42 min drive', '28.9 mi'), ('Ellington Field Airport', '55 min drive', '38.8 mi'), ('Port of Houston', '31 min drive', '24.1 mi'), ('TENCON INDUSTRIES, INC.-HOUSTON-TX', '15 min drive', '10.3 mi')]","Lighting,Water,Sewer"
