address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
5610 N 53rd Ave,,"15,770 SF",Glendale,"Rental Rate,$8.16 - $8.40 /SF/YR,Rentable Building Area,15,770 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",,,3/6/2020,17924296,$0.68 - $0.70 SF/Mo,,Industrial,"4,000 - 11,700 SF","Listed rate may not include certain utilities, building services and property expenses,Partitioned Offices,Private Restrooms,14' Minimum Clear Height,Includes 300 SF of dedicated office space,Reception Area,Located near I-10 & I-17 Freeway,Excellent Accessibility,Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Kitchen,Includes 800 SF of dedicated office space,Partitioned Offices,Private Restrooms","-7,400 SF Evap. Cooled Warehouse
-300 SF Office Area
-Two (2) 12' x 12' grade doors
- 1 Dock High
-14' Clear Height,Showroom, 2 offices, 2 restrooms, building signage.

200 Amps
3Ph/120/240V

1 Grade Level Door - 12'x12'

16' Clear Height",2 Spaces,AZ,For Lease,Industrial,"[('Phoenix Sky Harbor International Airport', '28 min drive', '16.4 mi'), ('Port of San Diego', '396 min drive', '353.2 mi'), ('BNSF-PHOENIX INTERMODAL FACILITY', '4 min drive', '0.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
7621 N 67th Ave,Fenced Lot,"8,910 SF",Glendale,"Rental Rate,$8.28 /SF/YR,Rentable Building Area,8,910 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",,,12/12/2019,17951593,$0.69 SF/Mo,,Industrial,826 SF,"Listed rate may not include certain utilities, building services and property expenses",,1 Space,AZ,For Lease,Industrial,"[('Phoenix Sky Harbor International Airport', '32 min drive', '18.6 mi'), ('Port of San Diego', '397 min drive', '353.1 mi'), ('BNSF-PHOENIX INTERMODAL FACILITY', '11 min drive', '4.2 mi')]",
7623 N 67th Ave,Fenced Lot,"8,094 SF",Glendale,"Rental Rate,$8.64 /SF/YR,Rentable Building Area,8,094 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",,,12/15/2019,17972593,$0.72 SF/Mo,,Industrial,"1,016 SF","Listed rate may not include certain utilities, building services and property expenses",Small Fenced Yard,1 Space,AZ,For Lease,Industrial,"[('Phoenix Sky Harbor International Airport', '32 min drive', '18.6 mi'), ('Port of San Diego', '397 min drive', '353.1 mi'), ('BNSF-PHOENIX INTERMODAL FACILITY', '11 min drive', '4.2 mi')]",
5221 W Montebello Ave,,"20,645 SF",Glendale,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,20,645 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse",,,4/15/2020,18056456,$0.65 SF/Mo,,Industrial,"1,189 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,AZ,For Lease,Industrial,"[('Phoenix Sky Harbor International Airport', '28 min drive', '16.2 mi'), ('Port of San Diego', '396 min drive', '353.2 mi'), ('BNSF-PHOENIX INTERMODAL FACILITY', '4 min drive', '0.8 mi')]",
5220 W Luke Ave,,"18,846 SF",Glendale,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,18,846 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse",,,1/24/2020,18056521,$0.65 SF/Mo,,Industrial,"1,130 - 2,266 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses",,2 Spaces,AZ,For Lease,Industrial,"[('Phoenix Sky Harbor International Airport', '28 min drive', '16.2 mi'), ('Port of San Diego', '396 min drive', '353.1 mi'), ('BNSF-PHOENIX INTERMODAL FACILITY', '3 min drive', '0.6 mi')]",
5855 N 51st Ave,"Property Manager on Site,Air Conditioning","78,301 SF",Glendale,"Rental Rate,$3.36 /SF/YR,Rentable Building Area,78,301 SF,Property Type,Industrial,Year Built,1952,Property Subtype,Warehouse",,,4/8/2020,19149772,$0.28 SF/Mo,,Industrial,"78,301 SF","Listed rate may not include certain utilities, building services and property expenses",Evap Cooled,1 Space,AZ,For Lease,Industrial,"[('Phoenix Sky Harbor International Airport', '28 min drive', '16.2 mi'), ('Port of San Diego', '396 min drive', '353.1 mi'), ('BNSF-PHOENIX INTERMODAL FACILITY', '3 min drive', '0.6 mi')]","Water - City Water,Sewer - City Sewer,Heating"
4635 W Colter St,"24 Hour Access,Bus Line,Cooler,Fenced Lot,Front Loading,Security System,Signage,Skylights,Yard","82,739 SF",Glendale,"Rental Rate,$3.84 /SF/YR,Property Subtype,Manufacturing,Min. Divisible,46,000 SF,Rentable Building Area,82,739 SF,Property Type,Industrial,Year Built,1970",Active BNSF Rail Spur,,1/27/2020,19189598,$0.32 SF/Mo,,Industrial,"46,000 - 81,000 SF","Lease rate does not include utilities, property expenses or building services","NNN = $.08 psf.

This property can also lease to own.",1 Space,AZ,For Lease,Industrial,"[('Phoenix Sky Harbor International Airport', '26 min drive', '15.1 mi'), ('Port of San Diego', '396 min drive', '353.0 mi'), ('RELOAD, INC.-GLENDALE-AZ', '2 min drive', '0.4 mi')]","Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer"
1901 Margaret St,Signage,"8,180 SF",Winston-Salem,"Property Type,Industrial,Rentable Building Area,8,180 SF,Property Subtype,Warehouse,Year Built,1980",,,12/6/2019,17888526,Rent Upon Request,,Industrial,"8,180 SF",,,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '40 min drive', '28.3 mi'), ('Port of Wilmington', '264 min drive', '214.6 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '13 min drive', '6.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating"
674-686 Blue Rock Ct,,"9,600 SF",Winston-Salem,"Rental Rate,$9.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,400 SF,Rentable Building Area,9,600 SF,Property Type,Industrial,Year Built,2010",,,1/14/2020,18180315,$0.75 SF/Mo,,Industrial,"2,400 - 4,800 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '43 min drive', '29.9 mi'), ('Port of Wilmington', '267 min drive', '216.2 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '21 min drive', '10.1 mi')]","Lighting,Water,Sewer,Heating"
5709 Robin Wood Ln,Fenced Lot,"58,000 SF",Winston-Salem,"Rental Rate,$2.50 /SF/YR,Rentable Building Area,58,000 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",,,2/19/2020,18569337,$0.21 SF/Mo,,Industrial,"58,000 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '45 min drive', '29.6 mi'), ('Virginia Port Authority - Richmond', '270 min drive', '230.3 mi'), ('Carolina Public Warehouse, Incorporated', '9 min drive', '4.0 mi')]",Lighting - Fluorescent
5180 Indiana Ave,"Fenced Lot,Skylights","27,540 SF",Winston-Salem,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,27,540 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",,,3/10/2020,18816733,$0.38 SF/Mo,"• 27,540 +/- SF
• Space Available May 1, 2020
• Functional Office Space
• Two (2) 8’x10’ Dock Doors
• One (1) 10’x14’ Drive-In Door
• 18’-21’ Clear Height
• 25’x48’ Column Spacing
• Ordinary Hazard Sprinkler System
• Lease Rate: $4.50 psf, NNN",Industrial,"27,540 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '46 min drive', '29.5 mi'), ('Virginia Port Authority - Richmond', '271 min drive', '230.2 mi'), ('Carolina Public Warehouse, Incorporated', '9 min drive', '3.9 mi')]",
4300 Old Greensboro Rd,"Fenced Lot,Signage","115,000 SF",Winston-Salem,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,115,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse,Cross Streets,US-421",,,3/16/2020,18884877,$0.35 SF/Mo,,Industrial,"115,000 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Includes 2,500 SF of dedicated office space,12 Loading Docks",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '29 min drive', '19.0 mi'), ('Virginia Port Authority - Richmond', '254 min drive', '219.8 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '9 min drive', '5.2 mi')]",
5709 Robin Wood Ln,Fenced Lot,"51,976 SF",Winston-Salem,"Rental Rate,$2.50 /SF/YR,Rentable Building Area,51,976 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",,,2/19/2020,16990799,$0.21 SF/Mo,,Industrial,"51,976 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '45 min drive', '29.5 mi'), ('Virginia Port Authority - Richmond', '270 min drive', '230.3 mi'), ('Carolina Public Warehouse, Incorporated', '9 min drive', '4.0 mi')]",Lighting - Fluorescent
120 Griffith Plaza Dr,,"4,892 SF",Winston-Salem,"Rental Rate,$4.40 /SF/YR,Rentable Building Area,4,892 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",,,4/15/2020,19232360,$0.37 SF/Mo,,Industrial,489 SF,"Listed rate may not include certain utilities, building services and property expenses",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '42 min drive', '29.1 mi'), ('Port of Wilmington', '265 min drive', '215.4 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '19 min drive', '9.3 mi')]",
1330 Ivy Ave,Fenced Lot,"40,000 SF",Winston-Salem,"Property Type,Industrial,Rentable Building Area,40,000 SF,Property Subtype,Warehouse,Year Built,1985",,,4/3/2019,15617782,Rent Upon Request,,Industrial,"28,000 SF",,,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '37 min drive', '24.5 mi'), ('Virginia Port Authority - Richmond', '262 min drive', '225.3 mi'), ('B & M Storage And Distribution Corporation', '6 min drive', '2.2 mi')]",
907 S Broad St,,"6,003 SF",Winston-Salem,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,6,003 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",,,1/12/2018,11230352,$0.33 SF/Mo,,Industrial,"6,003 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '37 min drive', '24.4 mi'), ('Virginia Port Authority - Richmond', '261 min drive', '225.2 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '6 min drive', '2.2 mi')]",
5644 Shattalon Dr,,"37,050 SF",Winston-Salem,"Rental Rate,$6.00 - $8.40 /SF/YR,Property Subtype,Warehouse,Min. Divisible,250 SF,Rentable Building Area,37,050 SF,Property Type,Industrial,Year Built,1988",Unit 55 has two 16' tall overhead doors with garage door opener as well as an all new office and bathroom.,,3/13/2020,12397536,$0.50 - $0.70 SF/Mo,,Industrial,"250 - 1,500 SF",Listed lease rate plus proportional share of utilities,Only storage spaces available *no business space included*,2 Spaces,NC,For Lease,"Office, Industrial","[('Piedmont Triad International Airport', '46 min drive', '30.3 mi'), ('Virginia Port Authority - Richmond', '271 min drive', '231.1 mi'), ('Carolina Public Warehouse, Incorporated', '11 min drive', '4.9 mi')]","Lighting,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
1100 Fairchild Rd,"Bio-Tech/ Lab Space,Fenced Lot","21,000 SF",Winston-Salem,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built/Renovated,1967/2008,Property Subtype,Warehouse",Available within 120 days - repairs needed,,6/8/2018,12802493,$0.42 SF/Mo,Available within 120 days - repairs needed. 2400 Square Feet vanilla box office/showroom space in front building. Will need full buildout. 6000 SF of divided warehouse in rear building. Drive through dock doors and multiple loading docks. No restrooms or HVAC in the warehouse area.,Industrial,"8,400 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '40 min drive', '25.8 mi'), ('Virginia Port Authority - Richmond', '265 min drive', '226.5 mi'), ('B & M Storage And Distribution Corporation', '6 min drive', '1.8 mi')]",
2675 Annapolis Dr,,"115,500 SF",Winston-Salem,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,115,500 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Distribution","Central to Interstate 40, US Highway 158 and US Highway 52.,Access on Annapolis Dr and Clemmonsville Rd.",,8/23/2018,13579243,$0.41 SF/Mo,,Industrial,"94,500 SF","New space, never previously occupied,Lease rate does not include utilities, property expenses or building services","Dock high, drive in and trailer parking available.
++ESFR sprinkler",1 Space,NC,For Lease,Industrial,,
901 N Trade St,Fenced Lot,"54,074 SF",Winston-Salem,"Rental Rate,$15.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,000 SF,Rentable Building Area,54,074 SF,Property Type,Industrial,Year Built,1981","3,000sf - 8,170sf available,Perfect for any retail or office user,Ideally located in Industry Hill, within walking distance of all of downtown’s amenities,Ample parking and great tenant mix!",,8/28/2018,13619204,$1.25 SF/Mo,"Be a part of the explosive growth in North Downtown Winston-Salem, Industry Hill. Join Wiseman Brewing, Ramkat, & a soon-to-be announced restaurant. This new development, Winston-Junction, provides ample on-site parking and is within walking distance to all of downtown’s bars, restaurants, and shopping. 3,000 - 8,170sf available for lease to any office or retail user.",Industrial,"3,000 - 8,170 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 8 - 66 People","Be a part of the explosive growth in North Downtown Winston-Salem, Industry Hill. Join Wiseman Brewing, Ramkat, & a soon-to-be announced restaurant. This new development, Winston-Junction, provides ample on-site parking and is within walking distance to all of downtown’s bars, restaurants, and shopping. 3,000 - 8,170sf available for lease to any office or retail user.",1 Space,NC,For Lease,Office/Retail,"[('Piedmont Triad International Airport', '37 min drive', '24.3 mi'), ('Virginia Port Authority - Richmond', '262 min drive', '225.1 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '6 min drive', '2.7 mi')]",
Union Cross Industrial Ctr,,"140,000 SF",Winston-Salem,"Rental Rate,$4.75 /SF/YR,Rentable Building Area,140,000 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",,,11/19/2018,14436527,$0.40 SF/Mo,,Industrial,"140,000 SF","New space, never previously occupied,Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,,"Lighting,Gas,Water,Sewer"
3803 Kimwell Dr,Fenced Lot,"75,000 SF",Winston-Salem,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,75,000 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Distribution",,,1/24/2019,14970361,$0.29 SF/Mo,,Industrial,"75,000 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '42 min drive', '29.3 mi'), ('Port of Wilmington', '265 min drive', '215.6 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '19 min drive', '9.6 mi')]",
1136 Louise Rd,"Fenced Lot,Property Manager on Site,Security System,Storage Space,Air Conditioning","32,000 SF",Winston-Salem,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,32,000 SF,Property Type,Industrial,Year Built/Renovated,1977/2018,Property Subtype,Warehouse",Close proximity to I-40 and Hwy 52,,1/8/2020,16188348,$0.71 SF/Mo,"After remodeling this property last year all of the units were quickly leased. Each has a bathroom and heated and cooled office. The overhead doors are 12'X12'. One 1,875sf unit will be available Feb. 1st and another March 1st. Tenants pay for gas and electric. These spaces will not last long.",Industrial,"1,875 SF",Listed lease rate plus proportional share of utilities,,1 Space,NC,For Lease,Industrial,,"Gas,Water - City Water,Sewer - City Sewer,Heating - Gas"
2995 Starlight Dr,Fenced Lot,"72,528 SF",Winston-Salem,"Rental Rate,$4.08 /SF/YR,Rentable Building Area,72,528 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",,,6/24/2019,16435662,$0.34 SF/Mo,,Industrial,"5,000 - 10,000 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 10,000 SF of adjacent space,Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 10,000 SF of adjacent space","Does not have heavy electrical .,Does not have heavy electrical.",2 Spaces,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '34 min drive', '22.7 mi'), ('Port of Wilmington', '257 min drive', '209.0 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '7 min drive', '2.9 mi')]","Gas,Water - City Water,Sewer - City Sewer"
589 Battery Dr,Fenced Lot,"45,000 SF",Winston-Salem,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,45,000 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Manufacturing",2000 AMP Electrical Service,,6/24/2019,16435674,$0.33 SF/Mo,Great location,Industrial,"45,000 SF","Lease rate does not include utilities, property expenses or building services,Great location,Central Air Conditioning",Great location,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '33 min drive', '22.6 mi'), ('Port of Wilmington', '257 min drive', '209.0 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '7 min drive', '2.8 mi')]",
2799 Hope Church Rd,Fenced Lot,"68,400 SF",Winston-Salem,"Rental Rate,$3.35 /SF/YR,Rentable Building Area,68,400 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",,,9/4/2019,17102746,$0.28 SF/Mo,,Industrial,"68,350 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '44 min drive', '30.4 mi'), ('Port of Wilmington', '267 min drive', '216.7 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '21 min drive', '10.7 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer"
1007 S Marshall St,"Fenced Lot,Signage","19,947 SF",Winston-Salem,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,19,947 SF,Property Type,Industrial,Year Built,1940,Property Subtype,Warehouse","±19,947 SF Retail/Distribution Building,Ample parking available,Located minutes from downtown Winston-Salem,New roof installed in 2016",,9/27/2019,17310668,$0.42 SF/Mo,"Rare opportunity to lease a versatile ±19,947 SF building located minutes from downtown Winston-Salem. Formerly an auto parts distribution center and originally a Greyhound Service Station, this building has immense character and functionality. Ample parking available. New roof installed in 2016. 50+ parking spaces on-site.",Industrial,"19,947 SF","Lease rate does not include utilities, property expenses or building services,4 Drive Ins","Rare opportunity to lease a versatile ±19,947 SF building located minutes from downtown Winston-Salem. Formerly an auto parts distribution center and originally a Greyhound Service Station, this building has immense character and functionality. Ample parking available. New roof installed in 2016. 50+ parking spaces on-site.",1 Space,NC,For Lease,Flex,"[('Piedmont Triad International Airport', '36 min drive', '24.2 mi'), ('Virginia Port Authority - Richmond', '261 min drive', '225.0 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '5 min drive', '2.0 mi')]",
3146 Starlight Dr,Signage,"15,240 SF",Winston-Salem,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,15,240 SF,Property Type,Industrial,Year Built,1966","Retail, discount, offices, commercial kitchen, conference room, and open storage space.",,12/3/2019,17448139,$0.50 SF/Mo,"Retail, discount, offices, commercial kitchen, conference room, and open storage space.",Industrial,"7,620 - 15,240 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 15,240 SF of adjacent space,Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 15,240 SF of adjacent space","Commercial kitchen, conference room and offices,Commercial kitchen, conference room and offices",2 Spaces,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '35 min drive', '23.3 mi'), ('Port of Wilmington', '259 min drive', '209.6 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '9 min drive', '2.2 mi')]",
300 Cassell St,Fenced Lot,"40,000 SF",Winston-Salem,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,1967,Property Subtype,Warehouse","Truck wash bay,In place racking and oversized drive in’s",,10/14/2019,17448140,$0.44 SF/Mo,"Located 3.2 miles from downtown Winston-Salem, just off I-285/Hwy 52. Near I-40, I-40 Business, & I-74. Former “United Parcel Service” facility. Great “last mile” location. Truck wash bay, oversized drive-in’s, and in-place Racking.",Industrial,"40,000 SF","Rate includes utilities, building services and property expenses",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '35 min drive', '23.3 mi'), ('Port of Wilmington', '259 min drive', '209.6 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '9 min drive', '2.2 mi')]",
315 Cassell St,Fenced Lot,"112,089 SF",Winston-Salem,"Rental Rate,$3.75 /SF/YR,Property Subtype,Distribution,Min. Divisible,15,000 SF,Rentable Building Area,112,089 SF,Property Type,Industrial,Year Built,1970","100% air-conditioned,Large locker rooms,1.5 acre expansion and parking area",,2/21/2020,17448173,$0.31 SF/Mo,"Large locker rooms, 1.5 acre expansion and parking area, 100% air-conditioned",Industrial,"15,000 - 50,000 SF",,,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '35 min drive', '23.1 mi'), ('Port of Wilmington', '258 min drive', '209.5 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '8 min drive', '2.0 mi')]",
130 Back Forty Dr,,"1,700 SF",Winston-Salem,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,1,700 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse","±1,700 SF available,Ample parking available,Lease Rate: $12.00psf, Full Service,Shared reception area, kitchenette and conference room spaces,Fenced storage space in rear of property",,2/17/2020,18551169,$1.00 SF/Mo,"±1,700 SF suite available in this flex/office property. Shared reception area, kitchenette and conference room spaces. Ample parking available and a fenced storage space for large equipment in the rear of the building.",Industrial,"1,700 SF","Rate includes utilities, building services and property expenses,Shared reception, kitchenette & conference space,Fenced storage space in rear of property,±1,700 SF available,Ample parking available,Lease Rate: $12.00psf, Full Service","±1,700 SF suite available in this flex/office property. Shared reception area, kitchenette and conference room spaces. Ample parking available and a fenced storage space for large equipment in the rear of the building.",1 Space,NC,For Lease,Office,"[('Piedmont Triad International Airport', '38 min drive', '26.5 mi'), ('Port of Wilmington', '262 min drive', '212.8 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '12 min drive', '4.5 mi')]","Lighting,Gas,Water,Sewer,Heating"
3195 Centre Park Blvd,Fenced Lot,"21,000 SF",Winston-Salem,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Manufacturing",18 external covers loading spaces.,,1/9/2019,15545521,$0.54 SF/Mo,"Conveniently located near I-74 this office distribution headquarters is gently nestled on 8 acres of land. With 15,000 SF of warehouse space and 6,000 SF of office, your business needs are sure to be met. Featuring an astounding 16' clear height and 18 Dock High External Covers, deliveries to nearby Charlotte, Greensboro, and Raleigh are made easy!",Industrial,"21,000 SF","Lease rate does not include utilities, property expenses or building services,3 Loading Docks,Includes 6,000 SF of dedicated office space",For lease/sale.,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '33 min drive', '20.1 mi'), ('Port of Wilmington', '257 min drive', '206.4 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '14 min drive', '6.3 mi')]",
905 S Broad St,,"6,003 SF",Winston-Salem,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,6,003 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse,Industrial Distribution",Ceiling heights vary,,8/14/2013,4070279,$0.33 SF/Mo,"Please note that the loading docks in 907 S. Broad St. will be sold with 905 S. Broad St. Showings by appointment only. Great for industrial, flex or rehabilitation to retial or office. Exposed masonry and beams. 400 Amp 3-Phase power.
near Walnut Street",Industrial,"6,003 SF","Lease rate does not include utilities, property expenses or building services","Please note that the loading docks on 907 S. Broad St. will be sold with 905 S. Broad St. Showings by appointment only. Great for industrial, flex or rehabilitation to retail or office. Exposed masonry and beams.
400 Amp 3 Phase Power.",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '37 min drive', '24.5 mi'), ('Virginia Port Authority - Richmond', '261 min drive', '225.2 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '6 min drive', '2.2 mi')]",
8075 North Point Blvd,"Bus Line,Signage","56,164 SF",Winston-Salem,"Property Type,Industrial,Rentable Building Area,56,164 SF,Property Subtype,Warehouse,Year Built,1974",Ample Parking,,9/30/2019,4070405,Rent Upon Request,"Versatile Flex space in good location with attractive pricing. 18'+/- clear height with docks or drive-in doors. Good access to interstates and all points of town.  Spaces anticipated to be available in 2019, see agent for availability.",Industrial,"4,000 - 9,000 SF",,,2 Spaces,NC,For Lease,"Flex, Industrial","[('Piedmont Triad International Airport', '42 min drive', '27.6 mi'), ('Virginia Port Authority - Richmond', '267 min drive', '228.4 mi'), ('Carolina Public Warehouse, Incorporated', '6 min drive', '2.5 mi')]",
4600 Progress Ln,"Bus Line,Air Conditioning","158,400 SF",Winston-Salem,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,158,400 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",,,6/19/2013,5902973,$0.29 SF/Mo,"Prime Industrial Park setting
Fully fenced and secured loading area
Easy access to US-52, Silas Creek Parkway and Smith Reynolds Airport",Industrial,"61,200 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Flex,"[('Piedmont Triad International Airport', '43 min drive', '28.2 mi'), ('Virginia Port Authority - Richmond', '268 min drive', '228.9 mi'), ('Carolina Public Warehouse, Incorporated', '6 min drive', '2.6 mi')]","Gas,Water - City Water,Sewer - City Sewer,Heating"
90 Piedmont Industrial Dr,"Fenced Lot,Signage","858,400 SF",Winston-Salem,"Rental Rate,$3.65 /SF/YR,Rentable Building Area,858,400 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing,Office Building",,,12/11/2008,6516946,$0.30 SF/Mo,"1.0+ million square foot facility. Site includes 90+/- acres. Zoning GI. 560 Parking Spaces. The project's on-site infrastructure (rail siding, on-site sub station) offers numerous features that provide the flexibility to accomodate a wide range of insudtrial users and their customers.
Located off of Hwy 52",Industrial,"69,500 - 157,000 SF","New space, never previously occupied,Fits 174 - 556 People,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 157,000 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 157,000 SF of adjacent space,Includes 2,500 SF of dedicated office space,3 Loading Docks","CBRE is pleased to offer industrial space for lease at the Piedmont Triad Industrial Center in Winston-Salem, NC. The Property, a 930,100 square foot facility, is ideally located on US 52 just south of Interstate 40 and is well positioned within one of the area’s strongest industrial submarkets. The project,CBRE is pleased to offer industrial space for lease at the Piedmont Triad Industrial Center in Winston-Salem, NC. The Property, a 930,100 square foot facility, is ideally located on US 52 just south of Interstate 40 and is well positioned within one of the area’s strongest industrial submarkets. The project’s on-site infrastructure (rail siding, on-site sub station, abundant parking) offers numerous features that provide the flexibility to accomodate a wide range of industrial users and their customers.",2 Spaces,NC,For Lease,"Office, Industrial","[('Piedmont Triad International Airport', '39 min drive', '26.7 mi'), ('Port of Wilmington', '263 min drive', '213.0 mi'), ('TRANSFLO-WINSTON-SALEM-NC', '13 min drive', '4.8 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
