address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
2951 Marion Dr,"Bus Line,Skylights","237,600 SF",Las Vegas,"Rental Rate,$5.76 /SF/YR,Rentable Building Area,237,600 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse","21,120- 52,800 SF Available,24' Clear Height,277/480 Volt, 3 Phase Power,Generous Truck Court,ESFR Fire Sprinkler System,Trailer parking available",,5/20/2019,19282002,$0.48 SF/Mo,"Sunrise Industrial Park Bldg 4 is a +/-237,600 square foot concrete tilt-up building featuring 24' clear height, ESFR fire suppression system, skylights, foil insulated ceilings, evaporative cooled warehouse, suites typically have 250 amps of 277/480 volt 3 phase power (per 21,120 SF suite) and dock & grade level loading. Sunrise Industrial Park is a 2.1 million square foot master planned industrial located just east of the I-15 and Cheyenne Ave., interchange near the southeast corner of Cheyenne Ave. & Lamb Blvd. Sunrise Industrial Park is owned and managed by ProLogis, a leading global provider of distribution facilities.",Industrial,"21,120 - 73,920 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,618 SF of dedicated office space,5 Loading Docks,2 Drive Ins,Central Air Conditioning","LOCATION 
• Marion Drive Just South of Cheyenne Avenue 
• Zoned M-1 (Clark County) 
• North Las Vegas Submarket 
FACILITY 
• 237,600 Total Building SF 
• Suite 101-103 47,520 SF with 1,993 SF Office 
• Suite 109-113 52,800 SF with Build to Suit Office 
• 24’ Minimum Clear Height 
• 1% Skylights 
• T-5 Energy Efficient Lighting with Motion Sensors 
• 220’ Building Depth 
• 48’ x 52’ Column Spacing 
• Power: 1,200A/3PH/277/480V 
• Evaporative Cooled Warehouse 
• ESFR Fire Sprinkler System 
ADVANTAGES AND AMENITIES 
• Convenient I-15 Access via Cheyenne Avenue Interchange",2 Spaces,NV,For Lease,Industrial,,"Gas,Water - City Water,Sewer - City Sewer"
6550 Longley Ln,,"270,975 SF",Reno,"Rental Rate,$11.28 /SF/YR,Rentable Building Area,270,975 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse,Cross Streets,Innovation Dr.",,,4/21/2020,19295937,$0.94 SF/Mo,,Industrial,"8,400 SF","Sublease space available from current tenant,Includes 1,220 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services","Newly Constructed Building and Improvements
Master lease expiration date is February 28, 2025
2020 NNN fee estimate is $0.10/sf/mo.
Office Space: 1,220 Square Feet
Warehouse Space: 7,180 Square Feet
Dock High Doors: 2
Grade Level Doors: 1
Clear Height: 30 feet
ESFR Sprinklers
3-phase power: 277 Amps, 480 Volts",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '27 min drive', '7.0 mi'), ('Port of Richmond', '257 min drive', '214.8 mi'), ('UP-SPARKS-NV', '13 min drive', '7.0 mi')]",
4750 Longley Ln,,"51,534 SF",Reno,"Property Type,Industrial,Rentable Building Area,51,534 SF,Property Subtype,Warehouse,Year Built,1991",,,12/4/2019,4149051,Rent Upon Request,"Industrial flex space, rear loading, T-5 lighting in warehouses, .33/3000 sprinkler rating, 50' x 50' column spacing.  See flyer for floorplans.
Located in the Reno Airport submarket, on the corner of Longley Lane and Mira Loma Drive.",Industrial,"4,800 SF","Includes 1,083 SF of dedicated office space,1 Loading Dock,1 Drive In Bay","±4,800 SF industrial space with ±1,083 SF office available. Space features 1 dock-high door | 1 grade-level door | rear loading dock-door, 22' clear height, .33/3,000 sprinkler rating, and 200 amps | 480 volts | 3-phase power (TBV). Estimated OPEX $0.153/SF",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '27 min drive', '6.8 mi'), ('Port of Richmond', '257 min drive', '214.7 mi'), ('UP-SPARKS-NV', '11 min drive', '5.2 mi')]",
5000 Metric Way,,"20,160 SF",Carson City,"Min. Divisible,5,040 SF,Rentable Building Area,20,160 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",,,5/14/2009,4239184,Rent Upon Request,"One 1.1 acre industrial lot and two (2) .64 acre industrial lots ready for development.  Owner will sell lots ""as is"" or will build to suit.  Build to suit leasing rates and sales price to be determined.
Located on the north side of Carson City near the airport.  Great access from Hwy 50 and US 395.
",Industrial,"5,040 - 20,160 SF","New space, never previously occupied,Listed rate may not include certain utilities, building services and property expenses","Build to suit. Building can be from 5,040 SF to 20,160 SF. Call for details.",1 Space,NV,For Lease,Industrial,,
Isidor Ct,,"139,200 SF",Sparks,"Property Type,Industrial,Rentable Building Area,139,200 SF,Property Subtype,Distribution,Industrial Warehouse,Construction Status,Proposed",,,8/22/2011,4309208,Rent Upon Request,"±71,800 SF avail. in Bldg 2-Phase II, 32' clear height, 50'x50' column spacing, 4000A, 277/480V, 3Phase, 10 dock doors - 2 grade level doors - Phase III pad ready ±140,000 SF.
Strategically located in Spanish Springs just nine miles north of Reno-Sparks, with easy access to State Route 445 and I-80.  Distribution hub to 11 western United States.",Industrial,"139,200 SF","New space, never previously occupied",,1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '43 min drive', '18.4 mi'), ('Port of Richmond', '268 min drive', '221.6 mi'), ('UP-RENO-NV', '22 min drive', '13.3 mi')]",
12035 Moya Blvd,Skylights,"306,280 SF",Reno,"Min. Divisible,62,400 SF,Rentable Building Area,306,280 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing",,,11/5/2010,4320447,Rent Upon Request,,Industrial,"62,400 - 306,280 SF","New space, never previously occupied,50 Loading Docks,2 Drive Ins","Proposed Building Features: 
- BTS Office
- 50 dock doors 
- 2 drive in doors (expandable)
- 36' Clear height
"" 52' x 50'
- Dock levelers to suit
- Ample parking available
- ESFR Sprinklers
The project is located immediately west of the Moya Boulevard/Lear Boulevard intersection, approximately two miles north of I-395 and six miles north of I-80. It is only 14 miles north of the Reno/Tahoe International Airport.",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '40 min drive', '17.0 mi'), ('Port of Richmond', '265 min drive', '219.9 mi'), ('THE BENDER GROUP-RENO-NV', '17 min drive', '9.0 mi')]",
8730 Military Rd,,"722,512 SF",Reno,"Property Type,Industrial,Rentable Building Area,722,512 SF,Property Subtype,Distribution,Industrial Warehouse,Year Built,2016",,,12/10/2015,4395500,Rent Upon Request,"46,656 SF available, column spacing 54x56, 36' clear height, 5 dock doors, 1 drive-in doors, T-5 energy lights, ESFR, 2000A, 277/480V, 3Phase
Military Road and Lemmon Drive, North Valley submarket",Industrial,"46,656 SF","New space, never previously occupied,92 Loading Docks,2 Drive Ins","CBRE is pleased to offer the newest opportunity at LogistiCenterSM at 395 Phase II, a premiere development project from Dermody Properties. This park has an excellent location with immediate access to the U.S. Interstate Highway system and within close proximity to a proven labor force of experienced workers in the warehouse, distribution, manufacturing and service industries.",1 Space,NV,For Lease,Industrial,,
5430 Donovan Way,,"731,561 SF",North Las Vegas,"Min. Divisible,163,000 SF,Rentable Building Area,731,561 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse","±417,873 SF available,Office BTS,213 auto parking stalls & trailer parking stalls,Divisible to ±163,000 SF,Cross dock or front loaded configuration,36' clear height",,1/17/2017,5565222,Rent Upon Request,"UNDER NEW OWNERSHIP!
Northgate Distribution Center Building #9 is a ±731,561 SF cross dock building with ±417,873 vacant. Office space is BTS. The warehouse features 36' minimum clear height, ESFR sprinkler system, and 2% skylights. Abundant trailer parking is available along with monument signage. Ready for tenant improvements. Alternative configurations available.",Industrial,"163,000 - 213,989 SF","New space, never previously occupied,70 Loading Docks,2 Drive Ins","UNDER NEW OWNERSHIP!
Office BTS, Cross dock or front loaded configuration, 56'  x 60'  typical column spacing, ESFR fire sprinklers, 7  reinforced concrete floors, 2% skylights. Ready for tenant improvements. Alternative configurations available.",1 Space,NV,For Lease,Industrial,"[('North Las Vegas Airport', '18 min drive', '10.2 mi'), ('McCarran International Airport', '25 min drive', '16.0 mi'), ('Henderson Airport', '37 min drive', '25.5 mi'), ('Port of Long Beach', '324 min drive', '290.6 mi'), ('UP-LAS VEGAS-NV', '16 min drive', '9.1 mi')]",
5355 Capital Ct,,"79,860 SF",Reno,"Property Type,Industrial,Rentable Building Area,79,860 SF,Property Subtype,Warehouse,Year Built,1998",,,3/1/2019,10796335,Rent Upon Request,,Industrial,"6,720 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 1,088 SF of dedicated office space,2 Loading Docks","±6,720 SF industrial space with ±1,088 SF office available. 2 dock-high doors, 1 grade-level door, 18' clear height, 0.33/3,000 sprinkler rating, 100 amps | 480 volt | 3-phase power (TBV). Lease rate is negotiable; estimated OPEX $0.14/NNN.",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '27 min drive', '6.7 mi'), ('Port of Richmond', '255 min drive', '213.3 mi'), ('UP-SPARKS-NV', '10 min drive', '4.0 mi')]",Lighting - Fluorescent
2453 Heybourne Rd,,"208,050 SF",Minden,"Min. Divisible,112,320 SF,Rentable Building Area,208,050 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",,,11/29/2017,10798706,Rent Upon Request,,Industrial,"112,320 - 208,050 SF","New space, never previously occupied,Lease rate does not include utilities, property expenses or building services","3 build-to-suite buildings available | (1) ±208,050 SF, divisibility TBD (2) ±112,320 SF each, divisibility TBD 
Office space BTS 
Dock high doors w/ mechanical levelers | Drive in doors 
ESFR sprinklers | ample 480 volt 3-phase power 
32' clear height 
60' loading bay 
1/1,000 parking ratio | 456 parking stalls 
",1 Space,NV,For Lease,Industrial,,
4168 N Pecos Rd,"Bus Line,Signage","80,644 SF",Las Vegas,"Rental Rate,$7.68 /SF/YR,Rentable Building Area,80,644 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse","6,214 – 11,094 SF available,Dock & grade level loading,Fire Sprinklers,Turn-key office build-outs,24’ clear height",,9/30/2019,16857754,$0.64 SF/Mo,"Silverado Business Park: ±6,214 - 11,094 SF available. Turn-key office build-outs. Dock & grade level loading. 24’ clear height. LED warehouse lighting. White painted warehouse walls. Fire sprinklers.
OVERALL PROJECT IMPROVEMENTS
New exterior building paint
New landscaping
New monument signage
New parking lot – Repair and Re-slurry asphalt
INDIVIDUAL SUITE IMPROVEMENTS
New paint
New carpet
White painted warehouse walls
LED warehouse lighting",Industrial,"11,094 SF","Lease rate does not include utilities, property expenses or building services,2 Loading Docks,2 Drive Ins","±11,094 SF total, office SF TBD, 24' clear height, (2) dock doors, (1) grade door. Fire sprinklers. Available April 1, 2020.",1 Space,NV,For Lease,Industrial,"[('North Las Vegas Airport', '16 min drive', '8.8 mi'), ('McCarran International Airport', '23 min drive', '14.6 mi'), ('Henderson Airport', '35 min drive', '24.1 mi'), ('Port of Long Beach', '322 min drive', '289.2 mi'), ('UP-LAS VEGAS-NV', '14 min drive', '7.8 mi')]",Gas - Natural
447 Ingenuity Ave,,"173,680 SF",Sparks,"Min. Divisible,43,420 SF,Rentable Building Area,173,680 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",,,8/20/2019,16976857,Rent Upon Request,,Industrial,"43,420 - 173,680 SF","New space, never previously occupied","±173,680 SF available- Divisible to ±43,420 SF

BTS office

±32’ clear height

42 dock doors - 24 with levelers

4 drive-in door

52’ x 50’ column spacing

ESFR sprinkler system

2000 Amps - 277/480V - 3 Phase

125 car parking spaces

18 trailer parking spaces",1 Space,NV,For Lease,Industrial,,
447 Ingenuity Ave,,"66,560 SF",Sparks,"Min. Divisible,16,640 SF,Rentable Building Area,66,560 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",,,8/20/2019,16976361,Rent Upon Request,,Industrial,"16,640 - 66,560 SF","New space, never previously occupied,4 Drive Ins,Lease rate does not include utilities, property expenses or building services,20 Loading Docks","±66,560 SF available- Divisible to ±16,640 SF

BTS office

±24’ clear height

20 dock doors - 10 with levelers

4 drive-in door

52’ x 50’ column spacing

ESFR sprinkler system

2000 Amps - 277/480V - 3 Phase

78 car parking spaces

18 trailer parking spaces",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '43 min drive', '19.1 mi'), ('Port of Richmond', '268 min drive', '222.3 mi'), ('UP-RENO-NV', '22 min drive', '14.1 mi')]",
221 W Main St,,"2,000 SF",Elko,"Rental Rate,$6.60 /SF/YR,Rentable Building Area,2,000 SF,Property Type,Industrial,Year Built,1930,Property Subtype,Warehouse",,,10/4/2019,17155366,$0.55 SF/Mo,,Industrial,"1,850 SF","Listed lease rate plus proportional share of utilities,Includes 1 SF of dedicated office space",,1 Space,NV,For Lease,Industrial,"[('Elko Regional Airport', '10 min drive', '2.2 mi'), ('Port of Richmond', '534 min drive', '496.5 mi'), ('PEASLEY TRANSFER AND STORAGE CO.-BOISE-ID', '338 min drive', '237.9 mi')]",
5325 Louie Ln,,"23,618 SF",Reno,"Rental Rate,$9.96 /SF/YR,Rentable Building Area,23,618 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",,,3/17/2020,17252339,$0.83 SF/Mo,,Industrial,"1,200 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '27 min drive', '6.7 mi'), ('Port of Richmond', '257 min drive', '214.5 mi'), ('UP-SPARKS-NV', '13 min drive', '6.6 mi')]",
3655 E Patrick Ln,Signage,"70,252 SF",Las Vegas,"Rental Rate,$9.60 /SF/YR,Rentable Building Area,70,252 SF,Property Type,Industrial,Year Built,2002,Property Subtype,Warehouse","Owned and managed by Prologis, the largest industrial real estate firm in the world providing first of class services to their tenants and customers,Unique opportunity to lease in a sub-market with a historically low vacancy,Conveniently located near McCarran International Airport and the Las Vegas strip,Long term direct lease possibility with the landlord",,9/24/2019,17283466,$0.80 SF/Mo,"Located in the airport sub-market, Arrowhead Commerce Center is a 15 building office/warehouse project totaling approximately 1.1 million square feet.  The property conveniently is located near McCarran International Airport, Las Vegas Strip and a short distance to I-215 and I-15 freeway access.",Industrial,"5,104 SF","Sublease space available from current tenant,Includes 995 SF of dedicated office space,Space is in Excellent Condition,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,2 Loading Docks","The premises includes a functional floor plan including a +/-995 square foot office area consisting of a reception area, two (2) private offices, two (2) restrooms and a storage room.  The warehouse includes evaporative cooling with two (2) dock-high doors and one (1) grade level door.",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '10 min drive', '4.2 mi'), ('Henderson Airport', '17 min drive', '8.6 mi'), ('North Las Vegas Airport', '23 min drive', '14.5 mi'), ('Port of Long Beach', '314 min drive', '278.3 mi'), ('UP-LAS VEGAS-NV', '19 min drive', '9.7 mi')]",
4216 N Pecos Rd,"Bus Line,Signage","40,320 SF",Las Vegas,"Rental Rate,$7.92 /SF/YR,Rentable Building Area,40,320 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse","4,730 – 11,094 SF available,Dock & grade level loading,Fire Sprinklers,Turn-key office build-outs,24’ clear height",,3/26/2020,17330671,$0.66 SF/Mo,"Silverado Business Park: ±4,730 - 11,094 SF available. Turn-key office build-outs. Dock & grade level loading. 24’ clear height. LED warehouse lighting. White painted warehouse walls. Fire sprinklers.
OVERALL PROJECT IMPROVEMENTS
New exterior building paint
New landscaping
New monument signage
New parking lot – Repair and Re-slurry asphalt
INDIVIDUAL SUITE IMPROVEMENTS
New paint
New carpet
White painted warehouse walls
LED warehouse lighting",Industrial,"4,730 - 20,186 SF","Lease rate does not include utilities, property expenses or building services,1 Loading Dock,2 Drive Ins,Lease rate does not include utilities, property expenses or building services,1 Loading Dock,1 Drive In Bay,Lease rate does not include utilities, property expenses or building services,1 Loading Dock,1 Drive In Bay,Lease rate does not include utilities, property expenses or building services,1 Loading Dock,1 Drive In Bay","±5,796 SF total, office SF TBD, 24' clear height, (1) dock door, (2) grade doors. Fire sprinklers. Available July 1, 2020.,±4,830 SF total, office SF TBD, 24' clear height, (1) dock door, (1) grade door. Fire sprinklers. Available July 1, 2020.,±4,730 SF total, office SF TBD, 24' clear height, (1) dock door, (1) grade door. Fire sprinklers. Available July 1, 2020.,±4,730 SF total, office SF TBD, 24' clear height, (1) dock door, (1) grade door. Fire sprinklers. Available July 1, 2020.",4 Spaces,NV,For Lease,Industrial,"[('North Las Vegas Airport', '16 min drive', '8.8 mi'), ('McCarran International Airport', '23 min drive', '14.6 mi'), ('Henderson Airport', '35 min drive', '24.0 mi'), ('Port of Long Beach', '322 min drive', '289.1 mi'), ('UP-LAS VEGAS-NV', '14 min drive', '7.7 mi')]",Gas
1320 Freeport,,"24,598 SF",Sparks,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,24,598 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",,,2/20/2020,17344516,$1.15 SF/Mo,,Industrial,"780 - 2,266 SF","Listed rate may not include certain utilities, building services and property expenses,Private Restrooms,Reception Area,Listed rate may not include certain utilities, building services and property expenses,Private Restrooms,2 Private Offices,Corner Space","2 private offices, storage room, private restroom, and reception area,Showroom, 2 private offices, restrooms.",2 Spaces,NV,For Lease,Office,"[('Reno–Tahoe International Airport', '25 min drive', '5.4 mi'), ('Port of Richmond', '251 min drive', '211.0 mi'), ('UP-SPARKS-NV', '5 min drive', '1.9 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
14400 Lear Blvd,,"28,950 SF",Reno,"Rental Rate,$6.60 /SF/YR,Rentable Building Area,28,950 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",,,10/17/2019,17485002,$0.55 SF/Mo,,Industrial,"28,950 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 3,500 SF of dedicated office space,2 Loading Docks","±28,950 facility SF for lease 

± 1.33 acres of excess land for expansion or paved / fenced yard 

± 3,500 SF of offices (3 private offices, conference room, open bullpen area & restrooms) 

Heavy power (1,600 amps / 208 volts) 

Warehouse / Manufacturing Area has 18' clear height 

Two dock high doors | One grade level door",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '37 min drive', '16.1 mi'), ('Port of Richmond', '261 min drive', '219.1 mi'), ('THE BENDER GROUP-RENO-NV', '14 min drive', '8.1 mi')]","Lighting - Metal Halide,Heating"
5460 Desert Point Dr,Signage,"7,504 SF",Las Vegas,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,7,504 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse",,,10/23/2019,17531901,$1.10 SF/Mo,,Industrial,"7,504 SF","Rate includes utilities, building services and property expenses",,1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '13 min drive', '4.9 mi'), ('North Las Vegas Airport', '20 min drive', '10.3 mi'), ('Henderson Airport', '23 min drive', '12.3 mi'), ('Port of Long Beach', '311 min drive', '277.6 mi'), ('UP-LAS VEGAS-NV', '12 min drive', '6.6 mi')]",
7988 Woolery Way,"Yard,Air Conditioning","5,160 SF",Fallon,"Rental Rate,$6.96 /SF/YR,Rentable Building Area,5,160 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",,,10/30/2019,17590952,$0.58 SF/Mo,"Do not disturb tenant. 5160 sqft metal building devised into two 2650 sqft units. Each suite has its own bathroom and office with a/c. and sub-metered both for gas and electricity. 2.4 acres+/- fenced yard. 3 phase power, and features large drive through roll up doors. Property backs to HYW 50, just a couple miles from Carson HYW. Minutes from Fernley, NV and downtown Fallon.",Industrial,"5,160 SF","Lease rate does not include utilities, property expenses or building services,4 Drive Ins,Private Restrooms,Includes 220 SF of dedicated office space,Central Air Conditioning",Nice metal building with that could be devised into two separate suites. Separately metered with their own offices. Large drive in doors and large yard for storage. Call with any questions. Do not disturb current tenant.,1 Space,NV,For Lease,Industrial,"[('Port of Richmond', '308 min drive', '261.8 mi'), ('ODC INTEGRATED LOGISTICS-SPARKS-NV', '59 min drive', '49.7 mi')]","Lighting,Gas,Water,Sewer,Heating"
1248 Glendale Ave,"Fenced Lot,Air Conditioning","24,375 SF",Sparks,"Rental Rate,$8.40 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,773 SF,Rentable Building Area,24,375 SF,Property Type,Industrial,Year Built,1995",,,4/19/2019,17609041,$0.70 SF/Mo,Property is at an excellent location right off of Glendale Ave close to the intersection of S Rock Blvd and S McCarran Blvd.,Industrial,"4,773 - 10,000 SF","Lease rate does not include utilities, property expenses or building services,4 Drive Ins","Total SF of the building. Is divisible to ±18,902 SF (Unit A) and ±4,773 SF (Unit B). Each unit offers 18' clear height, two 18' roll up drive-in doors, and heating.",1 Space,NV,For Lease,Industrial,,Lighting - Halide
5270 Procyon St,"Mezzanine,Storage Space","11,500 SF",Las Vegas,"Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse,Cross Streets,Hacienda,Rentable Building Area,11,500 SF","Convenient Location,Partitioned office space,Plentiful Natural light,Existing racking in warehouse",,8/20/2019,17692506,Rent Upon Request,"Located on the corner of Procyon and Hacienda, this freestanding space is conveniently located near the center of Las Vegas, off of the I-15. The property is a short walk away from the new Allegiant Stadium.",Industrial,"11,500 SF","Partitioned Offices,Private Restrooms","Flex use warehouse and office space. Private restrooms, kitchenette, conference room and private office. Large warehouse space with racking installed, high ceiling, mezzanine space for additional storage/use.",1 Space,NV,For Lease,Flex,"[('McCarran International Airport', '10 min drive', '4.0 mi'), ('North Las Vegas Airport', '18 min drive', '9.6 mi'), ('Henderson Airport', '21 min drive', '11.7 mi'), ('Port of Long Beach', '310 min drive', '277.2 mi'), ('UP-LAS VEGAS-NV', '10 min drive', '5.9 mi')]",
360 Freeport Blvd,,"37,725 SF",Sparks,"Rental Rate,$9.96 /SF/YR,Rentable Building Area,37,725 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",,,1/3/2020,17692828,$0.83 SF/Mo,,Industrial,770 SF,"Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay",,1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '26 min drive', '6.1 mi'), ('Port of Richmond', '253 min drive', '211.6 mi'), ('UP-SPARKS-NV', '6 min drive', '2.3 mi')]",
831 Pilot Rd,Signage,"35,073 SF",Las Vegas,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,35,073 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse","±10,303 SF total,±9,470 SF warehouse,Grade door: 1,±833 SF office,Clear height: 24’,Dock door: 1",,11/12/2019,17699479,$0.85 SF/Mo,"±10,303 SF available. ±833 SF office. ±9,470 SF warehouse. 24' clear height. (1) dock door. (1) grade door. Parking ratio: 1.3/1,000 SF. Fire sprinklers. Available April 1, 2020.
831 Pilot Rd. is located within Hughes Airport Center, the premier business park in Las Vegas with 3.3 million sq. ft. of office, flex, and industrial space in close proximity to the Las Vegas Strip, McCarran International Airport, Town Square and numerous other amenities.",Industrial,"10,303 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 833 SF of dedicated office space,1 Loading Dock","±10,303 SF available. ±833 SF office. ±9,470 SF warehouse. 24' clear height. (1) dock door. (1) grade door. Parking ratio: 1.3/1,000 SF. Fire sprinklers. Available April 1, 2020.",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '7 min drive', '3.2 mi'), ('Henderson Airport', '15 min drive', '7.6 mi'), ('North Las Vegas Airport', '23 min drive', '14.0 mi'), ('Port of Long Beach', '310 min drive', '276.8 mi'), ('UP-LAS VEGAS-NV', '15 min drive', '10.3 mi')]",
4548 Calimesa St,Air Conditioning,"25,875 SF",Las Vegas,"Rental Rate,$7.08 /SF/YR,Rentable Building Area,25,875 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse","Year built: 2008,Two (2) restrooms Plus One (1) Shower,Construction: Concrete Tilt-Up",,11/12/2019,17703934,$0.59 SF/Mo,"Craig Corporate Park is located in the North Las Vegas submarket and offers easy access to and from the I-15 freeway via
the Craig Road and Lamb Boulevard interchanges with convenient proximity to the US-95, the I-215, the Las Vegas “Strip”,
and McCarran International Airport",Industrial,"25,875 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Central Air and Heating,Built in  2008,50 Parking Stalls,600 Amps, 277/480 Volt, 3 Phase Power,Includes 3,000 SF of dedicated office space,3 Loading Docks,Private Restrooms,Zoned M-D (Clark County),Concrete Tilt-Up Construction","Craig Corporate Park is located in the North Las Vegas submarket and offers easy access to and from the I-15 freeway via the Craig Road and Lamb Boulevard interchanges with convenient proximity to the US-95, the I-215, the Las Vegas “Strip”,and McCarran International Airport.",1 Space,NV,For Lease,Industrial,"[('North Las Vegas Airport', '19 min drive', '10.1 mi'), ('McCarran International Airport', '26 min drive', '15.9 mi'), ('Henderson Airport', '38 min drive', '25.3 mi'), ('Port of Long Beach', '325 min drive', '290.4 mi'), ('UP-LAS VEGAS-NV', '17 min drive', '9.0 mi')]",
26 Affonso Dr,Yard,"25,000 SF",Carson City,"Rental Rate,$0.70 /SF/YR,Rentable Building Area,25,000 SF,Property Type,Industrial,Year Built,1996,Property Subtype,Warehouse",,,4/8/2020,17721259,$0.06 SF/Mo,,Industrial,"8,307 SF","Secure Storage,Fenced Yard","This is a 8,307 sf yard that is fenced with a large gate ideal for vehicle or equipment storage.",1 Space,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '61 min drive', '37.3 mi'), ('Port of Richmond', '277 min drive', '212.6 mi'), ('BNSF NEVADA QDC-SPARKS-NV', '49 min drive', '36.8 mi')]",Heating
250 Cal Ln,,"29,167 SF",Sparks,"Rental Rate,$7.80 - $7.92 /SF/YR,Rentable Building Area,29,167 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",,,11/18/2019,17752734,$0.65 - $0.66 SF/Mo,,Industrial,"8,620 - 19,440 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Private Restrooms,Includes 1,250 SF of dedicated office space,1 Loading Dock,Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Private Restrooms,Includes 940 SF of dedicated office space,1 Loading Dock,High Ceilings","1 grade level and 1 dock high roll up door,1 grade level and 1 dock high roll up door",2 Spaces,NV,For Lease,Industrial,"[('Reno–Tahoe International Airport', '26 min drive', '6.2 mi'), ('Port of Richmond', '252 min drive', '212.6 mi'), ('UP-SPARKS-NV', '6 min drive', '2.2 mi')]",
725 Trademark Dr,"Bio-Tech/ Lab Space,Air Conditioning","19,864 SF",Reno,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,19,864 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",,,11/25/2019,17810870,$1.20 SF/Mo,"Flex Office, Manufacturing Clean Room & Warehouse space.",Industrial,"9,786 SF","Listed rate may not include certain utilities, building services and property expenses,1 Loading Dock,Includes 3,210 SF of dedicated office space,Private Restrooms","Suite 104 is now available. ±9,786 Total SF with ±3,210 SF of office and ±110 SF of storage. 16' Clear height; 1 dock-high door; options to add a drive-in door; fully sprinklered; climate-controlled clean room; air filtration systems; specialty manufacturing space; above standard power supply.",1 Space,NV,For Lease,Flex,"[('Reno–Tahoe International Airport', '28 min drive', '9.7 mi'), ('Port of Richmond', '258 min drive', '217.5 mi'), ('BNSF NEVADA QDC-SPARKS-NV', '13 min drive', '7.2 mi')]",Lighting - Fluorescent
