address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
6635 Sterling Dr S,,"81,225 SF",Sterling Heights,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,81,225 SF,Property Type,Industrial,Year Built/Renovated,1968/2011,Property Subtype,Warehouse,Industrial Manufacturing",,,5/22/2013,4112552,$0.50 SF/Mo,"Excellent distribution facility. Approximately 3,200sf mezzanine above office area. Building can be duplexed leaving 40,625sf, 7 dock doors and approximately 3,000sf A/C area that can be used as office space or removed. Rail possible.
Fourteen 1/2 Mile & Mound",Industrial,"40,625 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 4,500 SF of dedicated office space,7 Loading Docks",Excellent distribution facility. Mezzanine above offices. Rail possible. Lease rate includes real estate taxes and building insurance. Sale possible.,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '23 min drive', '11.5 mi'), ('Detroit Metropolitan Airport', '55 min drive', '38.7 mi'), ('Port of Baltimore', '615 min drive', '545.8 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '18 min drive', '9.2 mi')]","Lighting - Metal Halide,Gas,Water,Sewer,Heating - Gas"
49600-49650 Martin Dr,Signage,"61,200 SF",Wixom,"Rental Rate,$6.95 /SF/YR,Property Subtype,Warehouse,Total Space Available,19,200 SF,Rentable Building Area,61,200 SF,Max. Contiguous,10,200 SF,Year Built,1978,Property Type,Industrial",,,11/5/2019,4112710,$0.58 SF/Mo,"Great location near the developing former Ford Plant.  Spacious layout with multiple grade level doors.
Wixom Road & Pontiac Trail",Industrial,"9,000 - 19,200 SF","Rate includes utilities, building services and property expenses,2 Drive Ins,Includes 1,200 SF of dedicated office space,Can be combined with additional space(s) for up to 10,200 SF of adjacent space,Rate includes utilities, building services and property expenses,2 Drive Ins","Great location near the developing former Ford Plant. Spacious layout with multiple grade level doors. Unit #49600, #49610, and #49630 are all available. Each unit is 10,200 sq. ft. with 9,000 sq. ft. of shop space and 1,200 sq. ft. of office space.,Great location near the developing former Ford Plant. Spacious layout with multiple grade level doors. Unit #49600, #49610, and #49630 are all available. Each unit is 10,200 sq. ft. with 9,000 sq. ft. of shop space and 1,200 sq. ft. of office space.",2 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '38 min drive', '31.1 mi'), ('Detroit City Airport', '44 min drive', '33.3 mi'), ('Port of Baltimore', '601 min drive', '538.9 mi'), ('TRANSFLO-WIXON-MI', '1 min drive', '0.2 mi')]","Lighting - Metal Halide,Heating - Gas"
5670-5700 18 Mile Rd,"Signage,Air Conditioning","27,680 SF",Sterling Heights,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,27,680 SF,Property Type,Industrial,Year Built/Renovated,1990/1998,Property Subtype,Warehouse",,,6/11/2019,4112607,$0.58 SF/Mo,"Very nice, well maintained and managed property; ample free parking; monument signage available.
Conveniently located just west of Mound, on the south side of 18 Mile.",Industrial,"7,400 - 15,472 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 3,800 SF of dedicated office space,Kitchen,Includes 5,670 SF of dedicated office space,1 Drive In Bay","Fully air conditioned, plenty of natural light as it is a corner suite with numerous windowed offices, bonus mezzanine has windows providing natural light in clean warehouse.  Great space for corporate headquarters, R&D or engineering firm.  14' grade level door.",2 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '27 min drive', '14.3 mi'), ('Port of Baltimore', '618 min drive', '548.6 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '22 min drive', '12.0 mi')]","Lighting - Fluorescent,Heating - Gas"
43155-43159 W 9 Mile Rd,Fenced Lot,"318,390 SF",Novi,"Rental Rate,$5.75 - $12.00 /SF/YR,Rentable Building Area,318,390 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",,,12/23/2019,4113230,$0.48 - $1.00 SF/Mo,"Occupied by several tenants with one vacant space of 81,274 sq. ft. Perimeter fencing. Tax information: $145,220.12 (2015)
East of Novi Road",Industrial,"19,471 - 100,745 SF","Lease rate does not include utilities, property expenses or building services,7 Loading Docks,4 Drive Ins,Lease rate does not include utilities, property expenses or building services",,2 Spaces,MI,For Lease,"Office, Industrial","[('Detroit Metropolitan Airport', '34 min drive', '25.3 mi'), ('Detroit City Airport', '43 min drive', '31.5 mi'), ('Port of Baltimore', '597 min drive', '533.1 mi'), ('TRANSFLO-WIXON-MI', '13 min drive', '7.4 mi')]","Lighting - Halide,Heating"
510 Savage Rd,Signage,"21,000 SF",Belleville,"Rental Rate,$4.91 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse,Office Building",,,7/21/2016,4113638,$0.41 SF/Mo,"11,000 SQUARE FEET OF RESEARCH AND OFFICE SPACE. THIS IS A TRIPLE NET LEASE.
S of SAVAGE / E of MAIN
",Industrial,"11,000 SF","Lease rate does not include utilities, property expenses or building services,Fits 28 - 88 People","$4,500/month. 11,000 SQUARE FEET OF RESEARCH AND OFFICE SPACE. THIS IS A TRIPLE NET LEASE.
",1 Space,MI,For Lease,Office,"[('Detroit Metropolitan Airport', '18 min drive', '9.6 mi'), ('Detroit City Airport', '45 min drive', '31.7 mi'), ('Port of Baltimore', '581 min drive', '515.1 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-YPSILANTI-M', '12 min drive', '4.5 mi')]",
3515 Lakeshore Dr,,"92,100 SF",Saint Joseph,"Rental Rate,$2.00 - $6.85 /SF/YR,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing,Min. Divisible,1,500 SF,Rentable Building Area,92,100 SF,Property Type,Industrial,Year Built,1960","From 1,500-85,000 SF spaces available.,Space Available with Full Range of Warehouse Services,Great Distribution Location.",,4/18/2017,4218227,$0.17 - $0.57 SF/Mo,"The main building is 85,000 SF of commercial space on the ground level and another 5,000 SF on the second level.  Uniquely configured to accomodate large and small space users, divisible down to 1,500 SF.  Gas fired hanging unit heaters.  Up to 20' clear ceiling heights.  Second level which is accessible with two stairways, priced agressively.  One existing pole barn avaible and additional pole barn build to suit sites available on the property.
Mins away from full Red Arrow Highway and I-94 interchange at Exit 23.  Great distribution location.
",Industrial,"1,500 - 92,100 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Listed rate may not include certain utilities, building services and property expenses,9 Loading Docks,3 Drive Ins,Listed rate may not include certain utilities, building services and property expenses","Free standing Pole Barn, 70'x30'x16' clear at the eve. 12x14 roll up door, steel man door, well insulated, heat and air conditioning. Secure commercial complex with yard lighting. Adjancent yard space for trailer parking.
,Industrial and warehouse complex, great for warehouse and manufacturing tenants.
,This is SECOND FLOOR loft/creative/warehouse space. There are some finished rooms with hardwood floors. Space accessible with 2 stairways. WILL NEGOTIATE ON PRICE, MUST TAKE ENTIRE SPACE.
",3 Spaces,MI,For Lease,Industrial,"[('South Bend Regional Airport', '52 min drive', '34.0 mi'), ('Port of Baltimore', '718 min drive', '645.9 mi'), ('COMMUNITY MILLS, INC.-CASSOPOLIS-MI', '68 min drive', '46.1 mi')]",
2520-2538 S Cleveland Ave,"Signage,Storage Space,Air Conditioning","26,000 SF",Saint Joseph,"Rental Rate,$3.50 - $7.00 /SF/YR,Rentable Building Area,26,000 SF,Property Type,Flex,Year Built,1965,Building Class,C",,,10/17/2017,4218228,$0.29 - $0.58 SF/Mo,"This mixed use building is approximately 26,000 SF of total space on around 1.87 acres of land.  The building is comprised of four suites that face South Cleveland Avenue.  The suites range in size from around 1,500 SF to around 3,000 SF.   In the rear of the building, there is around 16,000 SF of warehouse space that can be leased separately or with the suites.  The warehouse area is accessible via ground level overhead doors or back down truck dock.  The warehouse space is easily divisible and offers small shop offices and restroom facilities, heavy power is available in the warehouse, wet fire suppression system in place with up to date flow test.  Please call for up to date availability and subdividing options.
The building is located at the intersection of South Cleveland Avenue and Hawthorne Avenue in Saint Joseph, MI 49085.
",Flex,"840 - 25,341 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 3 - 7 People,Listed rate may not include certain utilities, building services and property expenses,Includes 1,122 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Fits 4 - 13 People,Listed rate may not include certain utilities, building services and property expenses,Fits 5 - 15 People,Listed rate may not include certain utilities, building services and property expenses,Fits 6 - 20 People","Warehouse space for lease.,Great for office, studio or retail space. Previously used as a photography studio, the ceilings are painted black, Will remodel.
,Formerly a veterinarian clinic, space is in very good condition. Can be remodeled into office, retail or other type of space.

Additional Features: BarrierFree Features, Bath-Common Area, Expandable, Fire/Sprinkler, Multi User Facility, Utility Sep. Meter, Clearspan.

",6 Spaces,MI,For Lease,"Office/Medical, Office/Retail",,
622 Langley Ave,,"38,890 SF",Saint Joseph,"Rental Rate,$2.50 - $3.50 /SF/YR,Rentable Building Area,38,890 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse,Industrial Distribution,Retail Building","Competitively Priced,Easily Divisible,Suite 21/22-- Overhead door height 12' 9'' high x 11' 10'' wide.,Available With or Without Warehouse Services,Ample Parking",,4/2/2015,4218557,$0.21 - $0.29 SF/Mo,"15,000 SF facility close to downtown Saint Joseph on high traffic Langley Ave.  14-18 ft. ceiling heights.  Truck dock and drive in door access available.  A mixed use property with office space, warehouse space and retail space available.  Competitively priced space available long or short term!  Ample car and trailer parking available.  Space is easily divisible with tenant improvement help available, ideal for small workshops and startups.  Please call for current availability.
Facility is located within .25 miles of the downtown Saint Joseph area.  Easy access to I-94 and I-96.",Industrial,"1,400 - 7,900 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Fits 4 - 12 People,Listed rate may not include certain utilities, building services and property expenses","Description
15,000 SF facility close to downtown Saint Joseph on high traffic Langley Ave. 14-18 ft. ceiling heights. Truck dock and drive in doors acess available. A mixed use property with office space, warehouse space and retail space available. Competitively priced space available long or short term! Ample car and trailer parking available. Space is easily divisible with tenant improvement help available, ideal for small workshops and startups. Please call for current availability.
Facility is located within .25 miles of the downtown Saint Joseph area. Easy access to I-94 and I-96.,Description
15,000 SF facility close to downtown Saint Joseph on high traffic Langley Ave. 14-18 ft. ceiling heights. Truck dock and drive in doors acess available. A mixed use property with office space, warehouse space and retail space available. Competitively priced space available long or short term! Ample car and trailer parking available. Space is easily divisible with tenant improvement help available, ideal for small workshops and startups. Please call for current availability.
Facility is located within .25 miles of the downtown Saint Joseph area. Easy access to I-94 and I-96.,Description
15,000 SF facility close to downtown Saint Joseph on high traffic Langley Ave. 14-18 ft. ceiling heights. Truck dock and drive in doors acess available. A mixed use property with office space, warehouse space and retail space available. Competitively priced space available long or short term! Ample car and trailer parking available. Space is easily divisible with tenant improvement help available, ideal for small workshops and startups. Please call for current availability.
Facility is located within .25 miles of the downtown Saint Joseph area. Easy access to I-94 and I-96.",3 Spaces,MI,For Lease,"Office, Industrial","[('South Bend Regional Airport', '53 min drive', '34.3 mi'), ('Port of Baltimore', '719 min drive', '646.3 mi'), ('COMMUNITY MILLS, INC.-CASSOPOLIS-MI', '69 min drive', '46.5 mi')]","Lighting - Fluorescent,Gas,Water,Sewer,Heating"
33596 Sterling Ponds Blvd,"Buss Ducts,Skylights","43,895 SF",Sterling Heights,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,43,895 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",,,1/28/2020,18324868,$0.56 SF/Mo,,Industrial,"43,895 SF","Lease rate does not include utilities, property expenses or building services","Good manufacturing building, will refurbish to-suit. Concrete parking lot, heavy power. Mezzanine: 2,400.",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '23 min drive', '9.8 mi'), ('Detroit Metropolitan Airport', '55 min drive', '38.3 mi'), ('Port of Baltimore', '615 min drive', '545.4 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '16 min drive', '7.2 mi')]",Heating
25411 Sherwood Ave,Fenced Lot,"26,157 SF",Center Line,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,26,157 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse",Heavy Industrial close to 696!,,1/28/2020,18327873,$0.83 SF/Mo,"Two spaces available within the Center Line Green Zone
Landlord will lease Marijuana transportation or testing facilities 
One Mile from I-696
Heavy Industrial Zoning
Available immediately",Industrial,"5,000 - 11,500 SF","Listed lease rate plus proportional share of utilities,Green Zone Approved!,2 Drive Ins,Listed lease rate plus proportional share of utilities,Green Zone Approved!,2 Drive Ins","Two spaces available within the Center Line Green Zone
Landlord will lease Marijuana transportation or testing facilities 
One Mile from I-696
Heavy Industrial Zoning
Available immediately,Two spaces available within the Center Line Green Zone
Landlord will lease Marijuana transportation or testing facilities 
One Mile from I-696
Heavy Industrial Zoning
Available immediately",2 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '14 min drive', '5.8 mi'), ('Detroit Metropolitan Airport', '50 min drive', '33.4 mi'), ('Port of Baltimore', '609 min drive', '540.5 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '8 min drive', '3.4 mi')]","Gas,Water,Sewer,Heating"
48813-48861 West Rd,Signage,"27,588 SF",Wixom,"Rental Rate,$8.95 /SF/YR,Rentable Building Area,27,588 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",,,2/3/2020,18392001,$0.75 SF/Mo,,Industrial,"6,500 SF","Listed lease rate plus proportional share of utilities,Includes 1,236 SF of dedicated office space",,1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '38 min drive', '31.1 mi'), ('Detroit City Airport', '44 min drive', '33.3 mi'), ('Port of Baltimore', '601 min drive', '538.9 mi'), ('TRANSFLO-WIXON-MI', '2 min drive', '1.0 mi')]","Lighting - Metal Halide,Gas - Natural,Water - Well,Sewer - City Sewer,Heating - Electric"
28702-28722 Wall St,,"30,000 SF",Wixom,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built/Renovated,1987/1998,Property Subtype,Warehouse",,,3/13/2020,18393313,$0.66 SF/Mo,,Industrial,"2,580 - 8,160 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 800 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 1,000 SF of dedicated office space","Lease rate includes real estate taxes, building insurance and common area maintenance. Conveniently located close to the I-96/Wixom Rd interchange.",3 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '39 min drive', '31.4 mi'), ('Detroit City Airport', '45 min drive', '33.6 mi'), ('Port of Baltimore', '602 min drive', '539.2 mi'), ('TRANSFLO-WIXON-MI', '4 min drive', '1.3 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
7105 19 Mile Rd,,"21,130 SF",Sterling Heights,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,21,130 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Warehouse",,,2/7/2020,18445513,$0.54 SF/Mo,,Industrial,"21,130 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 5,270 SF of dedicated office space,1 Loading Dock",Tremendous exposure along Nineteen Mile Road. All perimeter offices with glass. Dual entrance/exits. Very well kept building with heavy parking for almost 90 vehicles.,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '30 min drive', '16.0 mi'), ('Port of Baltimore', '621 min drive', '550.3 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '24 min drive', '12.0 mi')]",Heating - Gas
1745-1753 W Hamlin Rd,"Security System,Signage,Air Conditioning","11,600 SF",Rochester Hills,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,11,600 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",,,2/7/2020,18446054,$0.56 SF/Mo,,Industrial,"4,200 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,400 SF of dedicated office space",Corner unit. Well maintained complex. Recently renovated in 2017.,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '36 min drive', '24.4 mi'), ('Port of Baltimore', '621 min drive', '552.3 mi'), ('Total Foods Corporation', '29 min drive', '18.2 mi')]","Lighting - Fluorescent,Gas,Heating - Gas"
31716 Eight Mile Rd,Fenced Lot,"3,500 SF",Farmington Hills,"Rental Rate,$9.95 /SF/YR,Rentable Building Area,3,500 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",,,2/12/2020,18498859,$0.83 SF/Mo,,Industrial,"3,500 SF","Rate includes utilities, building services and property expenses,Includes 1,500 SF of dedicated office space","FENCED YARD! Excellent contractor building with Eight Mile Rd visibility. Landlord pays the real estate taxes, building insurance and common area maintenance.",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '36 min drive', '20.1 mi'), ('Detroit Metropolitan Airport', '33 min drive', '25.9 mi'), ('Port of Baltimore', '596 min drive', '533.7 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '15 min drive', '7.5 mi')]",Heating - Gas
1627-1629 W Lafayette Blvd,Floor Drains,"19,000 SF",Detroit,"Rental Rate,$18.00 - $22.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,500 SF,Rentable Building Area,19,000 SF,Property Type,Industrial,Year Built,1926",,,2/13/2020,18511998,$1.50 - $1.83 SF/Mo,"4,5000 - 19,000 SF of Retail, office or warehouse space available. The property is located on the same block as Bedrock’s Assembly, a $39M mixed-use development and walking distance to Ford’s Michigan Central Station.  Excellent space for retail, creative office or warehouse. 1627 West Lafayette consists of a 19,000 SF architecturally significant all brick building, built-in 1926 which features include great soaring ceilings and expansive windows that let in nice natural light. On site parking available at 1551 West Lafayette Boulevard & 1626 West Fort Street.",Industrial,"4,500 - 18,500 SF","Lease rate does not include utilities, property expenses or building services,Listed rate may not include certain utilities, building services and property expenses",,2 Spaces,MI,For Lease,"Office, Retail","[('Joe Louis Arena Transit Stop', '(Detroit People Mover)', '14 min walk'), ('0.7 mi', 'Fort/Cass Transit Stop', '(Detroit People Mover)'), ('17 min walk', '0.8 mi', 'Michigan Avenue Transit Stop'), ('(Detroit People Mover)', '18 min walk', '0.9 mi'), ('Cobo Center Transit Stop', '(Detroit People Mover)', '20 min walk'), ('1.0 mi', 'Detroit City Airport', '18 min drive'), ('8.6 mi', 'Detroit Metropolitan Airport', '32 min drive'), ('21.1 mi', 'Port of Baltimore', '588 min drive'), ('525.1 mi', 'TRANSFLO-DETROIT-MI', '2 min drive'), ('0.3 mi',)]","Lighting - Fluorescent,Heating - Gas"
34480 Commerce Rd,,"22,825 SF",Fraser,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,22,825 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",,,2/13/2020,18515069,$0.50 SF/Mo,"Excellent Crane Facility!    One bridge contains both a 10 Ton and 5 Ton Crane.   3,000 Amps of 208 Volt Power.   (2) 14'x14' Grade Doors.   800 sf CMM Room.",Industrial,"20,900 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '27 min drive', '13.9 mi'), ('Port of Baltimore', '620 min drive', '548.7 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '18 min drive', '9.6 mi')]",
46425 Peary Ct,Signage,"15,798 SF",Novi,"Rental Rate,$12.95 /SF/YR,Rentable Building Area,15,798 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",,,2/20/2020,18580767,$1.08 SF/Mo,,Industrial,"15,798 SF","Lease rate does not include utilities, property expenses or building services,Includes 5,697 SF of dedicated office space","Beautiful, well maintained stand alone hi-tech facility. 100% HVAC, 5-ton crane with a dock. Located in the prestigious Beck
North Business Park with easy access to I-96 and all services. Mezzanine: 1,000.",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '40 min drive', '30.7 mi'), ('Detroit City Airport', '46 min drive', '32.9 mi'), ('Port of Baltimore', '603 min drive', '538.5 mi'), ('TRANSFLO-WIXON-MI', '6 min drive', '2.3 mi')]",
16129 Common Rd,"Buss Ducts,Signage,Monument Signage","10,200 SF",Roseville,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,10,200 SF,Property Type,Industrial,Year Built/Renovated,1982/2020,Property Subtype,Warehouse",,,2/21/2020,18589778,$0.52 SF/Mo,"60,000 sf industrial park in Roseville MI, 1 block off Groesbeck corridor north of I-696 with easy access to M-59 and I-94.
Single tenant buildings ranging from 10,000 to 12,000 sf.
Two automatic overhead doors per building.
Foundations and steel beams for overhead crane systems, 4 of 5 buildings have cranes in place.
All buildings have 20% finished office space in front.
3 phase heavy power available.
Clean and well maintained.
Attractive signage.",Industrial,"10,200 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Central Heating System,Reception Area,Common Road Frontage,Ample Parking,Includes 1,600 SF of dedicated office space,Space is in Excellent Condition,Partitioned Offices,Private Restrooms,Monument Signage,Easy access to 696 and 94 expressways","10,200 sf single tenant light industrial building. Building has 1600sf newly refurbished office. Two 12w x14h drive in automatic doors. Two 40' x 100' bays on either side of central column. Building has 3 cranes (two 10-ton and one 5-ton) and 250 ft of buss ducts. Ceiling is at 20 ft and 18 ft under the joists.  Shop area heated by multiple radiant heaters. 
Two private office bathrooms and two private shop bathrooms.
Building has been completely refurbished in 2020. Brand new LED lights in shop. New paint, carpet, and fixtures in office.",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '21 min drive', '10.0 mi'), ('Detroit Metropolitan Airport', '55 min drive', '40.2 mi'), ('Port of Baltimore', '614 min drive', '547.3 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '12 min drive', '5.7 mi')]",
1328-1346 Wheaton Dr,"Security System,Signage","31,110 SF",Troy,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,31,110 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",,,2/25/2020,18640341,$0.71 SF/Mo,"Troy Location – North Metro suburb of Detroit featuring strong office, commercial and research corridors.
Well maintained. Fully-paved complex.
Easy access to I-75 at Big Beaver Rd and Rochester Rd intersection/exit.
Suites range from 2000 to 7000 sq. ft.
All suites have both office and shop areas for administrative and production needs.
All suites have 14 ft overhead doors with 16 ft under joists clearance.
Separately metered.
Separate entrances and addresses.",Industrial,"3,750 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Private Restrooms,Includes 600 SF of dedicated office space,Space is in Excellent Condition","Completely refurbished 3625 sf light industrial/warehouse space. Shop area has 250 sf mezzanine for storage and additional space. 
600 sf office space with plenty of light. Automatic 14' drive-in door.",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '25 min drive', '16.4 mi'), ('Detroit Metropolitan Airport', '50 min drive', '37.2 mi'), ('Port of Baltimore', '609 min drive', '544.3 mi'), ('BNSF-DETROIT-MI', '15 min drive', '10.7 mi')]","Lighting - Fluorescent,Heating - Gas"
27195-27225 Northline Rd,"Signage,Skylights","69,673 SF",Taylor,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,69,673 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse",,,2/25/2020,18645492,$0.52 SF/Mo,"27195 Northline. 9600 sq.ft.of light industrial for lease. Call REA Construction for a tour at 734-946-8730. Gross Lease, we pay for building taxes, insurance, landscaping and snow removal. We own 2 million square feet of light industrial buildings to accommodate your growth. Virtual tour--- https://mls.ricohtours.com/cbdd6949-69c1-454e-95eb-16c336e7c623/",Industrial,"9,600 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Partitioned Offices,Private Restrooms,Includes 1,400 SF of dedicated office space,2 Loading Docks,Reception Area",,1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '10 min drive', '5.7 mi'), ('Detroit City Airport', '36 min drive', '23.7 mi'), ('Port of Baltimore', '578 min drive', '515.7 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-TAYLOR-MI', '9 min drive', '4.8 mi')]","Lighting - Metal Halide,Gas,Heating - Gas"
31831 Sherman Ave,"Floor Drains,Signage,Air Conditioning","18,680 SF",Madison Heights,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,18,680 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",,,2/26/2020,18653252,$0.63 SF/Mo,,Industrial,"18,680 SF","Lease rate does not include utilities, property expenses or building services","Move in ready. Recently upgraded offices with glass walls. Skylights, very clean shop/warehouse. All new air handling
system in shop.",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '25 min drive', '12.1 mi'), ('Detroit Metropolitan Airport', '51 min drive', '35.2 mi'), ('Port of Baltimore', '610 min drive', '542.3 mi'), ('BNSF-DETROIT-MI', '16 min drive', '8.7 mi')]","Lighting - Fluorescent,Heating - Gas"
3663 Garfield St,"Cooler,Fenced Lot,Freezer (Space)","15,980 SF",Detroit,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,15,980 SF,Property Type,Industrial,Year Built,1915,Property Subtype,Warehouse",,,2/27/2020,18669230,$1.00 SF/Mo,,Industrial,"15,980 SF","Lease rate does not include utilities, property expenses or building services","All built new 2020, 3 Units available: 3 coolers 40' x 40', 1 freezer 33' x 32', 1 freezer 16' x 100', 20' dock apron.",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '11 min drive', '4.0 mi'), ('Detroit Metropolitan Airport', '37 min drive', '25.4 mi'), ('Port of Baltimore', '593 min drive', '529.4 mi'), ('Coil Steel Processing', '6 min drive', '1.9 mi')]",
6800-6816 Nineteen 1/2 Mile Rd,"Floor Drains,Security System","20,395 SF",Sterling Heights,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,20,395 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",,,1/28/2020,18329152,$0.79 SF/Mo,,Industrial,"3,200 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Kitchen,Includes 1,500 SF of dedicated office space,Space is in Excellent Condition","Excellent space ready for occupancy. Office will be freshly painted and new carpet, consists of 3 private offices, wide open area for cubicles, restroom and kitchen. Shop is very clean, has its own restroom and new LED lights,  LANDLORD MAY BE WILLING TO REMOVE SHOP SIDE OFFICES TO MAKE MORE SHOP SPACE",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '32 min drive', '16.4 mi'), ('Port of Baltimore', '623 min drive', '550.6 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '25 min drive', '12.4 mi')]","Lighting - Fluorescent,Heating - Gas"
