address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
2780-2794 Spectrum Dr,Signage,"229,356 SF",Elgin,"Property Type,Industrial,Rentable Building Area,229,356 SF,Property Subtype,Warehouse,Year Built,2006","25 Minutes to O’Hare International Airport,Full-time Property Management Service Representatives,Closest Access to Full 4-way Interchange in I-90 Corridor",,1/9/2019,14817550,Rent Upon Request,"HIGHLIGHTS & FEATURES
• 2,500 SF Office
• 30’ Clear Height
• Fiber Optic Connectivity
• 25 Minutes to O’Hare International Airport
• Closest Access to Full 4-way Interchange in I-90 Corridor
• Full Range of Business Services at The Grove
• Full-time Property Management Service Representatives",Industrial,"49,206 SF","Includes 2,500 SF of dedicated office space,4 Loading Docks,1 Drive In Bay","BUILDING SIZE 229,356 SF
AVAILABLE SF 49,206
OFFICE SF 2,500+
CLEAR HEIGHT 30’
LOADING 4 EXTERIOR DOCKS
1 DRIVE IN DOOR
TRUCK COURT
DIMENSION
130’ DEPTH
CONSTRUCTION PRECAST PANEL
SPRINKLER ESFR
PARKING 157 SPACES (BUILDING)
BAY SIZE 50’ X 40’
POWER AMPLE, 480/277 VOLTS
3 PHASE",1 Space,IL,For Lease,Industrial,"[('Big Timber Road Station Commuter Rail (Milwaukee District West Line)', '11 min drive', '4.3 mi'), ('Elgin Station Commuter Rail (Milwaukee District West Line)', '15 min drive', '7.3 mi'), (""Chicago O'Hare International Airport"", '41 min drive', '30.8 mi'), ('Port of Baltimore', '828 min drive', '746.5 mi'), ('NEXUS DISTRIBUTION CORP.-SCHAUMBURG-IL-550 ALBIAN', '34 min drive', '21.3 mi')]",Heating - Gas
320 E Main St,,"85,470 SF",Lake Zurich,"Property Type,Industrial,Rentable Building Area,85,470 SF,Property Subtype,Warehouse,Year Built/Renovated,1980/2007",,,1/16/2019,14886163,Rent Upon Request,,Industrial,"85,470 SF",,Industrial space for lease,1 Space,IL,For Lease,Industrial,"[('Barrington Station Commuter Rail (Union Pacific Northwest Line)', '11 min drive', '5.8 mi'), ('Vernon Hills Station Commuter Rail (North Central Service)', '14 min drive', '7.8 mi'), (""Chicago O'Hare International Airport"", '34 min drive', '25.2 mi'), ('Port of Baltimore', '822 min drive', '740.9 mi'), ('NEXUS DISTRIBUTION CORP.-SCHAUMBURG-IL-550 ALBIAN', '30 min drive', '22.3 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
1035 S Frontage Rd,,"153,042 SF",Darien,"Property Type,Industrial,Rentable Building Area,153,042 SF,Property Subtype,Warehouse,Year Built,2020",,,1/29/2019,15018142,Rent Upon Request,,Industrial,"62,634 SF","New space, never previously occupied,12 Loading Docks,1 Drive In Bay","62,634 SF Available
Office area to suit
12 exterior docks
1 drive-in door
65 car parking
Lease Rate:  subject to offer",1 Space,IL,For Lease,Industrial,"[('Westmont Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '12 min drive', '5.4 mi'), ('Lemont Station Commuter Rail (Heritage Corridor Line)', '13 min drive', '6.9 mi'), ('Chicago Midway International Airport', '21 min drive', '13.9 mi'), (""Chicago O'Hare International Airport"", '36 min drive', '25.3 mi'), ('Port of Baltimore', '797 min drive', '714.8 mi'), ('SCARPELLI MATERIALS, INC.-LEMONT-IL', '13 min drive', '7.2 mi')]",
197 Poplar Pl,"Signage,Air Conditioning","22,000 SF",North Aurora,"Property Type,Industrial,Rentable Building Area,22,000 SF,Property Subtype,Warehouse,Year Built,1990",,,12/19/2019,15105903,Rent Upon Request,,Industrial,"2,500 - 15,000 SF",,,3 Spaces,IL,For Lease,Industrial,"[('Aurora Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '13 min drive', '4.6 mi'), ('Geneva Station Commuter Rail (Union Pacific West Line)', '17 min drive', '7.1 mi'), (""Chicago O'Hare International Airport"", '53 min drive', '37.2 mi'), ('Port of Baltimore', '829 min drive', '742.0 mi'), ('EOLA WAREHOUSING , INC.-AURORA-IL', '14 min drive', '6.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
400 N York Rd,,"72,592 SF",Bensenville,"Property Type,Industrial,Rentable Building Area,72,592 SF,Property Subtype,Warehouse,Year Built,1988","Low DuPage County taxes,Excellent visibility on York Road,Ideal showroom space",,2/13/2019,15164943,Rent Upon Request,,Industrial,"18,972 SF","Includes 4,467 SF of dedicated office space,2 Loading Docks,1 Drive In Bay","LOCATION
•	2.5 miles to O’Hare South Air Cargo Entrance
•	Easy access to I-390, I-90 and I-290 via Thorndale or York Rd
FACILITY
•	72,592 sf building
•	18,872 sf available
•	4,467 sf office
•	3.30 acres
•	22’ clear height
•	40’ x 35’ typical bay size
•	2 interior docks (1 with leveler)
•	1 drive-in door
•	24 car parking
•	ESFR sprinkler system
•	T-5 lighting in warehouse
•	200 amps @ 277/480 volts
ADVANTAGES AND AMENITIES
•	Low DuPage County taxes
•	Ideal showroom space
•	Excellent visibility on York Road",1 Space,IL,For Lease,Industrial,"[('Bensenville Station Commuter Rail (Milwaukee District West Line)', '19 min walk', '1.0 mi'), ('Wood Dale Station Commuter Rail (Milwaukee District West Line)', '5 min drive', '2.4 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
12900 S Throop St,Storage Space,"62,200 SF",Calumet Park,"Min. Divisible,10,000 SF,Rentable Building Area,62,200 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",,,2/19/2019,15214838,Rent Upon Request,"Close proximity to I-57
Outside storage available",Industrial,"10,000 - 62,000 SF",,"Close proximity to I-57
Outside storage available
Divisible to 10K SF",1 Space,IL,For Lease,Industrial,"[('Blue Island - Vermont Street Station Commuter Rail (Metra Electric, Metra Electric, Rock Island District, Rock Island District Lines)', '4 min drive', '1.4 mi'), ('Prairie Street Station Commuter Rail (Rock Island District Line)', '4 min drive', '1.5 mi'), ('Chicago Midway International Airport', '26 min drive', '14.6 mi'), (""Chicago O'Hare International Airport"", '50 min drive', '34.8 mi'), ('Port of Baltimore', '772 min drive', '693.6 mi'), ('IOWA INTERSTATE RAILROAD-BLUE ISLAND-IL', '5 min drive', '1.5 mi')]",Heating - Gas
1930 Innovation Way,"24 Hour Access,Atrium,Conferencing Facility,Courtyard,Fenced Lot,Fitness Center,Property Manager on Site,Security System,Yard,Storage Space,Car Charging Station","100,000 SF",Libertyville,"Min. Divisible,500 SF,Rentable Building Area,100,000 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Warehouse","Modern mini warehouse suites with all utilities, services, and maintenance included in the rent with a super simple billing solution.,Flexible lease terms and size options cater to fast-moving companies that need the ability to scale up or down as necessary.,Professionals have access to a fully equipped fitness center and ability to connect to the cloud in the outdoor nature lounge.,On-demand plug-and-play warehouse spaces complete with loading docks, equipment, shipping room and mail handling area.,Unique features including a shared bicycle program, cozy meeting rooms, event space, farmers market, game room and collaborative areas.,Located in Lake County less than an hour north of Chicago and a mere five miles west of Lake Michigan.",,11/20/2019,15239308,Rent Upon Request,"ROLLUP offers small and medium-sized warehouse units at Innovation Park. The spaces are available on-demand and offer flexible lease terms, so that businesses can get up and running immediately. The spaces are equipped with industrial-grade loading docks, a shipping room, mail handling, conference rooms, a kitchen and coffee area, plus a photo studio. The spaces are also complete with, equipment like pallet jacks, dollys, and lifts and racking. ROLLUP is perfect for all warehouse users, companies including logistics, last-mile delivery, couriers, freight forwarding, distribution, e-commerce seller, audio-video and event management, service-oriented companies, assemblies and light manufacturing, overflow space, and artists. ROLLUP caters to fast-moving companies that need cost-effective solutions in a market predominately dominated by large warehouse users. Innovation Park also provides its tenants a 24-hour fitness facility, game room, bistro, an open kitchen with complimentary coffee bar, and on-site security. Tenants also have the ability to view their spaces anytime from anywhere with the built-in security cameras in each suite. This property also has outdoor work areas and lounges, as well as a shared bike program and an on-site farmers market. ROLLUP provides the infrastructure and benefits of a large industrial space with the convenience, amenities, and scalability of a shared office space. 1930 Innovation Way is located in Lake County less than an hour north of Chicago and a mere five miles west of Lake Michigan.",Industrial,"500 - 50,000 SF","Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play,Plug & Play",,16 Spaces,IL,For Lease,"Flex, Industrial",,
940 Lively Blvd,,"79,750 SF",Elk Grove Village,"Min. Divisible,21,750 SF,Rentable Building Area,79,750 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse","Frontage on Lively Boulevard & Landmeier Road,400A @ 277/480 V, 3-phase, 4-wire power (2 services),Divisible to 21,750 & 36,250 SF,Institutionally owned and managed",,2/28/2019,15302498,Rent Upon Request,Institutionally owned and managed.  Frontage on Lively Boulevard and Landmeier Road. 75 car parking.,Industrial,"21,750 - 58,000 SF","Includes 6,511 SF of dedicated office space,4 Loading Docks,1 Drive In Bay","Divisible to 21,750 SF.  Institutionally owned and managed.  Frontage on Lively Boulevard and Landmeier Rd.",1 Space,IL,For Lease,Industrial,,"Water - City Water,Sewer - City Sewer"
12330-12358 S Latrobe Ave,Signage,"85,390 SF",Alsip,"Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse,Cross Streets,123rd Pl W,Rentable Building Area,85,390 SF",,,10/3/2019,15422776,Rent Upon Request,,Industrial,"6,080 SF","Includes 900 SF of dedicated office space,1 Loading Dock,Partitioned Offices,Drop Ceilings,1 Drive In Bay,Central Air Conditioning,Private Restrooms","Professionally owned and managed 
Great location with I-294 visibility
Minutes to full I-294 interchange at Cicero Avenue",1 Space,IL,For Lease,Industrial,"[('Worth Station Commuter Rail (SouthWest Service)', '11 min drive', '4.2 mi'), ('Chicago Ridge Station Commuter Rail (SouthWest Service)', '12 min drive', '4.4 mi'), ('Chicago Midway International Airport', '19 min drive', '10.0 mi'), (""Chicago O'Hare International Airport"", '45 min drive', '32.6 mi'), ('Port of Baltimore', '782 min drive', '700.2 mi'), ('NEXUS DISTRIBUTION CORP.-ALSIP-IL-5100 W. 12', '2 min drive', '0.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
120 Anton Dr,,"18,117 SF",Romeoville,"Property Type,Industrial,Rentable Building Area,18,117 SF,Property Subtype,Warehouse,Year Built,2002",,,3/14/2019,15443237,Rent Upon Request,,Industrial,"18,117 SF",,,1 Space,IL,For Lease,Industrial,"[('Lemont Station Commuter Rail (Heritage Corridor Line)', '14 min drive', '5.6 mi'), ('Lockport Station Commuter Rail (Heritage Corridor Line)', '14 min drive', '7.0 mi'), ('Chicago Midway International Airport', '29 min drive', '20.7 mi'), (""Chicago O'Hare International Airport"", '45 min drive', '32.1 mi'), ('Port of Baltimore', '806 min drive', '721.6 mi'), ('SCARPELLI MATERIALS, INC.-LEMONT-IL', '15 min drive', '5.9 mi')]",Heating - Gas
300 Madsen Dr,,"78,763 SF",Bloomingdale,"Property Type,Industrial,Rentable Building Area,78,763 SF,Property Subtype,Warehouse,Year Built,2001","DuPage County taxes,78,381 Square Foot Facility,Army Trail Road exposure",,3/20/2019,15495327,Rent Upon Request,"LOCATION
• Professional Business Park setting located within Prologis’ Bloomingdale Business Center
• Close proximity to I-355 and I-390 (Elgin/O’Hare)
• High image facility",Industrial,"78,381 SF","Includes 12,110 SF of dedicated office space","• 78,381 sf facility available
• 9,311 sf office 1 (south) | 2,799 sf office 2 (north)
• 26’ clear height
• 40’ x 48’ bay size
• 17 exterior docks
• 2 drive-in doors
• 144 auto parking
• 1200 amps @ 277/480 volt",1 Space,IL,For Lease,Industrial,"[('Hanover Park Station Commuter Rail (Milwaukee District West Line)', '10 min drive', '4.6 mi'), ('Schaumburg Station Commuter Rail (Milwaukee District West Line)', '13 min drive', '6.3 mi'), (""Chicago O'Hare International Airport"", '33 min drive', '20.6 mi'), ('Chicago Midway International Airport', '44 min drive', '27.2 mi'), ('Port of Baltimore', '816 min drive', '731.2 mi'), ('NEXUS DISTRIBUTION CORP.-SCHAUMBURG-IL-550 ALBIAN', '16 min drive', '6.5 mi')]","Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
11535 183rd Pl,,"29,000 SF",Orland Park,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,29,000 SF",,,3/26/2019,15545407,Rent Upon Request,Brand new industrial property for sale and for lease,Industrial,"29,000 SF","New space, never previously occupied,Natural Light,Private Restrooms","Brand new 29,000SF industrial space for sale and for lease",1 Space,IL,For Lease,Industrial,"[('Orland Park - 179th Street Station Commuter Rail (SouthWest Service)', '7 min drive', '1.7 mi'), ('Mokena/Front Street Station Commuter Rail (Rock Island District Line)', '7 min drive', '2.4 mi'), ('Chicago Midway International Airport', '37 min drive', '22.6 mi'), (""Chicago O'Hare International Airport"", '57 min drive', '38.0 mi'), ('Port of Baltimore', '789 min drive', '704.9 mi'), ('3 RIVER TERMINAL-JOLIET-IL', '25 min drive', '14.6 mi')]","Lighting,Gas,Water,Sewer,Heating"
2800 Lakeside Dr,,"400,000 SF",Bannockburn,"Min. Divisible,152,676 SF,Rentable Building Area,400,000 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",,,3/26/2019,15548016,Rent Upon Request,,Industrial,"152,676 - 400,000 SF","Includes 58,120 SF of dedicated office space,24 Loading Docks",,1 Space,IL,For Lease,Industrial,"[('Lake Forest Station (MD-North) Commuter Rail (Milwaukee District North Line)', '7 min drive', '3.1 mi'), ('Deerfield Station Commuter Rail (Milwaukee District North Line)', '9 min drive', '3.9 mi'), (""Chicago O'Hare International Airport"", '27 min drive', '18.7 mi'), ('Chicago Midway International Airport', '54 min drive', '34.2 mi'), ('Port of Baltimore', '814 min drive', '732.2 mi'), ('L. NEILL CARTAGE CO., INC.-BENSENVILLE-IL-794 GOLF', '36 min drive', '24.0 mi')]",Heating - Gas
755-777 Edgewood Ave,Air Conditioning,"40,000 SF",Wood Dale,"Property Type,Industrial,Rentable Building Area,40,000 SF,Property Subtype,Warehouse,Year Built,1980","Professionally owned & managed,Easy access to I-355/I-290 at Thorndale",,10/24/2019,15742465,Rent Upon Request,"A 40,000 square foot multi-tenant industrial warehouse property subdivided into 5,000 square foot units.",Industrial,"5,000 SF","Includes 750 SF of dedicated office space,1 Loading Dock,Partitioned Offices,Secure Storage,1 Drive In Bay,Central Air Conditioning,Private Restrooms,Drop Ceilings","Professionally owned and managed 
Minutes from I-355 / I-290 at Thorndale
Truck dock not suitable for 53' trailers with over-the road cabs",1 Space,IL,For Lease,Industrial,"[('Wood Dale Station Commuter Rail (Milwaukee District West Line)', '7 min drive', '1.8 mi'), ('Bensenville Station Commuter Rail (Milwaukee District West Line)', '8 min drive', '3.2 mi'), (""Chicago O'Hare International Airport"", '17 min drive', '9.9 mi'), ('Chicago Midway International Airport', '36 min drive', '22.7 mi'), ('Port of Baltimore', '807 min drive', '726.4 mi'), ('L. NEILL CARTAGE CO., INC.-BENSENVILLE-IL-794 GOLF', '6 min drive', '2.0 mi')]","Lighting - Metal Halide,Heating - Gas"
10800-10900 Belmont Ave,,"600,345 SF",Franklin Park,"Property Type,Industrial,Rentable Building Area,600,345 SF,Property Subtype,Warehouse,Year Built,1950","Approved 6B tax status in place,Close proximity to the City of Chicago,Excellent tollway visibility (I-294) with signage availability,Easy access to O’Hare International Airport",,4/17/2019,15766940,Rent Upon Request,"121,344 square feet available with an additional 39,111 square-feet of mezzanine space.  Freight elevator in the mezzanine area and 43 car parking stalls along with 4 trailer parking stalls.",Industrial,"121,344 SF","Includes 6,130 SF of dedicated office space,7 Loading Docks","• 121,344 SF available
• Mezzanine - 39,111 SF (not included in total SF)
• 6,130 SF main office
• 2,956 SF warehouse office
• 21’ clear height
• 7 interior docks
• Freight elevator for mezzanine
• 43 car parking stalls
• 4 trailer parking stalls",1 Space,IL,For Lease,Industrial,"[('Mannheim Station Commuter Rail (Milwaukee District West Line)', '6 min drive', '1.5 mi'), ('Franklin Park Station (MD-W) Commuter Rail (Milwaukee District West Line)', '6 min drive', '2.0 mi'), (""Chicago O'Hare International Airport"", '12 min drive', '5.8 mi'), ('Chicago Midway International Airport', '31 min drive', '16.3 mi'), ('Port of Baltimore', '802 min drive', '722.4 mi'), ('CP RAIL-BENSENVILLE-IL', '5 min drive', '1.2 mi')]","Lighting - Metal Halide,Heating - Gas"
245 W Roosevelt Rd,"24 Hour Access,Bio-Tech/ Lab Space,Bus Line,Property Manager on Site,Restaurant,Signage,Skylights,Storage Space,Air Conditioning","18,065 SF",West Chicago,"Total Space Available,14,355 SF,Property Subtype,Warehouse,Max. Contiguous,10,260 SF,Rentable Building Area,18,065 SF,Property Type,Industrial,Year Built,1960","Professionally owned and managed,Comcast Internet available,Access to I-88 and I-355 via Roosevelt Rd. & Rt. 59",,4/13/2020,16002001,Rent Upon Request,,Industrial,"3,255 - 14,355 SF","Includes 650 SF of dedicated office space,1 Loading Dock,Partitioned Offices,Drop Ceilings,Can be combined with additional space(s) for up to 10,260 SF of adjacent space,Central Air Conditioning,Private Restrooms,Includes 700 SF of dedicated office space,Can be combined with additional space(s) for up to 10,260 SF of adjacent space,Central Air Conditioning,Private Restrooms,2 Drive Ins,2 Loading Docks,Partitioned Offices,Drop Ceilings,Includes 2,660 SF of dedicated office space,Central Air Conditioning,Private Restrooms,1 Loading Dock,Partitioned Offices,Drop Ceilings","Professionally owned and managed 
Access to I-88 and I-355 via Roosevelt Rd. & Rt. 59 
Comcast Internet available,Professionally owned and managed
Access to I-88 and I-355 via Roosevelt Rd. & Rt. 59 
Comcast Internet available,Professionally owned and managed 
Access to I-88 and I-355 via Roosevelt Road & Route 59
Comcast internet available",3 Spaces,IL,For Lease,Industrial,"[('West Chicago Station Commuter Rail (Union Pacific West Line)', '7 min drive', '1.5 mi'), ('Winfield Station Commuter Rail (Union Pacific West Line)', '9 min drive', '3.7 mi'), (""Chicago O'Hare International Airport"", '47 min drive', '27.0 mi'), ('Chicago Midway International Airport', '50 min drive', '28.1 mi'), ('Port of Baltimore', '825 min drive', '732.7 mi'), ('MILLARD REFRIDGERATED SERVICES-BATAVIA-IL', '11 min drive', '4.9 mi')]",
245 W Roosevelt Rd,"24 Hour Access,Bus Line,Property Manager on Site,Restaurant,Signage,Skylights,Storage Space,Air Conditioning","22,574 SF",West Chicago,"Property Type,Industrial,Rentable Building Area,22,574 SF,Property Subtype,Warehouse,Year Built,1987","Professionally owned and managed,Comcast Internet available,Access to I-88 and I-355 via Roosevelt Rd. & Rt. 59",,7/30/2019,16031687,Rent Upon Request,,Industrial,"1,044 - 4,893 SF","Includes 1,500 SF of dedicated office space,Central Air Conditioning,Private Restrooms,1 Loading Dock,Partitioned Offices,Drop Ceilings,Includes 415 SF of dedicated office space,Central Air Conditioning,Private Restrooms,1 Loading Dock,Partitioned Offices,Drop Ceilings","Professionally owned and managed 
Air-conditioned warehouse 
Kitchenette with sink,Professionally owned and managed 
Access to I-88 and I-355 via Roosevelt Rd. & Rt. 59 
Comcast Internet available",2 Spaces,IL,For Lease,Industrial,"[('West Chicago Station Commuter Rail (Union Pacific West Line)', '8 min drive', '1.6 mi'), ('Winfield Station Commuter Rail (Union Pacific West Line)', '10 min drive', '3.8 mi'), (""Chicago O'Hare International Airport"", '47 min drive', '27.2 mi'), ('Chicago Midway International Airport', '51 min drive', '28.2 mi'), ('Port of Baltimore', '825 min drive', '732.9 mi'), ('MILLARD REFRIDGERATED SERVICES-BATAVIA-IL', '11 min drive', '5.0 mi')]",Heating - Gas
245 W Roosevelt Rd,"24 Hour Access,Bus Line,Property Manager on Site,Restaurant,Signage,Skylights,Storage Space,Air Conditioning","22,421 SF",West Chicago,"Property Type,Industrial,Rentable Building Area,22,421 SF,Property Subtype,Warehouse,Year Built,1997","Comcast Internet available,Access to I-88 and I-355 via Roosevelt Rd. & Rt. 59,Professionally owned and managed",,8/19/2019,16031969,Rent Upon Request,,Industrial,"3,679 SF","Includes 350 SF of dedicated office space,1 Loading Dock,Partitioned Offices,Drop Ceilings,1 Drive In Bay,Central Air Conditioning,Private Restrooms","Professionally owned and managed 
Access to I-88 and I-355 via Roosevelt Road & Rt. 59
Comcast Internet available 
Floor drains",1 Space,IL,For Lease,Industrial,"[('West Chicago Station Commuter Rail (Union Pacific West Line)', '7 min drive', '1.4 mi'), ('Winfield Station Commuter Rail (Union Pacific West Line)', '9 min drive', '3.7 mi'), (""Chicago O'Hare International Airport"", '47 min drive', '27.0 mi'), ('Chicago Midway International Airport', '50 min drive', '28.1 mi'), ('Port of Baltimore', '825 min drive', '732.7 mi'), ('MILLARD REFRIDGERATED SERVICES-BATAVIA-IL', '11 min drive', '5.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
555 Innovation Dr,Air Conditioning,"250,000 SF",West Chicago,"Min. Divisible,100,000 SF,Rentable Building Area,250,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction","Divisible to: 100,000 sf,Power: 2500 amp, 277/480 Voltage, 3-phase,Column Spacing: 52' x 45' with 60' speed bays,Office Space: Build to Suit",,5/23/2019,16141189,Rent Upon Request,"100,000sf - 250,000sf (expandable to 500,000sf)Build to Suit Industrial building with:
-60' concrete dock apron, 70' heavy duty asphalt, 55' trailer stalls
-Load Bearing Precast Concrete Wall Panels
-Gray tube steel columns and joists supporting white roof deck
-7"" un-reinforced, 4,000psi concrete on aggregate base
-Thirty (30) 9' x 10' overhead doors (expandable to 54); Four (4) 12 'x 14' overhead doors
-5-mil, ballasted, EPDM roofing system w/R-30 insulation
-Rooftop mounted, 80/20 MAU w/redundant gas piping for four (4) tenants. Roof mounted exhaust fans to provide one (1) air change per hour
-One (1) 2500 amp house service for common area lighting & fire alarm; 6"" conduit for four (4) tenant services from transformer
2 miles to DuPage Airport, 7 miles to I-88 via Kirk Rd., 7 miles to I-88 via Route 59, 10 miles to I-355 via Roosevelt Rd., 15 miles to I-390 and 17 miles to I-90 via Route 59",Industrial,"100,000 - 250,000 SF","New space, never previously occupied,Space is in Excellent Condition,54 Loading Docks,4 Drive Ins,Can be combined with additional space(s) for up to 250,000 SF of adjacent space","100,000sf - 250,000sf (expandable to 500,000sf)Build to Suit Industrial building with:
-60' concrete dock apron, 70' heavy duty asphalt, 55' trailer stalls
-Load Bearing Precast Concrete Wall Panels
-Gray tube steel columns and joists supporting white roof deck
-7"" un-reinforced, 4,000psi concrete on aggregate base
-Thirty (30) 9' x 10' overhead doors (expandable to 54); Four (4) 12 'x 14' overhead doors
-5-mil, ballasted, EPDM roofing system w/R-30 insulation
-Rooftop mounted, 80/20 MAU w/redundant gas piping for four (4) tenants. Roof mounted exhaust fans to provide one (1) air change per hour
-One (1) 2500 amp house service for common area lighting & fire alarm; 6"" conduit for four (4) tenant services from transformer

2 miles to DuPage Airport, 7 miles to I-88 via Kirk Rd., 7 miles to I-88 via Route 59, 10 miles to I-355 via Roosevelt Rd., 15 miles to I-390 and 17 miles to I-90 via Route 59",1 Space,IL,For Lease,Industrial,"[('Geneva Station Commuter Rail (Union Pacific West Line)', '10 min drive', '3.8 mi'), ('West Chicago Station Commuter Rail (Union Pacific West Line)', '10 min drive', '3.9 mi'), (""Chicago O'Hare International Airport"", '48 min drive', '28.7 mi'), ('Chicago Midway International Airport', '55 min drive', '31.1 mi'), ('Port of Baltimore', '829 min drive', '735.7 mi'), ('MILLARD REFRIDGERATED SERVICES-BATAVIA-IL', '7 min drive', '2.6 mi')]",
1600 S Laflin St,Property Manager on Site,"64,000 SF",Chicago,"Property Type,Industrial,Rentable Building Area,64,000 SF,Property Subtype,Warehouse,Year Built,1901","Good access to all Chicago’s major expressways I-55, I-290, I-90/94,Versatile zoning,Immediate access to CTA bus & Pink Line train",,5/29/2019,16182487,Rent Upon Request,,Industrial,"64,000 SF",6 Loading Docks,"Details:
- Total Building: 64,000 SF
-  Land: 69,000 SF
-  Zoning: M1-2
-  Loading: 6 Interior Docks
-  Ceiling Height: 20’ - 40’
-  Cranes: Two (2) 20 Ton // One (1) 7.5 Ton",1 Space,IL,For Lease,Industrial,"[('18th Street Station', '6 min walk', '0.3 mi'), ('Halsted Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '20 min walk', '1.0 mi'), ('Western Avenue Station (BNSF) Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '4 min drive', '1.1 mi'), ('Chicago Midway International Airport', '14 min drive', '7.5 mi'), (""Chicago O'Hare International Airport"", '29 min drive', '18.6 mi'), ('Port of Baltimore', '777 min drive', '703.2 mi'), ('TRANSLOADING SPECIALISTS, INC.-CHICAGO-IL', '4 min drive', '1.4 mi')]","Water - City Water,Sewer - City Sewer"
3122-3126 Union Ave,,"6,405 SF",Steger,"Property Type,Industrial,Rentable Building Area,6,405 SF,Property Subtype,Warehouse,Year Built/Renovated,1990/2002",,,6/5/2019,16250846,Rent Upon Request,,Industrial,"5,940 SF",Includes 500 SF of dedicated office space,,1 Space,IL,For Lease,Industrial,,
3450 Oakton St,,"198,200 SF",Skokie,"Property Type,Industrial,Rentable Building Area,198,200 SF,Property Subtype,Warehouse,Year Built,1980",,,6/14/2019,16344994,Rent Upon Request,,Industrial,"67,369 SF","Includes 12,000 SF of dedicated office space",,1 Space,IL,For Lease,Industrial,"[('Evanston Main Street Station Commuter Rail (Union Pacific North Line)', '5 min drive', '2.3 mi'), ('Evanston Davis Street Station Commuter Rail (Union Pacific North Line)', '7 min drive', '3.3 mi'), (""Chicago O'Hare International Airport"", '23 min drive', '12.7 mi'), ('Chicago Midway International Airport', '35 min drive', '19.8 mi'), ('Port of Baltimore', '795 min drive', '715.1 mi'), ('CP-SCHILLER PARK -IL INTERMODAL FACILITY', '22 min drive', '12.9 mi')]",
1020 Olympic Dr,,"124,687 SF",Batavia,"Property Type,Industrial,Rentable Building Area,124,687 SF,Property Subtype,Warehouse,Year Built,1977",,,6/25/2019,16445041,Rent Upon Request,,Industrial,"124,687 SF","Includes 4,495 SF of dedicated office space,12 Loading Docks,1 Drive In Bay","•	124,687 sf building undergoing renovations including new roof, new HVAC, office renovations, and exterior façade enhancements.
•	BNSF rail available
•	Land to expand building or parking by over 20,000 sf
•	Trailer parking  8+
•	Outside storage potential",1 Space,IL,For Lease,Industrial,"[('Geneva Station Commuter Rail (Union Pacific West Line)', '8 min drive', '3.0 mi'), ('West Chicago Station Commuter Rail (Union Pacific West Line)', '13 min drive', '5.6 mi'), (""Chicago O'Hare International Airport"", '51 min drive', '30.4 mi'), ('Chicago Midway International Airport', '58 min drive', '37.6 mi'), ('Port of Baltimore', '832 min drive', '743.8 mi'), ('MILLARD REFRIDGERATED SERVICES-BATAVIA-IL', '1 min drive', '0.1 mi')]",
2311 Valley Ave,,"11,400 SF",Indianapolis,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,11,400 SF,Property Type,Industrial,Year Built,1951,Property Subtype,Warehouse","Renovated for Storage and Warehousing,Located less than 1 mile from I-70 and less than 3 miles from downtown Indy,Additional warehouse space and land for outdoor storage or build to suit opportunity",,8/4/2019,16805236,$0.50 SF/Mo,,Industrial,"9,250 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,IN,For Lease,Industrial,"[('Indianapolis International Airport', '31 min drive', '18.3 mi'), ('Virginia Port Authority - Richmond', '707 min drive', '625.8 mi'), ('Indiana Rail Road Company, The', '8 min drive', '3.2 mi')]",
